,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.6782360056545239,1.4258680773401686,2.926157930236733,0.08797423807673042,1.8906745780519492,2.985418563454313,0.7312148040426323,1.727647001647612,2.857019739965315,0.4270324580222923,1.6491149924344402,2.359978001945284,2.105076950306363,1.4748114192729986,0.6515039062711273,1.5468788529100594,-7.387385417495418,-7.387385417495418,0.6156154514579515,0.6156154514579515,0.020554966314656135,0.020554966314656135,4.803844704311203
1,1,2.4762783110709776,1.798242383924084,1.592607586244574,1.8860165387960068,0.5571242259540468,1.6518682079114824,1.1035891112952998,2.1000213113694954,0.09780138863087572,2.2250747591825117,2.0214893010526467,2.7323523101478386,2.4774512586265374,1.8471857247024348,2.4495462090345015,0.21332850919150403,-6.987943563923789,-7.387385417495418,0.5823286303269825,0.6156154514579515,0.0007621979701121753,0.020554966314656135,4.1037779622338135
2,2,1.267208601279192,2.37510979719376,0.38353787635081305,2.462883954717869,1.1339916417739337,2.228735623731369,1.680456524564976,0.8909515989255239,0.6746688017985767,1.0160050493907262,0.8124195886086751,0.1776270698277218,1.2683815461825658,2.424053137972111,3.026413624956364,2.135851452887536,-6.967680629157358,-7.387385417495418,0.5806400524297798,0.6156154514579515,0.0011945962957222288,0.020554966314656135,5.557190488998991
3,3,0.3704101519534275,1.1875071981748564,2.3275279336347285,1.566085510129659,3.0779817037954036,1.041133032163046,0.7836580799767658,3.1257458031895524,2.9094630108001596,0.11920660006496163,2.7564096533431712,2.4124212787273294,0.0807789573272688,1.5272546933839009,1.8388110259374602,0.9482488641342146,-7.884503569118319,-7.884503569118319,0.6570419640931933,0.6570419640931933,0.04668914118861147,0.04668914118861147,4.9432259807976635
4,4,2.316535133182338,2.3214792911291866,0.3299073805518218,0.38061783776877633,1.8925140317275952,2.9872580135830553,1.9176301811219008,1.9402781309306454,1.7239953385412525,2.065331581293872,1.5709419812753629,1.2269536064684223,2.026903938747278,1.0769568232726796,0.6533433537676763,2.082220957088545,-6.434649414995034,-7.884503569118319,0.5362207845829196,0.6570419640931933,0.014023033666562882,0.04668914118861147,5.9824243252068925
5,5,3.0144624996031144,3.0194066601837495,1.0278347495044093,0.8674499132319549,2.379346106259451,0.5535927329332966,2.4044622518702603,2.638205497249446,2.210827414004431,2.7632589477146485,2.2688693541134217,1.9248809727872234,2.7248313116873124,1.5637888946219543,1.3512707266057353,2.7801483261431077,-7.585202818798645,-7.884503569118319,0.6321002348998871,0.6570419640931933,0.003940623153047318,0.04668914118861147,4.156554112322567
6,6,0.5891865686793969,3.0745616359826418,1.0829897253033016,0.922604891490588,3.0856628295226223,0.6087477086302135,2.4596172301288934,0.21292956632572868,2.265982392263064,2.818413923513541,2.9751860767794973,2.6311976954532987,0.2995553807635949,2.2701056178851253,1.4064257024046276,2.835303301942,-8.183035122503187,-8.183035122503187,0.6819195935419322,0.6819195935419322,0.037431764462875466,0.04668914118861147,6.167256312309078
7,7,1.412571414201736,0.06487118520895961,1.204891920668832,1.7459897313408848,0.07597237148444179,1.4321325484805103,0.1514094163893971,0.33483175991272085,3.0893672321133607,2.940316126329652,3.0970882779190454,2.753099889142266,0.42145757435058706,3.0934904579215043,1.528327897770158,2.957205504758111,-6.620353264873534,-8.183035122503187,0.5516961054061279,0.6819195935419322,0.0009486287121638783,0.04668914118861147,2.480864994824813
8,8,0.2240856247552172,1.5432338318017698,0.016406129539801244,0.09275971122722758,1.554335018077252,1.5860575837304742,2.094516280430696,2.277938622373483,1.4361372119997038,1.2870861119840635,1.4438582635734571,1.099869874796678,2.3645644368113494,1.9050046684749857,3.0066905370143626,1.7687197136290804,-5.3859860067511365,-8.183035122503187,0.4488321672292614,0.6819195935419322,0.0017160985675628785,0.04668914118861147,5.608735618715585
9,9,2.359060489188842,0.35173969118923787,1.9565046517934965,2.0940482397385694,0.36284087746472005,0.39456345289082173,0.9642121499314682,1.08644448368878,0.30583308692125244,0.0955919787201369,0.3135541384950058,3.1011584033080197,1.1730702981266463,0.7135105296883071,1.8763864045873062,0.5772255822929824,-6.993586391908408,-8.183035122503187,0.5827988659923673,0.6819195935419322,7.23873035304604e-05,0.04668914118861147,4.784343665318453
10,10,3.017175005045562,1.0098541986614757,2.61461916681829,1.273712032400516,1.020955384936958,1.0526779603630596,1.6223266583353573,0.2661082753171,0.9639475953251415,2.40684842393825,0.9716686468988949,2.280822195969966,0.35273408975496623,3.02476697490642,2.534500912991195,1.2353400897652203,-7.272378538210849,-8.183035122503187,0.606031544850904,0.6819195935419322,0.016293666622130446,0.04668914118861147,5.25101177735737
11,11,2.9846541273381444,1.7195935497123946,0.1927658642794159,1.9834513834042673,0.9884345072295402,1.0201570826556419,1.5898057806279395,0.23358739791176064,0.9314267176177238,3.1165877749275612,1.6814079979498138,2.9905615469737175,1.0624734407587175,2.992246097603056,0.11264761045232084,1.2028192120578025,-6.15313607753873,-8.183035122503187,0.5127613397948941,0.6819195935419322,0.0008624979898378181,0.04668914118861147,6.754826135954765
12,12,0.23916178501109742,2.105693861059301,0.48985378087850173,2.280539300454574,1.3745348184922863,1.406257393918388,1.9759060918906857,0.6196877091745068,1.2285146342346247,0.28208303850449057,1.978495914650875,0.24506920508007668,1.3595613578090247,0.24675375527600907,0.4097355270514067,1.4999071286747034,-7.340100120851966,-8.183035122503187,0.6116750100709972,0.6819195935419322,3.278406881137193e-05,0.04668914118861147,4.0652343134809215
13,13,0.7903410522943928,2.6568731284445715,2.395928416839304,1.0550212828255836,0.14901679435741344,1.9574366613036587,0.7503880677558128,2.525762338629427,3.1345892664701367,2.1881576743633175,2.529675181091447,0.796248472363372,1.9107406242495968,2.152828384628954,0.9609147934919788,0.2743891073204223,-7.442370476611135,-8.183035122503187,0.6201975397175946,0.6819195935419322,0.03292135407635926,0.04668914118861147,6.27989917076286
14,14,1.885849051039955,0.6207884773256309,0.35984376814384533,2.1505292876179425,1.3750091090003382,0.05183632376057389,1.845896072548172,0.4896776899339683,1.098504617774678,0.28255733551842455,0.6240748435483623,2.0222407772342095,3.136732940296305,0.2472280383334804,2.056422792237541,1.5003814145127665,-7.135045353930402,-8.183035122503187,0.5945871128275335,0.6819195935419322,0.00308998180658769,0.04668914118861147,5.2394150079785575
15,15,1.7945634883816146,0.5295029145653152,2.004514810916902,0.6636076769031816,1.283723549264183,1.6965073657305256,1.7546105098898315,0.3983921271736526,1.0072190624649429,1.9272283774883763,2.268745885518314,0.5353191657163434,1.649811328778439,1.8918990803034321,1.9651372295792007,1.4090958547766113,-7.498144556561285,-8.183035122503187,0.6248453797134405,0.6819195935419322,0.010604074632582745,0.04668914118861147,4.662975725940349
16,16,2.7840303845758,1.6070214893593298,3.082033389426659,1.6530745767111343,2.2731904454583685,2.774025940514992,2.832129084683846,1.3878590233678383,2.084737637258957,3.0047469522728427,0.21467180671298736,1.6128377403988348,2.6392782248611013,2.8813659764880697,3.042655804373215,2.4866144295706256,-7.577700373451312,-8.183035122503187,0.6314750311209426,0.6819195935419322,0.012733821104516986,0.04668914118861147,4.399392193561972
17,17,1.2132925208967598,1.6070214893593298,3.082033389426659,1.6530745767111343,2.2731904454583685,2.774025940514992,2.832129084683846,1.3878590233678383,2.084737637258957,3.0047469522728427,0.21467180671298736,1.6128377403988348,2.6392782248611013,2.8813659764880697,3.042655804373215,2.4866144295706256,-6.633585071437426,-8.183035122503187,0.5527987559531188,0.6819195935419322,0.0009521822253664963,0.04668914118861147,3.586441404216309
18,18,1.2132925208967598,2.275498057559192,3.082033389426659,1.6530745767111343,2.2731904454583685,2.774025940514992,2.832129084683846,1.3878590233678383,2.084737637258957,3.0047469522728427,0.21467180671298736,1.6128377403988348,2.6392782248611013,2.8813659764880697,3.042655804373215,2.4866144295706256,-7.110848543676809,-8.183035122503187,0.5925707119730674,0.6819195935419322,0.0013501074747301492,0.04668914118861147,5.468971672701741
19,19,1.2132925208967598,2.275498057559192,1.4899992748227453,1.6530745767111343,2.2731904454583685,2.774025940514992,2.832129084683846,1.3878590233678383,2.084737637258957,3.0047469522728427,0.21467180671298736,1.6128377403988348,2.6392782248611013,2.8813659764880697,3.042655804373215,2.4866144295706256,-6.804624567089887,-8.183035122503187,0.5670520472574906,0.6819195935419322,0.0024520256304365203,0.04668914118861147,6.282792556116263
20,20,1.2132925208967598,2.275498057559192,1.4899992748227453,2.642056544783827,2.2731904454583685,2.774025940514992,2.832129084683846,1.3878590233678383,2.084737637258957,3.0047469522728427,0.21467180671298736,1.6128377403988348,2.6392782248611013,2.8813659764880697,3.042655804373215,2.4866144295706256,-6.73882892967565,-8.183035122503187,0.5615690774729708,0.6819195935419322,0.007088395276783923,0.04668914118861147,6.284768036654839
