,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.42860944381307775,1.9124365865194428,0.7459107334414008,0.5394225714745021,1.4138265357856659,1.2002184604789912,2.9676439568299604,0.1428851542156269,0.2721795782684534,2.8400075005962093,-6.075359786360344,-6.075359786360344,0.5062799821966953,0.5062799821966953,0.0012045657999822954,0.0012045657999822954,5.64515769134789
1,1,2.7833585058078008,1.1355929961255546,2.958053456403249,2.89417163177578,0.49437660526244387,0.2807685303291534,2.190800360386705,2.355027877509528,2.484322301827305,2.063163905387258,-8.416314460135704,-8.416314460135704,0.7013595383446419,0.7013595383446419,0.012731073578524092,0.012731073578524092,4.1623050521915985
2,2,0.26607001350599035,0.48073109202084674,0.44076496885495886,0.3768831394739698,1.1086807674766812,0.895072696268681,1.535938456281997,2.969332051932934,3.0986264622808726,1.4083020012825502,-7.085697593814036,-8.416314460135704,0.590474799484503,0.7013595383446419,0.011055916374433915,0.012731073578524092,4.979723348344713
3,3,2.7933560621490816,3.0080171406766514,0.25707503801986165,2.904169188117061,0.9249908367435593,0.7113827655355591,0.9316318513480086,2.785642121199812,2.9149365315477507,1.2246120685975213,-6.559927974640112,-8.416314460135704,0.5466606645533426,0.7013595383446419,0.012084842818804691,0.012731073578524092,6.129385706741793
4,4,0.08477286198935928,0.06991731797116983,0.45056786846188523,3.0976620190013726,1.3480002948536163,1.134392223645616,1.1251246821303449,2.9791349516418357,3.1084293619897743,1.6476215267075782,-8.159688242805162,-8.416314460135704,0.6799740202337635,0.7013595383446419,0.025956484772908787,0.025956484772908787,4.475700686903764
5,5,1.4394104384617494,1.4245548971728967,1.8052054472999262,1.3207069391273463,0.9531004686827329,0.7394923974747327,2.479762261434047,1.2021798768900835,1.331474287238022,3.0022591032819435,-7.765837335746876,-8.416314460135704,0.6471531113122396,0.7013595383446419,0.008426285453797257,0.025956484772908787,3.5066309234314303
6,6,1.7181254376174044,1.8828396499097038,2.263490200036733,1.599421938181026,1.2318154771328997,1.197777152055471,2.758477260589702,1.4808948833943438,1.6101892937422824,0.32895120242895737,-7.409601806927513,-8.416314460135704,0.6174668172439594,0.7013595383446419,0.009531878880874,0.025956484772908787,4.613834922362585
7,7,0.722514141551809,0.8872283587377832,2.8508089956150826,0.6038106421154306,0.23620418106730434,0.20216586088355037,1.7628659645241067,2.068213681529599,0.614577997676687,2.464932572195435,-4.189625769485967,-8.416314460135704,0.3491354807904972,0.7013595383446419,0.0020343215513978275,0.025956484772908787,7.5098834883831564
8,8,1.994265341000862,2.8449749474767554,1.6769629320572046,2.561557230854403,2.1939507698062766,1.4739170603326033,3.0346171639731594,0.894367617971721,2.572324586415659,0.6050911256072509,-6.465870823201308,-8.416314460135704,0.538822568600109,0.7013595383446419,0.0018152687548309567,0.025956484772908787,6.265920123732137
9,9,1.6939260480442029,2.544635657731531,1.3766236422100049,2.6720869763620474,1.8936114800610524,1.1735777673759442,2.7342778710165003,1.0048973633773903,2.682854331923304,0.3047518325486165,-7.3401436923988,-8.416314460135704,0.6116786410332333,0.7013595383446419,0.001202248277755212,0.025956484772908787,4.409023805862006
10,10,1.117625364814945,0.8242140487775915,2.7877946868458583,2.0957862825738864,1.317310789381214,0.5972770841466863,1.0138562620625609,2.4160684049049213,0.9624327198610418,1.7159228771844701,-6.451706130220229,-8.416314460135704,0.5376421775183524,0.7013595383446419,0.0007717407621549453,0.025956484772908787,5.327664048364042
11,11,0.8839408727760392,0.8242140487775915,2.7877946868458583,2.0957862825738864,1.317310789381214,0.5972770841466863,1.0138562620625609,2.4160684049049213,0.9624327198610418,1.7159228771844701,-6.588135665276042,-8.416314460135704,0.5490113054396701,0.7013595383446419,0.005891150207271636,0.025956484772908787,5.452955061422728
12,12,0.8839408727760392,2.012362171964357,2.7877946868458583,2.0957862825738864,1.317310789381214,0.5972770841466863,1.0138562620625609,2.4160684049049213,0.9624327198610418,1.7159228771844701,-6.971837795569743,-8.416314460135704,0.5809864829641452,0.7013595383446419,0.003231883735959586,0.025956484772908787,4.926161508274326
