,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.9152652340777071,3.0597179190032335,1.0552443488801606,0.6951957946610269,0.2160850637390196,3.0879501830165177,0.4103920113155153,1.0187824254932611,0.23216409144448363,0.7138878896201573,1.2427042078338364,2.8163611138353866,1.0918450462298082,3.0938341034292383,0.0999770734560381,1.1113333364831721,-7.530763810157542,-7.530763810157542,0.6275636508464618,0.6275636508464618,0.004211322886756366,0.004211322886756366,5.882562007035439
1,1,2.715733444971068,0.9918436558455321,2.118962742426353,2.4956640067519977,2.0165532778026893,1.7568257402726764,2.2108602250935867,2.082500815429645,2.032632305008395,1.7776062861465987,2.306422598698097,1.4852366734394187,2.1555634364866787,1.762709661210453,1.1636954695367392,2.175051726438957,-6.773502113200234,-7.530763810157542,0.5644585094333529,0.6275636508464618,0.0014687093313046663,0.004211322886756366,5.704872963958742
2,2,1.74494608702571,2.2657592196999126,0.26128565279291593,0.6379869183664175,0.15887618569181883,0.7860383934012136,1.240072870873519,0.22482372579620802,0.17495521662281477,0.8068189418545446,0.4487455090646597,2.759152238541656,1.1847760921946249,0.2994969245305692,2.437611033493095,1.204264382146903,-7.057671356462973,-7.530763810157542,0.5881392797052477,0.6275636508464618,0.006091564814234802,0.006091564814234802,4.239992909843629
3,3,1.024026677501068,1.5448398073433494,2.6719588939241703,3.048660159497672,2.3521420595641445,2.9793042627568553,0.30174608663936753,2.6354969669274624,2.3682210904951404,3.0000848112101863,2.859418750195914,1.820825458926164,0.24644930796047348,2.492762797832043,1.7166916211365317,0.2659375979127516,-5.360480303168783,-7.530763810157542,0.4467066919307319,0.6275636508464618,8.352894398310558e-05,0.006091564814234802,3.315186029478987
4,4,0.12877508898935042,0.6495882262822124,2.992123637885948,2.1534085710879296,1.4568904777403804,2.084052680933091,2.5380871508528404,1.740245385968301,1.4729695012207957,0.18865690816814884,1.964167161786172,2.1409902019213636,0.5666140509556732,1.597511216008279,0.8214400400753947,3.0383325829606562,-7.213468573677185,-7.530763810157542,0.6011223811397653,0.6275636508464618,0.004146299682953342,0.006091564814234802,4.703027452986689
5,5,0.9217106763112641,2.3230503113262415,1.5339930715381185,2.756798257262206,3.1303525627844095,0.6259221123873273,0.19943008468693635,2.5331809732902144,2.2659050885427092,0.9815924957233764,2.7571027491080855,0.6828596355735341,1.359549638612876,2.7641865496348483,1.6143756273973084,1.5802020119844953,-6.934223418943059,-7.530763810157542,0.5778519515785883,0.6275636508464618,0.004757384730518389,0.006091564814234802,4.777655092559485
6,6,0.33399471538838754,2.8038598276313103,2.2166241894559633,2.169082297857374,0.6813910272144368,0.03820615905103097,2.7433067772518775,0.08421943748226667,1.6781891276198329,1.6642236116425766,0.3081412133001378,1.3654907534913792,0.7718336870032252,2.1764705916005074,2.2970067451791536,0.9924860586481989,-5.659312289886787,-7.530763810157542,0.4716093574905656,0.6275636508464618,0.007011225824269621,0.007011225824269621,6.256014606702699
7,7,2.7012917249135224,2.0395641848205095,1.90120943732798,1.8536675507599105,3.048688039057657,2.8543840655433605,1.9790111332891949,2.9003973462926815,1.3627743805223693,1.3488088632398834,3.1243191221105526,1.0500760013633956,3.13913069652836,1.4121749475358494,1.9815919930511703,0.6770713115507354,-6.850679170591809,-7.530763810157542,0.5708899308826507,0.6275636508464618,0.008671894371959157,0.008671894371959157,5.873429708924405
8,8,1.9680852683998824,2.076573614877441,1.938218868252614,1.1204611005999328,3.085697469216564,2.1211776080347775,1.2458046766735793,2.1671908887840985,0.6295679303623916,1.3858182941645174,0.029735897684723726,0.31686955120341787,0.04454747309747397,1.449184377592781,1.2483855428911925,0.7140807424753695,-7.096958116918903,-7.530763810157542,0.5914131764099085,0.6275636508464618,0.0021506741848124006,0.008671894371959157,4.49567501444249
9,9,1.8861831753719012,2.4559519413223985,1.8563167630899111,1.4998394224158054,3.003795373367087,2.0392755150067963,1.625182998489452,2.0852887957561173,1.0089462521782642,1.7651966187468295,3.0794264478724838,0.23496745817543663,3.094238023285234,1.3672822742927233,1.1664834498632113,1.0934590670576816,-7.375498570271874,-7.530763810157542,0.6146248808559894,0.6275636508464618,0.004256910155575594,0.008671894371959157,5.167443971543399
10,10,1.9040840164374233,1.0752700189841315,0.4756348351729438,1.5177402637049229,3.021696214432609,0.6585935870898292,0.24450107615118477,0.7046068678391502,2.75985698342979,0.3845146964085624,3.0973272890399812,0.25286829924095877,1.7135561029208228,1.3851831153582455,2.917394175536037,1.111359908346799,-7.939765665510104,-7.939765665510104,0.6616471387925087,0.6616471387925087,0.005140904318289139,0.008671894371959157,3.2521505014766134
11,11,2.6586519866954568,1.8298379868041759,1.2302028029929881,2.2723082318674805,0.759309534242931,1.527799558051955,1.1137070471133106,1.573812838801276,0.38283229776201666,1.1390826642286067,0.7203026057082218,1.122074272641074,2.5827620738829484,2.139751085616279,0.6550074930103451,1.9805658796514385,-5.972079211285707,-7.939765665510104,0.49767326760714226,0.6616471387925087,0.0019066501969695665,0.008671894371959157,6.328189968080409
12,12,1.0133656190853133,0.2952867349490378,2.827244204727643,0.6270218568067565,2.3563509260096485,3.1248409573712284,2.6000133306775783,0.039261584530756226,1.869138583639691,2.7361240659632617,2.206608891585896,2.6083805562053417,1.048210819612429,0.6051998337611411,2.1413137764726375,0.44601461793033814,-7.232109708100382,-7.939765665510104,0.6026758090083651,0.6616471387925087,0.01220088056485049,0.01220088056485049,4.91140944902871
13,13,3.1043050387130506,2.751857298207133,1.786590973501687,3.083592432331889,1.3156976947836923,2.084187726145272,1.9249912452643125,2.4958321477888514,2.261787420724165,2.0611019831841197,1.53158680617263,1.5677273223452615,3.1391502418742903,3.0617703970192363,1.1006605426125573,2.9025851811884333,-7.549496566718897,-7.939765665510104,0.6291247138932414,0.6616471387925087,0.006655063545855015,0.01220088056485049,4.738018272623172
14,14,0.6216931723586347,0.26924543162501124,1.70946070841889,0.6009805657497671,1.9646784819170942,2.733168513278674,1.8478609799538097,0.01322028120672968,2.910768211583804,1.9839717178736171,2.180567593078326,1.4905970572624645,0.6565383755198744,2.9846401318107088,1.0235302775297603,2.825454915979906,-6.705605523138787,-7.939765665510104,0.5588004602615656,0.6616471387925087,0.0023938436620509415,0.01220088056485049,6.100130005848783
15,15,0.28973676361866674,1.7180454997047703,1.3775042901260444,2.049780633829526,0.28188589650903517,1.050375927870615,0.1650683923414784,1.4620203492864887,1.227975626175745,1.6520152995807715,1.8486111769897529,2.9393971232399263,0.32458196677990636,1.3018475441983777,0.6915738592369147,2.493498505137641,-6.952783712661955,-7.939765665510104,0.5793986427218296,0.6616471387925087,0.0008656863681984427,0.01220088056485049,4.713359978007162
16,16,1.6589761408032475,0.6144717563526767,2.746743667310625,0.2874273578711366,1.6511252740384637,2.4196153054000433,1.534307769870907,2.8312597269178923,2.5972150037051733,0.5484415557818549,0.08625790058454029,1.177043847281537,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-6.548969570295049,-7.939765665510104,0.5457474641912541,0.6616471387925087,0.020819139123545573,0.020819139123545573,5.9217452318113715
17,17,0.7762074442265503,0.6144717563526767,2.746743667310625,0.2874273578711366,1.6511252740384637,2.4196153054000433,1.534307769870907,2.8312597269178923,2.5972150037051733,0.5484415557818549,0.08625790058454029,1.177043847281537,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-7.136780415912108,-7.939765665510104,0.594731701326009,0.6616471387925087,0.003368614599762167,0.020819139123545573,3.857267268991386
18,18,0.7762074442265503,1.2561534483090642,2.746743667310625,0.2874273578711366,1.6511252740384637,2.4196153054000433,1.534307769870907,2.8312597269178923,2.5972150037051733,0.5484415557818549,0.08625790058454029,1.177043847281537,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-7.083456080079883,-7.939765665510104,0.5902880066733236,0.6616471387925087,0.003879376870095822,0.020819139123545573,5.824106609230256
19,19,0.7762074442265503,1.2561534483090642,1.6626695117336683,0.2874273578711366,1.6511252740384637,2.4196153054000433,1.534307769870907,2.8312597269178923,2.5972150037051733,0.5484415557818549,0.08625790058454029,1.177043847281537,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-6.964030630577183,-7.939765665510104,0.5803358858814319,0.6616471387925087,0.004119363501779735,0.020819139123545573,5.6228815109722206
20,20,0.7762074442265503,1.2561534483090642,1.6626695117336683,1.099608239805191,1.6511252740384637,2.4196153054000433,1.534307769870907,2.8312597269178923,2.5972150037051733,0.5484415557818549,0.08625790058454029,1.177043847281537,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-7.637587799735655,-7.939765665510104,0.6364656499779713,0.6616471387925087,0.0005460494401974554,0.020819139123545573,3.8749611843415295
21,21,0.7762074442265503,1.2561534483090642,1.6626695117336683,1.099608239805191,1.2848457310240795,2.4196153054000433,1.534307769870907,2.8312597269178923,2.5972150037051733,0.5484415557818549,0.08625790058454029,1.177043847281537,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-7.561906368418165,-7.939765665510104,0.6301588640348471,0.6616471387925087,0.002162287803389575,0.020819139123545573,3.998328899315055
22,22,0.7762074442265503,1.2561534483090642,1.6626695117336683,1.099608239805191,1.2848457310240795,2.9452825539912375,1.534307769870907,2.8312597269178923,2.5972150037051733,0.5484415557818549,0.08625790058454029,1.177043847281537,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-5.062440375106583,-7.939765665510104,0.4218700312588819,0.6616471387925087,0.001175390529601334,0.020819139123545573,7.465677568313168
23,23,0.7762074442265503,1.2561534483090642,1.6626695117336683,1.099608239805191,1.2848457310240795,2.9452825539912375,2.4222420598324153,2.8312597269178923,2.5972150037051733,0.5484415557818549,0.08625790058454029,1.177043847281537,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-6.1644877608480355,-7.939765665510104,0.513707313404003,0.6616471387925087,0.001353234277323543,0.020819139123545573,6.196205424074506
24,24,0.7762074442265503,1.2561534483090642,1.6626695117336683,1.099608239805191,1.2848457310240795,2.9452825539912375,2.4222420598324153,1.104385469820871,2.5972150037051733,0.5484415557818549,0.08625790058454029,1.177043847281537,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-6.74935469377251,-7.939765665510104,0.5624462244810425,0.6616471387925087,0.009475342832798843,0.020819139123545573,5.307560754080647
25,25,0.7762074442265503,1.2561534483090642,1.6626695117336683,1.099608239805191,1.2848457310240795,2.9452825539912375,2.4222420598324153,1.104385469820871,1.1341301958017225,0.5484415557818549,0.08625790058454029,1.177043847281537,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-6.169777853974887,-7.939765665510104,0.5141481544979073,0.6616471387925087,0.002714347895504671,0.020819139123545573,5.299662402482177
26,26,0.7762074442265503,1.2561534483090642,1.6626695117336683,1.099608239805191,1.2848457310240795,2.9452825539912375,2.4222420598324153,1.104385469820871,1.1341301958017225,1.3412347581166915,0.08625790058454029,1.177043847281537,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-7.234401492630669,-7.939765665510104,0.6028667910525557,0.6616471387925087,0.003921230322326145,0.020819139123545573,4.36301608662292
27,27,0.7762074442265503,1.2561534483090642,1.6626695117336683,1.099608239805191,1.2848457310240795,2.9452825539912375,2.4222420598324153,1.104385469820871,1.1341301958017225,1.3412347581166915,2.168546342938477,1.177043847281537,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-8.082753773721935,-8.082753773721935,0.6735628144768279,0.6735628144768279,0.016443599715326936,0.020819139123545573,5.0635441623948765
28,28,0.7762074442265503,1.2561534483090642,1.6626695117336683,1.099608239805191,1.2848457310240795,2.9452825539912375,2.4222420598324153,1.104385469820871,1.1341301958017225,1.3412347581166915,2.168546342938477,2.4197987783085892,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-8.365508055554411,-8.365508055554411,0.697125671296201,0.697125671296201,0.005353686173819166,0.020819139123545573,4.496288985055656
29,29,0.7762074442265503,1.2561534483090642,1.6626695117336683,1.099608239805191,1.2848457310240795,2.9452825539912375,2.4222420598324153,1.104385469820871,1.1341301958017225,1.3412347581166915,2.168546342938477,2.4197987783085892,2.4027222720721166,0.19827380074430878,2.7195927690277912,0.7311452287324285,-7.801869463326784,-8.365508055554411,0.6501557886105653,0.697125671296201,0.017999857975854523,0.020819139123545573,4.548037650192775
30,30,0.7762074442265503,1.2561534483090642,1.6626695117336683,1.099608239805191,1.2848457310240795,2.9452825539912375,2.4222420598324153,1.104385469820871,1.1341301958017225,1.3412347581166915,2.168546342938477,2.4197987783085892,2.4027222720721166,2.4911749898769333,2.7195927690277912,0.7311452287324285,-8.124447445429501,-8.365508055554411,0.6770372871191251,0.697125671296201,0.004091243944800705,0.020819139123545573,4.687133325125188
31,31,0.7762074442265503,1.2561534483090642,1.6626695117336683,1.099608239805191,1.2848457310240795,2.9452825539912375,2.4222420598324153,1.104385469820871,1.1341301958017225,1.3412347581166915,2.168546342938477,2.4197987783085892,2.4027222720721166,2.4911749898769333,1.8441734773999683,0.7311452287324285,-7.766943716130873,-8.365508055554411,0.6472453096775728,0.697125671296201,0.008156175524231691,0.020819139123545573,4.677236575264587
32,32,0.7762074442265503,1.2561534483090642,1.6626695117336683,1.099608239805191,1.2848457310240795,2.9452825539912375,2.4222420598324153,1.104385469820871,1.1341301958017225,1.3412347581166915,2.168546342938477,2.4197987783085892,2.4027222720721166,2.4911749898769333,1.8441734773999683,1.5380378454460557,-7.630888325916397,-8.365508055554411,0.6359073604930331,0.697125671296201,0.043589941253501685,0.043589941253501685,4.802371738921771
33,33,0.7762074442265503,1.2561534483090642,1.6626695117336683,1.099608239805191,1.2848457310240795,2.9452825539912375,2.4222420598324153,1.104385469820871,1.1341301958017225,1.3412347581166915,2.168546342938477,2.4197987783085892,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-8.365508055554411,-8.365508055554411,0.697125671296201,0.697125671296201,0.005353686173819166,0.043589941253501685,4.496288985055656
34,34,0.7762074542265504,1.2561534483090642,1.6626695117336683,1.099608239805191,1.2848457310240795,2.9452825539912375,2.4222420598324153,1.104385469820871,1.1341301958017225,1.3412347581166915,2.168546342938477,2.4197987783085892,1.6938213439644871,0.19827380074430878,2.7195927690277912,0.7311452287324285,-8.365508032823536,-8.365508055554411,0.6971256694019613,0.697125671296201,0.0053536860555325905,0.043589941253501685,4.496289008673543
