,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.7289605804546417,2.844042044882926,2.440170332790912,1.5401549263885506,1.427216458300007,1.668382171091113,0.36956856999941734,2.0707865874501907,2.207722640150934,2.9773349747069173,0.8587026194012233,1.7974981082410255,2.9229227992534046,0.2710352542735097,2.3605708133137924,1.3642970723262586,0.1277605180199859,2.3642669196268704,-7.574687804071297,-7.574687804071297,0.631223983672608,0.631223983672608,0.06487641815900866,0.06487641815900866,6.355638769533755
1,1,0.646809663658249,0.8946682697138142,1.1907120272702614,2.2816404193920947,2.3547600247585887,1.5718513504023046,2.380354155773585,1.268470552925902,1.026613633921102,1.3419180514927096,2.190944451517383,2.145868801147917,0.10245881513298971,2.7965147286408527,1.8855603248549966,1.1259705447725359,1.674533169217252,2.3655423701743516,-6.56046205888191,-7.574687804071297,0.5467051715734925,0.631223983672608,0.006491845442157873,0.06487641815900866,5.8437180096120755
2,2,3.07375423385912,2.6359461749772146,0.541167299166023,1.5919027960446541,0.08055212664889111,0.9322889177054781,0.5769381215972018,2.2741564446781193,2.032413617408534,0.4714322713119139,0.741986359609303,2.120101539148119,1.3295228209841228,0.9364576047642537,0.9016933257111116,2.5350246771817075,2.4687050374851656,1.2157346196159369,-6.549417555566416,-7.574687804071297,0.5457847962972013,0.631223983672608,0.010584904813520944,0.06487641815900866,5.894699694991196
3,3,1.5872562794157767,1.4457826720344071,3.0975124562477974,3.0134756485789205,2.916806107761878,1.1640060161980037,3.009509178237587,1.4668644254803893,0.11262697585490389,2.7344725174096514,2.35112638247855,2.000112023342792,2.117494019292717,1.0651339505184207,2.147097020166279,1.9319555505083477,2.0542873730202365,2.237203844064562,-7.091099992139414,-7.574687804071297,0.5909249993449511,0.631223983672608,0.006377959447711096,0.06487641815900866,5.730922556691425
4,4,2.01289671042426,1.0143538221256678,1.4313321029358368,2.021139237440425,0.4284460248454356,2.1067644147468307,2.1070172258751874,1.587397945710631,1.4808842052020805,1.779197723401291,1.5473132524933944,0.3381861080505755,0.2621283848774836,2.9567480999753677,1.0158053655361616,0.1906694079538116,2.44412112803873,1.1532088107335636,-6.85413152044852,-7.574687804071297,0.5711776267040433,0.631223983672608,0.0079031277339705,0.06487641815900866,5.346030778472091
5,5,0.13624077964997028,1.217635217101647,0.838093021054625,1.295132765867872,2.710449952369629,0.5070496389112809,1.1865812147436887,2.8109505942019117,1.3391767292799157,0.5489145465772889,0.3965126825825034,2.801237473845614,2.3402523820029977,2.829005763473759,0.9270651207301864,2.9228546307606376,2.999112474675701,2.6639356494670867,-4.220381059354692,-7.574687804071297,0.35169842161289105,0.631223983672608,0.0008479312841894948,0.06487641815900866,5.979110903839761
6,6,0.9549523955833493,1.878457620434166,0.05171587353324325,2.987610347192647,1.921075460963843,3.0244176029202503,2.644155574019992,2.3704204446540387,0.3988577289572639,0.41215011515016475,2.8941125779581434,2.720302891602067,1.2324964591252388,2.03065474929271,1.1201787344175091,0.08296462939270355,1.923227687094558,1.527415190382213,-8.819710139041632,-8.819710139041632,0.734975844920136,0.734975844920136,0.01435244939926565,0.06487641815900866,4.027907305153562
7,7,0.466580388793691,2.8796876509655727,0.7486643697216001,1.397959131169711,2.2674764424394795,3.1371051565229604,0.6705228917000247,2.393080879877793,1.0794053861659179,3.085551656349831,2.4060820117661694,1.6398222054113822,1.878163066487773,0.1815281434132736,2.4023082703502525,1.8742781642770026,2.425612688556833,1.1640114660723753,-5.89351227048619,-8.819710139041632,0.49112602254051585,0.734975844920136,0.006863228944523131,0.06487641815900866,8.566885851575321
8,8,1.112320316658981,0.1828640591300048,0.7905093434803394,1.7026031397505628,2.0851997064110974,1.6866006157585967,2.4848037129719915,0.400498184776366,2.7899177260423778,1.2109211205626993,0.6354347679729083,1.291497693917312,0.18013580524550865,1.5326817810758215,2.6348415466140196,2.6390460449856326,1.8197229577496008,0.2001579700904368,-6.6131379272307305,-8.819710139041632,0.5510948272692275,0.734975844920136,0.0023964273021664997,0.06487641815900866,6.386540349998896
9,9,2.606726046862234,2.7044437307982023,1.8913943979834518,2.8447531583014007,1.8382770533548234,2.3678120900465403,0.24535956386788582,1.3435491258936823,2.4946601622730062,2.507318715701881,0.9181447703251953,2.3771252302438732,1.0469557748047076,0.8603445908929634,0.9505301994509902,2.7658421511783198,1.2188053812792474,1.6275453496592638,-6.7019693522484545,-8.819710139041632,0.5584974460207045,0.734975844920136,0.0043158040578204805,0.06487641815900866,4.645948723910941
10,10,2.735693057393293,0.24647264114683054,2.4883185637624283,0.7061257316017616,1.7740302846952407,1.5132598322995556,1.343347629095718,1.4370623462886756,1.2359177335882425,1.885407814187162,0.2106866055215204,2.490936884349188,0.7134977867230363,1.0326672978592795,2.5522693312387243,1.2232210533952268,2.2050596859887315,1.7484204263254508,-7.3633038109345215,-8.819710139041632,0.6136086509112101,0.734975844920136,0.012904858897824653,0.06487641815900866,5.737547156391024
11,11,2.735599439041364,1.5989437251623375,1.731718002032657,2.9258366375644247,1.0558153903117153,2.276932719538651,0.23272707727386877,1.4954996734991297,0.5623678416175459,1.9852571784317579,2.8490111222941303,0.5577358998359001,0.7273830789850907,1.382226414100879,0.48598106551833786,2.7824965012763023,1.6503285974297672,3.0445348450936045,-6.940811483748155,-8.819710139041632,0.578400956979013,0.734975844920136,0.015182393233927307,0.06487641815900866,5.63901126826174
12,12,1.2856812008028666,2.0035241054985637,2.969993137222942,1.0779776800240284,2.6462887576572287,2.0105359632422157,1.0357331707624744,2.707807765961903,1.2894076518295632,1.344595880853408,0.8562202894628698,1.9162605286994943,1.9617556496681163,2.066156499322341,2.481239580432439,1.7254547507254343,1.7576925984470944,1.1229117462523441,-7.137173992942242,-8.819710139041632,0.5947644994118535,0.734975844920136,0.0018762922759541266,0.06487641815900866,4.819130317789721
13,13,2.1773591289600476,0.5447852589557298,1.148312580156039,0.8809868800471644,2.32149440084,2.528498868179442,1.413632342182529,0.2881015985679207,1.6092055230025197,0.06965489518653367,2.637376828136392,1.0496697053070156,1.6871116242370843,0.2974599136390539,0.18276810550132683,1.4741869862485293,1.9673018315014401,2.4343716712753354,-7.065145824839189,-8.819710139041632,0.5887621520699324,0.734975844920136,0.016336063192888568,0.06487641815900866,4.9576970542197
14,14,0.3765124670895019,2.2283072836787743,2.672143757327085,3.098748280890737,0.8320005551142059,0.4367676410023176,2.580987555453622,1.6107852153079256,2.537705511550223,2.08036190330424,1.4016756372800985,1.9677070386975346,2.398123264068806,0.6565726017369012,1.5442974191686571,1.89030884772541,2.7631406044763747,0.7083243590144601,-6.3212182411716835,-8.819710139041632,0.5267681867643069,0.734975844920136,0.0005528363163226324,0.06487641815900866,5.751942549184768
15,15,1.5740897451689657,0.48137856510021004,2.20982044116868,0.8106956824127585,1.8126731273145051,1.7522809502513828,0.5236911615685389,1.6667745412998665,0.08156308044272431,2.523727591321608,1.8355322361619644,0.3608025302949702,0.10904469602204392,3.106525362872265,1.094898850649897,1.5042034757068534,0.5804723445875847,1.693209514171936,-7.08497019099272,-8.819710139041632,0.5904141825827266,0.734975844920136,0.002500536345810549,0.06487641815900866,4.48682454540058
16,16,0.8105806009458353,2.911843775399504,0.7128521157377466,1.966285051531161,1.3252192118548396,1.3972324067881678,1.5581411226044968,2.9070324566187704,1.272560033173888,2.0051712763962,0.29037959117497203,1.1977608093239576,1.4556328955868147,0.6163051302648094,1.3791681526115815,0.17528069260834434,2.7369182038187008,2.528176504888123,-6.334996408524332,-8.819710139041632,0.5279163673770276,0.734975844920136,0.0022238392942963586,0.06487641815900866,5.401341505888624
17,17,2.952077341420478,3.1062042716673597,2.2269789528462365,0.3164971468099158,0.20358999746683382,1.9802679269916403,1.5039202385775865,2.244812767554624,0.7695019100180198,1.5039037988647712,0.14923137991471247,1.709470936210284,1.731262763498906,0.46954152994741327,2.5722620700167598,0.4091793589616084,2.2187547059053028,2.1240867586934433,-7.696329367383351,-8.819710139041632,0.6413607806152792,0.734975844920136,0.044562545306389464,0.06487641815900866,5.7202724848666335
18,18,0.8039671151446586,1.5280215138285027,1.884785463496888,2.8103714860758586,0.963178058686823,0.44858679121499123,1.3717012991648265,1.0369686704177805,1.2401391090958325,1.0942045153100954,2.0678076645927974,3.135350044264319,1.9976953184041784,0.9590481461117326,0.07554449834240318,0.9961207970639417,2.1196019528199592,2.1807796633290772,-7.208384507511732,-8.819710139041632,0.600698708959311,0.734975844920136,0.0014007836802287605,0.06487641815900866,4.24404690382088
19,19,0.6823884092642695,3.069200277843148,1.9877130445900035,2.8739998704398664,1.6337969247859416,2.6521778505276274,0.046556832382844915,0.14680657789922558,2.0706665051567117,0.5726762821851392,0.9838408925985113,1.7736468135941867,2.8298445769711815,2.129910541772876,2.161554120756845,1.0637803052661865,1.6288964919354272,2.414838541208435,-7.3613786935996295,-8.819710139041632,0.6134482244666358,0.734975844920136,0.0037094717777482354,0.06487641815900866,4.689081662991875
20,20,1.1416312384188618,0.205649784323654,2.9589821685057403,1.7928453248251155,2.8236122638641357,0.5771731099724435,2.8834341218558652,2.4058265239905783,2.245661029143875,0.2896021036088592,1.4139715376517614,2.3731749663918533,1.5987336826701954,2.404175467924387,2.068237590585156,0.8795527978542794,0.014384160603430285,2.7944360302657105,-7.569067848377281,-8.819710139041632,0.6307556540314401,0.734975844920136,0.007482146975152564,0.06487641815900866,4.375436917826391
21,21,0.29333900054931883,1.940120036017805,1.3826234085428388,0.46332647312972775,2.6852333367675962,0.5898651281414551,1.4943846229508588,1.4887292323932506,1.7824031344530546,2.2000037505165393,2.644677613781404,2.0793496994728233,2.077157828647394,1.2562097567003159,1.7378006722242807,0.4821825185551625,1.1805847580914022,1.3377482999355728,-7.119394303919212,-8.819710139041632,0.5932828586599344,0.734975844920136,0.0012696447644071328,0.06487641815900866,6.857238411965675
22,22,3.1136125422558396,0.5349083833793573,0.025792097071827724,2.629267950215019,0.3024387956776855,0.8488802125323599,0.18544385162978072,2.0606607058826385,1.727003634594102,0.9411797675250808,2.997002478092444,2.0544700178310777,1.3682967056657285,0.12021757544366629,0.023980941406392953,2.842175363330954,2.1368140042066175,0.24766012376543856,-6.969109108576786,-8.819710139041632,0.5807590923813989,0.734975844920136,0.012330781316678637,0.06487641815900866,4.621409248126135
23,23,3.0614125619583956,1.6996700188338132,0.9199056521455768,0.5359605279227655,3.0133611487657324,0.09072210332866004,0.6895494409288351,0.11503177971666645,1.0550297291482003,2.059037038088493,1.1993685799373675,2.7574814226077846,2.548209156424036,0.9922537685579232,2.298646492714248,1.5214570640093783,0.6671457561459425,2.8411644562257186,-6.851584386979742,-8.819710139041632,0.5709653655816452,0.734975844920136,0.0002684512803183416,0.06487641815900866,3.15648835567373
24,24,1.5078049567020917,2.6866537304536156,2.631397412007545,1.6735211858030572,2.0124099301450524,2.1991377292796077,0.3172134804434743,1.0127292663963536,1.3149602082713392,2.6649456005484318,0.7305395640908363,0.13812037051359072,2.4545340338913757,2.09740413305219,0.5695940850838734,2.3713636115567267,0.48017643387634257,0.8366900909311557,-7.147033545617553,-8.819710139041632,0.5955861288014628,0.734975844920136,0.014052114685901418,0.06487641815900866,6.226853585764246
25,25,2.60967329211207,0.9078593050776057,1.9406835012215402,0.576968269910717,1.2802243723437972,1.2552629698146287,2.0650932218006903,0.9729048289862311,2.166120927822347,1.0352332009877614,0.9047154005435936,2.949723222559096,0.3379433403127474,2.19651694200125,2.351737278305272,0.3968752360242511,2.125436858727134,0.383302487445224,-6.6131576223668445,-8.819710139041632,0.5510964685305704,0.734975844920136,0.0004931272327964719,0.06487641815900866,4.863986269579776
26,26,1.2581716343560991,2.674886641497901,1.1176989438831204,1.8482672824654196,1.885941624493902,2.9466619831985343,2.8612658634683585,0.5761706860374893,2.4046809326207668,0.5271037692214573,2.35841363951278,2.290220411674413,0.2692745825677567,1.9341224799959742,1.8321166589826512,0.968747058321786,2.1033886095618564,3.0948754966841014,-7.127148096143029,-8.819710139041632,0.5939290080119191,0.734975844920136,0.0059111718034816916,0.06487641815900866,4.782805290327907
27,27,1.928712879887011,0.8892754769853356,0.2193618147178118,2.2250833315053065,2.299812400580588,0.8219611017604627,0.7235785491246475,2.5226604968932977,1.7558462997561335,2.5500644553225396,1.0412386853760047,1.910148001970597,0.8221911366408042,0.3393222436969143,1.6318391366646023,2.6529736918669924,2.915082772107173,2.0118532211447118,-7.336334812433336,-8.819710139041632,0.6113612343694447,0.734975844920136,0.005273611044270142,0.06487641815900866,5.033167783250448
28,28,0.4860562545326028,2.491187476313907,2.833093538652151,2.7400487071957005,2.406853257140204,0.3097311860913885,0.2622134367780782,2.2654680797083437,0.9305728472334496,1.630411151117678,0.16856958870565997,0.5301444336265506,1.1211363695098167,3.0084416250275474,2.731828394357094,1.1009669391104517,0.4413048984137349,2.93070736038291,-4.150193134908076,-8.819710139041632,0.3458494279090063,0.734975844920136,0.0018537184171229805,0.06487641815900866,7.150539506450585
29,29,0.8407495301090201,1.349214901321225,1.321384958516619,2.191202045134095,0.26611545803308667,2.305989857738818,2.781500449507794,2.839592924746272,0.9746955083565942,2.675987231054713,3.0569069213449653,2.397064998688668,1.0414195410574505,0.9387241612845699,0.9617848053549751,0.7518239345676041,0.4657646547573895,1.063881624725787,-5.754178782412383,-8.819710139041632,0.4795148985343653,0.734975844920136,0.0018628855667742,0.06487641815900866,6.857348542062589
30,30,2.7971667195258068,3.134046698680762,0.9522308401896546,2.9482406603273654,2.8952980894170106,1.1455695775678798,1.282452649277567,1.9468699061783938,1.650056045581801,3.020324520791317,2.9324094512611336,0.7870716569259614,2.786521611736844,1.2663667585192322,3.0147748836573873,2.2325206132831004,1.148629785738177,2.3917133200867102,-6.2936746553672425,-8.819710139041632,0.5244728879472702,0.734975844920136,0.0014356731620389373,0.06487641815900866,5.888670093327924
31,31,0.23988547529954962,1.4258959949461083,1.6139759477677715,2.302423113994818,1.3387553439568278,1.2844659865081915,0.9781169265823165,0.7007205031563027,3.042048386683639,2.2748136701942867,1.3848123725103774,2.4319549097930135,0.46426851754908505,3.122002298016872,0.4758084711833417,2.206594571171112,0.3515175858019821,2.2078114362924093,-7.762668241497461,-8.819710139041632,0.6468890201247884,0.734975844920136,0.003650944571560526,0.06487641815900866,5.324286890312791
32,32,3.043823939121696,2.3449003200435046,1.779480670925991,3.12914968274678,0.719615777560925,2.830688851113034,0.2005855430109762,2.477732746253047,2.3213401104675784,0.4284727824492147,1.7264505601474565,2.465818132615831,2.578491754206825,2.920852407667776,1.3414092661312316,2.865111265191349,3.1371203739971962,2.6423496013819663,-6.839018845595099,-8.819710139041632,0.5699182371329249,0.734975844920136,0.012729418644992305,0.06487641815900866,4.850146452428703
33,33,0.20204048175398803,1.1703652002915326,1.8470789453063174,0.8504340232751932,2.6239140042664815,2.8712392019596007,1.4687028120938606,2.7975703564024963,1.566732974735276,2.366647570154379,0.4130430383372483,2.9048437115043555,0.9890340378323871,2.4520003043023677,1.939787579652729,0.4436940949714554,1.7706944176254398,2.7729631764480756,-7.566593323944222,-8.819710139041632,0.6305494436620185,0.734975844920136,0.03756518623741518,0.06487641815900866,4.591544914069971
34,34,1.6002567901131903,1.6525239007080943,1.1636183637786641,2.7566124261170453,2.3430338815974903,0.8151389895245896,0.3520150138992013,0.9191196285744029,1.4015297036011956,0.7930270334981638,0.5244147220219051,1.0806160645329925,2.6345293357113464,2.639227533615225,0.40068492692928204,0.25993863653942606,1.3244773226870266,2.6697713911163534,-6.850199481199351,-8.819710139041632,0.5708499567666127,0.734975844920136,0.006674629798098338,0.06487641815900866,4.694601244162378
35,35,2.0490651271833205,2.438857161570768,2.4611654529726246,3.0229340538352174,1.6285934527089496,1.4953335235850405,2.299456825550992,1.8510817519636094,0.25331784984916195,1.7397586056339738,0.03697585411060156,1.4136264426971972,0.5935252127398892,2.414331263672766,0.16667424654709873,2.399486824323602,2.200131927950192,0.5384375814157367,-5.92567141968372,-8.819710139041632,0.49380595164031,0.734975844920136,0.004904256123773619,0.06487641815900866,7.062349528162933
36,36,0.11089307217000566,2.8905415402808226,2.5608460006740423,1.4267870973978678,1.733115397613313,2.89323239146038,1.479861312512317,1.3122235902090196,0.9619647946997973,0.6761469361745546,0.6216142720104715,2.566512691901279,1.4958055470810485,0.9045893215241695,0.8661206877709767,1.7380565545664786,0.9590042883115893,2.3273392455046515,-6.799097908551246,-8.819710139041632,0.5665914923792705,0.734975844920136,0.01603436443953174,0.06487641815900866,4.70182644850513
37,37,1.447258428653784,1.7491653957755882,1.9348945772719277,1.0948289896524006,0.48716365954682894,2.2327459399344716,2.2788395695825368,1.8028656414092088,3.0840416826348735,2.3895249805366032,2.4880805366517533,1.4588656068235932,0.4928769349689577,2.52187112855045,1.1045492748804342,3.0990675468842914,2.2697712426478183,2.495291203684784,-5.486603436865409,-8.819710139041632,0.45721695307211746,0.734975844920136,0.00027803300258337916,0.06487641815900866,7.352887448525241
38,38,2.6341545765738394,2.576535018142447,0.8012854450868239,3.0688591569107793,0.8969875790017563,0.7590377107236211,1.7702276484121053,1.710844719809406,1.3698019425192476,1.844638839386735,0.6757614973960577,0.4977370021201035,1.672568509835451,1.8899727823800132,2.714746252249206,3.0431785543141934,1.6116227735755726,1.552605282960353,-6.538082799926371,-8.819710139041632,0.5448402333271976,0.734975844920136,0.006937326978930602,0.06487641815900866,5.110721376618464
39,39,1.8607696505057971,0.10094863730619541,2.8556395074933763,2.1294956874838062,0.44451374936571564,0.23017603702426004,1.5080816527562462,3.079072183370797,1.0177714569408916,2.881415297014378,2.300767303723437,2.6252316457305422,2.268860461383816,1.9950184741462902,0.5821222917326617,0.5236772274675874,2.2993063341302777,1.6153846917085977,-7.13243448128859,-8.819710139041632,0.5943695401073825,0.734975844920136,0.014794828227773737,0.06487641815900866,5.718850613841433
40,40,0.1898471951585463,0.8699418780522138,1.5633942490272978,0.33030666589633073,1.6621578667458285,0.19661386783341728,2.955731363962214,0.6882381137847373,2.651181980043509,0.5109855178172193,2.880755775882485,2.5498634559120896,3.0925867577584185,0.06766883966162185,0.05299770198155773,2.75431042176895,1.4505553821760708,0.9722486980665525,-7.426217276280472,-8.819710139041632,0.6188514396900393,0.734975844920136,0.0069524518803168595,0.06487641815900866,4.967743004406003
