,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.8506415380241564,1.5754283672434173,2.137071665950161,2.526983260867804,1.2029524540181342,0.21648577957508056,0.9123546419571409,2.858476409159566,-6.064830302282112,-6.064830302282112,0.505402525190176,0.505402525190176,0.003873696306230003,0.003873696306230003,5.389586573692114
1,1,1.162493066497053,1.5721696785984032,2.1338129810390463,2.5237245730457296,1.5148039847685946,0.5283373087718142,1.2242061697020186,2.8552177272138586,-7.453186287499104,-7.453186287499104,0.621098857291592,0.621098857291592,0.0045996919617377965,0.0045996919617377965,4.455224144792503
2,2,0.9938854125641703,1.4035620246861547,1.965205327126798,1.99266456642747,0.9837439788281925,3.1288699564212052,1.0555985157691359,2.3241577205955988,-7.418116738490244,-7.453186287499104,0.6181763948741871,0.621098857291592,0.02661800503967741,0.02661800503967741,5.003357045027805
3,3,1.1330322241639605,1.542708835587453,2.2019528040863943,2.131811379477929,1.1228907918786517,0.23402478204214483,1.1947453236436358,2.560905199704356,-5.336697541546368,-7.453186287499104,0.444724795128864,0.621098857291592,0.0003598663236919597,0.02661800503967741,5.073194200028141
4,4,2.8420617988667285,1.4179512597181587,2.077195228033581,2.0070538036086347,0.9981332160093574,1.9430543592533864,1.0699877477743416,2.436147623651543,-7.113170022341426,-7.453186287499104,0.5927641685284522,0.621098857291592,0.049465433711693554,0.049465433711693554,6.262163407834663
5,5,2.1076056781326162,1.2756410597157386,1.9348850270998386,1.2725976827655663,0.2636770951662888,1.8007441593599227,0.3355316269312729,1.7016915056024422,-8.396671269021367,-8.396671269021367,0.6997226057517806,0.6997226057517806,0.031016335789441928,0.049465433711693554,4.012074242225822
6,6,2.468587573291586,1.6366229538338646,2.2958669212179643,0.2559973058246092,0.6246589903252586,0.7841437851034121,0.6965135220902428,0.6850911286614851,-7.473142027258514,-8.396671269021367,0.6227618356048762,0.6997226057517806,0.03389954831535329,0.049465433711693554,5.482614538820393
7,7,0.4543718724110841,2.7539999065431555,1.2429857383451532,2.334708777989462,2.70337045731695,1.9015207392605744,1.813890474799534,2.763802600826338,-6.425352638511892,-8.396671269021367,0.5354460532093244,0.6997226057517806,0.0008395806246112937,0.049465433711693554,5.198314873092393
8,8,2.104662557749881,1.272697938394135,0.7926878703665479,0.8534068146463094,0.8057961625495376,0.4202187785621343,3.047908836266627,1.2825006374831853,-5.634920735646413,-8.396671269021367,0.46957672797053446,0.6997226057517806,0.0015843726162732235,0.049465433711693554,5.628378028527955
9,9,2.981317074049981,1.272697938394135,0.7926878703665479,0.8534068146463094,0.8057961625495376,0.4202187785621343,3.047908836266627,1.2825006374831853,-6.820052269978694,-8.396671269021367,0.5683376891648911,0.6997226057517806,0.00562591329093985,0.049465433711693554,5.709797153957545
10,10,2.981317074049981,1.5339062058957131,0.7926878703665479,0.8534068146463094,0.8057961625495376,0.4202187785621343,3.047908836266627,1.2825006374831853,-7.145487668607204,-8.396671269021367,0.5954573057172671,0.6997226057517806,0.009211145592841946,0.049465433711693554,5.385051991726101
11,11,2.981317074049981,1.5339062058957131,1.0993749709024938,0.8534068146463094,0.8057961625495376,0.4202187785621343,3.047908836266627,1.2825006374831853,-6.7967038652392855,-8.396671269021367,0.5663919887699405,0.6997226057517806,0.007708956056424218,0.049465433711693554,6.309009030378206
12,12,2.981317074049981,1.5339062058957131,1.0993749709024938,1.9046318590525877,0.8057961625495376,0.4202187785621343,3.047908836266627,1.2825006374831853,-7.485912281673814,-8.396671269021367,0.6238260234728178,0.6997226057517806,0.01570193975497196,0.049465433711693554,4.226246257222904
13,13,2.981317074049981,1.5339062058957131,1.0993749709024938,1.9046318590525877,0.1763462916506635,0.4202187785621343,3.047908836266627,1.2825006374831853,-5.67213993899171,-8.396671269021367,0.47267832824930917,0.6997226057517806,0.0003541056495460979,0.049465433711693554,6.532738950257574
