,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.5339241327834083,0.6403029051113012,2.728626136188745,2.581491982789809,-9.61370646369742,-9.61370646369742,0.8011422053081184,0.8011422053081184,0.09173239038827681,0.09173239038827681,3.4759874020057993,1.6016558775119023,42.36588045979527,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.556017235689688,1.7664837614450035,2.0649880918117054,1.7722258194990488,-5.328422261224456,-9.61370646369742,0.4440351884353713,0.8011422053081184,7.809905382403755e-05,0.09173239038827681,6.219152384446833,1.6016558775119023,42.36588045979527,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.2291435517370028,2.3652816531139083,1.5002146663473637,2.121587440386031,-7.366113318045597,-9.61370646369742,0.6138427765037998,0.8011422053081184,0.002035235525474898,0.09173239038827681,3.9971401670730557,1.6016558775119023,42.36588045979527,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.5179459281680105,0.2624487856449555,1.007779386121361,0.8170163784592277,-7.589112210763669,-9.61370646369742,0.632426017563639,0.8011422053081184,0.00903116049121695,0.09173239038827681,3.7881062757066104,1.6016558775119023,42.36588045979527,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.2430153879733304,1.3907496238375143,0.7602443277664883,0.1205896808132521,-7.546759466003965,-9.61370646369742,0.628896622166997,0.8011422053081184,0.003065655685527139,0.09173239038827681,3.09720602187101,1.6016558775119023,42.36588045979527,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.916715162931377,2.1550764218384164,3.0252893332829913,3.0524610638409024,-6.586339377142587,-9.61370646369742,0.5488616147618822,0.8011422053081184,0.0017350640204912475,0.09173239038827681,6.344835031378302,1.6016558775119023,42.36588045979527,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.8837001369767352,3.084737355942251,0.19956514237923825,1.4526274337664449,-8.20984577886557,-9.61370646369742,0.6841538149054642,0.8011422053081184,0.015190749702715672,0.09173239038827681,4.612267774038756,1.6016558775119023,42.36588045979527,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.7563437260800882,0.4946870768039938,1.6987643664672147,1.1927837602728808,-5.794622180001708,-9.61370646369742,0.482885181666809,0.8011422053081184,0.0025594326588063787,0.09173239038827681,6.3109857628310095,1.6016558775119023,42.36588045979527,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.4733148111099843,2.725313368929245,2.485176876433358,2.400707963955476,-6.919132500276661,-9.61370646369742,0.5765943750230551,0.8011422053081184,0.0029141249823932867,0.09173239038827681,3.659256249341027,1.6016558775119023,42.36588045979527,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.9974832397228344,1.0374791059140283,0.36480165958891575,0.6200857158564337,-7.635315803602273,-9.61370646369742,0.636276316966856,0.8011422053081184,0.018782794462936916,0.09173239038827681,5.35548783832315,1.6016558775119023,42.36588045979527,0.0,0.0,0,0.0,0.0,0.0,0.0
