,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.3154355107167352,2.3939240202862915,0.7833091426600233,0.44257217772880353,1.0479556225968336,0.2699208280267342,-3.494484742595291,-3.494484742595291,0.29120706188294093,0.29120706188294093,5.701747905852344e-05,5.701747905852344e-05,4.360215280428983
1,1,0.3154355256178964,2.3939240202862915,0.7833091426600233,0.44257217772880353,1.0479556225968336,0.2699208280267342,-3.4944847134651305,-3.494484742595291,0.2912070594554275,0.29120706188294093,5.7017482831257655e-05,5.7017482831257655e-05,4.360215350413201
2,2,0.3154355107167352,2.3939240351874527,0.7833091426600233,0.44257217772880353,1.0479556225968336,0.2699208280267342,-3.494484837386754,-3.494484837386754,0.2912070697822295,0.2912070697822295,5.701747982221779e-05,5.7017482831257655e-05,4.360215350814698
3,3,0.3154355107167352,2.3939240202862915,0.7833091575611845,0.44257217772880353,1.0479556225968336,0.2699208280267342,-3.4944847468859725,-3.494484837386754,0.2912070622404977,0.2912070697822295,5.7017479766883325e-05,5.7017482831257655e-05,4.360215256434838
4,4,0.3154355107167352,2.3939240202862915,0.7833091426600233,0.4425721926299647,1.0479556225968336,0.2699208280267342,-3.4944845918098233,-3.494484837386754,0.29120704931748526,0.2912070697822295,5.701746358457016e-05,5.7017482831257655e-05,4.3602152015127285
5,5,0.3154355107167352,2.3939240202862915,0.7833091426600233,0.44257217772880353,1.0479556374979948,0.2699208280267342,-3.494484801999485,-3.494484837386754,0.2912070668332904,0.2912070697822295,5.7017481150283786e-05,5.7017482831257655e-05,4.360215241558098
6,6,0.3154355107167352,2.3939240202862915,0.7833091426600233,0.44257217772880353,1.0479556225968336,0.2699208429278954,-3.4944847967607062,-3.494484837386754,0.2912070663967255,0.2912070697822295,5.701749408549891e-05,5.701749408549891e-05,4.3602154455279685
7,7,0.16655223442108688,2.878400018685104,0.805238672784048,-0.3280873055750423,1.351568471823664,0.5467584542658377,-6.154802383028813,-6.154802383028813,0.5129001985857344,0.5129001985857344,0.0034642332645965284,0.0034642332645965284,4.707154279273894
8,8,0.16655224932224807,2.878400018685104,0.805238672784048,-0.3280873055750423,1.351568471823664,0.5467584542658377,-6.154802402626069,-6.154802402626069,0.5129002002188391,0.5129002002188391,0.0034642332317883964,0.0034642332645965284,4.707154333377034
9,9,0.16655223442108688,2.8784000335862654,0.805238672784048,-0.3280873055750423,1.351568471823664,0.5467584542658377,-6.15480237233501,-6.154802402626069,0.5129001976945842,0.5129002002188391,0.003464233384996923,0.003464233384996923,4.7071542775924655
10,10,0.16655223442108688,2.878400018685104,0.8052386876852092,-0.3280873055750423,1.351568471823664,0.5467584542658377,-6.154802373227541,-6.154802402626069,0.5129001977689618,0.5129002002188391,0.0034642333312739576,0.003464233384996923,4.707154314827648
11,11,0.16655223442108688,2.878400018685104,0.805238672784048,-0.3280872906738811,1.351568471823664,0.5467584542658377,-6.154802326568505,-6.154802402626069,0.5129001938807087,0.5129002002188391,0.003464233012736621,0.003464233384996923,4.707154210339674
12,12,0.16655223442108688,2.878400018685104,0.805238672784048,-0.3280873055750423,1.3515684867248252,0.5467584542658377,-6.154802404835221,-6.154802404835221,0.512900200402935,0.512900200402935,0.003464233242012424,0.003464233384996923,4.707154263708482
13,13,0.16655223442108688,2.878400018685104,0.805238672784048,-0.3280873055750423,1.351568471823664,0.5467584691669989,-6.15480236524268,-6.154802404835221,0.5129001971035566,0.512900200402935,0.003464232751935331,0.003464233384996923,4.7071543366364565
14,14,0.5910468760531175,2.5398101417752668,0.6068675294169882,-1.2328929290103454,1.699445403338888,0.12390674789804856,-6.399507017838451,-6.399507017838451,0.5332922514865376,0.5332922514865376,7.967794090975621e-05,0.003464233384996923,3.0820531468092867
15,15,0.5910468909542786,2.5398101417752668,0.6068675294169882,-1.2328929290103454,1.699445403338888,0.12390674789804856,-6.399507051925815,-6.399507051925815,0.5332922543271512,0.5332922543271512,7.967796091197106e-05,0.003464233384996923,3.082053178577631
16,16,0.5910468760531175,2.539810156676428,0.6068675294169882,-1.2328929290103454,1.699445403338888,0.12390674789804856,-6.399507095119595,-6.399507095119595,0.5332922579266329,0.5332922579266329,7.96779466555475e-05,0.003464233384996923,3.0820529828274204
17,17,0.5910468760531175,2.5398101417752668,0.6068675443181494,-1.2328929290103454,1.699445403338888,0.12390674789804856,-6.399506933076897,-6.399507095119595,0.5332922444230748,0.5332922579266329,7.967793322614992e-05,0.003464233384996923,3.0820532322960545
18,18,0.5910468760531175,2.5398101417752668,0.6068675294169882,-1.2328929141091842,1.699445403338888,0.12390674789804856,-6.399506976024669,-6.399507095119595,0.5332922480020558,0.5332922579266329,7.967790336494599e-05,0.003464233384996923,3.082053007794059
19,19,0.5910468760531175,2.5398101417752668,0.6068675294169882,-1.2328929290103454,1.6994454182400491,0.12390674789804856,-6.3995069983896755,-6.399507095119595,0.5332922498658063,0.5332922579266329,7.967794076872304e-05,0.003464233384996923,3.0820531747462994
20,20,0.5910468760531175,2.5398101417752668,0.6068675294169882,-1.2328929290103454,1.699445403338888,0.12390676279920976,-6.399507012324537,-6.399507095119595,0.5332922510270447,0.5332922579266329,7.967791093858116e-05,0.003464233384996923,3.0820529214345385
