,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,-5.640066958798597,-5.640066958798597,0.47000557989988306,0.47000557989988306,0.010312010315834131,0.010312010315834131,7.142832150547086
1,1,3.0383435545585114,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,-5.6400669280456075,-5.640066958798597,0.47000557733713394,0.47000557989988306,0.010312010235690616,0.010312010315834131,7.142832188537671
2,2,3.03834353965735,1.7237085062272726,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,-5.640066978502286,-5.640066978502286,0.4700055815418572,0.4700055815418572,0.0103120104755067,0.0103120104755067,7.142832133191796
3,3,3.03834353965735,1.7237084913261114,3.056051210828883,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,-5.640066957596204,-5.640066978502286,0.47000557979968366,0.4700055815418572,0.010312010434547079,0.0103120104755067,7.142832155967412
4,4,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125293602897,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,-5.640066922637708,-5.640066978502286,0.47000557688647565,0.4700055815418572,0.010312010069606534,0.0103120104755067,7.142832189839641
5,5,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.195002476207816,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,-5.6400669594461705,-5.640066978502286,0.47000557995384756,0.4700055815418572,0.010312010145377717,0.0103120104755067,7.142832126108022
6,6,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042917785919,3.0672939104646595,0.029510621428683187,0.802237707527784,1.371589968720811,-5.640067019528412,-5.640067019528412,0.470005584960701,0.470005584960701,0.010312011667132167,0.010312011667132167,7.142832283113645
7,7,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939253658207,0.029510621428683187,0.802237707527784,1.371589968720811,-5.640066890444784,-5.640067019528412,0.47000557420373196,0.470005584960701,0.010312009672852795,0.010312011667132167,7.142832150770403
8,8,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.02951063632984438,0.802237707527784,1.371589968720811,-5.640066919340002,-5.640067019528412,0.47000557661166686,0.470005584960701,0.010312009186213713,0.010312011667132167,7.142832017380222
9,9,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,0.8022377224289452,1.371589968720811,-5.640066899387915,-5.640067019528412,0.4700055749489929,0.470005584960701,0.010312009769291464,0.010312011667132167,7.142832151338684
