,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.9586621306357361,0.29681892922350306,1.129027997096077,0.9590654657778904,2.691965108593161,2.3268429601395137,2.6478851113063686,3.135001506843338,0.7510671826670063,2.294573690467022,1.1818299302017112,2.1922791303260363,-6.149914610907702,-6.149914610907702,0.5124928842423085,0.5124928842423085,0.0025707052150181877,0.0025707052150181877,4.304477010747519
1,1,2.6496431268032055,2.606625693111299,0.32015146580119525,0.8578481791093504,2.663575662029718,1.7814570962040739,2.7650903041706894,1.6575160813807976,2.3804088051463004,1.7496467081587246,2.8782630138196224,0.7642441964917576,-4.976100088908903,-6.149914610907702,0.41467500740907526,0.5124928842423085,0.0006131631127360341,0.0025707052150181877,7.012914093442159
2,2,2.5395694134339513,1.8082907878332597,1.6333008632184118,3.096767559202328,2.4150648134240287,0.6390626769849406,1.4056486979200602,2.0506477670592833,2.450169929322306,3.1195835075861575,1.9019457424563662,0.5640107597184807,-7.588322577645457,-7.588322577645457,0.632360214803788,0.632360214803788,0.011626484504213249,0.011626484504213249,4.514394910102524
3,3,0.7133291747677998,0.16703564453476494,0.7375098844131472,2.647965201579515,2.7405061830076116,2.0509751693418794,0.5672899310714068,2.693270194884085,2.417677423762616,0.7412690971828274,2.766243497971087,2.3772504084791377,-5.730638950525797,-7.588322577645457,0.4775532458771497,0.632360214803788,0.0017332744079133617,0.011626484504213249,8.0281946712876
4,4,2.300797333976088,0.5170223497516531,2.50293575490033,1.3784945929909715,2.15761320545404,0.5439831336619176,2.7380932949396084,2.932521974433557,2.5248775871599136,1.5073346936250172,1.016078688147016,0.44337128674187554,-6.716613613605618,-7.588322577645457,0.5597178011338014,0.632360214803788,0.008523909620030358,0.011626484504213249,6.358725036623383
5,5,2.2373828336105026,1.5168864412243284,2.0461939481753166,2.7844223143256457,2.629239383003749,1.2624865102710094,2.6686054909826575,0.7563901012092954,2.4435792040749615,2.2644202480056057,0.6093938769663371,2.6726219490784024,-7.098893297871366,-7.588322577645457,0.5915744414892805,0.632360214803788,0.026485606167765595,0.026485606167765595,6.295713042784023
6,6,1.1198812939079368,0.9623534705060697,2.7614734640753182,0.437453601140938,1.3393452639817,1.8688483317229496,1.3565712465450677,0.41133463848318397,0.4521782507270895,0.17143679689167524,0.8700624498048686,2.5257501115047494,-7.450419259868073,-7.588322577645457,0.6208682716556727,0.632360214803788,0.008077635032846607,0.026485606167765595,4.601715304725943
7,7,1.0714174749794048,2.2130728747085886,0.4649973021799345,0.9339601512761948,1.5768258762798009,1.1956461496764743,3.1320926654314647,0.431460873137832,2.5152373141009017,2.6310692980097086,1.9459714575565474,2.749105261162817,-7.293921528982937,-7.588322577645457,0.6078267940819114,0.632360214803788,0.010995057724639712,0.026485606167765595,4.920904369183702
8,8,0.3061360112949616,1.1005504343495245,1.3965930802882072,0.7221217531700925,1.544539219099192,2.3743653663228828,0.9620548844619882,0.6886743857115741,1.4857282954306634,1.2359953124749667,1.7414019793646522,2.0431007033204924,-7.017359626096205,-7.588322577645457,0.5847799688413504,0.632360214803788,0.002189850079439124,0.026485606167765595,4.928394556666326
9,9,0.4853820707939067,1.1529855429502711,0.43952251983311474,0.6026839207470619,0.18154217271269624,1.513766347970752,3.098032828514658,0.6583144457671788,2.3293203931644024,0.5048985697949053,0.9182741555599508,1.3767298893473738,-5.798844631862204,-7.588322577645457,0.4832370526551837,0.632360214803788,0.0027760039156148188,0.026485606167765595,6.764677720273923
10,10,3.1123680508065372,0.06445541378873165,0.5756202878514094,0.6774912607190066,0.609501377356208,0.31153868311688004,0.20262729619450393,1.3690032822992213,2.7662490817122984,0.9884368217351572,1.7927547651796012,2.462827686437387,-7.644006950814444,-7.644006950814444,0.637000579234537,0.637000579234537,0.02210728677332842,0.026485606167765595,4.123569739792089
11,11,2.6957321280731916,0.32225406477943164,1.6243064574702295,1.7830173990365425,0.3370531605766578,2.0313544266918866,1.1383734554869114,1.6292412564997922,1.7389912140180948,1.626753419114898,0.8831705852462419,0.7044551295951789,-7.1325716857139385,-7.644006950814444,0.5943809738094948,0.637000579234537,0.0014074403036635021,0.026485606167765595,4.447623412406543
12,12,2.3883737657996678,1.9928674098146542,1.047000445296273,0.151567747415559,1.3521241830331168,0.19072526710814386,1.3926678569393087,0.9977547180400138,2.9437449264464215,2.8958563821371293,2.503005447742659,1.9151013354819972,-7.794078181900481,-7.794078181900481,0.6495065151583734,0.6495065151583734,0.012135389238890702,0.026485606167765595,3.8483939277216663
13,13,0.14750091802847076,0.7102136097463498,2.846735210574991,2.5469268414920334,3.098063143961766,1.1131293107914206,2.2009866684741017,0.872125450026694,2.5395500633880483,1.7028866905129143,2.125400345750144,2.7222313699760354,-7.478689536804494,-7.794078181900481,0.6232241280670412,0.6495065151583734,0.009082453500855167,0.026485606167765595,4.205872957419231
14,14,2.8357142857827937,0.08679458502216542,2.714536970692324,2.9717422717250535,1.7358178022246231,1.6084950867644203,0.29523373347749904,2.954539566674757,0.9137308127731093,2.6074114078850528,1.428866650091235,0.11851015484205774,-7.373282523595298,-7.794078181900481,0.6144402102996082,0.6495065151583734,0.023897330740173077,0.026485606167765595,7.747306977660777
15,15,1.7207167714506715,3.059435541839088,0.6982286656543286,0.8665202071068719,0.7222088682437767,2.3147841525457897,1.9305468047952044,1.0904596539358051,1.4447823037289764,1.8071440339562206,2.20465119409837,0.3871446778755441,-7.3478475009893724,-7.794078181900481,0.6123206250824477,0.6495065151583734,0.0008686645989631686,0.026485606167765595,3.8963951878621472
16,16,1.2600268770195804,1.6325849349444281,1.9680988274069295,2.3228727805952962,0.7355182787860747,2.6986406891982804,1.592293026231499,0.03472405665792344,0.7074314710463863,0.7663993628702378,2.927238841303063,1.464539830624065,-6.688977779188857,-7.794078181900481,0.5574148149324047,0.6495065151583734,0.02133371243952878,0.026485606167765595,6.462124002070006
17,17,2.5118503908000065,2.3253846114433867,2.5379021813149603,0.48910654583937774,0.6346602856065511,0.6678538529474177,1.2304812569043118,1.2082749221078029,2.346707676775505,0.03667360635089101,2.714761210952962,0.5143686025649921,-6.71291617790173,-7.794078181900481,0.5594096814918108,0.6495065151583734,0.0012808730089307972,0.026485606167765595,6.096079809475064
18,18,2.3217879918459965,2.430529328296726,2.5994226627971546,1.929652451268502,0.06587506118960085,1.2882080645484797,1.6400956856939009,0.9239152565904446,0.7697371263041959,0.6535415105175831,1.658623515669115,1.7633502557535634,-7.8905780101976415,-7.8905780101976415,0.6575481675164702,0.6575481675164702,0.05252327606281684,0.05252327606281684,5.189443991534631
19,19,1.9255770223977031,2.268721539329783,2.6080668707038983,0.9840527741286976,2.8228897690601444,0.22736331918248087,2.0784257654330487,0.494598573867558,0.6835860710719799,0.8019290211021559,1.3173046002807864,1.9990786581168252,-6.433688624140907,-7.8905780101976415,0.536140718678409,0.6575481675164702,0.0009144074170949041,0.05252327606281684,4.753951624830897
20,20,1.351528761427394,1.9225429640832008,1.1198333229245887,2.188735798744632,1.2463656536745245,1.7182983955545947,0.2457558327342515,2.633086699825782,1.0874044275474937,2.4041643460977067,0.9791749718414948,0.18608847116920435,-7.658202882891486,-7.8905780101976415,0.6381835735742906,0.6575481675164702,0.003828501230962685,0.05252327606281684,3.7811905588171157
21,21,2.085282511708019,3.047693357338573,2.6298328555464976,1.140548284751381,0.21111291543654387,2.1531457542785755,0.9843274266873635,1.5850985323920737,2.1202531473154917,2.174129386079155,0.4760035348122591,2.901480366341186,-7.520341651350779,-7.8905780101976415,0.6266951376125649,0.6575481675164702,0.015130159238676399,0.05252327606281684,5.254972770298792
22,22,3.076876423501822,0.8882035111761091,0.4191775779569962,0.25472590170256293,0.13746704083250316,2.175891641795575,2.2138496109863737,0.08854885319496852,0.3971408227078772,0.24077958131797983,2.234482593244824,0.7418422724075004,-7.527937999450116,-7.8905780101976415,0.627328166620843,0.6575481675164702,0.0028506233925394463,0.05252327606281684,4.13965925735878
23,23,0.8060315664040507,0.6765850189913225,3.0242220537789093,1.2613270845917628,0.11312523513588135,2.3018053266366465,0.07074547141707543,0.19697559546461996,2.5826973798985424,0.686615718043796,0.2581490854579356,2.4098337265365277,-7.838848848448025,-7.8905780101976415,0.6532374040373354,0.6575481675164702,0.002090198792236483,0.05252327606281684,2.549258606969147
24,24,1.9518155701873758,0.5538910642466432,1.2149999769294746,1.9783738593505027,1.0245449545679666,2.6865638496689477,2.1199684523011806,1.6882135801667895,2.6504568388502188,1.8993737204977224,2.3128404140766374,1.6927946594704208,-6.682570145182356,-7.8905780101976415,0.556880845431863,0.6575481675164702,0.00037446964030473637,0.05252327606281684,3.5564801834926953
25,25,0.04264492491447669,1.2164015427431338,0.10390736182864257,2.1077113071136786,0.38200019942535524,1.4113453362999437,2.496706630063706,1.5606849249255408,1.6702254165302115,0.3334844987920387,1.6647863604981807,0.4467174236681628,-7.265702001914427,-7.8905780101976415,0.6054751668262023,0.6575481675164702,0.002475834812029201,0.05252327606281684,3.461274722094174
26,26,1.3258075345318479,1.7433059067358783,3.117212576403286,2.8226623673089097,1.3071127565287017,0.4737216705752607,2.4536609214071716,2.5352894368447325,0.11235621185577882,2.471821448143511,2.636369281624241,3.118938045235766,-8.061418427145753,-8.061418427145753,0.6717848689288127,0.6717848689288127,0.013614331703766287,0.05252327606281684,4.4119822450428785
27,27,0.16692550201885115,2.9576312582117863,1.7519209052982754,2.8782898397250207,0.5503202892910262,1.933089620158622,1.4333524824750816,1.8700571198720335,1.3529604703458649,2.0621270467497563,2.456454455543084,2.3220248264209093,-7.755397504577376,-8.061418427145753,0.6462831253814479,0.6717848689288127,0.02155057010773763,0.05252327606281684,4.790477409093732
28,28,2.957531026167392,1.0522864516960595,2.1435403179052184,2.7063200600732644,2.2067341657537236,1.5888501478119867,0.5974556638918717,0.13799984406056742,2.7494852084110732,0.6191011084461113,1.8484608126919,1.4361691093647422,-6.224623087331174,-8.061418427145753,0.5187185906109312,0.6717848689288127,0.0006690288623791996,0.05252327606281684,7.802623345949378
29,29,0.0671998505387259,0.12997281456052145,0.9520862646142082,1.8180553047661119,2.809912107396731,2.1348414119821313,0.88738843497951,2.3835179527252177,0.9998688902657676,2.97018264776836,0.060602979498614484,0.08198269659954405,-6.063448424575872,-8.061418427145753,0.5052873687146561,0.6717848689288127,0.002041785570900633,0.05252327606281684,4.47607946465336
30,30,2.7622099282068424,2.0453683143703687,1.6531409755200648,2.026886748526606,2.305832728500248,2.904005471083445,2.804413936278633,0.47541604435802065,1.0096280391091454,3.031374108459371,0.2907138630912718,2.8850049063736263,-7.32581325833049,-8.061418427145753,0.6104844381942075,0.6717848689288127,0.015350523228575585,0.05252327606281684,5.00258566791355
31,31,0.3903924619873562,1.3613351374853508,2.8131627199909106,0.18803059477963258,1.668362111147123,0.7756898657596486,2.8488815155081237,1.9633623460377945,1.5343609346893154,0.7272880556011218,0.598461226806288,1.2460742864770982,-6.063896893904875,-8.061418427145753,0.5053247411587396,0.6717848689288127,0.013164993235498258,0.05252327606281684,7.115813104507367
32,32,2.590982548360372,0.652070477147341,1.5231418566141557,0.23350574831484394,2.1683520649774626,1.3510732838413109,0.5318262093348964,2.9923972723057717,2.890664707931272,2.727791126224272,2.534599449752906,1.7297278158961005,-5.074245312883092,-8.061418427145753,0.42285377607359104,0.6717848689288127,0.0009981476122233608,0.05252327606281684,5.726785002620463
33,33,0.3645063845496679,0.7646344059433958,2.8367397281990225,2.759755664355387,2.5135850954769525,0.26756922572232567,2.531280830830446,2.3211731947509158,0.6520775660693556,0.5168905110025326,2.199503988438425,3.0171116392264796,-8.319118998751758,-8.319118998751758,0.6932599165626465,0.6932599165626465,0.06430024689964667,0.06430024689964667,4.647893922611672
34,34,1.3405269558986737,2.0961173381673497,1.9515333126011103,0.3437583634100454,2.0830473478113856,1.9937930640636563,0.7576849535952237,0.06312159841686027,0.8411559937889286,0.8351352988718624,0.03943483300457773,2.5804898934064187,-5.960286348109721,-8.319118998751758,0.4966905290091434,0.6932599165626465,0.001447103942331763,0.06430024689964667,8.315122390501507
35,35,1.7466742787208769,1.9994946851176316,0.15218023054760255,1.1878147467082467,0.19801917353984355,0.9304208543870773,2.4289711091722497,0.5240347681816551,0.7242982671784338,3.0968514570910353,1.863667191457106,0.8203604838850173,-6.714939476122437,-8.319118998751758,0.5595782896768697,0.6932599165626465,0.003656955337847342,0.06430024689964667,6.4807298989195985
36,36,1.8411794687061258,2.907295982592786,2.64651895336704,0.021664617385251494,1.857378403202646,1.0647262635888795,1.1173271718458784,3.1101076816413356,1.306422056699756,0.4910701194963034,0.12148707852625318,1.5815072401431676,-6.348187126331121,-8.319118998751758,0.5290155938609268,0.6932599165626465,0.0033941252788054956,0.06430024689964667,5.904944716161218
37,37,1.0069268064388874,3.07985438066972,3.0071421787850023,0.7610252186181712,2.5278543116399086,0.435668342975269,0.6935587703309767,0.36816431139042205,2.59419030253837,0.6939301661276787,2.1583476450466135,2.050375944067993,-7.054122080438327,-8.319118998751758,0.5878435067031939,0.6932599165626465,0.0006399988892218868,0.06430024689964667,3.603804959352665
38,38,2.578933062822016,0.3389110427694493,2.372471129611368,2.252020059245763,2.4675907207451444,2.421876472672621,2.876481237948637,0.7810668817509453,2.070654167902362,0.5915849261907784,1.5759236602981128,0.6583551776869061,-7.168555719645948,-8.319118998751758,0.597379643303829,0.6932599165626465,0.013725519394233821,0.06430024689964667,5.700680625013092
39,39,2.210257860554721,1.4821523292814092,0.8638901427858454,1.4861579747795532,1.442282787179307,0.08891433256782943,0.7886927521546526,0.16232524319059283,0.19365469092385212,0.5420502396890388,2.520162113403081,1.1296750509718616,-7.279210341795896,-8.319118998751758,0.6066008618163247,0.6932599165626465,0.0059962293975646215,0.06430024689964667,5.677721559259425
40,40,1.0959420021833561,0.24606730821128497,2.2756114838654145,1.9092664385119906,0.24625683536784027,0.6034949497485315,3.022120762602846,0.9818010012085857,0.24781371838525512,1.5328463214808683,2.801702758638393,0.3700993556823251,-7.17274174159479,-8.319118998751758,0.5977284784662326,0.6932599165626465,0.033627776587156655,0.06430024689964667,8.173061633564942
