,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.0959590884409476,3.1036861283357986,0.8147204244307118,0.09864262763641668,2.0008133117242743,2.6634372479487465,-7.087089507751593,-7.087089507751593,0.5905907923126328,0.5905907923126328,0.001915770852474351,0.001915770852474351,4.645486730856305
1,1,2.0404305230555604,2.500565622212262,0.21159992015537754,0.043114073174960625,1.3976928072291328,2.060316741676898,-7.0603053458223055,-7.087089507751593,0.5883587788185255,0.5905907923126328,0.009950173462306658,0.009950173462306658,5.109338112954717
2,2,0.9663937356573877,2.2251388787542528,3.0677658302871613,2.8992799839167027,0.32365601991949355,1.7848899982188888,-6.382857294047726,-7.087089507751593,0.5319047745039772,0.5905907923126328,0.009485057897536966,0.009950173462306658,6.617770198887158
3,3,0.5784623831943156,1.8372075245216968,1.2782950492048981,2.5113486260608315,3.0673173203477226,1.3969586402610423,-6.5043337402477555,-7.087089507751593,0.542027811687313,0.5905907923126328,0.002714101761469403,0.009950173462306658,4.985119396663528
4,4,2.3316549788707785,0.343111654392944,2.915791837045962,1.0172527484814984,1.5732214503209454,0.01855858234771212,-6.360844636572617,-7.087089507751593,0.5300703863810514,0.5905907923126328,0.00532115631293771,0.009950173462306658,6.03197287627998
5,5,2.6458888190190724,0.6573454873959952,0.09843302401177588,1.3314865814845496,1.8874552833239966,0.33279241494345,-5.636221195749723,-7.087089507751593,0.46968509964581023,0.5905907923126328,0.0007033162860132572,0.009950173462306658,5.992986773229944
6,6,2.8946981408160237,2.1454240170930117,1.5865115536068173,2.819565111181566,2.1362646051209477,1.8208709446404667,-5.8590754848904165,-7.087089507751593,0.4882562904075347,0.5905907923126328,0.00040319919648634507,0.009950173462306658,4.232931965105578
7,7,2.1139669471938287,2.1454240170930117,1.5865115536068173,2.819565111181566,2.1362646051209477,1.8208709446404667,-5.324378647218425,-7.087089507751593,0.4436982206015354,0.5905907923126328,0.001704302504301421,0.009950173462306658,7.249137728637322
8,8,2.1139669471938287,2.6175379327325086,1.5865115536068173,2.819565111181566,2.1362646051209477,1.8208709446404667,-7.628076535186012,-7.628076535186012,0.6356730445988343,0.6356730445988343,0.0007177838794942785,0.009950173462306658,3.494536084594479
9,9,2.1139669471938287,2.6175379327325086,2.295265772175954,2.819565111181566,2.1362646051209477,1.8208709446404667,-6.6824788896955205,-7.628076535186012,0.5568732408079601,0.6356730445988343,0.009629634202795865,0.009950173462306658,3.8781336705861946
