,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.2489664784114884,2.452387960175767,1.3829191284462494,2.275598236023409,3.0726647710564277,1.6963497117657556,1.5793051625609724,0.23563479991224776,0.8506415380241564,1.5754283672434173,-7.110131500367893,-7.110131500367893,0.592510958363991,0.592510958363991,0.0035359950647450545,0.0035359950647450545,5.070456927648721
1,1,0.24896649331264958,2.452387960175767,1.3829191284462494,2.275598236023409,3.0726647710564277,1.6963497117657556,1.5793051625609724,0.23563479991224776,0.8506415380241564,1.5754283672434173,-7.110131464254169,-7.110131500367893,0.5925109553545141,0.592510958363991,0.0035359948737294124,0.0035359950647450545,5.070456979334558
2,2,0.2489664784114884,2.4523879750769284,1.3829191284462494,2.275598236023409,3.0726647710564277,1.6963497117657556,1.5793051625609724,0.23563479991224776,0.8506415380241564,1.5754283672434173,-7.110131497165866,-7.110131500367893,0.5925109580971555,0.592510958363991,0.003535994808691947,0.0035359950647450545,5.070456894147554
3,3,0.2489664784114884,2.452387960175767,1.3829191433474106,2.275598236023409,3.0726647710564277,1.6963497117657556,1.5793051625609724,0.23563479991224776,0.8506415380241564,1.5754283672434173,-7.11013156651208,-7.11013156651208,0.5925109638760067,0.5925109638760067,0.0035359955407419826,0.0035359955407419826,5.07045683215506
4,4,0.2489664784114884,2.452387960175767,1.3829191284462494,2.27559825092457,3.0726647710564277,1.6963497117657556,1.5793051625609724,0.23563479991224776,0.8506415380241564,1.5754283672434173,-7.110131441839835,-7.11013156651208,0.592510953486653,0.5925109638760067,0.003535994677108682,0.0035359955407419826,5.070456975849616
5,5,0.2489664784114884,2.452387960175767,1.3829191284462494,2.275598236023409,3.072664785957589,1.6963497117657556,1.5793051625609724,0.23563479991224776,0.8506415380241564,1.5754283672434173,-7.110131486939122,-7.11013156651208,0.5925109572449269,0.5925109638760067,0.003535995285916214,0.0035359955407419826,5.070456997251881
6,6,0.2489664784114884,2.452387960175767,1.3829191284462494,2.275598236023409,3.0726647710564277,1.6963497266669167,1.5793051625609724,0.23563479991224776,0.8506415380241564,1.5754283672434173,-7.110131560382287,-7.11013156651208,0.5925109633651906,0.5925109638760067,0.003535995444024443,0.0035359955407419826,5.070456876422426
7,7,0.2489664784114884,2.452387960175767,1.3829191284462494,2.275598236023409,3.0726647710564277,1.6963497117657556,1.5793051774621336,0.23563479991224776,0.8506415380241564,1.5754283672434173,-7.110131493898906,-7.11013156651208,0.5925109578249088,0.5925109638760067,0.0035359952774117573,0.0035359955407419826,5.070456981274326
8,8,0.2489664784114884,2.452387960175767,1.3829191284462494,2.275598236023409,3.0726647710564277,1.6963497117657556,1.5793051625609724,0.23563481481340895,0.8506415380241564,1.5754283672434173,-7.11013155933403,-7.11013156651208,0.5925109632778358,0.5925109638760067,0.0035359949787477866,0.0035359955407419826,5.07045680475801
9,9,0.2489664784114884,2.452387960175767,1.3829191284462494,2.275598236023409,3.0726647710564277,1.6963497117657556,1.5793051625609724,0.23563479991224776,0.8506415529253176,1.5754283672434173,-7.110131500181956,-7.11013156651208,0.5925109583484963,0.5925109638760067,0.003535995060889275,0.0035359955407419826,5.070456927386012
