,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.6194611997199304,2.4312379971038953,-7.491393515430492,-7.491393515430492,0.624282792952541,0.624282792952541,0.024063480491001633,0.024063480491001633,4.6313188037316735
1,1,1.6194612146210916,2.4312379971038953,-7.491393510180333,-7.491393515430492,0.6242827925150277,0.624282792952541,0.024063480275401616,0.024063480491001633,4.631318814369266
2,2,1.6194611997199304,2.4312380120050565,-7.491393516564652,-7.491393516564652,0.6242827930470544,0.6242827930470544,0.0240634819923735,0.0240634819923735,4.631318782193965
3,3,1.2671290249419458,2.507350207854475,-7.418553022692247,-7.491393516564652,0.6182127518910207,0.6242827930470544,0.020169306354319606,0.0240634819923735,4.881474645907005
4,4,1.267129039843107,2.507350207854475,-7.418553027979164,-7.491393516564652,0.618212752331597,0.6242827930470544,0.02016930684722457,0.0240634819923735,4.881474619475462
5,5,1.2671290249419458,2.5073502227556363,-7.418553062348603,-7.491393516564652,0.618212755195717,0.6242827930470544,0.02016930731637607,0.0240634819923735,4.881474606985073
6,6,1.5722635750925666,2.441433817439714,-7.499992853997925,-7.499992853997925,0.624999404499827,0.624999404499827,0.025430172626996296,0.025430172626996296,4.601700463990916
7,7,1.5722635899937278,2.441433817439714,-7.499992853852727,-7.499992853997925,0.6249994044877273,0.624999404499827,0.025430172620105978,0.025430172626996296,4.601700464289564
8,8,1.5722635750925666,2.4414338323408753,-7.499992853998958,-7.499992853998958,0.6249994044999132,0.6249994044999132,0.02543017405934186,0.02543017405934186,4.60170044795489
9,9,1.5705377391528332,2.439715738425581,-7.499999774332317,-7.499999774332317,0.6249999811943597,0.6249999811943597,0.02526443854501023,0.02543017405934186,4.603570422097199
10,10,1.5705377540539944,2.439715738425581,-7.499999774358342,-7.499999774358342,0.6249999811965284,0.6249999811965284,0.025264438546217252,0.02543017405934186,4.603570422043454
11,11,1.5705377391528332,2.4397157533267424,-7.499999774332299,-7.499999774358342,0.6249999811943582,0.6249999811965284,0.02526443999318619,0.02543017405934186,4.603570405450313
12,12,1.5708015258923373,2.4399857001504994,-7.499999999909009,-7.499999999909009,0.6249999999924174,0.6249999999924174,0.025290663007135082,0.02543017405934186,4.603269229782036
13,13,1.5708015407934985,2.4399857001504994,-7.499999999908488,-7.499999999909009,0.624999999992374,0.6249999999924174,0.025290663007110584,0.02543017405934186,4.6032692297831375
