,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
11,2,0.4339245548431307,1.3033780929580898,-9.549863130424882,-9.549863130424882,0.7958219275354068,0.7958219275354068,0.031254505036665894,0.05680525187041742,1.5617783620617445,0.4653228854590782,29.734415486051557,0.0006104619880266105,0.003109402380221226,13,0.1456010341644287,0.6764497756958008,0.48385190963745117,1.3059396743774414
12,3,0.6020587275178395,1.266663027158397,-9.779157404694516,-9.779157404694516,0.8149297837245429,0.8149297837245429,0.046042874382897246,0.05680525187041742,1.7295240830188305,0.4868232333915977,29.455694569034332,0.00022070434559046958,0.0013578596193042829,17,0.16803860664367676,0.5962307453155518,0.44556736946105957,1.2098872661590576
13,4,0.5510231187403953,1.226249520248075,-9.814960462570236,-9.814960462570236,0.817913371880853,0.817913371880853,0.04869867538752909,0.05680525187041742,1.659414444979575,0.508485204264991,29.469256363012946,0.0004210366710458057,0.0018806633260615695,13,0.13171958923339844,0.5913598537445068,0.4269883632659912,1.1501011848449707
14,5,0.570852938323118,1.229671219494373,-9.815361050639732,-9.815361050639732,0.8179467542199776,0.8179467542199776,0.049554875577021845,0.05680525187041742,1.7069535681214205,0.5304670433605072,29.695648156176293,0.0006484136730526934,0.0032101648278067465,16,0.16336631774902344,0.5900259017944336,0.40564846992492676,1.15907621383667
15,6,0.5599898990346265,1.2390147072379611,-9.814289383610886,-9.815361050639732,0.8178574486342405,0.8179467542199776,0.047804596510176656,0.05680525187041742,1.6404735659786098,0.5513630363706293,29.990097939773968,0.000932740187780885,0.0018856140811208807,19,0.18483352661132812,0.7923116683959961,0.46563720703125,1.442817211151123
16,7,0.5611202342144539,1.2210085962067307,-9.813906251350705,-9.815361050639732,0.8178255209458921,0.8179467542199776,0.049910953142312614,0.05680525187041742,1.7124698559513547,0.5703889400274367,30.310357943871637,0.00019196135811748607,0.0012760525341293585,26,0.24296259880065918,0.5914459228515625,0.7159245014190674,1.5503671169281006
17,8,0.5558441157105739,1.233810803180029,-9.815474141724698,-9.815474141724698,0.8179561784770581,0.8179561784770581,0.048167438573058045,0.05680525187041742,1.6449825589461966,0.589533020507432,30.66374172168166,0.0009506738769446598,0.0015620562960673079,24,0.6170659065246582,1.3766858577728271,6.810320138931274,8.805114030838013
18,9,0.5658504878464962,1.2354538409613711,-9.815415882105867,-9.815474141724698,0.8179513235088223,0.8179561784770581,0.048581979481865094,0.05680525187041742,1.6696913913556841,0.607911882384652,31.030268605983697,0.0001837507863964362,0.0012895562189241597,28,0.4161710739135742,0.6595475673675537,0.5403428077697754,1.6161015033721924
19,10,0.5638984337473648,1.2353949760837921,-9.815485456012984,-9.815485456012984,0.8179571213344153,0.8179571213344153,0.048473602786531095,0.05680525187041742,1.6637906678744656,0.6256612833643252,31.41728841223987,0.0006011727402557917,0.0010711666928237807,29,0.3405330181121826,0.6651997566223145,0.6819217205047607,1.6877069473266602
20,11,0.5532535152057352,1.2277615705524927,-9.815432114310381,-9.815485456012984,0.8179526761925318,0.8179571213344153,0.04868182619291921,0.05680525187041742,1.6597570083607707,0.6427926684321517,31.81081213689658,0.0006929399129088088,0.0021811221163053705,32,0.3752458095550537,0.6510443687438965,0.6644001007080078,1.6907293796539307
21,12,0.5700667972082879,1.2324351350305152,-9.815489279064574,-9.815489279064574,0.8179574399220478,0.8179574399220478,0.049186774880696574,0.05680525187041742,1.6938615571731646,0.6594709472271203,32.21816019472784,0.00010345623030257984,0.0002538909123264411,32,0.38014984130859375,0.6333298683166504,0.5319080352783203,1.545435905456543
22,13,0.5656952430558536,1.2265983132639573,-9.815475490536993,-9.815489279064574,0.8179562908780827,0.8179574399220478,0.04959500908185002,0.05680525187041742,1.7024954363116933,0.6757775784298865,32.63602980040431,0.0005388242741735074,0.0010953086178049267,24,0.2602510452270508,0.6107275485992432,0.5775396823883057,1.4485540390014648
23,14,0.5582377777040869,1.2347233804923212,-9.815490820255294,-9.815490820255294,0.8179575683546078,0.8179575683546078,0.04821009872054809,0.05680525187041742,1.6489018273051954,0.6915933959850784,33.058888195439906,0.0002515008132378713,0.0002654211055158044,32,0.3302876949310303,0.6065471172332764,0.7434389591217041,1.6803100109100342
24,15,0.5550621091796039,1.2331879280087283,-9.815496015617105,-9.815496015617105,0.8179580013014255,0.8179580013014255,0.04818999984560127,0.05680525187041742,1.6448645323822149,0.7062714072275229,33.46584237929495,0.0006517822513654487,0.00197889942779206,47,0.4942746162414551,0.6144280433654785,0.8548498153686523,1.9636080265045166
25,16,0.5627031046260811,1.226076114916767,-9.815527974408713,-9.815527974408713,0.8179606645340595,0.8179606645340595,0.04946836044795008,0.05680525187041742,1.6951438654335504,0.7214250175649496,33.90216772979522,0.000567307661418508,0.0008578201869215747,30,0.3136565685272217,0.6065049171447754,0.8217699527740479,1.7419674396514893
26,17,0.5552596253540003,1.2269175141977873,-9.815516362027696,-9.815527974408713,0.8179596968356413,0.8179606645340595,0.048904078005122836,0.05680525187041742,1.668983921255574,0.7361903564721547,34.34039469986856,0.0001816533171079129,0.00021958137556655095,38,0.39159536361694336,0.606205940246582,0.7272496223449707,1.725088119506836
27,18,0.5695611828026412,1.2294170935105164,-9.815505168742742,-9.815527974408713,0.8179587640618952,0.8179606645340595,0.04950838843689989,0.05680525187041742,1.7036771766348124,0.7506086039019672,34.7844853769875,0.0007976568354086661,0.0009444749156694101,30,0.3216593265533447,0.6080245971679688,0.8292572498321533,1.7589774131774902
28,19,0.5532551267984441,1.2296424293113246,-9.815536450435562,-9.815536450435562,0.8179613708696302,0.8179613708696302,0.048474878703037565,0.05680525187041742,1.6525024019620247,0.7642937409584708,35.1989844249123,0.0004978184646450676,0.000686712604350105,30,0.3125746250152588,0.6687383651733398,0.7884335517883301,1.769791841506958
29,20,0.5669496282302237,1.2345049042659872,-9.81553708059769,-9.81553708059769,0.8179614233831408,0.8179614233831408,0.0487597943935566,0.05680525187041742,1.6764068228257116,0.7780137447542582,35.65233442933748,0.00038855415384067375,0.0004828531510609036,51,0.5267300605773926,0.6164345741271973,0.9491055011749268,2.092306137084961
30,21,0.555430552542086,1.2331813551979096,-9.815534354668506,-9.81553708059769,0.8179611962223755,0.8179614233831408,0.04821400195548814,0.05680525187041742,1.645952977644484,0.788329221458701,35.99130455359601,0.0008330126732459243,0.0001764232854582841,36,0.37239694595336914,0.6051292419433594,0.9813995361328125,1.9589617252349854
31,22,0.5588945406103956,1.2260518541267322,-9.815545746978833,-9.815545746978833,0.8179621455815694,0.8179621455815694,0.04923144144560129,0.05680525187041742,1.6834366768946154,0.8018498458710075,36.44455974842999,5.527402172699335e-05,0.00017514294892747974,29,0.3015291690826416,0.6086993217468262,0.958298921585083,1.868586540222168
32,23,0.5686823918622456,1.2334844766188096,-9.815544473596937,-9.815545746978833,0.8179620394664114,0.8179621455815694,0.0489822760092511,0.05680525187041742,1.6855534235305356,0.8142018007958506,36.85486995774131,0.0008640698305975046,0.000270530592989744,34,0.5070819854736328,1.5128495693206787,5.435893774032593,7.456326723098755
33,24,0.5534946542727266,1.2308234301232943,-9.815546213057209,-9.815546213057209,0.8179621844214341,0.8179621844214341,0.04835853060187138,0.05680525187041742,1.6487942771241677,0.8260020889882526,37.28041573718628,0.00047009985231625276,0.00011460697291463437,40,1.32645845413208,2.4146549701690674,9.319231033325195,13.060545921325684
34,25,0.2255015419149147,1.1581984200226225,-8.934265543527276,-9.815546213057209,0.7445221286272731,0.8179621844214341,0.018757245667033122,0.05680525187041742,2.370365858698378,0.8215631433163666,35.882968755295344,0.0007148460179979934,0.0034003435234162944,13,0.417464017868042,1.115964412689209,10.27913212776184,11.812663316726685
35,26,1.7792826988010206,3.141592653589793,-7.499999999999999,-9.815546213057209,0.6249999999999999,0.8179621844214341,0.003906249999999994,0.05680525187041742,3.750000000000007,0.783141050913271,31.58231118836855,0.000452164761917177,0.0010821736591018715,20,0.39632368087768555,0.9997811317443848,12.777207374572754,14.17343258857727
