,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.9696205085259217,0.12220739833766125,1.320814550479076,0.9865732757735323,2.22051831681404,1.6093986790648749,-6.0444496819078495,-6.0444496819078495,0.5037041401589875,0.5037041401589875,0.0007776169552596087,0.0007776169552596087,6.943278976564571
1,1,1.9227830250553763,2.0533954897596485,2.3238226960122232,0.4807035621354143,1.5509760245581532,0.648813895600239,-7.484479844174201,-7.484479844174201,0.6237066536811834,0.6237066536811834,0.04259100133696291,0.04259100133696291,6.280870460440923
2,2,2.8457745532354064,1.6927787624705564,0.3644226502210426,1.54956804543041,1.8598301172052603,2.6550891823831337,-6.009571666850013,-7.484479844174201,0.5007976389041677,0.6237066536811834,0.0002780078686141948,0.04259100133696291,6.444209756546307
3,3,1.09874414506898,1.3432867682517857,0.31380479558799124,1.540397715490019,2.1652074961105416,1.5385536475669788,-8.187972427133598,-8.187972427133598,0.6823310355944665,0.6823310355944665,0.022279966439594644,0.04259100133696291,5.099930760176946
4,4,0.1990255746881091,2.103926025388357,0.845342124724911,2.0223136807896314,0.7070530600401086,0.14865124515776218,-3.082855502055207,-8.187972427133598,0.2569046251712673,0.6823310355944665,7.456981440327074e-06,0.04259100133696291,5.0957937476364545
5,5,0.1501816409757244,0.2691018141411756,1.049112694886905,0.921780374399115,2.3714670069391213,1.890178930880043,-7.034344506588756,-8.187972427133598,0.586195375549063,0.6823310355944665,0.003912806343357944,0.04259100133696291,4.515354410347399
6,6,0.02497836654404706,0.3461932675652255,1.8414310694265863,1.0714001287657373,1.4773431592626622,1.6183398284453598,-7.549317778786603,-8.187972427133598,0.6291098148988835,0.6823310355944665,0.01942455111855893,0.04259100133696291,4.928877558473118
7,7,2.8222327320262246,1.0598090585232127,2.121048897798317,0.05962153901964551,2.2890819574488375,1.4857340197114006,-9.663477108529317,-9.663477108529317,0.8052897590441098,0.8052897590441098,0.07016905652032902,0.07016905652032902,2.8970510463733206
8,8,1.4555579201879638,1.3221248240599517,3.0245629368097897,2.989338952430777,1.6227263919106374,1.3275890486843878,-6.480887579235452,-9.663477108529317,0.5400739649362877,0.8052897590441098,0.000384116237733166,0.07016905652032902,4.052824578913977
9,9,2.010149013891106,1.4497860647593732,0.3409251542782865,2.3761245102121022,0.7423832000491205,0.4441015135902322,-6.2419651108740934,-9.663477108529317,0.5201637592395078,0.8052897590441098,0.017986236939915322,0.07016905652032902,7.613145221500545
