,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.9027340644435171,1.8239181090810672,1.0032018697729415,1.5290472467993024,-6.78930329192399,-6.78930329192399,0.5657752743269991,0.5657752743269991,0.0036315744123626183,0.0036315744123626183,3.9165880010020615,1.5517616975332023,32.840513307516126,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,2.3546846059158666,2.1595503741699096,0.4205403729041625,1.9385137585496295,-7.963422987003661,-7.963422987003661,0.663618582250305,0.663618582250305,0.050676446308670284,0.050676446308670284,6.1813287480874095,1.5517616975332023,32.840513307516126,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.8162257110459598,2.8419224093454325,2.5699727415907594,1.7830403333671196,-8.824276066243891,-8.824276066243891,0.7353563388536576,0.7353563388536576,0.02892033987920743,0.050676446308670284,3.3235547673619124,1.5517616975332023,32.840513307516126,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.7086508419368887,2.2793706643261786,2.25625886157763,0.6571628902872477,-6.885564716056824,-8.824276066243891,0.573797059671402,0.7353563388536576,0.03326654500971504,0.050676446308670284,6.525761204997906,1.5517616975332023,32.840513307516126,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,0.27775283321180105,1.0291517102792052,0.905838615946541,0.03927138606786582,-8.336425225473619,-8.824276066243891,0.6947021021228016,0.7353563388536576,0.013073678377024854,0.050676446308670284,3.4361774311157234,1.5517616975332023,32.840513307516126,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,3.070782823653216,0.682277862821419,2.1061885797764845,0.9589256958055972,-5.056604458675198,-8.824276066243891,0.42138370488959986,0.7353563388536576,0.00035747831249390043,0.050676446308670284,7.1077840487409,1.5517616975332023,32.840513307516126,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,2.6662688063168103,0.5353326347978179,0.23471259261093558,2.9518604165921825,-3.6171564314957765,-8.824276066243891,0.301429702624648,0.7353563388536576,1.0004777730703617e-06,0.050676446308670284,4.178138290068539,1.5517616975332023,32.840513307516126,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.5317970986487919,0.11063411401039694,1.5274366851763546,0.5580990125591612,-5.719642910667232,-8.824276066243891,0.4766369092222693,0.7353563388536576,6.881244670291925e-05,0.050676446308670284,7.123191559331744,1.5517616975332023,32.840513307516126,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.9902216184009829,2.64042264263793,3.0595502322455603,2.468483462372207,-5.809787147557699,-8.824276066243891,0.4841489289631416,0.7353563388536576,0.0007742387237162266,0.050676446308670284,4.453037101412903,1.5517616975332023,32.840513307516126,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.5329595372330351,1.4978444288462756,1.769070500809391,2.6251682676984065,-6.30980748627775,-8.824276066243891,0.5258172905231459,0.7353563388536576,0.00099534389310139,0.050676446308670284,4.146364960238067,1.5517616975332023,32.840513307516126,0.0,0.0,0,0.0,0.0,0.0,0.0
