,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.5457113431509248,1.1212300624219114,0.3832985785302023,0.9824919399672101,0.1552724214897081,2.8083884494665874,1.8785601300917838,0.2699160555929967,0.7628039888624571,2.772046578983399,1.8370908769488805,2.459307608902214,3.026121007859458,0.09442596824370408,-7.043211768710132,-7.043211768710132,0.5869343140591777,0.5869343140591777,0.00455853637192658,0.00455853637192658,5.865274129587689
1,1,2.525956722830296,2.85435122420345,1.9804974303772183,0.4395700368299662,2.986853446546484,2.580030714771139,0.6065769351019373,2.1929686541873163,2.7943101595672015,1.4679155791742828,0.510961478809083,0.3454789836955159,2.7540632073201587,1.0975981540348394,-6.717382212114986,-7.043211768710132,0.5597818510095821,0.5869343140591777,0.002054705271689795,0.00455853637192658,2.8115688951778495
2,2,0.3560573565370839,1.7756262597759118,2.8679639224210085,2.22261202546302,1.5443441247146612,3.1279839290084666,0.9446065726293863,2.551469435942091,2.63015028021729,1.0078497460879858,0.19881964434538824,3.0605373600075083,1.7205427227552577,1.321101287108378,-6.413175589958631,-7.043211768710132,0.5344312991632193,0.5869343140591777,0.0011203397319926708,0.00455853637192658,3.413986971836792
3,3,2.3371166768209215,2.3202413173627123,2.9923356735000946,2.306905936476185,2.3309108592856496,1.566654802610619,2.5691698792450333,1.9383918770043957,0.21009141623233218,1.8011910030128018,0.9172339311203432,3.0432017645038263,0.5109337224347781,0.274147179403456,-7.535059919171778,-7.535059919171778,0.6279216599309815,0.6279216599309815,0.019665662903717053,0.019665662903717053,5.543757724163413
4,4,2.858036980225285,0.5686658365181183,0.9360950100302132,0.2512565533531821,2.9504332813360556,0.4868053759533706,2.655749675777211,0.952499790530372,1.5880086216640728,0.8233629365956381,0.14190138691859255,0.018898872503150033,2.438777020125522,0.011594811044372433,-6.17987277906993,-7.535059919171778,0.5149893982558275,0.6279216599309815,0.003550688013497406,0.019665662903717053,6.100937607384047
5,5,2.245685580026372,1.280094549385784,1.822943181047182,2.30165023421937,2.8656588592797343,2.2282998133585004,2.6665792355450977,3.0260583146709576,2.76906109284111,2.174639271026823,0.3884064670997267,1.321851983484674,2.9229128975562437,2.1594994327479764,-6.795484549985079,-7.535059919171778,0.5662903791654232,0.6279216599309815,0.011153677606855573,0.019665662903717053,7.831611359961684
6,6,1.4512072949852564,0.6598613626855376,0.13370047929184592,1.7823334013977075,1.78402774958021,2.539765811427642,0.9256248158036672,1.0001592606781542,1.4613088716827767,1.5875693821419206,1.888574028751148,2.1077221191095816,2.5725969107638247,2.543022819616686,-7.1862801248350205,-7.535059919171778,0.598856677069585,0.6279216599309815,0.004498711802875135,0.019665662903717053,4.658785462711222
7,7,1.9228729928981343,2.4322891859716167,0.2881586017852853,0.8781094989252504,0.2602539112974369,1.5877639023166477,3.1113801416028517,0.4001395308881439,2.9194260679584914,0.6705426749408104,1.1687384053881786,0.33112397469335764,1.899491725482025,0.07542826727579932,-7.892122452153977,-7.892122452153977,0.6576768710128315,0.6576768710128315,0.002819392613421451,0.019665662903717053,3.5966679598662594
8,8,2.9921773544588377,1.8087291943047528,2.047694350351844,2.0115588450713715,0.7839900039230185,0.086243487786134,2.2560034177127095,0.7284407718596513,0.38188278818820587,0.13749305446099847,0.8833663479707599,2.1714471896285916,2.3550465476579214,1.580323284308516,-7.619991448962088,-7.892122452153977,0.6349992874135073,0.6576768710128315,0.002572256365103078,0.019665662903717053,3.5815044047508877
9,9,0.7294245194054626,2.608475752988036,2.7532959452896453,1.088438380328467,1.5631609326242224,0.6757046805229117,2.4195231863972024,1.157300437797308,1.0469481035700632,1.79252255423805,1.5475803725793542,2.5703414505331934,3.044286977271445,0.703565458145294,-7.885469521262826,-7.892122452153977,0.6571224601052356,0.6576768710128315,0.018543665806386,0.019665662903717053,4.456941998243543
10,10,1.476505970099967,1.8912896169122348,2.3062301827189335,1.6228039272275778,2.4466228242861616,2.992355638082615,1.9062403696789607,2.252044495710065,1.5040239340066517,0.5252630089726298,0.23119723230248446,1.0254158693669182,2.713599481714385,0.04023034303036255,-7.611553990944347,-7.892122452153977,0.6342961659120289,0.6576768710128315,0.01685299127331729,0.019665662903717053,5.318276276514027
11,11,2.9631934908182167,1.7417553272227042,2.9122029253420054,0.65939681617729,2.356919860665258,0.6844548795693772,3.0711190578549283,1.3965162456085634,2.9392030396139206,1.6481389668615216,0.24302544735762455,2.0662045665788775,1.517907437763509,1.7554445358603068,-10.485733679166847,-10.485733679166847,0.8738111399305706,0.8738111399305706,0.15103141099882703,0.15103141099882703,1.5814431006038916
12,12,2.371546685406755,0.546525085949978,0.7823770749811455,1.8113776697345063,1.884568373647713,1.9293326507934405,2.7328639896285365,2.7623887210285973,0.47460822357559107,2.74302896915884,0.46578254993915347,1.7926307537922619,1.01511074057804,1.1046497117540435,-5.848610017017702,-10.485733679166847,0.4873841680848085,0.8738111399305706,0.005467639377314641,0.15103141099882703,6.625007815679851
