,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,-6.925445437223359,-6.925445437223359,0.5771204531019466,0.5771204531019466,0.013646089036507618,0.013646089036507618,6.456527577528583
1,1,1.375358447451661,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,-6.925445438365951,-6.925445438365951,0.5771204531971627,0.5771204531971627,0.013646089918561978,0.013646089918561978,6.456527645087718
2,2,1.3753584325504997,0.09119041202865157,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,-6.925445587101349,-6.925445587101349,0.5771204655917791,0.5771204655917791,0.013646089839141881,0.013646089918561978,6.456527347244062
3,3,1.3753584325504997,0.09119039712749037,1.7313189925800891,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,-6.925445433352515,-6.925445587101349,0.5771204527793762,0.5771204655917791,0.013646089764490294,0.013646089918561978,6.456527634864202
4,4,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524215676887,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,-6.92544544637962,-6.925445587101349,0.5771204538649684,0.5771204655917791,0.013646089594613534,0.013646089918561978,6.456527531904094
5,5,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.32642073572403,1.0444740986806316,0.6508761589200938,1.9493044088051905,-6.92544548679008,-6.925445587101349,0.5771204572325067,0.5771204655917791,0.013646090174751923,0.013646090174751923,6.456527568782825
6,6,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444741135817928,0.6508761589200938,1.9493044088051905,-6.925445421832345,-6.925445587101349,0.5771204518193621,0.5771204655917791,0.013646087793445661,0.013646090174751923,6.456527591357855
7,7,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.650876173821255,1.9493044088051905,-6.925445453255021,-6.925445587101349,0.5771204544379184,0.5771204655917791,0.013646089352099877,0.013646090174751923,6.4565275554494335
8,8,1.3753584325504997,0.09119039712749037,1.731318977678928,1.3732524066665275,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044237063517,-6.925445419113452,-6.925445587101349,0.5771204515927877,0.5771204655917791,0.013646088612460998,0.013646090174751923,6.456527624193271
9,9,1.3825371611411552,1.032850031550599,1.7069990783397342,1.4307797452762934,1.6378405680035795,0.9477748006486402,0.7516005493616412,1.835522739478318,-8.475793066801078,-8.475793066801078,0.7063160889000898,0.7063160889000898,0.013340322937294894,0.013646090174751923,5.002775772690541
10,10,1.3825371760423164,1.032850031550599,1.7069990783397342,1.4307797452762934,1.6378405680035795,0.9477748006486402,0.7516005493616412,1.835522739478318,-8.475793110434909,-8.475793110434909,0.7063160925362424,0.7063160925362424,0.013340323477070742,0.013646090174751923,5.002775713119689
11,11,1.3825371611411552,1.0328500464517603,1.7069990783397342,1.4307797452762934,1.6378405680035795,0.9477748006486402,0.7516005493616412,1.835522739478318,-8.475793030718108,-8.475793110434909,0.7063160858931757,0.7063160925362424,0.013340322845340664,0.013646090174751923,5.002775806186605
12,12,1.3825371611411552,1.032850031550599,1.7069990932408954,1.4307797452762934,1.6378405680035795,0.9477748006486402,0.7516005493616412,1.835522739478318,-8.475793084476704,-8.475793110434909,0.7063160903730586,0.7063160925362424,0.01334032278033098,0.013646090174751923,5.002775747745588
13,13,1.3825371611411552,1.032850031550599,1.7069990783397342,1.4307797601774546,1.6378405680035795,0.9477748006486402,0.7516005493616412,1.835522739478318,-8.475793145161024,-8.475793145161024,0.7063160954300853,0.7063160954300853,0.013340324357922314,0.013646090174751923,5.002775658548401
14,14,1.3825371611411552,1.032850031550599,1.7069990783397342,1.4307797452762934,1.6378405829047407,0.9477748006486402,0.7516005493616412,1.835522739478318,-8.475793079420095,-8.475793145161024,0.7063160899516746,0.7063160954300853,0.013340322491040233,0.013646090174751923,5.002775755559199
15,15,1.3825371611411552,1.032850031550599,1.7069990783397342,1.4307797452762934,1.6378405680035795,0.9477748155498014,0.7516005493616412,1.835522739478318,-8.475793110406315,-8.475793145161024,0.7063160925338595,0.7063160954300853,0.013340324494014701,0.013646090174751923,5.0027757654008695
16,16,1.3825371611411552,1.032850031550599,1.7069990783397342,1.4307797452762934,1.6378405680035795,0.9477748006486402,0.7516005642628024,1.835522739478318,-8.47579309942946,-8.475793145161024,0.7063160916191217,0.7063160954300853,0.013340323052848638,0.013646090174751923,5.002775696580244
17,17,1.3825371611411552,1.032850031550599,1.7069990783397342,1.4307797452762934,1.6378405680035795,0.9477748006486402,0.7516005493616412,1.8355227543794792,-8.475793096044642,-8.475793145161024,0.7063160913370535,0.7063160954300853,0.013340324861982814,0.013646090174751923,5.002775871589634
18,18,1.5729281768690926,1.2539459319345179,1.7732477255089,1.7905246865203195,1.8164768060928207,1.0965463980079049,0.9320629277492918,1.9157488154730655,-7.337454186169249,-8.475793145161024,0.6114545155141041,0.7063160954300853,0.004068747113469771,0.013646090174751923,5.696008837650389
19,19,1.5729281917702538,1.2539459319345179,1.7732477255089,1.7905246865203195,1.8164768060928207,1.0965463980079049,0.9320629277492918,1.9157488154730655,-7.337454123884352,-8.475793145161024,0.611454510323696,0.7063160954300853,0.004068747154556483,0.013646090174751923,5.696008917149641
20,20,1.5729281768690926,1.253945946835679,1.7732477255089,1.7905246865203195,1.8164768060928207,1.0965463980079049,0.9320629277492918,1.9157488154730655,-7.337454118562825,-8.475793145161024,0.6114545098802354,0.7063160954300853,0.004068747478978397,0.013646090174751923,5.696008995429821
21,21,1.5729281768690926,1.2539459319345179,1.7732477404100613,1.7905246865203195,1.8164768060928207,1.0965463980079049,0.9320629277492918,1.9157488154730655,-7.337454120416766,-8.475793145161024,0.6114545100347305,0.7063160954300853,0.004068746962320413,0.013646090174751923,5.696008884685035
22,22,1.5729281768690926,1.2539459319345179,1.7732477255089,1.7905247014214807,1.8164768060928207,1.0965463980079049,0.9320629277492918,1.9157488154730655,-7.337454109402626,-8.475793145161024,0.6114545091168855,0.7063160954300853,0.004068748489051212,0.013646090174751923,5.696008831935238
23,23,1.5729281768690926,1.2539459319345179,1.7732477255089,1.7905246865203195,1.8164768209939819,1.0965463980079049,0.9320629277492918,1.9157488154730655,-7.337454114898268,-8.475793145161024,0.6114545095748557,0.7063160954300853,0.004068747236743822,0.013646090174751923,5.696008897953412
24,24,1.5729281768690926,1.2539459319345179,1.7732477255089,1.7905246865203195,1.8164768060928207,1.096546412909066,0.9320629277492918,1.9157488154730655,-7.3374541481667865,-8.475793145161024,0.6114545123472322,0.7063160954300853,0.004068746530038199,0.013646090174751923,5.696008975801334
25,25,1.5729281768690926,1.2539459319345179,1.7732477255089,1.7905246865203195,1.8164768060928207,1.0965463980079049,0.932062942650453,1.9157488154730655,-7.337454142034088,-8.475793145161024,0.6114545118361739,0.7063160954300853,0.004068746717134009,0.013646090174751923,5.696008874380631
26,26,1.5729281768690926,1.2539459319345179,1.7732477255089,1.7905246865203195,1.8164768060928207,1.0965463980079049,0.9320629277492918,1.9157488303742267,-7.337454235122396,-8.475793145161024,0.611454519593533,0.7063160954300853,0.004068746152472952,0.013646090174751923,5.696008725500121
27,27,1.452505171653839,1.1141019762562199,1.7313452168581975,1.562984711643062,1.703488740196929,1.0024478252565674,0.8179198215179181,1.8650055325982047,-9.452802468167413,-9.452802468167413,0.787733539013951,0.787733539013951,0.033390632877665215,0.033390632877665215,3.103105175272276
28,28,1.4525051865550003,1.1141019762562199,1.7313452168581975,1.562984711643062,1.703488740196929,1.0024478252565674,0.8179198215179181,1.8650055325982047,-9.452802478167744,-9.452802478167744,0.787733539847312,0.787733539847312,0.033390633036797554,0.033390633036797554,3.1031051355070787
29,29,1.452505171653839,1.114101991157381,1.7313452168581975,1.562984711643062,1.703488740196929,1.0024478252565674,0.8179198215179181,1.8650055325982047,-9.452802453455176,-9.452802478167744,0.7877335377879313,0.787733539847312,0.03339063301756597,0.033390633036797554,3.103105137816385
30,30,1.452505171653839,1.1141019762562199,1.7313452317593587,1.562984711643062,1.703488740196929,1.0024478252565674,0.8179198215179181,1.8650055325982047,-9.452802442245865,-9.452802478167744,0.7877335368538221,0.787733539847312,0.03339063170346988,0.033390633036797554,3.1031052179308034
31,31,1.452505171653839,1.1141019762562199,1.7313452168581975,1.5629847265442232,1.703488740196929,1.0024478252565674,0.8179198215179181,1.8650055325982047,-9.452802500313508,-9.452802500313508,0.7877335416927923,0.7877335416927923,0.033390632296902215,0.033390633036797554,3.1031050737613555
32,32,1.452505171653839,1.1141019762562199,1.7313452168581975,1.562984711643062,1.7034887550980902,1.0024478252565674,0.8179198215179181,1.8650055325982047,-9.452802442018857,-9.452802500313508,0.7877335368349048,0.7877335416927923,0.033390631677587525,0.033390633036797554,3.1031052181359087
33,33,1.452505171653839,1.1141019762562199,1.7313452168581975,1.562984711643062,1.703488740196929,1.0024478401577286,0.8179198215179181,1.8650055325982047,-9.452802526042982,-9.452802526042982,0.7877335438369152,0.7877335438369152,0.03339063440209916,0.03339063440209916,3.1031050677962924
34,34,1.452505171653839,1.1141019762562199,1.7313452168581975,1.562984711643062,1.703488740196929,1.0024478252565674,0.8179198364190793,1.8650055325982047,-9.452802475066067,-9.452802526042982,0.7877335395888388,0.7877335438369152,0.03339063259673206,0.03339063440209916,3.10310513862548
35,35,1.452505171653839,1.1141019762562199,1.7313452168581975,1.562984711643062,1.703488740196929,1.0024478252565674,0.8179198215179181,1.8650055474993659,-9.452802530220858,-9.452802530220858,0.7877335441850715,0.7877335441850715,0.03339063679154869,0.03339063679154869,3.1031052273924047
36,36,1.5380070250168407,1.304769953337084,1.6681110749850678,1.772262068573245,1.732830380133657,1.2005920706339501,0.9083646638261806,2.05302784621052,-8.591757675048623,-9.452802530220858,0.7159798062540519,0.7877335441850715,0.00947027824926736,0.03339063679154869,4.512426888584358
37,37,1.538007039918002,1.304769953337084,1.6681110749850678,1.772262068573245,1.732830380133657,1.2005920706339501,0.9083646638261806,2.05302784621052,-8.591757634340171,-9.452802530220858,0.715979802861681,0.7877335441850715,0.00947027783193422,0.03339063679154869,4.5124269331066245
38,38,1.5380070250168407,1.3047699682382452,1.6681110749850678,1.772262068573245,1.732830380133657,1.2005920706339501,0.9083646638261806,2.05302784621052,-8.591757675887825,-9.452802530220858,0.7159798063239854,0.7877335441850715,0.009470278516877397,0.03339063679154869,4.512426968663775
