,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.5793051625609724,0.23563479991224776,0.8506415380241564,1.5754283672434173,2.137071665950161,2.526983260867804,-7.450412746111644,-7.450412746111644,0.620867728842637,0.620867728842637,0.022738748813992023,0.022738748813992023,4.727499609272407
1,1,2.9341559846599417,1.8815880512517735,2.2054923613269644,0.0897889680016599,0.6514322704423032,1.0413438624489866,-4.424722204134726,-7.450412746111644,0.3687268503445605,0.620867728842637,0.000674701853505212,0.022738748813992023,5.787225078054355
2,2,0.6314939316405701,2.710518648750318,0.14744406505751173,1.163333322148148,1.4803628678388725,2.1148882165954745,-6.767738251223221,-7.450412746111644,0.5639781876019351,0.620867728842637,0.00022534149220254448,0.022738748813992023,5.139141800597798
3,3,0.6331267509849001,2.7121514681966232,2.4006942931647473,1.1649661412702133,0.6020204325379821,1.2365457912148925,-5.861946787912723,-7.450412746111644,0.4884955656593936,0.620867728842637,0.003515529201816699,0.022738748813992023,6.5897244422275065
4,4,0.07350328482541911,2.1525280020371422,1.8410708300009715,0.6053426779047,0.04239696927223079,0.6769223279491412,-7.462812945655967,-7.462812945655967,0.6219010788046639,0.6219010788046639,0.015508014781866827,0.022738748813992023,6.049568102713842
5,5,1.52265098606906,0.47008304969099,0.15862587765481906,2.0544903791483407,1.2282783141390399,2.126070029192782,-7.473456826349148,-7.473456826349148,0.622788068862429,0.622788068862429,0.002792599473386211,0.022738748813992023,4.662698151188309
6,6,2.884784630189042,1.832216693708997,0.41837804187343175,2.3142425434689287,2.590411959836583,0.35661101972297105,-9.118838523251545,-9.118838523251545,0.7599032102709621,0.7599032102709621,0.057973546075069306,0.057973546075069306,3.973239871630767
7,7,1.5964158433067086,1.832216693708997,0.41837804187343175,2.3142425434689287,2.590411959836583,0.35661101972297105,-7.5174549004171025,-9.118838523251545,0.6264545750347585,0.7599032102709621,0.007862500757289333,0.057973546075069306,4.4599819141769075
8,8,1.5964158433067086,1.5450464903153327,0.41837804187343175,2.3142425434689287,2.590411959836583,0.35661101972297105,-6.358107744935242,-9.118838523251545,0.5298423120779369,0.7599032102709621,0.00366730626635399,0.057973546075069306,6.857944683592294
9,9,1.5964158433067086,1.5450464903153327,0.10752612707354657,2.3142425434689287,2.590411959836583,0.35661101972297105,-6.989519981246113,-9.118838523251545,0.5824599984371761,0.7599032102709621,0.015189137030622857,0.057973546075069306,5.9675088409407095
10,10,1.5964158433067086,1.5450464903153327,0.10752612707354657,1.1910144432905236,2.590411959836583,0.35661101972297105,-7.38509218309031,-9.118838523251545,0.6154243485908591,0.7599032102709621,0.02768403208521615,0.057973546075069306,5.072826323049362
11,11,1.5964158433067086,1.5450464903153327,0.10752612707354657,1.1910144432905236,2.6113190178666983,0.35661101972297105,-7.395521490544765,-9.118838523251545,0.6162934575453971,0.7599032102709621,0.026417841153422793,0.057973546075069306,4.996469117420467
12,12,1.5964158433067086,1.5450464903153327,0.10752612707354657,1.1910144432905236,2.6113190178666983,2.0057150700463,-7.266664827660846,-9.118838523251545,0.6055554023050705,0.7599032102709621,0.016919736126677885,0.057973546075069306,4.819117458566666
13,13,2.884784630189042,1.832216693708997,0.41837804187343175,2.3142425434689287,2.590411959836583,0.35661101972297105,-9.118838523251545,-9.118838523251545,0.7599032102709621,0.7599032102709621,0.057973546075069306,0.057973546075069306,3.973239871630767
14,14,2.884784640189042,1.832216693708997,0.41837804187343175,2.3142425434689287,2.590411959836583,0.35661101972297105,-9.118838530229207,-9.118838530229207,0.7599032108524338,0.7599032108524338,0.057973546340718524,0.057973546340718524,3.973239868596977
15,15,2.884784630189042,1.832216703708997,0.41837804187343175,2.3142425434689287,2.590411959836583,0.35661101972297105,-9.118838489398465,-9.118838530229207,0.759903207449872,0.7599032108524338,0.05797354565514305,0.057973546340718524,3.9732399431104852
16,16,2.884784630189042,1.832216693708997,0.41837805187343174,2.3142425434689287,2.590411959836583,0.35661101972297105,-9.118838491444885,-9.118838530229207,0.7599032076204071,0.7599032108524338,0.057973545120430056,0.057973546340718524,3.9732399323390837
17,17,2.884784630189042,1.832216693708997,0.41837804187343175,2.3142425534689286,2.590411959836583,0.35661101972297105,-9.118838530394774,-9.118838530394774,0.7599032108662311,0.7599032108662311,0.057973546452967,0.057973546452967,3.9732398763029835
18,18,2.884784630189042,1.832216693708997,0.41837804187343175,2.3142425434689287,2.590411969836583,0.35661101972297105,-9.118838544146277,-9.118838544146277,0.7599032120121897,0.7599032120121897,0.0579735459682997,0.057973546452967,3.9732398261682533
19,19,2.884784630189042,1.832216693708997,0.41837804187343175,2.3142425434689287,2.590411959836583,0.35661102972297104,-9.118838458049842,-9.118838544146277,0.7599032048374869,0.7599032120121897,0.05797354513900925,0.057973546452967,3.9732399767234625
20,20,3.141592653589793,0.01,0.01,3.0285653709245617,3.141592653589793,0.01,-7.464532111903283,-9.118838544146277,0.622044342658607,0.7599032120121897,0.003742637473026355,0.057973546452967,3.778082553451391
21,21,3.141592643589793,0.01,0.01,3.0285653709245617,3.141592653589793,0.01,-7.464532144849781,-9.118838544146277,0.6220443454041484,0.7599032120121897,0.0037426376220831645,0.057973546452967,3.778082526825891
22,22,3.141592653589793,0.01000001,0.01,3.0285653709245617,3.141592653589793,0.01,-7.464532111903297,-9.118838544146277,0.6220443426586081,0.7599032120121897,0.0037426374730264167,0.057973546452967,3.7780825534513767
23,23,3.141592653589793,0.01,0.01000001,3.0285653709245617,3.141592653589793,0.01,-7.464532076408052,-9.118838544146277,0.622044339700671,0.7599032120121897,0.0037426373119113193,0.057973546452967,3.778082581262396
24,24,3.141592653589793,0.01,0.01,3.0285653809245616,3.141592653589793,0.01,-7.464532114552555,-9.118838544146277,0.6220443428793796,0.7599032120121897,0.00374263748504884,0.057973546452967,3.778082551375455
25,25,3.141592653589793,0.01,0.01,3.0285653709245617,3.141592643589793,0.01,-7.464532114778001,-9.118838544146277,0.6220443428981667,0.7599032120121897,0.003742637486572862,0.057973546452967,3.778082552011213
26,26,3.141592653589793,0.01,0.01,3.0285653709245617,3.141592653589793,0.01000001,-7.464532109253948,-9.118838544146277,0.622044342437829,0.7599032120121897,0.0037426374610039256,0.057973546452967,3.7780825555279947
27,27,2.9495971281869227,1.372330689180163,0.3153127222202502,2.4945213611290047,2.7295174174359498,0.2691342901241377,-8.848657447575807,-9.118838544146277,0.7373881206313172,0.7599032120121897,0.01801508480188485,0.057973546452967,2.697589452998031
28,28,2.9495971381869226,1.372330689180163,0.3153127222202502,2.4945213611290047,2.7295174174359498,0.2691342901241377,-8.848657470992922,-9.118838544146277,0.7373881225827436,0.7599032120121897,0.018015085515085568,0.057973546452967,2.6975894560383438
29,29,2.9495971281869227,1.372330699180163,0.3153127222202502,2.4945213611290047,2.7295174174359498,0.2691342901241377,-8.84865748469356,-9.118838544146277,0.7373881237244633,0.7599032120121897,0.018015085245790298,0.057973546452967,2.6975893914781324
30,30,2.9495971281869227,1.372330689180163,0.3153127322202502,2.4945213611290047,2.7295174174359498,0.2691342901241377,-8.848657435490315,-9.118838544146277,0.7373881196241929,0.7599032120121897,0.01801508500704602,0.057973546452967,2.697589502594681
31,31,2.9495971281869227,1.372330689180163,0.3153127222202502,2.4945213711290046,2.7295174174359498,0.2691342901241377,-8.848657421193552,-9.118838544146277,0.7373881184327961,0.7599032120121897,0.01801508405602463,0.057973546452967,2.697589457945128
32,32,2.9495971281869227,1.372330689180163,0.3153127222202502,2.4945213611290047,2.7295174274359497,0.2691342901241377,-8.848657435912553,-9.118838544146277,0.7373881196593794,0.7599032120121897,0.018015084615477118,0.057973546452967,2.6975894521836494
33,33,2.9495971281869227,1.372330689180163,0.3153127222202502,2.4945213611290047,2.7295174174359498,0.2691343001241377,-8.84865753088169,-9.118838544146277,0.7373881275734742,0.7599032120121897,0.01801508618322185,0.057973546452967,2.697589351154889
34,34,2.9123738476612036,1.6364536019706657,0.37450546165221477,2.390983166955014,2.6496260132958245,0.3193741504275674,-9.797045564194908,-9.797045564194908,0.816420463682909,0.816420463682909,0.0541804611488137,0.057973546452967,2.0567993597364307
35,35,2.9123738576612035,1.6364536019706657,0.37450546165221477,2.390983166955014,2.6496260132958245,0.3193741504275674,-9.797045554090401,-9.797045564194908,0.8164204628408668,0.816420463682909,0.05418046141311156,0.057973546452967,2.056799409969088
36,36,2.9123738476612036,1.6364536119706656,0.37450546165221477,2.390983166955014,2.6496260132958245,0.3193741504275674,-9.797045563929094,-9.797045564194908,0.8164204636607578,0.816420463682909,0.05418046178189992,0.057973546452967,2.0567993877729975
37,37,2.9123738476612036,1.6364536019706657,0.37450547165221476,2.390983166955014,2.6496260132958245,0.3193741504275674,-9.797045552827948,-9.797045564194908,0.8164204627356623,0.816420463682909,0.054180461454271266,0.057973546452967,2.0567994182233775
38,38,2.9123738476612036,1.6364536019706657,0.37450546165221477,2.390983176955014,2.6496260132958245,0.3193741504275674,-9.797045556067799,-9.797045564194908,0.8164204630056499,0.816420463682909,0.054180460579946056,0.057973546452967,2.056799370880583
39,39,2.9123738476612036,1.6364536019706657,0.37450546165221477,2.390983166955014,2.6496260232958244,0.3193741504275674,-9.797045577184516,-9.797045577184516,0.8164204647653763,0.8164204647653763,0.05418046086137578,0.057973546452967,2.056799302912083
40,40,2.9123738476612036,1.6364536019706657,0.37450546165221477,2.390983166955014,2.6496260132958245,0.3193741604275674,-9.79704556635969,-9.797045577184516,0.8164204638633076,0.8164204647653763,0.05418046241145788,0.057973546452967,2.056799387752747
41,41,2.8951427806229684,1.6238678055754983,0.351843222947216,2.3808922157087182,2.676943447458054,0.3240739079924409,-9.845777484081301,-9.845777484081301,0.8204814570067751,0.8204814570067751,0.05144915554190236,0.057973546452967,1.7284180467847392
42,42,2.8951427906229683,1.6238678055754983,0.351843222947216,2.3808922157087182,2.676943447458054,0.3240739079924409,-9.845777483884412,-9.845777484081301,0.8204814569903677,0.8204814570067751,0.05144915606597799,0.057973546452967,1.728418076501498
43,43,2.8951427806229684,1.6238678155754982,0.351843222947216,2.3808922157087182,2.676943447458054,0.3240739079924409,-9.845777486302138,-9.845777486302138,0.8204814571918448,0.8204814571918448,0.05144915625596138,0.057973546452967,1.728418071252392
44,44,2.8951427806229684,1.6238678055754983,0.351843232947216,2.3808922157087182,2.676943447458054,0.3240739079924409,-9.845777483259848,-9.845777486302138,0.8204814569383206,0.8204814571918448,0.051449156102219146,0.057973546452967,1.728418082213068
45,45,2.8951427806229684,1.6238678055754983,0.351843222947216,2.380892225708718,2.676943447458054,0.3240739079924409,-9.845777480615537,-9.845777486302138,0.8204814567179614,0.8204814571918448,0.05144915521523584,0.057973546452967,1.7284180498329107
46,46,2.8951427806229684,1.6238678055754983,0.351843222947216,2.3808922157087182,2.6769434574580537,0.3240739079924409,-9.845777486585371,-9.845777486585371,0.8204814572154476,0.8204814572154476,0.05144915494607195,0.057973546452967,1.7284180099129287
47,47,2.8951427806229684,1.6238678055754983,0.351843222947216,2.3808922157087182,2.676943447458054,0.3240739179924409,-9.845777483478043,-9.845777486585371,0.8204814569565037,0.8204814572154476,0.0514491566274157,0.057973546452967,1.7284180832214702
48,48,2.8925475459520062,1.6427949219348665,0.3499314011827663,2.366065044260301,2.680716375453879,0.31941924539116306,-9.853741779876135,-9.853741779876135,0.8211451483230112,0.8211451483230112,0.05220805690659293,0.057973546452967,1.7296776562932479
49,49,2.892547555952006,1.6427949219348665,0.3499314011827663,2.366065044260301,2.680716375453879,0.31941924539116306,-9.853741781326596,-9.853741781326596,0.821145148443883,0.821145148443883,0.05220805744437697,0.057973546452967,1.7296776809299104
50,50,2.8925475459520062,1.6427949319348665,0.3499314011827663,2.366065044260301,2.680716375453879,0.31941924539116306,-9.853741780144203,-9.853741781326596,0.8211451483453502,0.821145148443883,0.05220805759716121,0.057973546452967,1.7296776859162861
51,51,2.8925475459520062,1.6427949219348665,0.34993141118276627,2.366065044260301,2.680716375453879,0.31941924539116306,-9.853741779871571,-9.853741781326596,0.821145148322631,0.821145148443883,0.052208057471866944,0.057973546452967,1.7296776897511421
52,52,2.8925475459520062,1.6427949219348665,0.3499314011827663,2.366065054260301,2.680716375453879,0.31941924539116306,-9.85374177827383,-9.853741781326596,0.8211451481894859,0.821145148443883,0.05220805670702244,0.057973546452967,1.7296776586986908
53,53,2.8925475459520062,1.6427949219348665,0.3499314011827663,2.366065044260301,2.680716385453879,0.31941924539116306,-9.853741781000023,-9.853741781326596,0.8211451484166686,0.821145148443883,0.05220805624734007,0.057973546452967,1.7296776225294508
54,54,2.8925475459520062,1.6427949219348665,0.3499314011827663,2.366065044260301,2.680716375453879,0.31941925539116306,-9.853741775188668,-9.853741781326596,0.821145147932389,0.821145148443883,0.05220805787932803,0.057973546452967,1.7296777008753423
55,55,2.891788146050394,1.674387666816416,0.3493155469841958,2.3393012266458286,2.6872773357698327,0.30197614065499206,-9.864307129053593,-9.864307129053593,0.8220255940877994,0.8220255940877994,0.0525179342989647,0.057973546452967,1.7160471237297514
56,56,2.891788156050394,1.674387666816416,0.3493155469841958,2.3393012266458286,2.6872773357698327,0.30197614065499206,-9.86430713233366,-9.86430713233366,0.8220255943611384,0.8220255943611384,0.0525179348402792,0.057973546452967,1.716047142480889
57,57,2.891788146050394,1.6743876768164159,0.3493155469841958,2.3393012266458286,2.6872773357698327,0.30197614065499206,-9.864307128183961,-9.86430713233366,0.8220255940153302,0.8220255943611384,0.052517934976396584,0.057973546452967,1.7160471570948204
58,58,2.891788146050394,1.674387666816416,0.3493155569841958,2.3393012266458286,2.6872773357698327,0.30197614065499206,-9.864307129539844,-9.86430713233366,0.8220255941283203,0.8220255943611384,0.05251793484662448,0.057973546452967,1.71604715625746
59,59,2.891788146050394,1.674387666816416,0.3493155469841958,2.3393012366458286,2.6872773357698327,0.30197614065499206,-9.864307129521492,-9.86430713233366,0.822025594126791,0.8220255943611384,0.05251793427502678,0.057973546452967,1.716047126579511
60,60,2.891788146050394,1.674387666816416,0.3493155469841958,2.3393012266458286,2.6872773457698327,0.30197614065499206,-9.864307128246066,-9.86430713233366,0.8220255940205056,0.8220255943611384,0.052517933584135604,0.057973546452967,1.7160470946726605
61,61,2.891788146050394,1.674387666816416,0.3493155469841958,2.3393012266458286,2.6872773357698327,0.30197615065499206,-9.8643071222297,-9.86430713233366,0.8220255935191417,0.8220255943611384,0.05251793518729096,0.057973546452967,1.7160471727173103
62,62,2.898260995613888,1.7289118041502882,0.34888448967744273,2.296447010310389,2.693227036247768,0.26468740456174644,-9.879286653170002,-9.879286653170002,0.8232738877641669,0.8232738877641669,0.05250983419963025,0.057973546452967,1.6961476806674511
63,63,2.8982610056138878,1.7289118041502882,0.34888448967744273,2.296447010310389,2.693227036247768,0.26468740456174644,-9.879286657525974,-9.879286657525974,0.8232738881271645,0.8232738881271645,0.05250983468691391,0.057973546452967,1.6961476934374957
64,64,2.898260995613888,1.7289118141502882,0.34888448967744273,2.296447010310389,2.693227036247768,0.26468740456174644,-9.879286652557116,-9.879286657525974,0.8232738877130931,0.8232738881271645,0.052509834901818674,0.057973546452967,1.6961477151934332
65,65,2.898260995613888,1.7289118041502882,0.3488844996774427,2.296447010310389,2.693227036247768,0.26468740456174644,-9.879286652707329,-9.879286657525974,0.8232738877256107,0.8232738881271645,0.0525098346690408,0.057973546452967,1.6961477153315911
