,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.8743650907726548,1.3473763322706505,3.03944524387288,0.7705667120012855,-7.064467546230194,-7.064467546230194,0.5887056288525162,0.5887056288525162,0.0002682113315065918,0.0002682113315065918,5.454756175223714
1,1,2.2482639830986004,0.9287865027674228,2.0626714113644846,3.0963328935555854,-7.087022088760007,-7.087022088760007,0.5905851740633339,0.5905851740633339,0.017923202655854748,0.017923202655854748,6.1143932228432405
2,2,0.3614367311067217,2.633771787290857,0.5677714686470983,0.010325177023811083,-9.033180526760926,-9.033180526760926,0.7527650438967438,0.7527650438967438,0.028411391822163568,0.028411391822163568,2.8680270023046006
3,3,2.8550992195953597,2.561524313688552,1.4804800304330095,1.8328900937320491,-8.484223878588551,-9.033180526760926,0.7070186565490459,0.7527650438967438,0.0604194605623571,0.0604194605623571,5.867609937571984
4,4,0.9241502038815196,1.4256894152428665,2.17899754885881,1.8581402710416604,-8.080187328221594,-9.033180526760926,0.6733489440184662,0.7527650438967438,0.003002346146133548,0.0604194605623571,2.0223448730209697
5,5,1.1326886821071112,2.5702040784464346,2.9780256124649567,2.1946086267390315,-5.4857507142553334,-9.033180526760926,0.4571458928546111,0.7527650438967438,0.0008014777154230659,0.0604194605623571,5.525146069219613
6,6,2.15445805178123,0.1867560291597492,2.879369018405507,1.168116500977126,-6.123182531135565,-9.033180526760926,0.5102652109279637,0.7527650438967438,1.2785097224328476e-05,0.0604194605623571,6.559787276727313
7,7,0.8370245820729025,0.6167424671626752,2.997114288355486,2.016544018594828,-5.8804487366643015,-9.033180526760926,0.4900373947220251,0.7527650438967438,0.0019139179240937989,0.0604194605623571,4.992932286243565
8,8,2.684104392203099,0.837837264952808,0.4485010235052569,0.07251102968220469,-7.9467736053753075,-9.033180526760926,0.6622311337812756,0.7527650438967438,0.025893691276969267,0.0604194605623571,5.360497083844166
9,9,2.5104444056477817,0.9815538043236033,1.8462075171116175,0.645840942195232,-7.603090156087822,-9.033180526760926,0.6335908463406518,0.7527650438967438,0.05667878780418006,0.0604194605623571,5.941535489481325
10,10,0.16704864597015878,2.326091486557005,0.30232074601521863,0.1455631982956589,-6.578437380808712,-9.033180526760926,0.5482031150673926,0.7527650438967438,0.0017730698520073633,0.0604194605623571,4.730096432865132
11,11,2.2658730886143967,0.46082461308461475,1.9457821435143947,2.210042254729628,-8.100346930502532,-9.033180526760926,0.675028910875211,0.7527650438967438,0.025831911048972124,0.0604194605623571,3.544111912260405
12,12,0.6130790266754115,1.9406684594550119,1.8030531631286175,0.7973169247159914,-6.977769974666489,-9.033180526760926,0.5814808312222074,0.7527650438967438,0.0021693501211792797,0.0604194605623571,4.812692301943635
