,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.2489664784114884,2.452387960175767,1.3829191284462494,2.275598236023409,3.0726647710564277,1.6963497117657556,1.5793051625609724,0.23563479991224776,-7.123416317929959,-7.123416317929959,0.5936180264941633,0.5936180264941633,0.003514168352705379,0.003514168352705379,5.021745284494685
1,1,0.24896649331264958,2.452387960175767,1.3829191284462494,2.275598236023409,3.0726647710564277,1.6963497117657556,1.5793051625609724,0.23563479991224776,-7.123416282375929,-7.123416317929959,0.5936180235313274,0.5936180264941633,0.0035141681651766803,0.003514168352705379,5.0217453346748755
2,2,0.2489664784114884,2.4523879750769284,1.3829191284462494,2.275598236023409,3.0726647710564277,1.6963497117657556,1.5793051625609724,0.23563479991224776,-7.123416314294029,-7.123416317929959,0.5936180261911691,0.5936180264941633,0.0035141680984052412,0.003514168352705379,5.021745251748904
3,3,0.2489664784114884,2.452387960175767,1.3829191433474106,2.275598236023409,3.0726647710564277,1.6963497117657556,1.5793051625609724,0.23563479991224776,-7.123416383259754,-7.123416383259754,0.5936180319383129,0.5936180319383129,0.0035141688248945726,0.0035141688248945726,5.0217451909116875
4,4,0.2489664784114884,2.452387960175767,1.3829191284462494,2.27559825092457,3.0726647710564277,1.6963497117657556,1.5793051625609724,0.23563479991224776,-7.123416259698126,-7.123416383259754,0.5936180216415105,0.5936180319383129,0.0035141679653104612,0.0035141688248945726,5.021745333144352
5,5,0.2489664784114884,2.452387960175767,1.3829191284462494,2.275598236023409,3.072664785957589,1.6963497117657556,1.5793051625609724,0.23563479991224776,-7.123416304402409,-7.123416383259754,0.5936180253668674,0.5936180319383129,0.0035141685686196304,0.0035141688248945726,5.021745354506372
6,6,0.2489664784114884,2.452387960175767,1.3829191284462494,2.275598236023409,3.0726647710564277,1.6963497266669167,1.5793051625609724,0.23563479991224776,-7.123416377665067,-7.123416383259754,0.5936180314720889,0.5936180319383129,0.0035141687332491656,0.0035141688248945726,5.021745232827364
7,7,0.2489664784114884,2.452387960175767,1.3829191284462494,2.275598236023409,3.0726647710564277,1.6963497117657556,1.5793051774621336,0.23563479991224776,-7.123416311363788,-7.123416383259754,0.5936180259469823,0.5936180319383129,0.0035141685629271006,0.0035141688248945726,5.021745338631945
8,8,0.2489664784114884,2.452387960175767,1.3829191284462494,2.275598236023409,3.0726647710564277,1.6963497117657556,1.5793051625609724,0.23563481481340895,-7.123416376921159,-7.123416383259754,0.5936180314100966,0.5936180319383129,0.0035141682670478576,0.0035141688248945726,5.02174516178696
9,9,-0.03307357393526461,2.423545152429941,1.9011618802520194,1.81366160024016,2.965354544897729,2.1702113938399314,1.5272175837313515,0.7035952702416178,-7.189754434590626,-7.189754434590626,0.5991462028825522,0.5991462028825522,0.00785550536672106,0.00785550536672106,4.908934366673961
