,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.629966252771525,2.9755011333307335,2.4071081591459644,0.8943487503716997,0.7022240357002785,2.15896804086072,-7.049303327394647,-7.049303327394647,0.5874419439495538,0.5874419439495538,0.0021300128540398654,0.0021300128540398654,5.058929397077257
1,1,1.6299662676726863,2.9755011333307335,2.4071081591459644,0.8943487503716997,0.7022240357002785,2.15896804086072,-7.049303281628294,-7.049303327394647,0.5874419401356912,0.5874419439495538,0.0021300127090350127,0.0021300128540398654,5.058929509048717
2,2,1.629966252771525,2.9755011482318947,2.4071081591459644,0.8943487503716997,0.7022240357002785,2.15896804086072,-7.049303332453674,-7.049303332453674,0.5874419443711395,0.5874419443711395,0.002130012757660768,0.0021300128540398654,5.058929498113741
3,3,1.629966252771525,2.9755011333307335,2.4071081740471256,0.8943487503716997,0.7022240357002785,2.15896804086072,-7.049303256881656,-7.049303332453674,0.5874419380734713,0.5874419443711395,0.0021300127677364097,0.0021300128540398654,5.058929558583934
4,4,1.629966252771525,2.9755011333307335,2.4071081591459644,0.8943487652728609,0.7022240357002785,2.15896804086072,-7.049303314877053,-7.049303332453674,0.5874419429064212,0.5874419443711395,0.0021300133259416856,0.0021300133259416856,5.058929342694064
5,5,1.629966252771525,2.9755011333307335,2.4071081591459644,0.8943487503716997,0.7022240506014397,2.15896804086072,-7.049303369290211,-7.049303369290211,0.5874419474408509,0.5874419474408509,0.002130013094123471,0.0021300133259416856,5.058929362182916
6,6,1.629966252771525,2.9755011333307335,2.4071081591459644,0.8943487503716997,0.7022240357002785,2.158968055761881,-7.049303343038109,-7.049303369290211,0.5874419452531757,0.5874419474408509,0.002130013340876152,0.002130013340876152,5.058929359684463
7,7,1.149322747741253,3.028631617306524,1.6665726061777226,0.7628875450133752,1.1422160779169952,2.3232574860677477,-7.110425461265521,-7.110425461265521,0.5925354551054601,0.5925354551054601,0.0035864116376000538,0.0035864116376000538,5.165678463294476
8,8,1.1493227626424143,3.028631617306524,1.6665726061777226,0.7628875450133752,1.1422160779169952,2.3232574860677477,-7.110425437066843,-7.110425461265521,0.5925354530889037,0.5925354551054601,0.0035864117462217,0.0035864117462217,5.165678515384293
9,9,1.149322747741253,3.028631632207685,1.6665726061777226,0.7628875450133752,1.1422160779169952,2.3232574860677477,-7.110425497665702,-7.110425497665702,0.5925354581388085,0.5925354581388085,0.003586411968020679,0.003586411968020679,5.165678392387747
10,10,1.149322747741253,3.028631617306524,1.6665726210788838,0.7628875450133752,1.1422160779169952,2.3232574860677477,-7.110425440188488,-7.110425497665702,0.5925354533490407,0.5925354581388085,0.0035864118429563907,0.003586411968020679,5.165678500641391
11,11,1.149322747741253,3.028631617306524,1.6665726061777226,0.7628875599145364,1.1422160779169952,2.3232574860677477,-7.110425435256837,-7.110425497665702,0.5925354529380698,0.5925354581388085,0.003586411609719518,0.003586411968020679,5.165678510590041
12,12,1.149322747741253,3.028631617306524,1.6665726061777226,0.7628875450133752,1.1422160928181564,2.3232574860677477,-7.110425501472771,-7.110425501472771,0.5925354584560643,0.5925354584560643,0.0035864118254233805,0.003586411968020679,5.165678413378622
13,13,1.149322747741253,3.028631617306524,1.6665726061777226,0.7628875450133752,1.1422160779169952,2.323257500968909,-7.110425466301208,-7.110425501472771,0.5925354555251007,0.5925354584560643,0.003586411040066808,0.003586411968020679,5.165678492792644
14,14,1.139498548650763,3.0424868968103587,1.6575724401771244,0.7528589001701287,1.1580455808847359,2.3253903851434843,-7.224397422384591,-7.224397422384591,0.6020331185320492,0.6020331185320492,0.003857013326078642,0.003857013326078642,4.969476291415624
15,15,1.1394985635519241,3.0424868968103587,1.6575724401771244,0.7528589001701287,1.1580455808847359,2.3253903851434843,-7.224397403802096,-7.224397422384591,0.602033116983508,0.6020331185320492,0.0038570134688781822,0.0038570134688781822,4.96947633573685
