,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,2.9458382164886467,1.2948255120133267,1.9592016966061976,2.1315891393418416,2.108115004244522,0.9890757062238186,-7.553801349219573,-7.553801349219573,0.6294834457682977,0.6294834457682977,0.029289791342768975,0.029289791342768975,5.6263234328953615,100.00000000000004,45.926572539295,1.2276066059634065,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.32151038644933266,2.8844173653971295,2.2656644461237425,2.3687359568035062,0.8545803839142531,0.8622862359343358,-7.561639061808595,-7.561639061808595,0.6301365884840496,0.6301365884840496,0.01811770576963013,0.029289791342768975,4.681105694542637,100.00000000000004,45.926572539295,1.2276066059634065,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.435459350039723,0.8100980270980401,1.7309516300404513,0.4629857065641704,2.5166832508058437,1.9538854332138378,-8.14262488907145,-8.14262488907145,0.6785520740892875,0.6785520740892875,0.00091992448539994,0.029289791342768975,2.8351868442960466,100.00000000000004,45.926572539295,1.2276066059634065,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.067795871022507,2.518731354913447,2.761007474465955,1.8387837093292856,1.697133139676454,1.8751947452222908,-7.11935853540932,-8.14262488907145,0.5932798779507766,0.6785520740892875,0.005599323087670319,0.029289791342768975,4.531185856515769,100.00000000000004,45.926572539295,1.2276066059634065,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.8777819822653328,2.0408726528151213,0.1771625289621821,1.2885767407308921,2.944544621988806,2.3542734183546434,-6.96462789704123,-8.14262488907145,0.5803856580867691,0.6785520740892875,0.012880373628790482,0.029289791342768975,4.525803880820433,100.00000000000004,45.926572539295,1.2276066059634065,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.793877276072716,0.24564767421151534,0.9457843877024218,0.26290675129504687,0.41960226013778557,1.5129744724850578,-5.958446971202681,-8.14262488907145,0.49653724760022344,0.6785520740892875,0.0005248022888595342,0.029289791342768975,3.426977320838084,100.00000000000004,45.926572539295,1.2276066059634065,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.460072607243242,0.635149118220258,1.3158591895172935,2.7800624695590597,0.23935806373121055,0.047475094746455164,-7.481772187453361,-8.14262488907145,0.6234810156211134,0.6785520740892875,0.008265386650849811,0.029289791342768975,3.902991131391211,100.00000000000004,45.926572539295,1.2276066059634065,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.47667281521280414,0.9973441126353034,1.0623037033986684,0.7171853511364646,1.2339843649707987,2.972128452033981,-6.865832077174378,-8.14262488907145,0.5721526730978649,0.6785520740892875,0.01365500880297006,0.029289791342768975,6.041893075728886,100.00000000000004,45.926572539295,1.2276066059634065,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.6694198077413107,2.242406123788341,0.5231853433964821,2.954265770553736,1.5572411260066659,2.7070428981652,-4.301764582514671,-8.14262488907145,0.35848038187622255,0.6785520740892875,1.2729123881670577e-05,0.029289791342768975,6.047223270485162,100.00000000000004,45.926572539295,1.2276066059634065,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.1009530326343864,1.8419191553410557,2.885948812713269,1.1438099771099441,2.208770154417961,0.45155716556685555,-6.338831429259493,-8.14262488907145,0.528235952438291,0.6785520740892875,0.0013728925924432409,0.029289791342768975,4.512819349852869,100.00000000000004,45.926572539295,1.2276066059634065,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.01,0.01,3.141592653589793,0.01,3.141592653589793,0.01,-7.4797590464550945,-8.14262488907145,0.6233132538712579,0.6785520740892875,0.003852115387892827,0.029289791342768975,3.771087196587935,53.705028359022215,47.28460663021604,1.1165319808773493,6.054791632951064e-05,0.009696184884111647,88,3.4071502685546875,6.787982225418091,0.25237107276916504,10.447579383850098
11,2,0.01,0.01,3.141592653589793,0.01,3.141592653589793,0.01,-7.504417042129853,-8.14262488907145,0.6253680868441543,0.6785520740892875,0.003999932546387287,0.029289791342768975,3.7599990924026443,2.5800712071377077,21.866985533329565,0.00030419446276484373,0.0005427238453114133,0.009880827158711233,87,3.7192060947418213,6.934545040130615,0.37612318992614746,11.029920101165771
12,3,1.2177756984737726,0.01,1.5371284804667342,1.916044486773955,3.141592653589793,0.872157187348899,-8.043409398938474,-8.14262488907145,0.6702841165782062,0.6785520740892875,0.0191274229191859,0.029289791342768975,3.8072495807876123,2.5031740738947934,19.714347875330947,0.0003043996813999898,9.706571820712755e-05,0.009579469218833412,60,2.416198492050171,6.818386077880859,0.2821507453918457,9.516780614852905
13,4,1.8233305264614055,0.3829857691015777,1.4492608981081954,0.7186101448105761,3.141592653589793,1.6963163411296334,-7.901734586921556,-8.14262488907145,0.658477882243463,0.6785520740892875,0.0026520198789347135,0.029289791342768975,2.8316274326825948,2.546985985589401,19.60719559308977,0.00030436533737079836,4.2724745238154566e-05,0.009216680853466438,50,1.9128999710083008,7.219879865646362,0.33945655822753906,9.472283601760864
14,5,0.01,0.8465904472772059,1.987032625694323,2.7748993602929084,1.9149387492103824,0.01,-8.07829815999741,-8.14262488907145,0.6731915133331174,0.6785520740892875,0.018263275624248093,0.029289791342768975,4.937864152364071,2.6102221434227686,19.11716639894551,0.0003044714756789436,0.00012813224016577432,0.009801711826117488,47,1.8886454105377197,6.793745040893555,0.38031530380249023,9.062748670578003
15,6,2.0007907296250127,0.05496997172557067,1.8008909600116887,2.305850305302202,2.514491499155738,0.2763042421375616,-7.776029645191958,-8.14262488907145,0.6480024704326631,0.6785520740892875,0.02410979550040738,0.029289791342768975,5.746996434166576,2.6136549058982737,18.465381110385152,0.00030467560249933104,3.400749085663346e-05,0.008791294523108043,42,1.7371182441711426,7.166424512863159,0.44872331619262695,9.352335691452026
