,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.6136975818923966,1.4746720161080753,0.8892775889490173,1.827651519834928,0.07234073135685602,1.6156355082515144,0.7285847757773303,1.3031717280979882,2.7450527676383247,2.3510339941207308,2.1719139782093437,0.5348262505504429,2.602179493033224,0.18159076054557557,-7.3291796412075065,-7.3291796412075065,0.6107649701006256,0.6107649701006256,0.0010294358815042053,0.0010294358815042053,2.672626214296173
1,1,2.4170028097039324,0.9533842925505669,0.36798986537027667,1.306363796122554,0.8756459630137547,1.0943477798776657,0.207297046907428,0.781884004600528,0.4167653449011228,0.02274656818632103,2.97521921014844,1.3381314775949582,0.2738920651507757,0.984895986974822,-6.483598334326205,-7.3291796412075065,0.5402998611938504,0.6107649701006256,0.00012932798476282816,0.0010294358815042053,3.884651025711868
2,2,1.0727093798242537,2.7406835164920498,2.7625037119697424,3.093663020064037,2.662945186723869,0.3572689728873384,2.6018108935068938,0.044805197610200624,2.2040645685092617,1.8100457917944601,2.238140402926744,0.6010526703732622,2.6684059114168974,0.2478171797531259,-7.7570016672779705,-7.7570016672779705,0.6464168056064975,0.6464168056064975,0.033103617489869744,0.033103617489869744,5.30957864794599
3,3,0.8364681346812886,2.1097236038754215,2.526262466470305,2.857421775023047,2.0319852741072406,2.8579017133000804,2.3655696480074564,2.940156605598581,1.5731046558926336,1.1790858791778318,1.607180489749693,0.36481142477184947,2.0374459983418216,0.011575934151713199,-8.769854110659177,-8.769854110659177,0.7308211758882647,0.7308211758882647,0.1159403005664596,0.1159403005664596,4.733286063347052
4,4,2.1207374198957893,0.2624002337208522,0.6807164245843504,1.0118757331370924,0.18643923044200883,1.0105783432474864,0.5200236135720824,1.0928332447758449,2.8591512658171947,2.4651324965529735,2.8932271071248348,1.6490807099863505,0.19189995467658982,1.2976225533061323,-6.927888260839363,-8.769854110659177,0.5773240217366136,0.7308211758882647,0.005403856626390285,0.1159403005664596,4.225920767116001
5,5,1.9148298671297381,2.2547554626339608,2.6730716481083565,3.0042309566610985,3.1121243332252533,3.002933572160595,0.3141160627655337,3.0851884736889534,2.6532437076620408,2.2592249383978196,2.687319548969681,0.5098432779610607,2.184255178200596,0.15838511589173998,-6.315794458882665,-8.769854110659177,0.5263162049068887,0.7308211758882647,0.0013328243577160723,0.1159403005664596,5.67432378878847
6,6,1.1565873909769098,1.4728057350655244,1.8911219205399201,2.222281229092662,2.3301746066351576,2.2446911025819816,2.6874662402024985,2.303238746120517,1.87129398096997,1.4772752117057488,1.90536982227761,2.859486203880442,1.4260127086219827,2.508028041811121,-7.096088800781022,-8.769854110659177,0.5913407333984185,0.7308211758882647,0.005179224895590857,0.1159403005664596,5.269702945462583
7,7,2.899318525623979,0.0839442155975638,2.5786569450214802,0.8334197096247016,0.9413130871671973,0.855829583639258,1.2986047213617502,0.9143772266525565,2.55882900545153,0.08841369223778826,2.59290484675917,0.4154285748741844,2.113547730834812,0.0639704128048637,-7.5590535440621505,-8.769854110659177,0.6299211286718459,0.7308211758882647,0.005373822842257143,0.1159403005664596,4.881802025689019
8,8,0.363509091320495,1.6108065045153064,0.04284750926778735,2.360281998542444,2.4681753760849396,1.4516128028235917,1.894387940546084,2.441239515570299,0.9540986366372783,0.6841969142160897,0.05709541100547732,1.0112117926083093,0.50881736202056,1.5908326974784297,-6.309191684123874,-8.769854110659177,0.5257659736769895,0.7308211758882647,0.011060469471417114,0.1159403005664596,6.748228352809278
9,9,0.0108930416738,1.8407551260435773,0.27279613034369476,2.0076659493481124,2.115559326890608,1.098996753278872,1.5417718910013642,2.6711881370985697,0.6014825873409715,0.33158086467137005,2.8360720149485754,0.6585957430635896,0.738765975996275,1.2382166482840982,-7.0794336057905545,-8.769854110659177,0.5899528004825462,0.7308211758882647,0.0028692146914735426,0.1159403005664596,5.29928270183369
10,10,0.9945214560479914,2.8243835291118415,1.2564245334119593,1.089439610501229,3.099187733814219,2.082625167653063,2.525400297924975,0.5232238865770411,1.5851109942645822,1.3152092715949808,1.9178456762036673,1.6422241499872003,1.7223943790645395,0.3199903168877951,-7.0739443380535585,-8.769854110659177,0.5894953615044632,0.7308211758882647,0.0017566291455855276,0.1159403005664596,6.060052759884719
11,11,2.5998783409783233,1.2981477604523806,2.861781418342291,2.6947965026089538,0.4854416068642673,0.5563893989936022,3.0432468245648163,2.1285807788559783,0.05887522560512103,1.8330557982348223,0.391609914721599,2.1600706766270417,0.19615861040507832,0.8378368441857715,-6.34915177175781,-8.769854110659177,0.5290959809798175,0.7308211758882647,0.0011199025119469003,0.1159403005664596,3.631897391974981
12,12,1.2902080912124776,2.8399219953490515,1.271962992300564,1.385126252843108,2.0272158377839347,2.378311802715574,1.7335765782725476,0.8189105290901326,1.6006494605017922,0.5233855519425534,2.213532318443571,0.850400430334773,2.01808101412705,2.3796110742760916,-6.7403501092647415,-8.769854110659177,0.5616958424387285,0.7308211758882647,0.0008080878815555107,0.1159403005664596,5.035113031741616
13,13,1.6848032159202548,0.10292446450588798,1.6665581149452182,0.7719860164599075,1.4140756013022318,2.7729069275253266,2.1281717029803247,1.2135056537979099,0.9875092240200891,3.041837969149146,2.6081274432533235,0.23726019395157238,1.4049407776129945,2.774206197022721,-7.538152761887894,-8.769854110659177,0.6281793968239912,0.7308211758882647,0.008175711313800604,0.1159403005664596,4.057435099438756
14,14,0.4071750423152223,1.0676968325748037,0.38892994134018566,2.625950497121856,2.3788479645623752,1.4952787539202943,0.8505435293752923,2.1782780219688007,1.9522815872802328,1.764209796323277,0.4413071578344214,2.091224674613521,2.3697131504191944,1.4965780234176889,-7.075561992274405,-8.769854110659177,0.5896301660228671,0.7308211758882647,0.018591537843457222,0.1159403005664596,5.682184933947859
15,15,1.1360570959275018,1.0676968325748037,0.38892994134018566,2.625950497121856,2.3788479645623752,1.4952787539202943,0.8505435293752923,2.1782780219688007,1.9522815872802328,1.764209796323277,0.4413071578344214,2.091224674613521,2.3697131504191944,1.4965780234176889,-4.633262324320956,-8.769854110659177,0.386105193693413,0.7308211758882647,0.007926569252204762,0.1159403005664596,8.82886610531651
16,16,1.1360570959275018,2.269544134586937,0.38892994134018566,2.625950497121856,2.3788479645623752,1.4952787539202943,0.8505435293752923,2.1782780219688007,1.9522815872802328,1.764209796323277,0.4413071578344214,2.091224674613521,2.3697131504191944,1.4965780234176889,-5.767138460166856,-8.769854110659177,0.4805948716805713,0.7308211758882647,0.004243857403929716,0.1159403005664596,7.203387398725347
17,17,1.1360570959275018,2.269544134586937,2.4703268643665712,2.625950497121856,2.3788479645623752,1.4952787539202943,0.8505435293752923,2.1782780219688007,1.9522815872802328,1.764209796323277,0.4413071578344214,2.091224674613521,2.3697131504191944,1.4965780234176889,-7.173749538743432,-8.769854110659177,0.5978124615619527,0.7308211758882647,0.0028974216950173244,0.1159403005664596,3.5310287877591193
18,18,1.1360570959275018,2.269544134586937,2.4703268643665712,2.8680342964599905,2.3788479645623752,1.4952787539202943,0.8505435293752923,2.1782780219688007,1.9522815872802328,1.764209796323277,0.4413071578344214,2.091224674613521,2.3697131504191944,1.4965780234176889,-7.581103800854895,-8.769854110659177,0.6317586500712412,0.7308211758882647,0.008396314106990382,0.1159403005664596,3.273340726333558
19,19,1.1360570959275018,2.269544134586937,2.4703268643665712,2.8680342964599905,0.7283559792303047,1.4952787539202943,0.8505435293752923,2.1782780219688007,1.9522815872802328,1.764209796323277,0.4413071578344214,2.091224674613521,2.3697131504191944,1.4965780234176889,-6.85105391743636,-8.769854110659177,0.5709211597863634,0.7308211758882647,0.0017243283940244973,0.1159403005664596,4.434712359497269
20,20,1.1360570959275018,2.269544134586937,2.4703268643665712,2.8680342964599905,0.7283559792303047,0.40383597326761866,0.8505435293752923,2.1782780219688007,1.9522815872802328,1.764209796323277,0.4413071578344214,2.091224674613521,2.3697131504191944,1.4965780234176889,-7.193366499720487,-8.769854110659177,0.5994472083100406,0.7308211758882647,0.02205758941198579,0.1159403005664596,5.286792119420902
21,21,1.1360570959275018,2.269544134586937,2.4703268643665712,2.8680342964599905,0.7283559792303047,0.40383597326761866,0.5504740635726544,2.1782780219688007,1.9522815872802328,1.764209796323277,0.4413071578344214,2.091224674613521,2.3697131504191944,1.4965780234176889,-6.064989617888451,-8.769854110659177,0.5054158014907043,0.7308211758882647,0.007698448473849568,0.1159403005664596,7.094083986692091
22,22,1.1360570959275018,2.269544134586937,2.4703268643665712,2.8680342964599905,0.7283559792303047,0.40383597326761866,0.5504740635726544,3.04166778287604,1.9522815872802328,1.764209796323277,0.4413071578344214,2.091224674613521,2.3697131504191944,1.4965780234176889,-8.16017084027592,-8.769854110659177,0.6800142366896601,0.7308211758882647,0.05419380234561656,0.1159403005664596,4.689628851524134
23,23,1.1360570959275018,2.269544134586937,2.4703268643665712,2.8680342964599905,0.7283559792303047,0.40383597326761866,0.5504740635726544,3.04166778287604,2.266921451340165,1.764209796323277,0.4413071578344214,2.091224674613521,2.3697131504191944,1.4965780234176889,-7.557527597671579,-8.769854110659177,0.6297939664726316,0.7308211758882647,0.01759159087248299,0.1159403005664596,4.843379686197942
24,24,1.1360570959275018,2.269544134586937,2.4703268643665712,2.8680342964599905,0.7283559792303047,0.40383597326761866,0.5504740635726544,3.04166778287604,2.266921451340165,0.15467857232970084,0.4413071578344214,2.091224674613521,2.3697131504191944,1.4965780234176889,-7.521760412586436,-8.769854110659177,0.6268133677155363,0.7308211758882647,0.022673352304782977,0.1159403005664596,5.196802343722126
25,25,1.1360570959275018,2.269544134586937,2.4703268643665712,2.8680342964599905,0.7283559792303047,0.40383597326761866,0.5504740635726544,3.04166778287604,2.266921451340165,0.15467857232970084,3.100213787979266,2.091224674613521,2.3697131504191944,1.4965780234176889,-6.682730271265636,-8.769854110659177,0.5568941892721363,0.7308211758882647,0.0067913219399575835,0.1159403005664596,6.551091510993622
26,26,1.1360570959275018,2.269544134586937,2.4703268643665712,2.8680342964599905,0.7283559792303047,0.40383597326761866,0.5504740635726544,3.04166778287604,2.266921451340165,0.15467857232970084,3.100213787979266,1.013527443117342,2.3697131504191944,1.4965780234176889,-8.557131094548085,-8.769854110659177,0.713094257879007,0.7308211758882647,0.053742576464989186,0.1159403005664596,4.7655292928962325
27,27,1.1360570959275018,2.269544134586937,2.4703268643665712,2.8680342964599905,0.7283559792303047,0.40383597326761866,0.5504740635726544,3.04166778287604,2.266921451340165,0.15467857232970084,3.100213787979266,1.013527443117342,1.619695093079381,1.4965780234176889,-8.710157715998717,-8.769854110659177,0.7258464763332264,0.7308211758882647,0.05612579743135479,0.1159403005664596,4.716286900411873
28,28,1.1360570959275018,2.269544134586937,2.4703268643665712,2.8680342964599905,0.7283559792303047,0.40383597326761866,0.5504740635726544,3.04166778287604,2.266921451340165,0.15467857232970084,3.100213787979266,1.013527443117342,1.619695093079381,2.8370955896569026,-8.109115917040008,-8.769854110659177,0.675759659753334,0.7308211758882647,0.016279778082144095,0.1159403005664596,3.9197551713621266
29,29,0.8364681346812886,2.1097236038754215,2.526262466470305,2.857421775023047,2.0319852741072406,2.8579017133000804,2.3655696480074564,2.940156605598581,1.5731046558926336,1.1790858791778318,1.607180489749693,0.36481142477184947,2.0374459983418216,0.011575934151713199,-8.769854110659177,-8.769854110659177,0.7308211758882647,0.7308211758882647,0.1159403005664596,0.1159403005664596,4.733286063347052
30,30,0.8364681446812886,2.1097236038754215,2.526262466470305,2.857421775023047,2.0319852741072406,2.8579017133000804,2.3655696480074564,2.940156605598581,1.5731046558926336,1.1790858791778318,1.607180489749693,0.36481142477184947,2.0374459983418216,0.011575934151713199,-8.769854130254735,-8.769854130254735,0.730821177521228,0.730821177521228,0.11594030214978424,0.11594030214978424,4.733286055799937
31,31,0.8364681346812886,2.1097236138754214,2.526262466470305,2.857421775023047,2.0319852741072406,2.8579017133000804,2.3655696480074564,2.940156605598581,1.5731046558926336,1.1790858791778318,1.607180489749693,0.36481142477184947,2.0374459983418216,0.011575934151713199,-8.769854057197701,-8.769854130254735,0.7308211714331417,0.730821177521228,0.11594029413498758,0.11594030214978424,4.733286062243323
