,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,-7.399047569941088,-7.399047569941088,0.6165872974950907,0.6165872974950907,0.03469817049287966,0.03469817049287966,5.446625930408963
1,1,1.3159430612130303,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,-7.399047566173206,-7.399047569941088,0.6165872971811005,0.6165872974950907,0.03469817185729353,0.03469817185729353,5.446626003044543
2,2,1.315943046311869,2.2657629067654126,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,-7.399047583086225,-7.399047583086225,0.6165872985905188,0.6165872985905188,0.03469817005815197,0.03469817185729353,5.446625912821979
3,3,1.315943046311869,2.2657628918642514,0.010358190238914116,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,-7.399047553034659,-7.399047583086225,0.6165872960862216,0.6165872985905188,0.034698169368083946,0.03469817185729353,5.446625885111594
4,4,1.315943046311869,2.2657628918642514,0.010358175337752922,0.9567824782959332,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,-7.399047583507123,-7.399047583507123,0.6165872986255936,0.6165872986255936,0.034698170069521764,0.03469817185729353,5.446625912893211
5,5,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.4695796844550582,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,-7.399047568496993,-7.399047583507123,0.6165872973747494,0.6165872986255936,0.03469817171516871,0.03469817185729353,5.446625992786359
6,6,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668799219333,0.5932911096063962,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,-7.39904757445177,-7.399047583507123,0.6165872978709809,0.6165872986255936,0.03469817131017694,0.03469817185729353,5.446625972191839
7,7,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911245075574,1.0921554341771562,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,-7.399047559714977,-7.399047583507123,0.6165872966429148,0.6165872986255936,0.034698170533323344,0.03469817185729353,5.4466259680587825
8,8,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554490783174,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,-7.399047608015257,-7.399047608015257,0.6165873006679381,0.6165873006679381,0.03469817396938518,0.03469817396938518,5.446625950171509
9,9,1.315943046311869,2.2657628918642514,0.010358175337752922,0.956782463394772,0.469579669553897,0.2991668650207721,0.5932911096063962,1.0921554341771562,1.252514122385305,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,-7.399047553419496,-7.399047608015257,0.6165872961182913,0.6165873006679381,0.034698171545945025,0.03469817396938518,5.446625945206641
