,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.7888710078485226,0.25600912580233226,1.0098871071139133,2.9713712376739085,0.40649345964371486,0.9769404696450479,0.6704566204178044,1.1053286992489708,0.46641625121585495,0.8614536779054367,1.0192718343146439,2.9400909504040897,2.7969756479705783,0.9612952506545458,-8.217257439123104,-8.217257439123104,0.6847714532602587,0.6847714532602587,0.024917878959739764,0.024917878959739764,5.645800224701063
1,1,0.8770907670817133,0.49971996265668994,2.6680415101242367,0.513729620729537,0.054460693312355035,0.38538665246567594,0.7294353256612557,1.4628031629446274,0.13024422513379275,0.7830254578444124,2.9800276001709,1.843466396031355,0.5522963751847494,2.907032491924118,-8.654975118761172,-8.654975118761172,0.721247926563431,0.721247926563431,0.04417915332067552,0.04417915332067552,3.546073520967596
2,2,3.0625144927887895,3.11725428140202,0.6811222778950357,2.810069894967297,1.0266128054886325,0.4945706996288646,2.68711845437245,0.626768706463131,3.099168424542282,1.2606340632565862,1.2623521476067188,3.087402123604967,0.5433622623988239,0.41350400975084556,-7.230251660644458,-8.654975118761172,0.6025209717203716,0.721247926563431,0.0021318603690407647,0.04417915332067552,4.092130808691103
3,3,0.5079991630485019,0.9803637701060988,0.9071466981396855,2.332226275312941,2.5225507687177657,0.2674633333109302,2.3967202601088657,2.8461304851076155,0.6039051327382527,2.2443468891639893,1.3059169362634537,1.0234744723238824,1.1260846322198148,2.4051539867370164,-6.712464874760388,-8.654975118761172,0.559372072896699,0.721247926563431,0.0201473697759127,0.04417915332067552,6.446178541135623
4,4,0.24502649899352025,1.6753722983906272,2.297465162230539,0.6222523507485481,2.930095649293132,1.2156772101366615,0.45555271740565173,2.4083175363787186,2.3833528890407267,2.746462454653864,1.0940078063887615,2.686897648516779,3.0599017066499217,3.0909583171871517,-5.568368357878131,-8.654975118761172,0.46403069648984424,0.721247926563431,0.002069463645598483,0.04417915332067552,8.509299948548158
5,5,0.9043942070558532,1.3921293180622274,2.492065611204424,3.097469156094486,2.335906309001503,1.6367483902512239,1.4628823003710385,2.202150931782795,0.6277167621421971,1.9912231212103417,2.0096755658334486,2.2495208873603705,0.5792751909995396,1.3485925253174866,-7.564730501971279,-8.654975118761172,0.6303942084976065,0.721247926563431,0.03212471351266749,0.04417915332067552,5.22821452594944
6,6,0.6995445223493815,2.913803789994799,1.7898082631156993,2.382943401175096,0.25307863388406315,0.23975569177866896,0.2882078770727303,1.0465277937337014,0.7790255935425747,1.871773841838704,2.1414688321943567,1.899059357715319,3.085843483241409,1.881699245458287,-6.419674134899328,-8.654975118761172,0.534972844574944,0.721247926563431,0.0013098677931283659,0.04417915332067552,5.47441160895265
7,7,2.8945574015309896,2.014886219175507,2.918533675634614,0.409007129251465,1.4425426621890087,2.674237146178646,2.886929447406556,2.684268880374957,2.595686734955442,1.3608042263680653,3.0274801372114535,2.392796253374615,2.9180210072549926,1.9446011709918134,-8.468878840159444,-8.654975118761172,0.7057399033466204,0.721247926563431,0.021150205674675918,0.04417915332067552,3.582151058379978
8,8,0.373549165664514,0.6497107662946958,0.7409787534476084,1.2672087234992027,0.3218651353259112,0.7564284977720617,0.051959352171324635,1.014259548455276,2.0688841563871074,0.7858433449304411,2.5345620776776867,2.7295489242727164,2.859376840629375,1.600490573256007,-4.6056257277999695,-8.654975118761172,0.3838021439833308,0.721247926563431,2.7651978191418244e-05,0.04417915332067552,5.914214940274931
9,9,0.5876733759566346,2.624904754594861,0.8231412099013233,1.5896928981360927,1.33261730706052,1.4927640539487854,0.20633060582902352,1.984949718129846,3.0535875019680336,2.4995296433690197,1.9970756698561876,2.8195193045620943,1.3941421174509294,1.049787340953484,-6.978368206972239,-8.654975118761172,0.5815306839143533,0.721247926563431,0.011390731973852625,0.04417915332067552,5.802343540667238
10,10,1.260815665618916,0.7009434532006927,0.03985771104228397,3.135225172494019,0.27415668597645326,0.6612289778868289,2.663691005905596,2.2507913769054877,3.118115855928188,1.6836097425291299,1.2770552245497657,2.136836199077531,0.6681673487998155,3.0378346530441718,-6.371530378293655,-8.654975118761172,0.5309608648578046,0.721247926563431,0.010968878745007356,0.04417915332067552,4.678971932965794
11,11,2.1984859251059143,2.950769988347443,1.0942529278017092,1.5695277683716113,2.445625912613065,0.3641520386569044,1.8939397857835139,1.7514683521234597,0.1794837780366496,0.16698493283943505,1.2366907327060954,0.7335114935494671,0.23234453135891764,2.7326527168612262,-5.738305205166205,-8.654975118761172,0.47819210043051713,0.721247926563431,0.007335241138436213,0.04417915332067552,6.796113450517787
12,12,2.9355059984964083,3.0586504764141775,2.6865366698050037,2.0541547367218453,2.0272060660449776,1.0832903197715313,2.9813587980541576,2.779080659085195,0.7349965522384306,3.1150498887650917,3.1075893375745673,0.8774923422875872,1.3677207700191254,2.2355026192365424,-7.628001885935142,-8.654975118761172,0.6356668238279285,0.721247926563431,0.007004452812145039,0.04417915332067552,3.915169894178284
13,13,2.4291961688303347,2.5089953451240996,0.8833958796600201,2.859639658215801,2.7988127487027428,0.018646742031729113,2.273690565900236,0.8654381569447764,2.548097431228464,1.054080775099922,2.917560916581018,0.21541776152916192,0.5253673270229513,1.384917155926202,-5.1253213816626895,-8.654975118761172,0.42711011513855746,0.721247926563431,0.0008221032671456945,0.04417915332067552,5.415898928254023
14,14,2.068459346842395,2.978218579026678,0.5310943767674412,2.071640491073552,0.6238750178364991,2.7306694550032624,0.1803563975802831,2.8080746962940175,0.5491962652926163,1.5305809161531543,1.43344134657071,0.8653091505440852,1.1295895661138813,1.4807812386061243,-6.984226489182534,-8.654975118761172,0.5820188740985445,0.721247926563431,0.004274562128248611,0.04417915332067552,6.442232617667742
15,15,0.15635933724289663,1.1664645943830596,2.9791348822955177,1.5986364384870517,2.7786835267963,2.9130666749577308,1.691423693909997,0.9903527018445089,1.9459966006869478,2.0417783141420736,0.9212330995572757,1.4901309504562845,1.2844811888138712,1.8661797158390085,-6.811253985354812,-8.654975118761172,0.5676044987795676,0.721247926563431,0.0009471321253854429,0.04417915332067552,5.924358246655672
16,16,2.3154560504243418,2.22820250064986,1.1922679121822266,3.030570491311215,2.891813202005026,1.991106400640046,1.0462449325664842,2.705012819355721,0.9270246230385121,1.717779932343119,1.9066608789683899,0.6055538709529046,1.5487314897606368,2.7754999808918743,-6.6621031709673275,-8.654975118761172,0.5551752642472773,0.721247926563431,0.000859730663056181,0.04417915332067552,5.568884992498084
17,17,2.822356575821475,2.5734848806459536,1.9045592850771103,1.0255141718178225,2.3824275492133977,2.7115635208964455,2.233195920312,2.3624898200200057,1.3289918314870577,2.868708113535365,2.3567877046964756,2.850459506174378,3.043602454276489,0.7089285945274257,-6.693751042342294,-8.654975118761172,0.5578125868618579,0.721247926563431,0.007619791561373892,0.04417915332067552,6.129632890631399
18,18,1.6861619368283733,0.3544362146720743,1.60975013423592,0.9664930810840807,0.22637031244179595,2.181543144512526,1.7155351135801864,0.410147180567926,0.10442569270125102,0.5986432607968889,2.635595526864053,1.6008728398395322,3.1156845326266978,0.8678583033860684,-7.75245754015011,-8.654975118761172,0.6460381283458425,0.721247926563431,0.004637410456155094,0.04417915332067552,2.8246354554454385
19,19,2.835792526824129,1.3201824648272882,2.9441861812447936,1.2895432069389345,2.294237483954058,2.432622719743968,0.3722983007512397,0.32345035373826025,1.8058775168884027,2.735714950377281,2.107445618053828,2.0062425016791177,2.5619861746886947,1.6800128553808948,-7.223451539621331,-8.654975118761172,0.6019542949684442,0.721247926563431,0.0015772330200412039,0.04417915332067552,3.907356372145756
20,20,0.7462318073519704,3.109096012952671,2.8277273281263975,0.8634733944945251,1.9327070449650918,1.4364765094203176,1.2240193860895006,1.3332654584322603,2.57446687637702,0.124848220341645,0.36753034253302586,1.4395313737206021,1.840901086021903,0.024374465540000223,-4.939924755811195,-8.654975118761172,0.4116603963175996,0.721247926563431,7.682806800449108e-05,0.04417915332067552,5.2102391558128005
21,21,1.9800115603000328,2.690721209663444,1.7081499455715932,1.1596623798279015,2.7682340347250243,0.8960424880820517,1.3038712629186537,0.13323918181536332,0.36438597654680094,2.2839459551406347,0.6220323278172218,1.1064162377507893,0.9872711439045861,0.7802693223620153,-7.104526631288412,-8.654975118761172,0.592043885940701,0.721247926563431,0.05632773096397214,0.05632773096397214,7.491112692076491
22,22,2.640582822527675,0.10560877062152674,1.9503956844509307,0.22837102920408014,2.2193402368581516,2.8627372509654556,2.809893818763528,2.1107891661950893,2.7365326507656134,0.503273054062813,2.4878942491144365,0.34950898003153963,2.4058299391200704,1.4949527838064745,-5.628208680997806,-8.654975118761172,0.46901739008315046,0.721247926563431,0.0006769119136298344,0.05632773096397214,5.703283186977895
23,23,0.05280563689289308,1.0545676302842362,0.5099518221560064,0.8009203838799485,1.3971892224987879,1.5750949209363,0.40902776847247435,2.346618757180849,1.4038403676261058,1.1878527639661154,2.553558016809651,2.7681686615141308,0.04148672974874823,1.905671233288371,-6.950927361404588,-8.654975118761172,0.5792439467837157,0.721247926563431,0.010827871059587624,0.05632773096397214,5.106006179990089
24,24,0.1328723688995761,1.2112687755406917,2.144813510106875,2.66691150770718,0.29455186169610004,2.8883217108301222,0.9417292155264252,1.6916227015528777,0.8351124025952947,2.7741932914233365,2.94373488580648,0.04111499293965104,1.4470973385656507,0.5848983821917156,-6.832791598457007,-8.654975118761172,0.5693992998714172,0.721247926563431,0.006142350636662854,0.05632773096397214,5.867360670209635
25,25,0.6579499624540359,2.761609395873623,1.6733530939473256,0.6443827856057536,1.475416542803398,1.7119046395259145,1.4305308626432491,2.5926708334475346,0.5231360273720083,0.2090549448149981,0.43780309594674227,2.746209561720582,2.1243314701876854,0.7198728084253264,-7.369539364514315,-8.654975118761172,0.6141282803761929,0.721247926563431,0.0033337952678141308,0.05632773096397214,3.575476718229268
26,26,2.455786332175551,3.051562213663675,1.032114574380056,2.127690801578986,0.9077481252552602,0.07489994537414879,0.26365465513372066,0.7844223831250098,2.284352891188544,2.4777541183836553,0.8773708560863673,0.4449343740033125,1.2170931031431849,0.736923813108553,-7.007337098829773,-8.654975118761172,0.5839447582358145,0.721247926563431,0.0018521245143548711,0.05632773096397214,4.351324622339348
