,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.18540649669381204,2.834293531563331,1.707075487081772,1.1902910910053826,1.0641225387667508,1.6097937428344906,2.2611630239262785,2.038729767575546,2.506100260508037,0.03983292917407266,2.0434995513253464,1.9050556898986424,1.3670509468249794,1.6658559428364226,0.9938675653723777,1.6905420581259671,1.393577384380275,2.6918069754314145,-6.932289895930623,-6.932289895930623,0.5776908246608853,0.5776908246608853,0.002691503173885803,0.002691503173885803,4.508373769557252
1,1,2.869944033337597,2.534373694572567,1.483835623398699,2.7293550322078577,1.2032617594439943,0.7688080636690006,0.8544896174442574,0.9626402329976129,0.025954603597647452,3.005952199224592,1.272768411577185,2.7681391219761404,1.3849935247481366,2.110109666229205,1.5244848516391978,2.8072088986291086,2.8031558656715556,0.7932170946070785,-7.3337331281137255,-7.3337331281137255,0.6111444273428105,0.6111444273428105,0.008200495690806556,0.008200495690806556,4.491449823378034
2,2,2.927039946835026,0.7401013603049086,1.6646646835070555,1.1391485019400642,1.0959532088226127,1.8977128260435108,0.34793566384828867,2.7168356922539467,1.8677924259945522,1.2039271079991363,0.09221907038211064,2.332455895169291,0.47849456137383184,1.5035451817588534,0.8906553752044811,0.24137760062853197,0.16589067124420964,1.5547224248267597,-7.512461731403912,-7.512461731403912,0.6260384776169926,0.6260384776169926,0.002288543532749621,0.008200495690806556,4.956417128710115
3,3,1.328880979363132,2.582248733890931,2.145751906351018,1.9233729291795807,1.1667878879426383,1.4002340842763548,0.38053432876904036,1.515026321568378,1.818326362058917,0.25005488578238144,0.7783318880859045,0.8804070753370605,1.9726482796442848,1.6369949874359206,1.0513378577579848,1.4934430042460896,0.5135016017158776,1.0605563877561797,-7.279058599069877,-7.512461731403912,0.6065882165891564,0.6260384776169926,0.005635907952576727,0.008200495690806556,4.4735698776819675
4,4,1.720341391946283,2.616220867751222,1.6138893347376018,0.09594008134068632,0.35279956112623534,2.5039219917270366,0.8247965126580018,2.6171529188394924,0.18573441638473986,1.9344163979323779,0.8627106126857675,0.21199517614770214,3.047151790237454,2.497886514872514,2.5085443540035643,1.7819354738690583,3.01829682943681,1.3936319832506148,-7.4706454903607415,-7.512461731403912,0.6225537908633951,0.6260384776169926,0.02022426766454084,0.02022426766454084,6.211570884890683
5,5,1.8156325548395968,3.000265565401224,1.496905774653731,2.2461239206212436,2.6712952346116365,2.610172492122107,0.09204369558831149,1.3159154636857078,2.6354491803199536,0.5293879458129114,1.3366482717888282,0.2486976875914768,2.3109389049798708,1.7092464778590257,2.4934829629823017,2.9707921726907665,2.8583807389993003,1.1156550819466098,-5.687839195675033,-7.512461731403912,0.47398659963958606,0.6260384776169926,0.0007716132185883661,0.02022426766454084,5.481217056884695
6,6,1.0570897282897005,2.794559039059893,1.5211401790514012,1.417515510474572,2.5869364107378234,2.2793470273324647,1.3511290234335682,0.49013389107816785,2.6110936835962457,0.671827091507705,2.705686960848204,2.6511408683446187,2.3506810553704236,1.3513143664696619,2.9216661327232414,0.47004569158249976,0.6960200690103174,0.2821087305531056,-7.211019291286867,-7.512461731403912,0.6009182742739055,0.6260384776169926,0.005344009991744885,0.02022426766454084,4.993889962284278
7,7,3.0708772471731516,1.1600479126948597,1.428196400299574,1.0386485982693858,1.3089066865964294,0.41684324389119976,1.1880466875512832,2.3138918987814714,2.0884835667024246,1.2129341788841925,1.3856292276768656,1.562463285773532,0.7543392211378165,3.105390804408307,2.0535133167055477,0.857354139951706,2.825710093166563,2.1676354334125723,-6.261320593163421,-7.512461731403912,0.5217767160969518,0.6260384776169926,0.013569727630533072,0.02022426766454084,6.3031137880948975
8,8,1.6265730455430425,2.783930122029294,0.02625523272291419,2.7851671033639964,1.9361912866233115,2.7950284581516476,2.4453657502332087,2.0940026091065955,3.0586562806599513,2.7487096789035825,1.2135889281106351,1.5260842987214485,0.8827110075476382,1.8403276168094391,2.2023849697469466,1.7537641844766225,2.1968022212547806,0.5619483307634447,-7.189165929552022,-7.512461731403912,0.5990971607960018,0.6260384776169926,0.02187813340413296,0.02187813340413296,4.873742146905137
9,9,0.9384646982178365,1.5139431941366688,0.5349388850620092,1.7154116708952318,2.7987964239324246,0.3605171807159291,0.5058298564074282,2.8513374527879267,2.301118077394258,3.104347512145048,2.181981496446734,0.16102778098278714,2.1170329094340796,0.10454957430268408,1.4024412378014268,0.5292291087778069,0.672847827239648,2.0335635342742453,-3.6759654746041135,-7.512461731403912,0.30633045621700944,0.6260384776169926,0.0011727733542716335,0.02187813340413296,6.271013960874203
10,10,2.2612514514803146,0.2268575886172619,0.2794604914458694,0.25751705431104543,2.9770093785583223,1.4535375346286759,2.1355526551370176,1.7536933387946285,1.507351142889245,0.35313860882452963,2.0961828321202836,1.4514693590278693,1.6396461201361965,1.308888169304403,2.252408886066256,2.376852419443016,2.0315324546066478,2.7702168312810573,-6.498440991444623,-7.512461731403912,0.5415367492870519,0.6260384776169926,0.009659954397932175,0.02187813340413296,4.962549263868404
11,11,0.2628669914020687,0.6192150172600729,2.195120263600702,0.5124645280827715,2.112265823564417,2.8452890107044135,0.304256324082405,2.8675004802776525,1.5723439013881186,0.8491194273431063,2.0374542665993265,1.864429828624393,3.0561740446673324,0.8155164243394638,3.1382973801220544,0.9697251396737577,2.561724629154904,0.5420864974797863,-7.383464754143657,-7.512461731403912,0.6152887295119714,0.6260384776169926,0.013120352986392216,0.02187813340413296,4.7591031732359355
12,12,2.5907962902907378,2.3010695292524828,0.5650306650971568,2.1992998213064388,2.1328686324544304,3.0757061613074486,1.8441917120024025,2.7844541943530787,2.7747351265853957,0.16572155031439895,3.012123516628319,2.4488594100473873,0.46319728147080896,0.03417892957885971,0.20062440943128523,0.8277517454099582,1.7641392620103373,1.148135720527815,-7.264890972618499,-7.512461731403912,0.6054075810515416,0.6260384776169926,0.0018902858493397418,0.02187813340413296,5.41363996460381
