,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.8218730581605966,1.3099278590530636,0.8978850631835072,2.1806256129135013,1.3893216265040007,0.50124585739344,1.7156188636534198,2.4536279840314466,0.9694057873170633,0.7050816787283554,1.2249679399652633,2.942372158844521,3.066420094953506,2.1156317798822677,2.8373086617091374,2.6585472153088867,1.193723362926266,0.2987861075187164,-7.083145965636463,-7.083145965636463,0.5902621638030386,0.5902621638030386,0.004224962724833368,0.004224962724833368,4.527772805709795
1,1,1.266463490652017,2.8987858078425752,2.4867430112307893,0.6378909096193459,1.833912058251075,2.0901038057154047,0.1728841595423367,0.9108932808113244,2.55826373835858,2.293939628357254,1.6695583718662184,0.2553699375983316,0.37941787353865686,2.56022221174287,1.2945739559900906,3.1031376472507635,2.7825813113695013,1.8876440568810333,-6.1719412844441965,-7.083145965636463,0.5143284403703497,0.5902621638030386,0.006467164758448346,0.006467164758448346,7.517858578522201
2,2,0.8500803306371945,0.8677142029887472,0.45567140637696135,1.738411961978626,2.934433109050941,0.05903220086157667,1.2734052081763265,2.0114143331706043,0.5271921372300421,1.877556466278531,2.7700794180094714,2.970579431071327,1.4799389233052251,2.143839050796725,0.8781907938093918,1.072066045392159,2.3661981492907778,2.9881651093422885,-7.324517935836415,-7.324517935836415,0.6103764946530346,0.6103764946530346,0.022002955799399416,0.022002955799399416,5.605258743228163
3,3,0.35259854856824213,1.0024463435315047,3.089782279515566,1.8731441026233588,2.4369513287017277,0.19376434140433418,0.7759234278271132,1.5139325528213912,0.029710356778853468,1.3800746842095786,2.9048115586542043,2.47309764910435,1.614671063949958,1.6463572687277728,1.0129229327343856,0.5745842649409705,2.5009302882157716,2.490683328993075,-7.510629842523788,-7.510629842523788,0.6258858202103157,0.6258858202103157,0.012275616974747553,0.022002955799399416,4.703268277271803
4,4,1.9758804461781472,2.6257282367770163,1.369343727921793,0.36483334972965786,0.9286405689965493,1.8170462421004265,2.187077529721158,2.925086654715436,1.6529922506634682,2.351777082688267,1.3965008057605035,0.9647868968497522,3.0258251652048997,3.0575113668965272,2.4240770339893274,1.9857383668350155,0.7804917321556302,0.9823725767384774,-7.009022319954588,-7.510629842523788,0.584085193329549,0.6258858202103157,0.00822698781565491,0.022002955799399416,4.735974577109104
5,5,1.072702023333399,1.7225498139322684,0.4661653033853457,1.252133681875167,0.025462146049825878,0.9138678192556784,3.0743778492030476,0.6807943206075324,0.7498138278187201,1.4485986597300455,0.49332238281378005,1.8520872289952612,0.7815328310969962,0.8132190327886237,1.5208986095548556,1.0825599424005434,3.008905961208976,1.8696729088839865,-6.977620730038176,-7.510629842523788,0.581468394169848,0.6258858202103157,0.0006602908976770343,0.022002955799399416,5.589671288895914
6,6,2.298442904931747,1.7292265218762177,0.47284201505458534,0.20565277894096412,1.2512030350987546,0.9205445271996278,3.081054560568692,0.6874710318712014,0.7564905357626694,2.674339537603103,1.7190632718627088,3.077828114015304,0.7882095423606652,0.8198957440522927,1.5275753212240952,1.089236654069783,3.015582672980191,3.0954137939040294,-7.378584280283398,-7.510629842523788,0.6148820233569499,0.6258858202103157,0.01339344265724794,0.022002955799399416,3.8663564486217084
7,7,0.061527558119440544,1.7953761825235708,0.5389916757019384,0.27180243957696093,1.3173526957295982,0.9866941878469808,0.015611567626251812,1.5821483362204758,0.8226401964100225,0.43742419079079675,1.7852129324935524,0.012385121056354578,1.6828868467099396,1.714573048401567,2.4222526255733694,1.9839139584190575,3.081732333627544,0.858498447091723,-8.256163210746235,-8.256163210746235,0.6880136008955197,0.6880136008955197,0.028418059570410846,0.028418059570410846,4.143992329112507
8,8,2.2461547631992183,0.8484107335408331,2.723618880308994,2.456429645813831,0.3703872491915823,0.0397287388642431,0.2926756760233078,0.6351828878124357,1.0997043049090538,2.6220513958705745,0.8382474859555364,0.2894492318981323,1.9599509557836685,1.991637157475296,1.4752871771653295,1.0369485100110174,2.1347668846448062,3.0431256521715007,-5.40342999771354,-8.256163210746235,0.450285833142795,0.6880136008955197,0.0033234958895175066,0.028418059570410846,8.00407477957075
9,9,1.9530581996248737,2.284608066252998,1.0282235595333413,2.1633330747889055,0.07729068551526218,2.878224828777716,1.7288730090331355,2.071380220524601,0.8066077396677509,1.0722062207795278,0.5451509222792164,3.127945312796042,0.7928551667287425,1.6985405847834125,2.9114845098774946,0.7438519463346973,1.8416703209684864,1.3477303313958482,-7.595060648961825,-8.256163210746235,0.6329217207468187,0.6880136008955197,0.00531486738001729,0.028418059570410846,5.774106811496253
10,10,2.472928006631152,1.0087679618613452,0.1700847521231046,1.3051942661211362,2.350744530437286,2.020086020211922,0.8707341998622289,1.2132414132163396,3.0800615845897745,2.9279587708900383,2.400903470117848,1.8521052071468562,2.6486077152679375,0.4227004790322513,1.6356444054858417,2.599604494173329,0.5658302152173251,0.48959152398561145,-7.282067755998364,-8.256163210746235,0.6068389796665303,0.6880136008955197,0.02118859811830051,0.028418059570410846,4.988656398620876
11,11,1.792243636491625,1.9940535573182674,2.620993036021865,2.290479853552398,1.6700601608482286,1.3394016505208894,1.8560197947440715,0.5325570435253069,2.399377215000717,2.2472744018760604,1.7202191011038706,2.8373907951531976,0.5023006572370419,1.4079860744891735,0.9549600363698885,0.45329742869185297,3.016738499691165,1.474877118867454,-6.622690120372107,-8.256163210746235,0.5518908433643422,0.6880136008955197,0.008588752220837527,0.028418059570410846,4.81849634286683
12,12,0.5767586868194654,0.7785686071900442,2.387836880510134,2.0573236974826283,1.4369040052345226,0.12391670084872984,0.6405348446158483,2.4486647474429404,2.166221059387011,2.0141182462623544,0.504734151431711,1.6219058450249746,2.4184083605966364,0.19250112436095024,2.871067740287522,2.3694051320514475,2.7835823441794343,0.2593921687392309,-7.070967913370055,-8.256163210746235,0.5892473261141712,0.6880136008955197,0.0003853246645700349,0.028418059570410846,4.743889255378875
