,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,-5.012038750675767,-5.012038750675767,0.41766989588964726,0.41766989588964726,0.0019419440103294273,0.0019419440103294273,6.64783320160171
1,1,3.0383435545585114,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,-5.012038739006292,-5.012038750675767,0.41766989491719103,0.41766989588964726,0.0019419439394326582,0.0019419440103294273,6.647833237002622
2,2,3.03834353965735,1.7237085062272726,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,-5.012038770280203,-5.012038770280203,0.4176698975233502,0.4176698975233502,0.0019419440239669353,0.0019419440239669353,6.6478332003680585
3,3,3.03834353965735,1.7237084913261114,3.056051210828883,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,-5.0120387652600975,-5.012038770280203,0.4176698971050081,0.4176698975233502,0.0019419439588995583,0.0019419440239669353,6.647833228555374
4,4,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125293602897,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.029510621428683187,-5.012038718661993,-5.012038770280203,0.41766989322183273,0.4176698975233502,0.0019419439871595817,0.0019419440239669353,6.647833211733971
5,5,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.195002476207816,0.6867042768774307,3.0672939104646595,0.029510621428683187,-5.012038726463988,-5.012038770280203,0.417669893871999,0.4176698975233502,0.0019419440224284457,0.0019419440239669353,6.6478331636019234
6,6,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042917785919,3.0672939104646595,0.029510621428683187,-5.012038850647305,-5.012038850647305,0.41766990422060873,0.41766990422060873,0.00194194450523319,0.00194194450523319,6.647833277846633
7,7,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939253658207,0.029510621428683187,-5.012038743632125,-5.012038850647305,0.4176698953026771,0.41766990422060873,0.0019419439862122484,0.00194194450523319,6.647833201545819
8,8,3.03834353965735,1.7237084913261114,3.0560511959277217,2.2485125144591285,2.1950024613066548,0.6867042768774307,3.0672939104646595,0.02951063632984438,-5.012038666680484,-5.012038850647305,0.4176698888900403,0.41766990422060873,0.0019419435703073651,0.00194194450523319,6.647833124746146
9,9,2.9538183389269164,1.8657087796697251,3.1616894889389564,2.0166279868166868,2.0196299212190727,1.4108254711855959,3.0162748838850213,-0.5788901942391931,-7.2757076200328425,-7.2757076200328425,0.6063089683360702,0.6063089683360702,0.003552487737846874,0.003552487737846874,3.756133098275548
10,10,2.9538183538280776,1.8657087796697251,3.1616894889389564,2.0166279868166868,2.0196299212190727,1.4108254711855959,3.0162748838850213,-0.5788901942391931,-7.27570758644441,-7.2757076200328425,0.6063089655370342,0.6063089683360702,0.00355248761519386,0.003552487737846874,3.7561331777076106
11,11,2.9538183389269164,1.8657087945708863,3.1616894889389564,2.0166279868166868,2.0196299212190727,1.4108254711855959,3.0162748838850213,-0.5788901942391931,-7.275707639703765,-7.275707639703765,0.6063089699753138,0.6063089699753138,0.0035524877601364807,0.0035524877601364807,3.7561330841725677
12,12,2.9538183389269164,1.8657087796697251,3.1616895038401176,2.0166279868166868,2.0196299212190727,1.4108254711855959,3.0162748838850213,-0.5788901942391931,-7.275707640573833,-7.275707640573833,0.6063089700478194,0.6063089700478194,0.0035524877827380038,0.0035524877827380038,3.7561331161642
13,13,2.9538183389269164,1.8657087796697251,3.1616894889389564,2.016628001717848,2.0196299212190727,1.4108254711855959,3.0162748838850213,-0.5788901942391931,-7.275707604715739,-7.275707640573833,0.606308967059645,0.6063089700478194,0.0035524877318009753,0.0035524877827380038,3.7561331057189875
14,14,2.9538183389269164,1.8657087796697251,3.1616894889389564,2.0166279868166868,2.019629936120234,1.4108254711855959,3.0162748838850213,-0.5788901942391931,-7.275707580310219,-7.275707640573833,0.6063089650258516,0.6063089700478194,0.0035524876331436825,0.0035524877827380038,3.7561331712477184
15,15,2.9538183389269164,1.8657087796697251,3.1616894889389564,2.0166279868166868,2.0196299212190727,1.410825486086757,3.0162748838850213,-0.5788901942391931,-7.275707597211355,-7.275707640573833,0.6063089664342796,0.6063089700478194,0.003552487392665866,0.0035524877827380038,3.7561332538446948
16,16,2.9538183389269164,1.8657087796697251,3.1616894889389564,2.0166279868166868,2.0196299212190727,1.4108254711855959,3.0162748987861825,-0.5788901942391931,-7.275707579557613,-7.275707640573833,0.6063089649631345,0.6063089700478194,0.0035524876608164294,0.0035524877827380038,3.7561331776561673
17,17,2.9538183389269164,1.8657087796697251,3.1616894889389564,2.0166279868166868,2.0196299212190727,1.4108254711855959,3.0162748838850213,-0.5788901793380319,-7.275707644775171,-7.275707644775171,0.6063089703979309,0.6063089703979309,0.0035524881065791833,0.0035524881065791833,3.7561329442263727
18,18,2.5182459321988,2.1758376563163413,3.46016270228576,1.702957699464478,1.459639469111806,1.579910948887909,2.5216435071499865,-0.6570874362283665,-6.651133442322904,-7.275707644775171,0.5542611201935753,0.6063089703979309,0.0006150752055194353,0.0035524881065791833,5.094324080663284
19,19,2.5182459470999614,2.1758376563163413,3.46016270228576,1.702957699464478,1.459639469111806,1.579910948887909,2.5216435071499865,-0.6570874362283665,-6.651133467045268,-7.275707644775171,0.5542611222537723,0.6063089703979309,0.000615075041234309,0.0035524881065791833,5.094324082289873
20,20,2.5182459321988,2.1758376712175025,3.46016270228576,1.702957699464478,1.459639469111806,1.579910948887909,2.5216435071499865,-0.6570874362283665,-6.651133542635755,-7.275707644775171,0.5542611285529796,0.6063089703979309,0.0006150752114848955,0.0035524881065791833,5.094323963310927
21,21,2.5182459321988,2.1758376563163413,3.4601627171869214,1.702957699464478,1.459639469111806,1.579910948887909,2.5216435071499865,-0.6570874362283665,-6.651133468551095,-7.275707644775171,0.554261122379258,0.6063089703979309,0.0006150750565703318,0.0035524881065791833,5.094324061769491
22,22,2.5182459321988,2.1758376563163413,3.46016270228576,1.7029577143656391,1.459639469111806,1.579910948887909,2.5216435071499865,-0.6570874362283665,-6.651133344968356,-7.275707644775171,0.5542611120806963,0.6063089703979309,0.0006150752284887252,0.0035524881065791833,5.094324173531817
23,23,2.5182459321988,2.1758376563163413,3.46016270228576,1.702957699464478,1.4596394840129672,1.579910948887909,2.5216435071499865,-0.6570874362283665,-6.651133456937527,-7.275707644775171,0.5542611214114606,0.6063089703979309,0.0006150750440665034,0.0035524881065791833,5.0943240882174265
24,24,2.5182459321988,2.1758376563163413,3.46016270228576,1.702957699464478,1.459639469111806,1.5799109637890703,2.5216435071499865,-0.6570874362283665,-6.6511334539182085,-7.275707644775171,0.5542611211598507,0.6063089703979309,0.0006150750404912938,0.0035524881065791833,5.09432404985175
25,25,2.5182459321988,2.1758376563163413,3.46016270228576,1.702957699464478,1.459639469111806,1.579910948887909,2.5216435220511477,-0.6570874362283665,-6.651133458058317,-7.275707644775171,0.5542611215048597,0.6063089703979309,0.0006150750434702993,0.0035524881065791833,5.0943240862746535
26,26,2.5182459321988,2.1758376563163413,3.46016270228576,1.702957699464478,1.459639469111806,1.579910948887909,2.5216435071499865,-0.6570874213272053,-6.651133395390366,-7.275707644775171,0.5542611162825305,0.6063089703979309,0.0006150752844783755,0.0035524881065791833,5.0943241954619936
27,27,2.8678165138799665,1.9269423403346866,3.2206216909768957,1.9546951904351895,1.909062309161514,1.4442106430805897,2.9186121291567324,-0.5943298901906051,-7.379881295742455,-7.379881295742455,0.6149901079785379,0.6149901079785379,0.0021025831673276,0.0035524881065791833,4.272113348243039
28,28,2.8678165287811277,1.9269423403346866,3.2206216909768957,1.9546951904351895,1.909062309161514,1.4442106430805897,2.9186121291567324,-0.5943298901906051,-7.379881337847045,-7.379881337847045,0.6149901114872537,0.6149901114872537,0.0021025831932065075,0.0035524881065791833,4.272113257446769
29,29,2.8678165138799665,1.9269423552358478,3.2206216909768957,1.9546951904351895,1.909062309161514,1.4442106430805897,2.9186121291567324,-0.5943298901906051,-7.379881300522403,-7.379881337847045,0.6149901083768669,0.6149901114872537,0.0021025830947381096,0.0035524881065791833,4.272113355653211
30,30,2.8678165138799665,1.9269423403346866,3.220621705878057,1.9546951904351895,1.909062309161514,1.4442106430805897,2.9186121291567324,-0.5943298901906051,-7.379881336729117,-7.379881337847045,0.6149901113940931,0.6149901114872537,0.0021025831851727815,0.0035524881065791833,4.272113315478471
31,31,2.8678165138799665,1.9269423403346866,3.2206216909768957,1.9546952053363507,1.909062309161514,1.4442106430805897,2.9186121291567324,-0.5943298901906051,-7.379881285957411,-7.379881337847045,0.6149901071631175,0.6149901114872537,0.002102583249116686,0.0035524881065791833,4.272113363063873
32,32,2.8678165138799665,1.9269423403346866,3.2206216909768957,1.9546951904351895,1.9090623240626752,1.4442106430805897,2.9186121291567324,-0.5943298901906051,-7.379881346099906,-7.379881346099906,0.6149901121749922,0.6149901121749922,0.0021025832252911988,0.0035524881065791833,4.272113251667996
33,33,2.8678165138799665,1.9269423403346866,3.2206216909768957,1.9546951904351895,1.909062309161514,1.4442106579817509,2.9186121291567324,-0.5943298901906051,-7.379881303041814,-7.379881346099906,0.6149901085868178,0.6149901121749922,0.002102582768652732,0.0035524881065791833,4.272113478215019
34,34,2.8678165138799665,1.9269423403346866,3.2206216909768957,1.9546951904351895,1.909062309161514,1.4442106430805897,2.9186121440578936,-0.5943298901906051,-7.379881350323479,-7.379881350323479,0.6149901125269566,0.6149901125269566,0.0021025832532427847,0.0035524881065791833,4.272113245377035
35,35,2.8678165138799665,1.9269423403346866,3.2206216909768957,1.9546951904351895,1.909062309161514,1.4442106430805897,2.9186121291567324,-0.5943298752894439,-7.379881288804937,-7.379881350323479,0.6149901074004115,0.6149901125269566,0.002102583583179168,0.0035524881065791833,4.272113231047612
36,36,2.865556991715872,1.9601818409382497,3.2895684947078396,1.9190954265021893,1.9046281719545646,1.445658963746849,2.921247969830133,-0.5895047300557301,-7.535926654439413,-7.535926654439413,0.627993887869951,0.627993887869951,0.0016814242154462738,0.0035524881065791833,4.018108429808024
37,37,2.865557006617033,1.9601818409382497,3.2895684947078396,1.9190954265021893,1.9046281719545646,1.445658963746849,2.921247969830133,-0.5895047300557301,-7.5359266819291415,-7.5359266819291415,0.6279938901607618,0.6279938901607618,0.0016814242342866985,0.0035524881065791833,4.018108357199338
38,38,2.865556991715872,1.9601818558394108,3.2895684947078396,1.9190954265021893,1.9046281719545646,1.445658963746849,2.921247969830133,-0.5895047300557301,-7.5359266484724055,-7.5359266819291415,0.6279938873727005,0.6279938901607618,0.001681424113742838,0.0035524881065791833,4.018108423476583
39,39,2.865556991715872,1.9601818409382497,3.289568509609001,1.9190954265021893,1.9046281719545646,1.445658963746849,2.921247969830133,-0.5895047300557301,-7.535926678353223,-7.5359266819291415,0.6279938898627686,0.6279938901607618,0.0016814241756730331,0.0035524881065791833,4.018108395566735
40,40,2.865556991715872,1.9601818409382497,3.2895684947078396,1.9190954414033505,1.9046281719545646,1.445658963746849,2.921247969830133,-0.5895047300557301,-7.535926654304179,-7.5359266819291415,0.6279938878586816,0.6279938901607618,0.0016814243198677158,0.0035524881065791833,4.0181084674696805
41,41,2.865556991715872,1.9601818409382497,3.2895684947078396,1.9190954265021893,1.9046281868557258,1.445658963746849,2.921247969830133,-0.5895047300557301,-7.535926697649804,-7.535926697649804,0.627993891470817,0.627993891470817,0.0016814242491355754,0.0035524881065791833,4.018108349752758
42,42,2.865556991715872,1.9601818409382497,3.2895684947078396,1.9190954265021893,1.9046281719545646,1.4456589786480103,2.921247969830133,-0.5895047300557301,-7.535926681429873,-7.535926697649804,0.6279938901191561,0.627993891470817,0.0016814238711253407,0.0035524881065791833,4.018108542884782
43,43,2.865556991715872,1.9601818409382497,3.2895684947078396,1.9190954265021893,1.9046281719545646,1.445658963746849,2.921247984731294,-0.5895047300557301,-7.535926696620229,-7.535926697649804,0.627993891385019,0.627993891470817,0.0016814242673423917,0.0035524881065791833,4.018108343577694
44,44,2.865556991715872,1.9601818409382497,3.2895684947078396,1.9190954265021893,1.9046281719545646,1.445658963746849,2.921247969830133,-0.5895047151545689,-7.535926624116498,-7.535926697649804,0.6279938853430415,0.627993891470817,0.001681424572439118,0.0035524881065791833,4.018108325197545
