,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.9791075961130784,1.8258158266631723,1.8887338648248377,0.8424371956579163,0.9015202123972357,0.8041349622382097,1.035796852162911,0.46146386483616175,0.5286320194778757,3.028637763400089,3.0170389273693368,0.6000379512928816,0.08611824983292894,0.6505846462944997,2.201625120660457,2.4511221494917894,0.0818171038063232,1.819004762770827,-6.8625260439543485,-6.8625260439543485,0.571877170329529,0.571877170329529,0.0008384643223477431,0.0008384643223477431,5.693524912530535
1,1,0.7904811743222668,0.6371894049965336,0.8700364150547506,2.955332397611638,2.8444864469067728,2.9170301697569094,0.017099402143907698,2.4044300930993234,2.471598254372326,1.8400113451801732,1.9983414777063848,2.5430041866795694,2.1990134558992587,2.7634798578338824,1.1829276748442175,1.2624957281671956,2.1947123102264605,0.8003073104166509,-6.658819730288368,-6.8625260439543485,0.5549016441906973,0.571877170329529,0.001201606615249172,0.001201606615249172,4.3350631717061106
2,2,2.9474887173654274,1.0457926760263982,1.2786396886058393,0.23234301767490906,0.12149706444881957,1.9424450590395088,2.1741069449143247,2.8130333642311633,1.497013143927669,0.8654262346335406,2.4069447512574733,2.9516074578114093,2.6076167295523227,0.040490477897153314,0.2083425640248413,0.287910617620563,1.22012719950906,1.2089105839677396,-7.2280590637143955,-7.2280590637143955,0.602338255309533,0.602338255309533,0.006144157805076055,0.006144157805076055,4.041936453418202
3,3,0.8910407272327918,2.120937339596198,1.9617407280232035,0.915444056990298,0.8045981037642085,2.6255460973109326,2.857207983287724,0.36454175005873446,2.572157807282851,1.9405708979887228,3.0900457906748375,0.5031158436389804,0.5511687395323295,0.7235915172125422,0.8914436022962653,1.3630552809757452,2.2952718619329193,1.8920116233851039,-7.095856095275158,-7.2280590637143955,0.5913213412729298,0.602338255309533,0.003258129670032659,0.006144157805076055,3.7679089046660152
4,4,0.6969508075515096,1.636362097895404,1.4771654864015782,0.4308688153686726,0.32002286214258313,2.1409708556893072,2.6631180637875858,0.17045182673133064,2.378067887703544,1.4559956562879288,2.895955867449409,0.018540601915379755,0.06659349772956012,0.5295015939871137,0.6973536827961271,0.8784800392749512,2.101181938628322,1.6979217001596754,-6.828913892950665,-7.2280590637143955,0.5690761577458888,0.602338255309533,0.0054058043275141444,0.006144157805076055,5.80066033359298
5,5,0.15819494047661764,1.2995782446793085,1.1403816443613535,3.0237055978043372,2.9128596445782478,1.6022149882604693,2.1243621967126938,2.7632886132462318,1.8393120206286524,1.1192118030718332,2.5591720145872596,2.813349413464948,2.8614023055538382,3.122338380502015,0.3605698299339777,0.33972417184611303,1.7643980932167536,1.361137847297526,-7.111481555043867,-7.2280590637143955,0.5926234629203223,0.602338255309533,0.009791330384225968,0.009791330384225968,4.031247078509658
6,6,1.2260098047073547,1.8767629329887419,2.208196509581393,0.46929763163664995,0.849081855321167,2.670029852491206,2.7015468840328243,0.699510823989151,2.416496700498202,2.187026668291873,3.136356702896693,0.25894144083598314,0.3069943329248732,1.058560591244934,1.4283846951540176,0.9169088517156629,2.832212958436793,2.4289527125175656,-6.646949175036799,-7.2280590637143955,0.5539124312530666,0.602338255309533,0.007146614913138662,0.009791330384225968,5.3888686942963275
7,7,0.20602163732181134,0.8567747703207547,1.91922122423237,0.18032235090320747,2.960686348874022,1.650041685105663,2.412571603401357,0.410535545988733,1.3965085378302151,1.8980513829428498,2.116368540228706,3.1015588136923338,2.418598823744704,0.7695853132445161,1.1394094098049943,0.6279335710841958,2.5030069091633784,1.4089645451320225,-7.070994369170724,-7.2280590637143955,0.589249530764227,0.602338255309533,0.0019350545098057298,0.009791330384225968,5.111061997919222
8,8,2.491179648370373,0.010340127779523414,1.0727865804567733,2.465480360717404,3.060068495971935,1.7494238246510199,2.511953749162929,0.5099176842997244,1.4958906848261526,1.051616739167253,2.2157506872246433,2.2551241700187123,2.5179809708426166,0.8689674515555075,1.2387915481159857,0.7273157168457678,1.6565722670987049,0.5625299025907913,-7.25068266348122,-7.25068266348122,0.6042235552901016,0.6042235552901016,0.007497981928351024,0.009791330384225968,4.501940050355188
9,9,2.2688640533084232,0.19794024505031893,0.850470985292848,2.6530804780901747,2.8377529000932533,1.5271082287723383,2.2896381532842476,0.28760208842104285,1.6834908023135144,1.2392168564380486,1.993435091345962,2.032808574854787,2.295665374963935,0.6466518556768259,1.4263916656033475,0.5050001209670862,1.8441723843695004,0.340214307426866,-7.567260346049639,-7.567260346049639,0.6306050288374699,0.6306050288374699,0.02520783699955835,0.02520783699955835,5.003191150785533
10,10,0.9031162605850123,2.1914033784575313,2.821115823130384,1.5149509579075942,1.6996233731640944,0.3889787018431792,0.9238903642861269,2.053446953012715,0.5453612774743208,0.10108732880488723,0.6276873023478411,0.6670607821313761,0.9299175859658144,2.412496720268498,0.2882621407641539,2.2708449855587585,0.478424590942087,2.333677445263371,-6.925299328839083,-7.567260346049639,0.5771082774032569,0.6306050288374699,0.005910229158570657,0.02520783699955835,4.950519253659515
11,11,0.7895593518421615,2.0778464699194394,0.09771772493227913,1.9231455140713793,2.1078179293278794,0.7971732580069644,1.3320849203471286,2.461641509175692,0.43180436883425366,0.5092818849686724,1.0358818584088427,1.0752553381923777,0.8163606772229637,2.820691276431475,0.17470523212408673,2.157288076917883,0.36486768219923627,2.7418720015291314,-6.815890564230628,-7.567260346049639,0.5679908803525523,0.6306050288374699,0.004666759228698159,0.02520783699955835,4.617501329472404
12,12,0.817689302619389,2.105976420696667,0.12584768539278834,1.9512754709085736,2.1359478861650736,1.5632914535581846,1.3602148771843228,0.09616705113711908,1.1979225657760877,1.2754000805198926,1.064011815246037,1.1033852875789913,0.8444906354507717,0.4552168183929022,0.9408234290659208,2.923406273859717,1.1309858791410703,0.37639754349055843,-7.360640861962356,-7.567260346049639,0.613386738496863,0.6306050288374699,0.03863225671367807,0.03863225671367807,4.962908866701923
13,13,2.4257144280524603,0.5824088925399453,1.0051061038898335,2.8305338894056185,0.612380358008352,0.03972392397901125,2.968240002617394,0.9754254681097374,2.8059476897867075,2.8834252045305124,1.943270233743082,2.7114104130120626,1.7237490539478169,2.0632419423015467,2.5488485530765406,1.399838744280544,0.7280539265603301,1.9844226673992031,-8.441344812048744,-8.441344812048744,0.7034454010040619,0.7034454010040619,0.023582488703784557,0.03863225671367807,3.269324037753506
14,14,1.0101474508436221,2.298434561368344,2.7211317776406982,1.4149669095666904,2.328406026836751,1.75574958908212,0.4818598496083075,1.6206379697856443,1.390380708852579,0.3970450552467162,2.588482739144279,1.2958434358032245,0.30818207410888854,0.6476749613674182,1.133281572142412,2.0450512484845653,1.3732664303121107,0.5688556864650745,-6.5312308744426355,-8.441344812048744,0.5442692395368863,0.7034454010040619,0.0028299736438577652,0.03863225671367807,6.4397197303622065
15,15,0.13959524385472677,1.4278823544814243,1.8505795707537784,1.3254103185393797,2.2388494359114155,1.6661929981567847,2.7429002929933404,1.5310813756444441,1.3008241178252684,2.658085498631749,2.498926145003079,0.4252912288143291,0.21862548308157792,2.908715407968316,1.0437249811151015,1.9554946543433653,0.5027142202093258,2.829896133065972,-7.79059284899359,-8.441344812048744,0.6492160707494659,0.7034454010040619,4.9896593433621604e-05,0.03863225671367807,4.27146871831367
16,16,2.1618699013473055,0.31856435838420993,0.7412615746565641,0.21609232130725986,0.05535243352814433,0.5568750009246648,1.6335822969981015,0.42176337841232425,0.19150612059314853,1.5487675026365102,0.3154291500703883,1.3733868811557566,1.1667211417386805,1.7993974119730771,1.991820639772204,2.9035903130004677,2.5249888777019045,1.7205781370707334,-8.18708714504603,-8.441344812048744,0.6822572620871692,0.7034454010040619,0.025161070979124907,0.03863225671367807,4.593349499241583
17,17,0.20364697545517907,3.0780876734442266,1.9146313022522554,2.9756156363672766,1.2287221651224718,1.7302447285203562,2.8069520245937927,1.5951331060080156,2.9510294356531652,1.1766981641067338,3.074952469129041,1.0013175467265916,2.340090873434983,2.9727671395687683,1.619751305343039,0.9453673911069773,2.1529195392741034,2.8939478646664245,-5.9713825368019995,-8.441344812048744,0.4976152114001666,0.7034454010040619,0.0019616187273708715,0.03863225671367807,5.080489558837108
18,18,0.9623273534070338,0.6733249087592255,2.64146118943232,0.6027033606933954,1.9874025431763018,2.457074615700421,0.4021892581840645,2.3219629931880803,0.5462666709681641,1.9353785437833155,0.6701897044440399,1.7599979264031733,3.098771251488813,0.5680043731590401,2.3465811941458554,1.704047769058832,2.911599918950685,0.4891850982566963,-6.50669769047821,-8.441344812048744,0.5422248075398508,0.7034454010040619,0.0032507496352757485,0.03863225671367807,4.024587524876061
19,19,2.7923505528419827,0.6733249087592255,2.64146118943232,0.6027033606933954,1.9874025431763018,2.457074615700421,0.4021892581840645,2.3219629931880803,0.5462666709681641,1.9353785437833155,0.6701897044440399,1.7599979264031733,3.098771251488813,0.5680043731590401,2.3465811941458554,1.704047769058832,2.911599918950685,0.4891850982566963,-6.801456260959874,-8.441344812048744,0.5667880217466562,0.7034454010040619,0.009359318024734846,0.03863225671367807,4.766568472773564
20,20,2.7923505528419827,2.232281018473927,2.64146118943232,0.6027033606933954,1.9874025431763018,2.457074615700421,0.4021892581840645,2.3219629931880803,0.5462666709681641,1.9353785437833155,0.6701897044440399,1.7599979264031733,3.098771251488813,0.5680043731590401,2.3465811941458554,1.704047769058832,2.911599918950685,0.4891850982566963,-6.832720964253106,-8.441344812048744,0.5693934136877589,0.7034454010040619,0.00910650104201774,0.03863225671367807,4.777827953298157
21,21,2.7923505528419827,2.232281018473927,1.4858792229903541,0.6027033606933954,1.9874025431763018,2.457074615700421,0.4021892581840645,2.3219629931880803,0.5462666709681641,1.9353785437833155,0.6701897044440399,1.7599979264031733,3.098771251488813,0.5680043731590401,2.3465811941458554,1.704047769058832,2.911599918950685,0.4891850982566963,-7.045492728929065,-8.441344812048744,0.5871243940774221,0.7034454010040619,0.0009988161862516643,0.03863225671367807,4.826370406761129
22,22,2.7923505528419827,2.232281018473927,1.4858792229903541,2.359998047541671,1.9874025431763018,2.457074615700421,0.4021892581840645,2.3219629931880803,0.5462666709681641,1.9353785437833155,0.6701897044440399,1.7599979264031733,3.098771251488813,0.5680043731590401,2.3465811941458554,1.704047769058832,2.911599918950685,0.4891850982566963,-7.819246620659851,-8.441344812048744,0.6516038850549876,0.7034454010040619,0.004535360045887217,0.03863225671367807,4.449236852908548
