,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.4496347055647955,0.630373167883405,2.517605808666238,3.0422008372761424,0.9915168537809035,2.1780724171440937,2.75449383101606,2.8115436552811244,0.2763238275559341,0.13230367225963624,0.5418396942644763,2.7599846125445,0.3179822223353958,1.3287375448364669,3.0097198155698903,1.679656489570609,2.1766772872342104,0.9980664321513347,-6.420905684786615,-6.420905684786615,0.535075473732218,0.535075473732218,0.001490363726012868,0.001490363726012868,6.955744950912518
1,1,2.152785083698724,2.333523547696565,2.778241842761611,0.1712442113733561,1.2521528822928423,2.438708446696376,3.0151298639923088,3.072179689779853,1.9794742078060852,0.39293970145282686,0.8024757278710359,1.3315423415602707,2.0211326092953428,3.0318879247183546,1.581277547925856,1.9402925220876688,2.4373133180290214,2.7012168080086454,-7.063629845352135,-7.063629845352135,0.5886358204460113,0.5886358204460113,0.0034802307957642136,0.0034802307957642136,5.531608961994046
2,2,1.98221939925919,0.10450432731505564,0.5492226211607092,1.073817643260272,2.1547263142817332,2.2681427622016024,0.7861106423914068,0.8431604681789511,1.808908523366551,1.295513133441718,0.6319100433762623,2.234115774666579,2.9237060425036265,2.8613222402788203,2.4838509810321643,2.8428659540765597,2.266747633534248,0.47219758762713604,-7.1276114304662554,-7.1276114304662554,0.5939676192055213,0.5939676192055213,0.010684931412121138,0.010684931412121138,5.689391373236077
3,3,1.7840003348045779,3.0378779167311105,0.8549969090208445,0.875598579188509,2.460500602243844,2.069923698445482,0.5878915782176686,1.1489347560390863,2.114682812808457,1.097294069369955,0.9376843316540155,2.035896710594816,0.097887676875944,2.663103175824208,2.7896252764448555,2.644646890004797,2.0685285697781275,0.2739785234533978,-6.67013502957136,-7.1276114304662554,0.5558445857976133,0.5939676192055213,0.04680287676547146,0.04680287676547146,7.013769522117073
4,4,0.5537650644949237,2.37588830740828,2.756354292210901,0.21360896976370314,1.7985109955229233,1.4079340890206764,3.057494622382656,3.0502921392291427,1.4526932060875366,0.4353044599451492,2.839041714844072,0.8056614402851621,1.9992450601968559,1.4328679055145541,2.1276356697239347,1.4144116196951428,1.4065389603533218,2.1753359067335367,-7.392706770380839,-7.392706770380839,0.6160588975317366,0.6160588975317366,0.02449853183505009,0.04680287676547146,4.705639821714051
5,5,2.3044953539417765,0.9950259410314859,0.7164528221295632,1.305300153730297,0.417648629146129,2.49962527298727,1.676632256107837,1.010390669147805,2.544384397504711,2.186034747158148,0.7991402447627343,1.8973526283482551,3.090936250923061,2.5245590879897115,0.7467733033471406,0.033549253689557405,2.498230151770496,0.1354344487593926,-6.656788076577341,-7.392706770380839,0.5547323397147784,0.6160588975317366,0.0016263580607927244,0.04680287676547146,5.053271061140855
6,6,1.203294460089687,0.5560155940258353,2.7468445787916895,0.20409925690460562,2.448040385056567,1.3984243761615789,1.2376219091021865,0.571380322893843,2.105374051352724,1.0848338495807683,2.8295320014248606,1.4583422821962684,2.6519259047710744,2.0855487418377248,0.3077629563414901,3.096318980807654,2.0592198056185094,2.165826205421519,-6.81609001502301,-7.392706770380839,0.5680075012519176,0.6160588975317366,0.004103350934780205,0.04680287676547146,4.132711813880462
7,7,1.9225256020531207,1.2752467343911678,0.22257700962981652,0.8114243412305504,3.055365469484487,2.0057494604875235,1.84494699183003,1.1787054056216866,2.7126991415311483,1.6921589339067131,0.3052644322629876,2.0656673723746923,0.2395643915466137,2.804779882203057,1.0269940967068225,0.6839574675492115,2.6665448957969335,2.773151289849439,-5.0921149010724,-7.392706770380839,0.4243429084227,0.6160588975317366,0.002491723242667043,0.04680287676547146,7.1113775891271835
8,8,1.6144501045271513,0.519850499485788,2.59877341931284,0.5033488497063277,2.2999692331302732,1.697673968963301,1.0895507554758164,0.8706299140974638,2.4046236500069256,1.3840834423824904,2.681460841946011,1.7575918808504698,2.615760802678471,2.0493836472976774,0.7189185991808531,0.37588197737184736,2.358469404272711,2.0177550534952253,-7.324630502438243,-7.392706770380839,0.6103858752031869,0.6160588975317366,0.02103385848186268,0.04680287676547146,4.853887573409118
9,9,0.8879232242588364,2.924916273242001,2.9729867217641655,0.8775621441703623,2.6741825280290428,2.0718872634273353,1.463764050374586,0.1441030338291489,1.6780967697386109,0.6575565621141755,1.9549339622144066,2.131805175314504,1.8892339229468667,1.3228567674640976,1.0931318936448877,0.750095271835882,1.631942524004396,1.2912281736616456,-4.564100295508642,-7.392706770380839,0.3803416912923869,0.6160588975317366,0.000476127548801961,0.04680287676547146,7.570967631682269
