,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.3209478866132482,2.1085702778395627,1.4555185896853164,1.035046153663508,0.6089412721934503,2.693117984825866,2.9910150836482985,2.975269732602681,0.8973561254126312,1.39591528941992,1.4906175396017767,0.44642491492202846,1.4200539288725924,2.181611500921348,-7.133852711005167,-7.133852711005167,0.5944877259170972,0.5944877259170972,0.0007121286805727585,0.0007121286805727585,4.6024815844358855
1,1,0.4937060655767562,1.281328457754338,1.4620598926443764,1.0415874569911667,0.6154825761217781,1.8658761711532714,2.1637732567007184,2.9818110353548235,0.9038974306781002,1.4024565926987835,1.4971588439542958,2.750775750039848,0.5928121091539504,2.188152804901094,-6.715511610168715,-7.133852711005167,0.5596259675140596,0.5944877259170972,0.003820866865675321,0.003820866865675321,4.699700324437671
2,2,0.8634919042352698,1.87296383906347,1.4661215945030774,1.0456491588498678,0.6195442779804792,2.2356620098117848,2.16783495534912,0.22000421990855323,1.273683268821623,1.7722424308423064,1.8669446820978186,3.120561588800337,0.5968738078023519,2.5579386430446167,-8.240010193854495,-8.240010193854495,0.6866675161545412,0.6866675161545412,0.01062564666781704,0.01062564666781704,3.9237026969606887
3,3,1.6936288055205344,2.7031007435345646,2.7433887303816853,2.3229162947284756,1.8968114138590872,3.0657989110970494,0.3135094376379348,1.050141113641262,2.550950411056238,3.0495095730769215,2.697081583383083,0.8191058290452278,1.4270107027316092,2.3331508157290184,-7.255001426261701,-8.240010193854495,0.6045834521884751,0.6866675161545412,0.008908228740599919,0.01062564666781704,4.304687426973466
4,4,0.3770258273209406,1.386497765334971,1.4267857535953594,2.4726815075342454,2.0465766192142762,1.7491959328974558,0.4632746428911487,2.8651307890314612,2.7007156164114274,1.7329065962905956,2.8468467891876497,0.9688710421983997,1.5767759085361759,1.0165478377814365,-6.980785483169606,-8.240010193854495,0.5817321235974672,0.6866675161545412,0.0071801943558838215,0.01062564666781704,4.605630511896933
5,5,1.1331300759924885,2.1426020140065187,0.10612652988366221,1.1520222837776635,2.802680867375278,0.4285367091857586,1.2193788910521504,0.48964237676461075,1.3800563926548455,2.489010843099498,0.4713583837588582,2.814252839074749,2.3328801566971773,2.8274812676595324,-6.845491802171115,-8.240010193854495,0.5704576501809263,0.6866675161545412,0.004342231333923407,0.01062564666781704,5.565244043724029
6,6,1.9057949639787017,1.1694242383846805,2.26454141237166,1.924687170230323,0.443753101771698,2.5869515860858208,1.9920437790383636,2.64805725463059,0.40687862295003385,1.51583306747766,2.6297732616248375,1.8410750653156802,1.359702381075339,0.4685534992273903,-7.421642355527571,-8.240010193854495,0.6184701962939643,0.6866675161545412,0.007411533812443789,0.01062564666781704,4.808065968058649
7,7,1.9177332346153533,1.1813625071955,2.2764796887350354,2.2779487034647694,0.45569137975695484,2.94021311014583,2.3453053048222294,3.0013187786905995,0.760140146908068,1.5277713362884795,2.6417115305376324,1.8530133341264998,1.7129639050333731,0.48049176976206653,-7.26330325902831,-8.240010193854495,0.6052752715856925,0.6866675161545412,0.008599257669301648,0.01062564666781704,3.8487895576999875
8,8,1.6409761018000977,0.9046053743802445,1.99972255591978,1.233046706378378,0.17893424694169924,2.663455978675975,1.3004033077358381,2.724561647220744,0.4833830154382126,1.251014203473224,2.364954397722377,1.5762562013112442,1.4362067735635178,0.20373463694681093,-7.331509632731922,-8.240010193854495,0.6109591360609935,0.6866675161545412,0.012254771263764662,0.012254771263764662,5.585493577610578
9,9,1.0968776420997897,0.36050691467993645,0.5824851308190111,0.68894824398034,1.8932894754307237,2.119357518975667,0.7563048453378001,2.180463187520436,2.197738243927237,2.965369431962248,1.820855938022069,0.15901877621047533,0.8921083138632098,2.791228830836296,-7.495503147051093,-8.240010193854495,0.6246252622542577,0.6866675161545412,0.0060622069935606215,0.012254771263764662,4.902427508340047
