,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.2525141074841437,1.6973545258361584,1.322746461730499,2.1558283535389604,0.6502611632691258,2.759906112790987,0.09576678565813136,2.109631129345324,-4.888543260111074,-4.888543260111074,0.4073786050092562,0.4073786050092562,0.0010182862672601413,0.0010182862672601413,6.6861227793822415
1,1,1.941288652584687,2.480319742515052,2.0115210066892057,2.938793573930228,1.3390357091434153,0.4112786767453118,0.7845413319177779,2.7984056740410477,-6.27020839939844,-6.27020839939844,0.5225173666165367,0.5225173666165367,0.005661084455907303,0.005661084455907303,5.9419785179849285
2,2,0.5564830835682175,1.0955141793710015,0.6267154376727364,1.5539880107861779,3.0858227993046743,1.9424769020655435,2.5313284183537466,1.4136001106125138,-7.820001629138028,-7.820001629138028,0.651666802428169,0.651666802428169,0.02397979070901015,0.02397979070901015,4.892968082251457
3,3,1.8026272362779159,2.3416583320806996,1.8728595903824348,1.157834056728481,2.6896688527995334,0.05702840237191275,0.6458799175756271,1.0174461640053976,-7.4242588983871025,-7.820001629138028,0.6186882415322585,0.651666802428169,0.009612481016180195,0.02397979070901015,4.863593653143376
4,4,1.8679962693631949,2.5078934177297523,2.039094676031487,1.3240691423423014,2.7550378828227817,0.2232634879189901,0.7112489505589308,1.082815194028646,-7.735906852190821,-7.820001629138028,0.6446589043492351,0.651666802428169,0.025812006038319096,0.025812006038319096,4.856572762018544
5,5,2.0385619538382187,0.6836383855619099,2.209660360497658,1.4946348268084722,2.925603567297806,0.3938291723851608,0.8818146350339549,1.25338087850367,-6.873708081115908,-7.820001629138028,0.5728090067596591,0.651666802428169,0.006511207472235739,0.025812006038319096,4.566349568634848
6,6,0.07860517850805258,2.722470915769593,0.24970358959127403,0.40187470521301827,0.9656467919676397,1.5654650438926991,2.92064716563131,0.16062076296181282,-7.321959663945522,-7.820001629138028,0.6101633053287935,0.651666802428169,0.002690185567498767,0.025812006038319096,4.630325842037834
7,7,1.3383502916510521,0.4178035166065863,1.5094487027342736,1.2287999595378294,2.225391905110639,2.3923902938936603,1.0487996259870267,1.420365876805347,-6.050080419153713,-7.820001629138028,0.5041733682628095,0.651666802428169,0.0024881804642320985,0.025812006038319096,5.006665556981112
8,8,0.27903130691202116,2.490077190405989,3.132439027051566,0.16948097984941435,0.7167895758381386,0.8837879696717759,2.671789953927634,3.04335620484793,-4.309697125238497,-7.820001629138028,0.35914142710320807,0.651666802428169,0.0005067901541675772,0.025812006038319096,6.049056147887562
9,9,3.1351779091052414,2.490077190405989,3.132439027051566,0.16948097984941435,0.7167895758381386,0.8837879696717759,2.671789953927634,3.04335620484793,-7.940245749674506,-7.940245749674506,0.6616871458062088,0.6616871458062088,0.04287907154292868,0.04287907154292868,5.928081810575506
10,10,3.1351779091052414,2.058435142775398,3.132439027051566,0.16948097984941435,0.7167895758381386,0.8837879696717759,2.671789953927634,3.04335620484793,-7.965609796954292,-7.965609796954292,0.6638008164128576,0.6638008164128576,0.04288952099387153,0.04288952099387153,5.894842259096386
11,11,3.1351779091052414,2.058435142775398,2.4223176782864435,0.16948097984941435,0.7167895758381386,0.8837879696717759,2.671789953927634,3.04335620484793,-6.495706648919681,-7.965609796954292,0.5413088874099734,0.6638008164128576,0.0027435610720628104,0.04288952099387153,5.402813053097901
12,12,3.1351779091052414,2.058435142775398,2.4223176782864435,2.6278044150780744,0.7167895758381386,0.8837879696717759,2.671789953927634,3.04335620484793,-7.892414448054197,-7.965609796954292,0.6577012040045164,0.6638008164128576,0.0415029730098473,0.04288952099387153,5.683548582507498
13,13,3.1351779091052414,2.058435142775398,2.4223176782864435,2.6278044150780744,2.156225034615348,0.8837879696717759,2.671789953927634,3.04335620484793,-7.138735862351594,-7.965609796954292,0.5948946551959662,0.6638008164128576,0.012762334213642597,0.04288952099387153,5.112141686130663
14,14,3.1351779091052414,2.058435142775398,2.4223176782864435,2.6278044150780744,2.156225034615348,2.272925680079357,2.671789953927634,3.04335620484793,-6.405781640053028,-7.965609796954292,0.5338151366710856,0.6638008164128576,0.0076458809882829605,0.04288952099387153,6.703132864330257
15,15,3.1351779091052414,2.058435142775398,2.4223176782864435,2.6278044150780744,2.156225034615348,2.272925680079357,0.20218691208647166,3.04335620484793,-5.625986426364519,-7.965609796954292,0.46883220219704325,0.6638008164128576,0.0007139022048298432,0.04288952099387153,7.13290119753486
16,16,3.1351779091052414,2.058435142775398,2.4223176782864435,2.6278044150780744,2.156225034615348,2.272925680079357,0.20218691208647166,0.7011905939763781,-6.097397210447942,-7.965609796954292,0.5081164342039951,0.6638008164128576,0.0003512154082693967,0.04288952099387153,5.863010082810149
17,17,3.1351779091052414,2.058435142775398,3.132439027051566,0.16948097984941435,0.7167895758381386,0.8837879696717759,2.671789953927634,3.04335620484793,-7.965609796954292,-7.965609796954292,0.6638008164128576,0.6638008164128576,0.04288952099387153,0.04288952099387153,5.894842259096386
18,18,3.1351779191052414,2.058435142775398,3.132439027051566,0.16948097984941435,0.7167895758381386,0.8837879696717759,2.671789953927634,3.04335620484793,-7.9656097796001095,-7.965609796954292,0.6638008149666758,0.6638008164128576,0.042889521301875407,0.042889521301875407,5.894842295025505
19,19,3.1351779091052414,2.058435152775398,3.132439027051566,0.16948097984941435,0.7167895758381386,0.8837879696717759,2.671789953927634,3.04335620484793,-7.965609796438867,-7.965609796954292,0.6638008163699055,0.6638008164128576,0.04288952098441848,0.042889521301875407,5.8948422593937835
20,20,3.1351779091052414,2.058435142775398,3.132439037051566,0.16948097984941435,0.7167895758381386,0.8837879696717759,2.671789953927634,3.04335620484793,-7.965609783846542,-7.965609796954292,0.6638008153205451,0.6638008164128576,0.042889520503039694,0.042889521301875407,5.894842257127621
21,21,3.1351779091052414,2.058435142775398,3.132439027051566,0.16948098984941434,0.7167895758381386,0.8837879696717759,2.671789953927634,3.04335620484793,-7.965609796642032,-7.965609796954292,0.663800816386836,0.6638008164128576,0.0428895210100775,0.042889521301875407,5.8948422601492325
22,22,3.1351779091052414,2.058435142775398,3.132439027051566,0.16948097984941435,0.7167895858381387,0.8837879696717759,2.671789953927634,3.04335620484793,-7.965609772767836,-7.965609796954292,0.6638008143973196,0.6638008164128576,0.0428895207350755,0.042889521301875407,5.894842280566856
23,23,3.1351779091052414,2.058435142775398,3.132439027051566,0.16948097984941435,0.7167895758381386,0.8837879796717759,2.671789953927634,3.04335620484793,-7.965609897294556,-7.965609897294556,0.6638008247745463,0.6638008247745463,0.0428895231118084,0.0428895231118084,5.894842135288798
24,24,3.1351779091052414,2.058435142775398,3.132439027051566,0.16948097984941435,0.7167895758381386,0.8837879696717759,2.671789963927634,3.04335620484793,-7.965609819302057,-7.965609897294556,0.6638008182751715,0.6638008247745463,0.04288952142794354,0.0428895231118084,5.894842219919461
25,25,3.1351779091052414,2.058435142775398,3.132439027051566,0.16948097984941435,0.7167895758381386,0.8837879696717759,2.671789953927634,3.04335621484793,-7.965609726019887,-7.965609897294556,0.6638008105016572,0.6638008247745463,0.04288951904736024,0.0428895231118084,5.8948423069355655
26,26,1.3997596894215976,2.006892638863638,1.8216640638421417,0.13825502467805528,0.01,3.141592653589793,3.141592653589793,0.01,-6.868315546227994,-7.965609897294556,0.5723596288523328,0.6638008247745463,0.008640296246186263,0.0428895231118084,5.671695846786847
27,27,1.3997596994215975,2.006892638863638,1.8216640638421417,0.13825502467805528,0.01,3.141592653589793,3.141592653589793,0.01,-6.8683156010610436,-7.965609897294556,0.5723596334217537,0.6638008247745463,0.00864029654545205,0.0428895231118084,5.67169576197071
28,28,1.3997596894215976,2.006892648863638,1.8216640638421417,0.13825502467805528,0.01,3.141592653589793,3.141592653589793,0.01,-6.868315546000109,-7.965609897294556,0.5723596288333425,0.6638008247745463,0.00864029606976443,0.0428895231118084,5.6716958853184
29,29,1.3997596894215976,2.006892638863638,1.8216640738421417,0.13825502467805528,0.01,3.141592653589793,3.141592653589793,0.01,-6.868315555018752,-7.965609897294556,0.572359629584896,0.6638008247745463,0.008640296417389306,0.0428895231118084,5.67169584673691
30,30,1.3997596894215976,2.006892638863638,1.8216640638421417,0.13825503467805528,0.01,3.141592653589793,3.141592653589793,0.01,-6.8683155235447995,-7.965609897294556,0.5723596269620667,0.6638008247745463,0.00864029693831618,0.0428895231118084,5.671695973600329
31,31,1.3997596894215976,2.006892638863638,1.8216640638421417,0.13825502467805528,0.01000001,3.141592653589793,3.141592653589793,0.01,-6.868315545476857,-7.965609897294556,0.5723596287897381,0.6638008247745463,0.008640296233824098,0.0428895231118084,5.671695846849886
32,32,1.3997596894215976,2.006892638863638,1.8216640638421417,0.13825502467805528,0.01,3.141592643589793,3.141592653589793,0.01,-6.8683155681722425,-7.965609897294556,0.5723596306810202,0.6638008247745463,0.008640295541673313,0.0428895231118084,5.6716957199835605
33,33,1.3997596894215976,2.006892638863638,1.8216640638421417,0.13825502467805528,0.01,3.141592653589793,3.141592643589793,0.01,-6.868315546971135,-7.965609897294556,0.5723596289142613,0.6638008247745463,0.008640296258535886,0.0428895231118084,5.671695846778306
