,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.022364361826912846,1.6139775292444265,2.5547978336628314,1.9281821310151628,2.2702436497587923,0.9240369508418286,2.8840946997163526,2.247760273721379,1.709027957110583,0.45521867662945303,1.1791511814628108,2.1211118764796963,-6.310895198192438,-6.310895198192438,0.5259079331827031,0.5259079331827031,0.019779054124282484,0.019779054124282484,8.477284952432953
1,1,0.4192082387710221,2.944956224862681,0.7541838778124232,0.12756817470649673,2.6670875278616553,1.3208808292949803,1.0834807423816104,0.44714631568054153,3.040006649200068,1.7861973759571177,2.510129880611048,2.5179557548219567,-5.705864106633885,-6.310895198192438,0.47548867555282376,0.5259079331827031,0.006993212410887508,0.019779054124282484,6.2186071515391035
2,2,2.9460639646084754,1.5821850106025581,2.523005317040118,1.8963896139341918,2.0623506001093155,0.7161439015426405,0.4787438130833872,2.9740020399721114,2.43526972000382,0.42342616169699476,1.1473586663509254,1.155184540143097,-7.042146329718999,-7.042146329718999,0.5868455274765833,0.5868455274765833,0.002471335135783223,0.019779054124282484,4.033888711298843
3,3,2.291224399924088,1.9862369814331038,2.927057287972639,1.2415500491557607,2.4664025673086147,0.06130433675627799,2.955496901886818,2.3191624752877242,2.8393216797525387,0.8274781325275404,0.492519101470519,1.559236503523062,-4.600070266659688,-7.042146329718999,0.3833391888883073,0.5868455274765833,0.0005297539523622388,0.019779054124282484,7.24411866235414
4,4,2.516090817063791,2.2111033864912812,0.02033103944102365,1.420895057312672,2.645747576422517,0.2861707427201099,3.1348419101457043,2.5440288849768464,3.0641880848107164,1.052344537585718,0.7173855074343509,1.7385815126369641,-6.487578345853737,-7.042146329718999,0.5406315288211447,0.5868455274765833,9.55061286327434e-05,0.019779054124282484,3.469997140076032
5,5,1.6136977120172917,2.3121805925808996,0.12140824542866667,0.5185019492042005,1.743354473901981,0.38724794880972824,2.232448805762523,2.6451060910664648,0.03367263731054159,1.1534217436753365,2.9465850559776445,0.8361884101164281,-7.344098987870705,-7.344098987870705,0.6120082489892255,0.6120082489892255,0.012513069077772977,0.019779054124282484,4.159833722330163
6,6,0.6230064752132789,1.3214893537194625,1.5181386156242722,1.9152323214572304,0.7526632370979682,1.7839783190053338,1.2417575689585105,0.9102438076722772,2.174574051936922,0.16273050481389917,1.2117227747428567,2.9770898269022084,-5.780965366196926,-7.344098987870705,0.48174711384974384,0.6120082489892255,5.601919681492397e-05,0.019779054124282484,4.2099435256436735
7,7,1.1294393287220645,0.3993850304651334,0.5960342987346723,2.4216651738801644,2.962151574884013,0.8618739946651532,0.319653253154762,1.416676659993236,2.681006905547683,2.372218835149363,1.7181556270638156,2.0549855037498546,-7.126840767395503,-7.344098987870705,0.5939033972829586,0.6120082489892255,0.01247657689923708,0.019779054124282484,4.638739062689652
8,8,1.7223614767363584,0.5831527898821192,0.779802058151658,2.6054329332231685,0.01432668069676545,1.4547961369326627,0.5034210125717478,2.0095988080075298,0.14233639997218384,2.555986594551909,1.9019233864068197,2.2387532631668403,-6.711787799047265,-7.344098987870705,0.5593156499206055,0.6120082489892255,0.004426466113727672,0.019779054124282484,6.059342606522364
9,9,2.6513388186759315,1.5121301319050604,0.24316477771379597,2.068795651155492,0.9433040227341467,2.383773478872236,3.098376385723679,2.938576149947103,1.0713137420426124,2.019349314230462,1.365286104339143,0.03613795159998844,-4.646177849352423,-7.344098987870705,0.38718148744603526,0.6120082489892255,0.00033897792215220775,0.019779054124282484,5.816754794717863
10,10,2.770236829855465,1.6310281479740374,2.481730654213731,1.175768874065634,1.0622020388031237,1.490746702478882,2.205349608735796,2.045549373553749,0.17828696541642786,1.4173846983724678,1.4841841185474627,0.15503596756699012,-6.339283711480419,-7.344098987870705,0.5282736426233682,0.6120082489892255,0.0014610439093421697,0.019779054124282484,5.673582563602089
11,11,1.220106748565293,1.5385160194707395,2.389218525960791,1.0832567457107187,2.643664603652164,1.3982345741239668,0.6552195229373938,0.49541929148063724,0.08577483706151255,1.3248725701120974,1.3916719900441648,1.7364985398666113,-4.318858348421782,-7.344098987870705,0.3599048623684818,0.6120082489892255,0.00035038195025642154,0.019779054124282484,5.527222304169722
12,12,2.1663508765726984,2.3146731132587277,0.2038700000798921,2.0295008734196127,0.4583160781717519,2.174391674431213,1.6014636509447995,1.2715763920863952,0.8619319373687591,2.1010296666940533,2.167829083832153,2.5126556331237637,-6.835169488987979,-7.344098987870705,0.5695974574156649,0.6120082489892255,0.014299848313117092,0.019779054124282484,6.140646581756101
13,13,2.4747809490186246,2.3146731132587277,0.2038700000798921,2.0295008734196127,0.4583160781717519,2.174391674431213,1.6014636509447995,1.2715763920863952,0.8619319373687591,2.1010296666940533,2.167829083832153,2.5126556331237637,-7.369158080738452,-7.369158080738452,0.6140965067282044,0.6140965067282044,0.02767329912932555,0.02767329912932555,5.552910737451342
14,14,2.4747809490186246,0.6961157930061737,0.2038700000798921,2.0295008734196127,0.4583160781717519,2.174391674431213,1.6014636509447995,1.2715763920863952,0.8619319373687591,2.1010296666940533,2.167829083832153,2.5126556331237637,-7.301698683866352,-7.369158080738452,0.608474890322196,0.6140965067282044,0.02698243469987448,0.02767329912932555,5.626875207883913
15,15,2.4747809490186246,0.6961157930061737,0.8667395961670439,2.0295008734196127,0.4583160781717519,2.174391674431213,1.6014636509447995,1.2715763920863952,0.8619319373687591,2.1010296666940533,2.167829083832153,2.5126556331237637,-7.311134388395077,-7.369158080738452,0.6092611990329231,0.6140965067282044,0.0125206235849804,0.02767329912932555,5.449544353231062
16,16,2.4747809490186246,0.6961157930061737,0.8667395961670439,1.3066703486181483,0.4583160781717519,2.174391674431213,1.6014636509447995,1.2715763920863952,0.8619319373687591,2.1010296666940533,2.167829083832153,2.5126556331237637,-6.965231017433967,-7.369158080738452,0.5804359181194972,0.6140965067282044,0.013437078539673093,0.02767329912932555,4.246771379305983
17,17,2.4747809490186246,0.6961157930061737,0.8667395961670439,1.3066703486181483,2.666017030061271,2.174391674431213,1.6014636509447995,1.2715763920863952,0.8619319373687591,2.1010296666940533,2.167829083832153,2.5126556331237637,-6.846072306341033,-7.369158080738452,0.5705060255284194,0.6140965067282044,0.012696801764604838,0.02767329912932555,5.292282382356454
18,18,2.4747809490186246,0.6961157930061737,0.8667395961670439,1.3066703486181483,2.666017030061271,2.9313069054479346,1.6014636509447995,1.2715763920863952,0.8619319373687591,2.1010296666940533,2.167829083832153,2.5126556331237637,-7.356514714049168,-7.369158080738452,0.6130428928374306,0.6140965067282044,0.016651132968638852,0.02767329912932555,4.115428826024129
19,19,2.4747809490186246,0.6961157930061737,0.8667395961670439,1.3066703486181483,2.666017030061271,2.9313069054479346,0.44083269248310253,1.2715763920863952,0.8619319373687591,2.1010296666940533,2.167829083832153,2.5126556331237637,-6.828987712274759,-7.369158080738452,0.5690823093562299,0.6140965067282044,0.0003505293985624121,0.02767329912932555,5.564635759569711
20,20,2.4747809490186246,0.6961157930061737,0.8667395961670439,1.3066703486181483,2.666017030061271,2.9313069054479346,0.44083269248310253,1.2473819232687016,0.8619319373687591,2.1010296666940533,2.167829083832153,2.5126556331237637,-6.853465513066405,-7.369158080738452,0.5711221260888671,0.6140965067282044,0.000492874354661113,0.02767329912932555,5.462616771482395
21,21,2.4747809490186246,0.6961157930061737,0.8667395961670439,1.3066703486181483,2.666017030061271,2.9313069054479346,0.44083269248310253,1.2473819232687016,0.8911641335605334,2.1010296666940533,2.167829083832153,2.5126556331237637,-6.843815036128865,-7.369158080738452,0.5703179196774054,0.6140965067282044,0.0005668061528596574,0.02767329912932555,5.586897399815335
22,22,2.4747809490186246,0.6961157930061737,0.8667395961670439,1.3066703486181483,2.666017030061271,2.9313069054479346,0.44083269248310253,1.2473819232687016,0.8911641335605334,0.7079844797168386,2.167829083832153,2.5126556331237637,-6.314646448281642,-7.369158080738452,0.5262205373568035,0.6140965067282044,0.0074125196469390885,0.02767329912932555,6.133911271592055
