,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.8060742909200527,1.0496255194213364,2.581755088681894,0.14057684680067578,0.34713686799734494,1.873460672771704,-7.554956513460638,-7.554956513460638,0.6295797094550531,0.6295797094550531,0.013214728792606736,0.013214728792606736,4.851528975952327
1,1,2.806074305821214,1.0496255194213364,2.581755088681894,0.14057684680067578,0.34713686799734494,1.873460672771704,-7.554956569392899,-7.554956569392899,0.6295797141160749,0.6295797141160749,0.013214728876759771,0.013214728876759771,4.851528892236516
2,2,2.8060742909200527,1.0496255343224976,2.581755088681894,0.14057684680067578,0.34713686799734494,1.873460672771704,-7.554956545374424,-7.554956569392899,0.6295797121145353,0.6295797141160749,0.01321472998402172,0.01321472998402172,4.851529030269859
3,3,2.8060742909200527,1.0496255194213364,2.5817551035830553,0.14057684680067578,0.34713686799734494,1.873460672771704,-7.554956411268505,-7.554956569392899,0.6295797009390421,0.6295797141160749,0.01321472740268202,0.01321472998402172,4.851529045301291
4,4,2.8060742909200527,1.0496255194213364,2.581755088681894,0.14057686170183697,0.34713686799734494,1.873460672771704,-7.55495645078521,-7.554956569392899,0.6295797042321009,0.6295797141160749,0.013214728000198073,0.01321472998402172,4.851529024245771
5,5,2.8060742909200527,1.0496255194213364,2.581755088681894,0.14057684680067578,0.34713688289850614,1.873460672771704,-7.554956445217324,-7.554956569392899,0.6295797037681103,0.6295797141160749,0.013214727730094621,0.01321472998402172,4.8515290097934525
6,6,2.8060742909200527,1.0496255194213364,2.581755088681894,0.14057684680067578,0.34713686799734494,1.8734606876728652,-7.554956372591342,-7.554956569392899,0.6295796977159451,0.6295797141160749,0.01321472689119614,0.01321472998402172,4.851529071712434
7,7,3.0784386473134178,1.2050309603069473,2.0841264531141466,-0.16462363205030528,0.014823349354070259,1.1874920580314838,-5.403226177710979,-7.554956569392899,0.4502688481425816,0.6295797141160749,0.00013078448397826984,0.01321472998402172,6.675263542584663
8,8,3.078438662214579,1.2050309603069473,2.0841264531141466,-0.16462363205030528,0.014823349354070259,1.1874920580314838,-5.403226149915848,-7.554956569392899,0.45026884582632065,0.6295797141160749,0.0001307844663989153,0.01321472998402172,6.675263600753464
9,9,3.0784386473134178,1.2050309752081085,2.0841264531141466,-0.16462363205030528,0.014823349354070259,1.1874920580314838,-5.40322619808555,-7.554956569392899,0.4502688498404625,0.6295797141160749,0.00013078448362570117,0.01321472998402172,6.675263542690203
10,10,3.0784386473134178,1.2050309603069473,2.0841264680153078,-0.16462363205030528,0.014823349354070259,1.1874920580314838,-5.403226096387983,-7.554956569392899,0.45026884136566525,0.6295797141160749,0.00013078448599142294,0.01321472998402172,6.675263546646505
11,11,3.0784386473134178,1.2050309603069473,2.0841264531141466,-0.16462361714914409,0.014823349354070259,1.1874920580314838,-5.403226156166449,-7.554956569392899,0.45026884634720404,0.6295797141160749,0.0001307844794294373,0.01321472998402172,6.675263461788017
12,12,3.0784386473134178,1.2050309603069473,2.0841264531141466,-0.16462363205030528,0.014823364255231453,1.1874920580314838,-5.40322612421131,-7.554956569392899,0.45026884368427583,0.6295797141160749,0.00013078450153108907,0.01321472998402172,6.675263540346442
13,13,3.0784386473134178,1.2050309603069473,2.0841264531141466,-0.16462363205030528,0.014823349354070259,1.187492072932645,-5.403226158978588,-7.554956569392899,0.450268846581549,0.6295797141160749,0.00013078448026551947,0.01321472998402172,6.675263461363688
14,14,2.8663526518873543,1.0840190993523913,2.4716223278477405,0.073031354155512,0.2735908486270164,1.7216454194136905,-9.727553346468383,-9.727553346468383,0.8106294455390319,0.8106294455390319,0.05877595737753052,0.05877595737753052,1.8692501410821478
15,15,2.8663526667885155,1.0840190993523913,2.4716223278477405,0.073031354155512,0.2735908486270164,1.7216454194136905,-9.72755335160822,-9.72755335160822,0.8106294459673516,0.8106294459673516,0.05877595530005916,0.05877595737753052,1.8692500792880793
16,16,2.8663526518873543,1.0840191142535525,2.4716223278477405,0.073031354155512,0.2735908486270164,1.7216454194136905,-9.727553390349884,-9.727553390349884,0.8106294491958237,0.8106294491958237,0.058775959391288116,0.058775959391288116,1.8692500851173293
17,17,2.8663526518873543,1.0840190993523913,2.4716223427489017,0.073031354155512,0.2735908486270164,1.7216454194136905,-9.727553299619153,-9.727553390349884,0.8106294416349294,0.8106294491958237,0.05877595527277161,0.058775959391288116,1.8692502173218344
18,18,2.8663526518873543,1.0840190993523913,2.4716223278477405,0.07303136905667319,0.2735908486270164,1.7216454194136905,-9.727553375239752,-9.727553390349884,0.810629447936646,0.8106294491958237,0.05877595999858125,0.05877595999858125,1.8692501230819687
19,19,2.8663526518873543,1.0840190993523913,2.4716223278477405,0.073031354155512,0.2735908635281776,1.7216454194136905,-9.727553311161522,-9.727553390349884,0.8106294425967935,0.8106294491958237,0.058775955643290925,0.05877595999858125,1.8692501934804824
20,20,2.8663526518873543,1.0840190993523913,2.4716223278477405,0.073031354155512,0.2735908486270164,1.7216454343148517,-9.727553321827067,-9.727553390349884,0.8106294434855889,0.8106294491958237,0.05877595772946658,0.05877595999858125,1.8692502137604095
21,21,2.8541471520678345,1.5502317956124667,2.06107873947907,0.48572369510798674,-0.04703425069602507,1.6172315146832652,-7.654059246403682,-9.727553390349884,0.6378382705336402,0.8106294491958237,0.03166591781344623,0.05877595999858125,4.843428395643926
22,22,2.8541471669689957,1.5502317956124667,2.06107873947907,0.48572369510798674,-0.04703425069602507,1.6172315146832652,-7.654059253779713,-9.727553390349884,0.6378382711483094,0.8106294491958237,0.031665917330892725,0.05877595999858125,4.843428395405731
23,23,2.8541471520678345,1.550231810513628,2.06107873947907,0.48572369510798674,-0.04703425069602507,1.6172315146832652,-7.65405919037919,-9.727553390349884,0.6378382658649325,0.8106294491958237,0.0316659150235806,0.05877595999858125,4.843428407748867
24,24,2.8541471520678345,1.5502317956124667,2.0610787543802314,0.48572369510798674,-0.04703425069602507,1.6172315146832652,-7.6540592565967405,-9.727553390349884,0.6378382713830617,0.8106294491958237,0.03166591748114146,0.05877595999858125,4.843428394556291
25,25,2.8541471520678345,1.5502317956124667,2.06107873947907,0.48572371000914794,-0.04703425069602507,1.6172315146832652,-7.654059225666823,-9.727553390349884,0.6378382688055686,0.8106294491958237,0.03166591754341054,0.05877595999858125,4.843428354746443
26,26,2.8541471520678345,1.5502317956124667,2.06107873947907,0.48572369510798674,-0.04703423579486388,1.6172315146832652,-7.6540592449183285,-9.727553390349884,0.6378382704098607,0.8106294491958237,0.031665917629186274,0.05877595999858125,4.843428394466272
27,27,2.8541471520678345,1.5502317956124667,2.06107873947907,0.48572369510798674,-0.04703425069602507,1.6172315295844264,-7.654059226821914,-9.727553390349884,0.6378382689018262,0.8106294491958237,0.031665917716578125,0.05877595999858125,4.843428355534449
28,28,2.86384369968065,1.1798533863845895,2.387231335490459,0.1578640422742551,0.2076834247307128,1.700182185579951,-10.139635814402071,-10.139635814402071,0.8449696512001726,0.8449696512001726,0.10091233730903854,0.10091233730903854,1.6723879474135543
29,29,2.863843714581811,1.1798533863845895,2.387231335490459,0.1578640422742551,0.2076834247307128,1.700182185579951,-10.139635805775056,-10.139635814402071,0.8449696504812546,0.8449696512001726,0.10091233365928697,0.10091233730903854,1.6723879297172886
30,30,2.86384369968065,1.1798534012857507,2.387231335490459,0.1578640422742551,0.2076834247307128,1.700182185579951,-10.139635806169462,-10.139635814402071,0.8449696505141219,0.8449696512001726,0.10091233734155683,0.10091233734155683,1.672387986734634
31,31,2.86384369968065,1.1798533863845895,2.38723135039162,0.1578640422742551,0.2076834247307128,1.700182185579951,-10.139635798531392,-10.139635814402071,0.844969649877616,0.8449696512001726,0.10091233539920733,0.10091233734155683,1.6723879586248813
32,32,2.86384369968065,1.1798533863845895,2.387231335490459,0.1578640571754163,0.2076834247307128,1.700182185579951,-10.139635780692023,-10.139635814402071,0.844969648391002,0.8449696512001726,0.10091233968844394,0.10091233968844394,1.6723880801770719
33,33,2.86384369968065,1.1798533863845895,2.387231335490459,0.1578640422742551,0.207683439631874,1.700182185579951,-10.139635804578525,-10.139635814402071,0.8449696503815437,0.8449696512001726,0.10091233595142837,0.10091233968844394,1.6723879503137482
34,34,2.86384369968065,1.1798533863845895,2.387231335490459,0.1578640422742551,0.2076834247307128,1.7001822004811122,-10.139635766381373,-10.139635814402071,0.8449696471984477,0.8449696512001726,0.10091233799651304,0.10091233968844394,1.6723880915343443
35,35,2.461455359533147,1.2339934320194375,2.3130711810842244,0.20424446128372942,0.13743051583771304,1.5112113917983299,-10.279496087362938,-10.279496087362938,0.8566246739469116,0.8566246739469116,0.13952086730751717,0.13952086730751717,1.9939522990491696
36,36,2.4614553744343084,1.2339934320194375,2.3130711810842244,0.20424446128372942,0.13743051583771304,1.5112113917983299,-10.279496116009756,-10.279496116009756,0.8566246763341464,0.8566246763341464,0.13952086700975408,0.13952086730751717,1.9939521994164977
37,37,2.461455359533147,1.2339934469205986,2.3130711810842244,0.20424446128372942,0.13743051583771304,1.5112113917983299,-10.279496062397527,-10.279496116009756,0.8566246718664606,0.8566246763341464,0.13952086161823168,0.13952086730751717,1.9939523305675237
38,38,2.461455359533147,1.2339934320194375,2.3130711959853856,0.20424446128372942,0.13743051583771304,1.5112113917983299,-10.279496072720587,-10.279496116009756,0.8566246727267156,0.8566246763341464,0.1395208663173897,0.13952086730751717,1.9939523234542662
