,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.0851018006528204,1.4409048066355086,-8.151091416350019,-8.151091416350019,0.6792576180291682,0.6792576180291682,0.01207632036631369,0.01207632036631369,4.305723381840707,17.12805258450506,47.003361760862774,1.2775754468286822,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,1.5463362367238567,1.1536327251348972,-7.501904091598863,-8.151091416350019,0.6251586742999052,0.6792576180291682,0.025538708818221626,0.025538708818221626,5.493861102215305,17.12805258450506,47.003361760862774,1.2775754468286822,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.6943242782806165,3.1348111887017494,-7.503083762961921,-8.151091416350019,0.6252569802468267,0.6792576180291682,0.00402857413121096,0.025538708818221626,3.8272796310486967,17.12805258450506,47.003361760862774,1.2775754468286822,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.049260032422377587,2.5609798643576562,-7.756608295750796,-8.151091416350019,0.6463840246458997,0.6792576180291682,0.00536190574027739,0.025538708818221626,3.55374140430996,17.12805258450506,47.003361760862774,1.2775754468286822,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,3.127718377921228,1.950829298273124,-7.330568925179874,-8.151091416350019,0.6108807437649895,0.6792576180291682,0.0031201440855878454,0.025538708818221626,3.8594459780585026,17.12805258450506,47.003361760862774,1.2775754468286822,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.8916074790638224,0.4184774565621778,-4.414380525483073,-8.151091416350019,0.36786504379025603,0.6792576180291682,0.00013042532201655875,0.025538708818221626,5.5355560772427665,17.12805258450506,47.003361760862774,1.2775754468286822,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,0.5877787647737719,2.298686988180358,-5.5738260858510245,-8.151091416350019,0.464485507154252,0.6792576180291682,0.0047963385421597,0.025538708818221626,6.62147788886675,17.12805258450506,47.003361760862774,1.2775754468286822,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,2.528228321946416,1.5804984170004792,-7.387598026350792,-8.151091416350019,0.615633168862566,0.6792576180291682,0.0033787832474846185,0.025538708818221626,3.8148558358910662,17.12805258450506,47.003361760862774,1.2775754468286822,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.3075570643441554,0.8982486473426808,-7.183189013873374,-8.151091416350019,0.5985990844894479,0.6792576180291682,0.02368517048843468,0.025538708818221626,6.113927672969041,17.12805258450506,47.003361760862774,1.2775754468286822,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.0784449293295673,0.23610248879378878,-6.045556128259636,-8.151091416350019,0.5037963440216363,0.6792576180291682,0.0007186393360356007,0.025538708818221626,4.098326401213818,17.12805258450506,47.003361760862774,1.2775754468286822,0.0,0.0,0,0.0,0.0,0.0,0.0
