,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.7051921837317303,2.7367788932683705,0.6573601882172351,2.8867151708058447,1.5395048907609445,1.925732586944567,2.408511416680462,1.6334739623117116,0.9394582703178626,0.5978664205984253,0.26284876410560115,2.322494206691365,-7.337024986762692,-7.337024986762692,0.6114187488968911,0.6114187488968911,0.005571603374473439,0.005571603374473439,5.989645247983411
1,1,0.7051921986328915,2.7367788932683705,0.6573601882172351,2.8867151708058447,1.5395048907609445,1.925732586944567,2.408511416680462,1.6334739623117116,0.9394582703178626,0.5978664205984253,0.26284876410560115,2.322494206691365,-7.337024998723516,-7.337024998723516,0.6114187498936263,0.6114187498936263,0.005571603848528514,0.005571603848528514,5.989645212553832
2,2,0.7051921837317303,2.7367789081695317,0.6573601882172351,2.8867151708058447,1.5395048907609445,1.925732586944567,2.408511416680462,1.6334739623117116,0.9394582703178626,0.5978664205984253,0.26284876410560115,2.322494206691365,-7.337024952499196,-7.337024998723516,0.6114187460415997,0.6114187498936263,0.005571603349668465,0.005571603848528514,5.989645372245704
3,3,0.7051921837317303,2.7367788932683705,0.6573602031183963,2.8867151708058447,1.5395048907609445,1.925732586944567,2.408511416680462,1.6334739623117116,0.9394582703178626,0.5978664205984253,0.26284876410560115,2.322494206691365,-7.337024954831754,-7.337024998723516,0.6114187462359795,0.6114187498936263,0.005571603716690824,0.005571603848528514,5.98964531212232
4,4,0.7051921837317303,2.7367788932683705,0.6573601882172351,2.886715185707006,1.5395048907609445,1.925732586944567,2.408511416680462,1.6334739623117116,0.9394582703178626,0.5978664205984253,0.26284876410560115,2.322494206691365,-7.337024860023184,-7.337024998723516,0.6114187383352653,0.6114187498936263,0.005571602765776929,0.005571603848528514,5.989645480748877
5,5,0.7051921837317303,2.7367788932683705,0.6573601882172351,2.8867151708058447,1.5395049056621057,1.925732586944567,2.408511416680462,1.6334739623117116,0.9394582703178626,0.5978664205984253,0.26284876410560115,2.322494206691365,-7.3370249604132525,-7.337024998723516,0.6114187467011044,0.6114187498936263,0.005571603645453288,0.005571603848528514,5.989645248341681
6,6,0.7051921837317303,2.7367788932683705,0.6573601882172351,2.8867151708058447,1.5395048907609445,1.9257326018457281,2.408511416680462,1.6334739623117116,0.9394582703178626,0.5978664205984253,0.26284876410560115,2.322494206691365,-7.337024920373191,-7.337024998723516,0.6114187433644326,0.6114187498936263,0.005571603114671172,0.005571603848528514,5.989645328315255
7,7,0.7051921837317303,2.7367788932683705,0.6573601882172351,2.8867151708058447,1.5395048907609445,1.925732586944567,2.408511431581623,1.6334739623117116,0.9394582703178626,0.5978664205984253,0.26284876410560115,2.322494206691365,-7.337025022373683,-7.337025022373683,0.6114187518644736,0.6114187518644736,0.005571603642552335,0.005571603848528514,5.989645146974688
8,8,0.7051921837317303,2.7367788932683705,0.6573601882172351,2.8867151708058447,1.5395048907609445,1.925732586944567,2.408511416680462,1.6334739772128728,0.9394582703178626,0.5978664205984253,0.26284876410560115,2.322494206691365,-7.337024904914173,-7.337025022373683,0.6114187420761811,0.6114187518644736,0.005571603973112942,0.005571603973112942,5.989645429107426
9,9,0.7051921837317303,2.7367788932683705,0.6573601882172351,2.8867151708058447,1.5395048907609445,1.925732586944567,2.408511416680462,1.6334739623117116,0.9394582852190237,0.5978664205984253,0.26284876410560115,2.322494206691365,-7.337025019479578,-7.337025022373683,0.6114187516232982,0.6114187518644736,0.005571603643676911,0.005571603973112942,5.989645151931192
10,10,0.7051921837317303,2.7367788932683705,0.6573601882172351,2.8867151708058447,1.5395048907609445,1.925732586944567,2.408511416680462,1.6334739623117116,0.9394582703178626,0.5978664354995865,0.26284876410560115,2.322494206691365,-7.337025077686076,-7.337025077686076,0.6114187564738397,0.6114187564738397,0.005571603565774672,0.005571603973112942,5.989645143188788
