,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.8060742909200527,1.0496255194213364,2.581755088681894,0.14057684680067578,0.34713686799734494,1.873460672771704,1.669172159187363,1.3215342665368508,1.0603607567407105,1.9594772805821654,1.3820804712359054,2.314482998149741,1.6322790221089254,1.8227493399355046,-6.528528319437939,-6.528528319437939,0.5440440266198282,0.5440440266198282,0.0052840026526975725,0.0052840026526975725,6.548080256559118
1,1,2.806074305821214,1.0496255194213364,2.581755088681894,0.14057684680067578,0.34713686799734494,1.873460672771704,1.669172159187363,1.3215342665368508,1.0603607567407105,1.9594772805821654,1.3820804712359054,2.314482998149741,1.6322790221089254,1.8227493399355046,-6.528528304066363,-6.528528319437939,0.5440440253388635,0.5440440266198282,0.005284002461801593,0.0052840026526975725,6.548080222247862
2,2,2.8060742909200527,1.0496255343224976,2.581755088681894,0.14057684680067578,0.34713686799734494,1.873460672771704,1.669172159187363,1.3215342665368508,1.0603607567407105,1.9594772805821654,1.3820804712359054,2.314482998149741,1.6322790221089254,1.8227493399355046,-6.528528267582971,-6.528528319437939,0.5440440222985808,0.5440440266198282,0.005284002638768342,0.0052840026526975725,6.548080361997535
3,3,2.8060742909200527,1.0496255194213364,2.5817551035830553,0.14057684680067578,0.34713686799734494,1.873460672771704,1.669172159187363,1.3215342665368508,1.0603607567407105,1.9594772805821654,1.3820804712359054,2.314482998149741,1.6322790221089254,1.8227493399355046,-6.528528337919319,-6.528528337919319,0.5440440281599432,0.5440440281599432,0.005284002596913807,0.0052840026526975725,6.5480802425048665
4,4,2.8060742909200527,1.0496255194213364,2.581755088681894,0.14057686170183697,0.34713686799734494,1.873460672771704,1.669172159187363,1.3215342665368508,1.0603607567407105,1.9594772805821654,1.3820804712359054,2.314482998149741,1.6322790221089254,1.8227493399355046,-6.528528325971081,-6.528528337919319,0.5440440271642567,0.5440440281599432,0.005284002370736105,0.0052840026526975725,6.548080232223093
5,5,2.8060742909200527,1.0496255194213364,2.581755088681894,0.14057684680067578,0.34713688289850614,1.873460672771704,1.669172159187363,1.3215342665368508,1.0603607567407105,1.9594772805821654,1.3820804712359054,2.314482998149741,1.6322790221089254,1.8227493399355046,-6.528528322176387,-6.528528337919319,0.5440440268480322,0.5440440281599432,0.005284002507323953,0.0052840026526975725,6.548080244606567
6,6,2.8060742909200527,1.0496255194213364,2.581755088681894,0.14057684680067578,0.34713686799734494,1.8734606876728652,1.669172159187363,1.3215342665368508,1.0603607567407105,1.9594772805821654,1.3820804712359054,2.314482998149741,1.6322790221089254,1.8227493399355046,-6.528528370019265,-6.528528370019265,0.5440440308349387,0.5440440308349387,0.005284002633974548,0.0052840026526975725,6.548080205086222
7,7,2.8060742909200527,1.0496255194213364,2.581755088681894,0.14057684680067578,0.34713686799734494,1.873460672771704,1.6691721740885241,1.3215342665368508,1.0603607567407105,1.9594772805821654,1.3820804712359054,2.314482998149741,1.6322790221089254,1.8227493399355046,-6.528528292684095,-6.528528370019265,0.5440440243903413,0.5440440308349387,0.005284002290024607,0.0052840026526975725,6.548080258203932
8,8,2.8060742909200527,1.0496255194213364,2.581755088681894,0.14057684680067578,0.34713686799734494,1.873460672771704,1.669172159187363,1.321534281438012,1.0603607567407105,1.9594772805821654,1.3820804712359054,2.314482998149741,1.6322790221089254,1.8227493399355046,-6.528528290872845,-6.528528370019265,0.5440440242394037,0.5440440308349387,0.00528400311242579,0.00528400311242579,6.548080239378706
9,9,2.8060742909200527,1.0496255194213364,2.581755088681894,0.14057684680067578,0.34713686799734494,1.873460672771704,1.669172159187363,1.3215342665368508,1.0603607716418717,1.9594772805821654,1.3820804712359054,2.314482998149741,1.6322790221089254,1.8227493399355046,-6.5285283133245775,-6.528528370019265,0.5440440261103815,0.5440440308349387,0.0052840022963908835,0.00528400311242579,6.548080267064073
