,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,1.6164289907593676,1.7991361256637044,-7.485737401594167,-7.485737401594167,0.6238114501328472,0.6238114501328472,0.004108941173857241,0.004108941173857241,2.213964821178763,5.648285582640328,68.85578198211535,1.3774725761072422,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.4474370991451841,0.07966726316012841,-6.650689528517156,-7.485737401594167,0.5542241273764297,0.6238114501328472,0.0011626097236792647,0.004108941173857241,4.2032080002087895,5.648285582640328,68.85578198211535,1.3774725761072422,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,0.0989138604101236,0.9759772953788961,-7.956499966923305,-7.956499966923305,0.6630416639102754,0.6630416639102754,0.007076538362851293,0.007076538362851293,3.4408230394532,5.648285582640328,68.85578198211535,1.3774725761072422,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,0.6800375529792945,2.8540380322519114,-9.67888031984732,-9.67888031984732,0.8065733599872766,0.8065733599872766,0.04510322795889646,0.04510322795889646,2.078821714275989,5.648285582640328,68.85578198211535,1.3774725761072422,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.8201071928373818,1.4388680642946567,-8.537360439355398,-9.67888031984732,0.7114467032796165,0.8065733599872766,0.011791091542573273,0.04510322795889646,2.7361565356088704,5.648285582640328,68.85578198211535,1.3774725761072422,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.989727844413581,2.808029747647337,-8.522465032466188,-9.67888031984732,0.7102054193721824,0.8065733599872766,0.011774374613215179,0.04510322795889646,2.7448974209962387,5.648285582640328,68.85578198211535,1.3774725761072422,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.2608752115382862,0.6893609970835993,-6.762733790941627,-9.67888031984732,0.5635611492451356,0.8065733599872766,0.003114925767959049,0.04510322795889646,6.142518740808555,5.648285582640328,68.85578198211535,1.3774725761072422,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.894184649066361,1.9564070124564619,-6.516973717426242,-9.67888031984732,0.5430811431188535,0.8065733599872766,0.0021091821936282114,0.04510322795889646,4.728969126572991,5.648285582640328,68.85578198211535,1.3774725761072422,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.4164399658055085,0.415436745955798,-3.921113959388151,-9.67888031984732,0.32675949661567927,0.8065733599872766,3.949495639440535e-05,0.04510322795889646,4.768961336931914,5.648285582640328,68.85578198211535,1.3774725761072422,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.4821050017028228,2.283301872158687,-7.438849537290773,-9.67888031984732,0.6199041281075645,0.8065733599872766,0.006781007643038076,0.04510322795889646,4.9853802490936445,5.648285582640328,68.85578198211535,1.3774725761072422,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,0.01,3.141592653589793,-7.499999999999999,-9.67888031984732,0.6249999999999999,0.8065733599872766,0.003906249999999993,0.04510322795889646,3.750000000000007,7.674669999864902,55.18484615072751,1.6357570022933372,0.0009600403132007245,0.0006888786939142375,34,0.3228929042816162,1.6370964050292969,0.2873260974884033,2.247368097305298
11,2,0.4019380055868381,3.141592653589793,-7.499999999999999,-9.67888031984732,0.6249999999999999,0.8065733599872766,0.003906249999999993,0.04510322795889646,3.750000000000007,9.061702126395973,53.57328507877694,1.584066122646804,5.812489558280123e-05,0.003383015941380566,32,0.3603343963623047,1.7469515800476074,0.32477855682373047,2.432133913040161
12,3,0.6759857406170049,3.141592653589793,-7.499999999999999,-9.67888031984732,0.6249999999999999,0.8065733599872766,0.003906249999999993,0.04510322795889646,3.750000000000007,9.978606789233242,52.96010642099018,1.4899942326278617,0.0003206975876919236,0.0044609547557906085,30,0.34548521041870117,1.6049580574035645,0.28972601890563965,2.2402286529541016
13,4,0.7106922082620326,3.141592653589793,-7.499999999999999,-9.67888031984732,0.6249999999999999,0.8065733599872766,0.003906249999999994,0.04510322795889646,3.750000000000007,0.8360168675988999,35.78491434311048,9.999999999999997e-06,0.0005617427972824251,0.004336391443312912,25,0.2544233798980713,1.6531271934509277,0.2832965850830078,2.190894842147827
14,5,0.47410999837369505,2.33654508212714,-6.299266197168943,-9.67888031984732,0.5249388497640786,0.8065733599872766,0.006893778864899681,0.04510322795889646,6.249510163918153,12.118901522552699,52.71741447416122,1.4278779662960164,0.0009635095199127403,0.006765937898720642,11,0.11926150321960449,1.7132158279418945,0.26110291481018066,2.093614101409912
15,6,0.936014461195012,3.141591340885057,-7.500011146729439,-9.67888031984732,0.62500092889412,0.8065733599872766,0.0039063129464978,0.04510322795889646,3.7499993078696434,12.304256814572447,52.50473188720509,1.3311519422425737,0.00010470763008704326,0.0014394626923442493,29,0.27213048934936523,1.5816636085510254,0.28839635848999023,2.1422460079193115
