,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.6848347947909555,1.2122268464628356,-9.629205135568084,-9.629205135568084,0.8024337612973403,0.8024337612973403,0.0484733683684344,0.0484733683684344,2.300333809928972,100.00000000000004,61.25397957259157,1.2043349815109103,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.14849639264796274,1.773687948028917,-6.6837259007352445,-9.629205135568084,0.5569771583946037,0.8024337612973403,0.0012452832994984755,0.0484733683684344,4.265342674753256,100.00000000000004,61.25397957259157,1.2043349815109103,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.7611223208269937,3.0207682814205246,-8.307029218099034,-9.629205135568084,0.6922524348415862,0.8024337612973403,0.0064428834767491895,0.0484733683684344,2.8428874420471857,100.00000000000004,61.25397957259157,1.2043349815109103,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.7548719121649266,2.0106670987730397,-7.1366153151084015,-9.629205135568084,0.5947179429257001,0.8024337612973403,0.0025080031009149725,0.0484733683684344,4.232386574352368,100.00000000000004,61.25397957259157,1.2043349815109103,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.284668064641161,0.9446896984495208,-7.2959335604075,-9.629205135568084,0.6079944633672917,0.8024337612973403,0.024600469041019524,0.0484733683684344,5.7254740815129,100.00000000000004,61.25397957259157,1.2043349815109103,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,1.49624106086047,2.3260802508869216,-7.49840707507229,-9.629205135568084,0.6248672562560241,0.8024337612973403,0.011350920819703444,0.0484733683684344,4.7392729727675516,100.00000000000004,61.25397957259157,1.2043349815109103,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,3.115369731797978,0.010700324039268946,-7.46466780990855,-9.629205135568084,0.6220556508257126,0.8024337612973403,0.003664394881606287,0.0484733683684344,3.766163582793858,100.00000000000004,61.25397957259157,1.2043349815109103,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.37566162984492474,2.81691621792187,-9.522127474422176,-9.629205135568084,0.7935106228685146,0.8024337612973403,0.034262225198194815,0.0484733683684344,1.660245448440591,100.00000000000004,61.25397957259157,1.2043349815109103,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.024384506565316,1.3849758171241122,-7.942019825107899,-9.629205135568084,0.6618349854256582,0.8024337612973403,0.010893962226863464,0.0484733683684344,4.862675575926623,100.00000000000004,61.25397957259157,1.2043349815109103,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,1.2604679388837787,0.5802367563256501,-6.742434453253647,-9.629205135568084,0.5618695377711372,0.8024337612973403,6.052300029531146e-06,0.0484733683684344,6.013190817814646,100.00000000000004,61.25397957259157,1.2043349815109103,0.0,0.0,0,0.0,0.0,0.0,0.0
