,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.9123546419571409,2.858476409159566,0.6782360056545239,1.4258680773401686,2.926157930236733,0.08797423807673042,1.8906745780519492,2.985418563454313,0.7312148040426323,1.727647001647612,2.857019739965315,0.4270324580222923,1.6491149924344402,2.359978001945284,-6.997203723667169,-6.997203723667169,0.5831003103055974,0.5831003103055974,0.01871200913780596,0.01871200913780596,4.952862453328372
1,1,1.4374177556642886,0.251946869237772,1.2032991152414676,0.45114085110085456,0.31962839041506386,0.6130373429664966,2.4157376837143296,0.3788890120819721,2.8880802320618635,0.7529197710956856,1.8822925093974396,0.9520955633530017,0.6743877607788369,1.3852507773246094,-5.934798400454951,-6.997203723667169,0.4945665333712459,0.5831003103055974,0.018860949218388844,0.018860949218388844,8.847645834169391
2,2,2.9934928717884635,1.2532692197498394,2.20462146585551,2.0072159620794867,1.3209507409271313,2.1691124590906714,0.8402201462487116,1.9349641206535912,1.3125626970032587,1.7542421240147663,0.3067749667862787,1.9534179139670445,1.6757101136979176,2.9413258883032416,-7.092618280166947,-7.092618280166947,0.5910515233472456,0.5910515233472456,0.018867271929284946,0.018867271929284946,6.716168442151222
3,3,2.1760924999291884,0.4358688537652482,0.19625689819490888,3.1304440495845753,2.4441788343069035,1.3517120872313966,1.9634482411024055,3.0581922081586796,2.4357907918569524,0.9368417505795945,2.620967255865402,3.076645999896236,2.798938199627109,2.1239255164439665,-5.983448212764033,-7.092618280166947,0.49862068439700274,0.5910515233472456,0.002845534200419085,0.018867271929284946,7.4712728439806
4,4,1.0803044854960577,2.53763132967239,2.232061535699687,2.1006138740773057,1.3483908183238642,0.3218819095487453,0.9336180655951358,1.9624041921756403,1.405960616349683,2.9726463897362567,1.5251792378089564,2.0468158243889665,1.7691080241198398,1.0940953387613155,-7.441539535671184,-7.441539535671184,0.6201282946392653,0.6201282946392653,0.01067014442842583,0.018867271929284946,5.119830274880648
5,5,1.80766118077419,0.13339537151899905,2.9594182310797947,2.8279705694117325,2.0757475136019963,1.049238604883172,0.483320198757623,2.6897608874537724,1.6671688848765405,0.5684104315265712,1.786387502554229,2.7741725197233933,2.030316292646697,1.3553035998375924,-6.9317425146422,-7.441539535671184,0.5776452095535166,0.6201282946392653,0.0025761685654578613,0.018867271929284946,4.445562089261188
6,6,1.5080676090052167,1.6508656861854691,2.6598246593108215,2.5283769976427592,1.7761539418330232,0.7496450331141988,2.0007905136456685,2.390167315684799,1.3675753150215189,0.26881685965562263,0.17226516378418766,2.47457894795442,1.7307227227916757,1.0557100299825708,-7.2176690291718755,-7.441539535671184,0.6014724190976563,0.6201282946392653,0.00960473526916066,0.018867271929284946,4.681304538836649
7,7,0.6238261871374393,0.7666242681778217,1.813734325627934,1.644135575774982,0.8919125162399555,3.035147364196975,1.1547001777693142,1.5440769820019116,0.5214849887892117,2.5161680913776383,2.4196163899511323,1.6284886179968228,0.8464813046491886,0.20961970375026362,-6.863000362836912,-7.441539535671184,0.571916696903076,0.6201282946392653,0.026247363385452693,0.026247363385452693,6.4986530491397545
8,8,3.070715976824319,0.6447220629623021,1.6918321138789738,1.5222333705594624,0.20720965233704214,2.3504444938625966,1.0327979660203541,1.4221747702529515,0.3995827770402516,1.83146522012612,1.7349135186996139,0.943785747560469,0.7245790994336689,2.656509486903703,-8.775205658882763,-8.775205658882763,0.7312671382402303,0.7312671382402303,0.01627525557749768,0.026247363385452693,5.571916981024842
9,9,1.836397501567028,0.35162873322549104,0.4575136331111411,1.2291400408226514,3.0457089778733,2.5043695372750907,2.9300721388423145,0.1878562894851188,0.10648944730344055,1.5383718920725846,1.4418201906460786,0.6506924195069337,2.6218532722556294,1.4221910116464118,-7.134242105043775,-8.775205658882763,0.5945201754203145,0.7312671382402303,0.0058160855958780105,0.026247363385452693,4.572436286770838
10,10,1.4042212722742156,1.4699844266236133,2.592488496180586,0.7969638166868285,2.6135327575647427,0.4911325793749912,2.497895917102058,2.8872727137820995,1.2248451407015628,1.1061956642114714,2.5601758803189103,0.21851619164582048,0.6086163144595249,2.5405466998875443,-6.646289945963383,-8.775205658882763,0.5538574954969485,0.7312671382402303,0.012158818762592201,0.026247363385452693,5.870734778942129
