,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.23359586991497,0.7123277410691492,2.415828260361986,2.30726512042184,-6.7326235123254055,-6.7326235123254055,0.5610519593604505,0.5610519593604505,0.005314553994516096,0.005314553994516096,6.099391150513547
1,1,2.2934772260890477,0.5225001169855026,0.7970534262018147,1.8591246010369957,-5.4941208244891815,-6.7326235123254055,0.4578434020407651,0.5610519593604505,0.004625297174501929,0.005314553994516096,6.270954064019541
2,2,1.5350213906804209,0.6442076399560904,2.9513887109360906,2.974277350395403,-7.48917563703301,-7.48917563703301,0.6240979697527508,0.6240979697527508,0.01870318124554752,0.01870318124554752,4.739297396921778
3,3,1.1616041088105449,1.0551899140444458,1.813878652101062,2.4784169243064875,-6.8487074989661,-7.48917563703301,0.5707256249138416,0.6240979697527508,0.00390894140802615,0.01870318124554752,4.997317959751207
4,4,1.2928118580457932,2.608432047915051,2.3156253777786873,0.5890033168642889,-6.456202270353957,-7.48917563703301,0.5380168558628298,0.6240979697527508,0.014790901215224275,0.01870318124554752,6.041166643215412
5,5,1.4543670953763623,0.29361863835044444,2.2342521421383728,1.5854016950760899,-7.449228186827282,-7.48917563703301,0.6207690155689402,0.6240979697527508,0.005359080169873985,0.01870318124554752,2.6697112830062153
6,6,0.24708997619116246,1.3523364603597812,1.5291815045901604,2.194208065295108,-7.021465871087353,-7.48917563703301,0.5851221559239461,0.6240979697527508,0.0006797392665607155,0.01870318124554752,5.003099885583914
7,7,0.42277777891602586,1.8737595297399698,0.6046126814358332,1.982906960081048,-3.6102201411646786,-7.48917563703301,0.3008516784303899,0.6240979697527508,5.187925500764804e-06,0.01870318124554752,5.972307705599432
8,8,2.7744628028608953,0.4707972263725082,1.032874021216894,2.4482492127908544,-6.419700500254526,-7.48917563703301,0.5349750416878772,0.6240979697527508,0.0002397520171014571,0.01870318124554752,5.875830753710211
9,9,0.771883696921996,1.894416032543346,1.1308561063479037,0.867507950136458,-7.7077013101987175,-7.7077013101987175,0.6423084425165598,0.6423084425165598,0.01762353973589576,0.01870318124554752,4.173122630638844
10,10,0.6011148173863526,1.3072066057645788,0.21448121100809536,0.6856025292099667,-4.702176479926358,-7.7077013101987175,0.39184803999386314,0.6423084425165598,0.0002589253358095867,0.01870318124554752,5.246179371772595
11,11,2.9228974456168237,0.8115406262530515,1.733151551873946,2.0691842296656153,-7.573130673262213,-7.7077013101987175,0.6310942227718511,0.6423084425165598,0.02815449277937312,0.02815449277937312,5.443867897610346
12,12,2.947136137352913,0.22619315484981017,0.30320929665589724,2.1065006946935525,-8.971192735856095,-8.971192735856095,0.7475993946546745,0.7475993946546745,0.017202653722441265,0.02815449277937312,2.141441956818241
