,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.43144956816270985,1.6183174716002595,0.5875905282889684,2.4693497795085486,2.684302752777017,1.5577484490786986,2.66108572835751,0.2594171906932302,1.5922249440800949,0.2144507375165053,1.3507047359417477,0.3122955063270702,-7.050468951209176,-7.050468951209176,0.5875390792674313,0.5875390792674313,0.007935881527232562,0.007935881527232562,5.079539821600555
1,1,2.5971129140774316,2.1168274061706462,1.086100466730873,2.967859722855369,0.05122002987596574,2.056258388045112,1.6951564155565129,2.425080535463483,0.9380483901125471,0.7129606680896681,1.8492146657731932,2.4779588482300348,-7.110745195805748,-7.110745195805748,0.592562099650479,0.592562099650479,0.010609806692469989,0.010609806692469989,4.330522728319323
2,2,3.042541433732101,1.8111098388558242,1.5315289861998347,2.662142155540547,0.4966485497086135,1.7505408207302902,2.1405849351092066,2.870509055118152,1.3834769098563877,1.1583891875586299,1.543497098458371,2.923387367884704,-8.62160535236033,-8.62160535236033,0.7184671126966942,0.7184671126966942,0.03838620689221451,0.03838620689221451,3.8982980294264706
3,3,1.141384392488842,3.041545450097514,0.24364978286293515,0.7609851131924439,2.340361999495846,2.98097643197198,0.8527057341006137,0.9693520138748932,0.0955977088477946,3.0021026378115234,2.773932709700061,1.6355081668761111,-7.686142721454978,-8.62160535236033,0.6405118934545815,0.7184671126966942,0.0015958151395193822,0.03838620689221451,3.457074631479564
4,4,0.9810835457174323,2.8812446034280796,0.08334893628491379,2.997122622758008,1.4449068566983032,2.0855212880497263,3.0888432447908887,0.07389686985066411,3.0668895158595664,2.841801790869816,2.6136318630306263,1.4752073202980898,-7.872396557978963,-8.62160535236033,0.6560330464982469,0.7184671126966942,0.01573618674289578,0.03838620689221451,3.538072337267394
5,5,2.324005795885517,1.0925742000063716,1.4262711836590312,2.4077312512651705,0.8555154962793614,1.4961299164549138,2.4994518770233416,1.4168191237940333,1.278219109745866,2.252410428072574,0.8249614596089183,2.818129567672207,-7.242112735333963,-8.62160535236033,0.6035093946111636,0.7184671126966942,0.00705113828674489,0.03838620689221451,4.88700727815381
6,6,0.1866555154391778,1.7320973538688629,2.4205135568024847,0.2703809678622735,1.8497578664662575,2.135653074913403,3.138975035481831,2.411061496937487,2.2724614753367636,0.11506014466967705,1.8192038251998162,0.6807792872258676,-8.597316728601152,-8.62160535236033,0.7164430607167627,0.7184671126966942,0.025173442286400054,0.03838620689221451,3.8396381459938738
7,7,1.450321114531427,1.0911736444347933,0.5525864949563355,2.7610499068784033,3.113423458209901,1.4947293654793337,1.2710479786733002,1.7701377824657991,1.6315377608650758,1.3787257437619262,3.08286941694346,0.03985557265220429,-7.409775024235145,-8.62160535236033,0.6174812520195955,0.7184671126966942,0.01992402925811015,0.03838620689221451,4.164289209529635
8,8,2.6719346726311546,0.5274760433811922,1.774200052954088,2.1973523059267777,2.5497258612293976,2.716342919505964,0.7073503815908213,2.9917513364924293,2.853151314891706,2.600339301861654,2.5191718199629562,2.6077506251883964,-6.572122167690812,-8.62160535236033,0.5476768473075676,0.7184671126966942,0.0006129741120659206,0.03838620689221451,5.245403806244667
9,9,2.778049777462968,0.6335911408214658,1.8803151503353208,1.8088616260417327,2.1612351813443524,2.327852239561878,0.31885970170577616,2.6032606565483434,2.46466063494762,2.211848621917568,2.62528691740323,2.2192599454053266,-5.915843754856592,-8.62160535236033,0.49298697957138266,0.7184671126966942,0.0051546511700761065,0.03838620689221451,6.792176359138814
10,10,1.6390286419320133,0.01647117377970119,0.7412940148043659,0.66984049563885,1.0222140509414699,1.1888311091589954,2.3114312248926865,1.4642395261454608,1.3256395045447376,1.0728274915146854,2.008166950361465,1.080238815002444,-5.309388603747166,-8.62160535236033,0.44244905031226384,0.7184671126966942,0.0005304369169839534,0.03838620689221451,6.912320335782152
11,11,2.989980335173424,1.3674228664610946,1.044535231192967,2.020792188880261,1.325455267330071,1.4920723255475965,0.5307902646462799,2.815191219386872,2.6765911977861485,1.3760687079032865,0.22752598945306546,1.3834800313910451,-8.85330878700256,-8.85330878700256,0.7377757322502133,0.7377757322502133,0.06155270295982381,0.06155270295982381,3.967208698225562
12,12,0.8108115636702424,1.1452356357403295,0.8223479990191953,2.9732160709668722,2.277879155414256,2.4444962136317816,0.3086030338235395,2.0685645818029137,2.4544039670653834,1.1538814757295148,3.136931412220118,2.3359039194752302,-5.387641778535615,-8.85330878700256,0.44897014821130127,0.7377757322502133,0.0023091073080765256,0.06155270295982381,6.247909282793742
13,13,0.985598000638156,1.1452356357403295,0.8223479990191953,2.9732160709668722,2.277879155414256,2.4444962136317816,0.3086030338235395,2.0685645818029137,2.4544039670653834,1.1538814757295148,3.136931412220118,2.3359039194752302,-5.347498868667117,-8.85330878700256,0.4456249057222597,0.7377757322502133,0.0004613446195531568,0.06155270295982381,6.517871662303776
14,14,0.985598000638156,0.37243992430196315,0.8223479990191953,2.9732160709668722,2.277879155414256,2.4444962136317816,0.3086030338235395,2.0685645818029137,2.4544039670653834,1.1538814757295148,3.136931412220118,2.3359039194752302,-8.221316466535582,-8.85330878700256,0.6851097055446318,0.7377757322502133,0.11034160071846996,0.11034160071846996,6.840891872110063
15,15,0.985598000638156,0.37243992430196315,1.0759025768297497,2.9732160709668722,2.277879155414256,2.4444962136317816,0.3086030338235395,2.0685645818029137,2.4544039670653834,1.1538814757295148,3.136931412220118,2.3359039194752302,-7.941676988528642,-8.85330878700256,0.6618064157107202,0.7377757322502133,0.07691339560694435,0.11034160071846996,6.54582169340749
16,16,0.985598000638156,0.37243992430196315,1.0759025768297497,2.8398058674157713,2.277879155414256,2.4444962136317816,0.3086030338235395,2.0685645818029137,2.4544039670653834,1.1538814757295148,3.136931412220118,2.3359039194752302,-7.327403526070613,-8.85330878700256,0.6106169605058844,0.7377757322502133,0.05488362111534285,0.11034160071846996,8.22107754636611
17,17,0.985598000638156,0.37243992430196315,1.0759025768297497,2.8398058674157713,1.2445901494415852,2.4444962136317816,0.3086030338235395,2.0685645818029137,2.4544039670653834,1.1538814757295148,3.136931412220118,2.3359039194752302,-6.535786007704602,-8.85330878700256,0.5446488339753836,0.7377757322502133,0.002062126761845097,0.11034160071846996,4.5767536578820724
18,18,0.985598000638156,0.37243992430196315,1.0759025768297497,2.8398058674157713,1.2445901494415852,0.4313612079935665,0.3086030338235395,2.0685645818029137,2.4544039670653834,1.1538814757295148,3.136931412220118,2.3359039194752302,-7.711742154956606,-8.85330878700256,0.6426451795797171,0.7377757322502133,0.0569116047762884,0.11034160071846996,7.6986616886103505
19,19,0.985598000638156,0.37243992430196315,1.0759025768297497,2.8398058674157713,1.2445901494415852,0.4313612079935665,1.8276359959623998,2.0685645818029137,2.4544039670653834,1.1538814757295148,3.136931412220118,2.3359039194752302,-7.311760086516354,-8.85330878700256,0.6093133405430294,0.7377757322502133,0.02468818145836229,0.11034160071846996,4.751592255684059
20,20,0.985598000638156,0.37243992430196315,1.0759025768297497,2.8398058674157713,1.2445901494415852,0.4313612079935665,1.8276359959623998,1.880395608089968,2.4544039670653834,1.1538814757295148,3.136931412220118,2.3359039194752302,-7.186546688007784,-8.85330878700256,0.5988788906673154,0.7377757322502133,0.021462699292459843,0.11034160071846996,5.3238821736543045
21,21,0.985598000638156,0.37243992430196315,1.0759025768297497,2.8398058674157713,1.2445901494415852,0.4313612079935665,1.8276359959623998,1.880395608089968,1.6507510715858198,1.1538814757295148,3.136931412220118,2.3359039194752302,-5.878914270752461,-8.85330878700256,0.4899095225627051,0.7377757322502133,0.0024302451531972645,0.11034160071846996,7.904183001953761
22,22,0.985598000638156,0.37243992430196315,1.0759025768297497,2.8398058674157713,1.2445901494415852,0.4313612079935665,1.8276359959623998,1.880395608089968,1.6507510715858198,1.3915848462819798,3.136931412220118,2.3359039194752302,-6.261464580046679,-8.85330878700256,0.5217887150038899,0.7377757322502133,0.002641570056697005,0.11034160071846996,8.931536945149588
23,23,0.985598000638156,0.37243992430196315,1.0759025768297497,2.8398058674157713,1.2445901494415852,0.4313612079935665,1.8276359959623998,1.880395608089968,1.6507510715858198,1.3915848462819798,1.2257329086476025,2.3359039194752302,-7.959803060157478,-8.85330878700256,0.6633169216797898,0.7377757322502133,0.033891716864596695,0.11034160071846996,4.963135140224779
24,24,0.985598000638156,0.37243992430196315,1.0759025768297497,2.8398058674157713,1.2445901494415852,0.4313612079935665,1.8276359959623998,1.880395608089968,1.6507510715858198,1.3915848462819798,1.2257329086476025,2.1929431201256353,-8.397369644229146,-8.85330878700256,0.6997808036857621,0.7377757322502133,0.06279624598724871,0.11034160071846996,4.456380454087849
25,25,2.989980335173424,1.3674228664610946,1.044535231192967,2.020792188880261,1.325455267330071,1.4920723255475965,0.5307902646462799,2.815191219386872,2.6765911977861485,1.3760687079032865,0.22752598945306546,1.3834800313910451,-8.85330878700256,-8.85330878700256,0.7377757322502133,0.7377757322502133,0.06155270295982381,0.11034160071846996,3.967208698225562
26,26,2.989980345173424,1.3674228664610946,1.044535231192967,2.020792188880261,1.325455267330071,1.4920723255475965,0.5307902646462799,2.815191219386872,2.6765911977861485,1.3760687079032865,0.22752598945306546,1.3834800313910451,-8.853308755410348,-8.85330878700256,0.737775729617529,0.7377757322502133,0.061552700923581144,0.11034160071846996,3.9672087290229854
27,27,2.989980335173424,1.3674228764610945,1.044535231192967,2.020792188880261,1.325455267330071,1.4920723255475965,0.5307902646462799,2.815191219386872,2.6765911977861485,1.3760687079032865,0.22752598945306546,1.3834800313910451,-8.853308791368567,-8.853308791368567,0.7377757326140473,0.7377757326140473,0.061552702312714244,0.11034160071846996,3.967208685153963
28,28,2.989980335173424,1.3674228664610946,1.044535241192967,2.020792188880261,1.325455267330071,1.4920723255475965,0.5307902646462799,2.815191219386872,2.6765911977861485,1.3760687079032865,0.22752598945306546,1.3834800313910451,-8.853308765581454,-8.853308791368567,0.7377757304651212,0.7377757326140473,0.06155270250088847,0.11034160071846996,3.9672087274815766
29,29,2.989980335173424,1.3674228664610946,1.044535231192967,2.020792198880261,1.325455267330071,1.4920723255475965,0.5307902646462799,2.815191219386872,2.6765911977861485,1.3760687079032865,0.22752598945306546,1.3834800313910451,-8.853308749981064,-8.853308791368567,0.7377757291650887,0.7377757326140473,0.0615527033615513,0.11034160071846996,3.9672087422820965
30,30,2.989980335173424,1.3674228664610946,1.044535231192967,2.020792188880261,1.325455277330071,1.4920723255475965,0.5307902646462799,2.815191219386872,2.6765911977861485,1.3760687079032865,0.22752598945306546,1.3834800313910451,-8.853308754497075,-8.853308791368567,0.7377757295414229,0.7377757326140473,0.06155270182196581,0.11034160071846996,3.96720875363998
31,31,2.989980335173424,1.3674228664610946,1.044535231192967,2.020792188880261,1.325455267330071,1.4920723355475964,0.5307902646462799,2.815191219386872,2.6765911977861485,1.3760687079032865,0.22752598945306546,1.3834800313910451,-8.853308826998257,-8.853308826998257,0.7377757355831881,0.7377757355831881,0.0615527082948745,0.11034160071846996,3.9672087672827843
32,32,2.989980335173424,1.3674228664610946,1.044535231192967,2.020792188880261,1.325455267330071,1.4920723255475965,0.5307902746462799,2.815191219386872,2.6765911977861485,1.3760687079032865,0.22752598945306546,1.3834800313910451,-8.853308751217407,-8.853308826998257,0.7377757292681172,0.7377757355831881,0.06155270153770681,0.11034160071846996,3.9672087572149763
33,33,2.989980335173424,1.3674228664610946,1.044535231192967,2.020792188880261,1.325455267330071,1.4920723255475965,0.5307902646462799,2.8151912293868717,2.6765911977861485,1.3760687079032865,0.22752598945306546,1.3834800313910451,-8.853308820174966,-8.853308826998257,0.7377757350145805,0.7377757355831881,0.06155270670775287,0.11034160071846996,3.967208734813923
34,34,2.989980335173424,1.3674228664610946,1.044535231192967,2.020792188880261,1.325455267330071,1.4920723255475965,0.5307902646462799,2.815191219386872,2.6765912077861485,1.3760687079032865,0.22752598945306546,1.3834800313910451,-8.853308783382774,-8.853308826998257,0.7377757319485645,0.7377757355831881,0.06155270227869189,0.11034160071846996,3.9672086813119165
35,35,2.989980335173424,1.3674228664610946,1.044535231192967,2.020792188880261,1.325455267330071,1.4920723255475965,0.5307902646462799,2.815191219386872,2.6765911977861485,1.3760687179032864,0.22752598945306546,1.3834800313910451,-8.853308794874398,-8.853308826998257,0.7377757329061998,0.7377757355831881,0.06155270089764279,0.11034160071846996,3.9672086059020018
36,36,2.989980335173424,1.3674228664610946,1.044535231192967,2.020792188880261,1.325455267330071,1.4920723255475965,0.5307902646462799,2.815191219386872,2.6765911977861485,1.3760687079032865,0.22752599945306545,1.3834800313910451,-8.853308789017126,-8.853308826998257,0.7377757324180938,0.7377757355831881,0.061552702568153476,0.11034160071846996,3.9672086760612046
37,37,2.989980335173424,1.3674228664610946,1.044535231192967,2.020792188880261,1.325455267330071,1.4920723255475965,0.5307902646462799,2.815191219386872,2.6765911977861485,1.3760687079032865,0.22752598945306546,1.383480041391045,-8.853308796501652,-8.853308826998257,0.7377757330418043,0.7377757355831881,0.06155270130050196,0.11034160071846996,3.967208619236416
38,38,0.01,1.8040236690724074,0.01,0.01,0.01,3.141592653589793,0.01,3.141592653589793,2.314612659551979,2.1632525419190762,0.4289826187154845,2.3333893439329443,-9.48649938273365,-9.48649938273365,0.7905416152278041,0.7905416152278041,0.10869992894394229,0.11034160071846996,3.6535044536598207
39,39,0.01000001,1.8040236690724074,0.01,0.01,0.01,3.141592653589793,0.01,3.141592653589793,2.314612659551979,2.1632525419190762,0.4289826187154845,2.3333893439329443,-9.486499341228726,-9.48649938273365,0.7905416117690605,0.7905416152278041,0.10869992583531556,0.11034160071846996,3.6535044962778045
