,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.745225101212172,3.0430748243930195,-8.416870443808763,-8.416870443808763,0.701405870317397,0.701405870317397,0.010585825451433956,0.010585825451433956,2.9059529098189643
1,1,2.745225116113333,3.0430748243930195,-8.416870423638422,-8.416870443808763,0.7014058686365351,0.701405870317397,0.010585825224094325,0.010585825451433956,2.9059529252563863
2,2,2.745225101212172,3.0430748392941807,-8.416870316910497,-8.416870443808763,0.7014058597425414,0.701405870317397,0.010585824134487515,0.010585825451433956,2.9059530498123536
3,3,2.586677042230418,2.0455967479456634,-4.00229670892667,-8.416870443808763,0.33352472574388914,0.701405870317397,5.220738417590654e-05,0.010585825451433956,4.69797694731988
4,4,2.5866770571315794,2.0455967479456634,-4.002296747514966,-8.416870443808763,0.33352472895958046,0.701405870317397,5.220738254693383e-05,0.010585825451433956,4.697976935367084
5,5,2.586677042230418,2.0455967628468246,-4.002296729863125,-8.416870443808763,0.33352472748859374,0.701405870317397,5.220740237576724e-05,0.010585825451433956,4.697977045306203
6,6,2.717261337248412,2.867145571976192,-9.552932831276134,-9.552932831276134,0.7960777359396779,0.7960777359396779,0.03137349323882501,0.03137349323882501,1.5519447165435452
7,7,2.717261352149573,2.867145571976192,-9.552932798787932,-9.552932831276134,0.7960777332323277,0.7960777359396779,0.03137349213468159,0.03137349323882501,1.5519447392087358
8,8,2.717261337248412,2.867145586877353,-9.552932784050476,-9.552932831276134,0.7960777320042064,0.7960777359396779,0.03137349156822384,0.03137349323882501,1.5519447622844353
9,9,1.8967424356031497,2.7075144159245794,-7.8970011920727226,-9.552932831276134,0.6580834326727268,0.7960777359396779,0.028715390442197546,0.03137349323882501,5.080887193217308
10,10,1.896742450504311,2.7075144159245794,-7.897001226697129,-9.552932831276134,0.6580834355580941,0.7960777359396779,0.0287153909765683,0.03137349323882501,5.080887164128164
11,11,1.8967424356031497,2.7075144308257406,-7.897001215456362,-9.552932831276134,0.6580834346213634,0.7960777359396779,0.02871539045805066,0.03137349323882501,5.080887242545224
12,12,2.5720797529568027,2.8389006356421187,-9.783684277626103,-9.783684277626103,0.8153070231355085,0.8153070231355085,0.04440347835943433,0.04440347835943433,1.618563876011791
13,13,2.572079767857964,2.8389006356421187,-9.783684277380788,-9.783684277626103,0.8153070231150656,0.8153070231355085,0.04440347762961041,0.04440347835943433,1.618563832057447
14,14,2.5720797529568027,2.83890065054328,-9.783684251906374,-9.783684277626103,0.8153070209921979,0.8153070231355085,0.044403476171566134,0.04440347835943433,1.6185638690057829
15,15,2.581092018763898,2.7899537267443897,-9.81302226371643,-9.81302226371643,0.8177518553097025,0.8177518553097025,0.05006215310140669,0.05006215310140669,1.719227513871715
16,16,2.581092033665059,2.7899537267443897,-9.813022264147161,-9.813022264147161,0.8177518553455968,0.8177518553455968,0.050062152137823474,0.05006215310140669,1.7192274668967116
17,17,2.581092018763898,2.789953741645551,-9.813022271606428,-9.813022271606428,0.8177518559672023,0.8177518559672023,0.050062151579042195,0.05006215310140669,1.7192274425518548
18,18,2.580273958427392,2.801345137385164,-9.81602758862615,-9.81602758862615,0.8180022990521792,0.8180022990521792,0.048882245261162735,0.05006215310140669,1.6730648864496658
19,19,2.5802739733285533,2.801345137385164,-9.816027588571107,-9.81602758862615,0.8180022990475923,0.8180022990521792,0.048882244343063624,0.05006215310140669,1.673064840633515
20,20,2.580273958427392,2.8013451522863253,-9.816027588623028,-9.81602758862615,0.818002299051919,0.8180022990521792,0.04888224356382741,0.05006215310140669,1.6730648303482951
21,21,2.5800123706659255,2.801362434545581,-9.816028068411082,-9.816028068411082,0.8180023390342569,0.8180023390342569,0.04889637857815528,0.05006215310140669,1.6738049201621976
22,22,2.5800123855670867,2.801362434545581,-9.816028068411246,-9.816028068411246,0.8180023390342704,0.8180023390342704,0.04889637766151623,0.05006215310140669,1.6738048742468408
23,23,2.5800123706659255,2.801362449446742,-9.81602806841071,-9.816028068411246,0.8180023390342258,0.8180023390342704,0.04889637687959928,0.05006215310140669,1.6738048640493588
24,24,2.5800132922826524,2.801361824436724,-9.81602806842385,-9.81602806842385,0.8180023390353209,0.8180023390353209,0.048896391429986974,0.05006215310140669,1.6738043778515532
25,25,2.5800133071838136,2.801361824436724,-9.816028068423929,-9.816028068423929,0.8180023390353274,0.8180023390353274,0.048896390513341687,0.05006215310140669,1.6738043319355853
26,26,2.5800132922826524,2.8013618393378854,-9.816028068423854,-9.816028068423929,0.8180023390353212,0.8180023390353274,0.04889638973144449,0.05006215310140669,1.6738043217389844
27,27,2.9492078324965725,2.832217515992323,-8.734454502310975,-9.816028068423929,0.7278712085259146,0.8180023390353274,0.014453775056370313,0.05006215310140669,2.4929372107012853
28,28,2.9492078473977337,2.832217515992323,-8.734454420483786,-9.816028068423929,0.7278712017069822,0.8180023390353274,0.014453773918043734,0.05006215310140669,2.4929373079377086
