,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.3264207208228689,1.0444740986806316,0.6508761589200938,1.9493044088051905,-7.206394930570032,-7.206394930570032,0.600532910880836,0.600532910880836,0.008829912076583417,0.008829912076583417,4.163712748908779
1,1,2.2194956824942285,0.75467844707479,0.3610805164050055,1.6595087538432074,-6.546653765414262,-7.206394930570032,0.5455544804511885,0.600532910880836,0.014312461966985168,0.014312461966985168,6.730407601967869
2,2,0.6356557300487291,0.03567953210056473,2.7736742550205733,0.9405098388689821,-6.536915232979564,-7.206394930570032,0.5447429360816304,0.600532910880836,0.0024528503626136053,0.014312461966985168,4.925747830774583
3,3,1.675958397353947,1.075982200468838,2.7272533672751056,0.8940889584721197,-7.201836653919183,-7.206394930570032,0.6001530544932653,0.600532910880836,0.004982159291964687,0.014312461966985168,2.699552529223972
4,4,1.5109901371447594,0.9110139402596504,1.6079801555555184,2.9064084003423254,-7.414075122257519,-7.414075122257519,0.6178395935214599,0.6178395935214599,0.013523456765415656,0.014312461966985168,4.52660870229996
5,5,1.4727384767411655,0.9110139402596504,1.6079801555555184,2.9064084003423254,-7.356517067653647,-7.414075122257519,0.6130430889711372,0.6178395935214599,0.011259354223804086,0.014312461966985168,4.597300027022364
6,6,1.4727384767411655,0.12548859848019966,1.6079801555555184,2.9064084003423254,-7.92464244475662,-7.92464244475662,0.660386870396385,0.660386870396385,0.004217005721348697,0.014312461966985168,3.5403422386783205
7,7,1.4727384767411655,0.12548859848019966,0.42298108595842643,2.9064084003423254,-7.835568604194083,-7.92464244475662,0.6529640503495069,0.660386870396385,0.010767257743703025,0.014312461966985168,5.1013323090339355
8,8,1.4727384767411655,0.12548859848019966,0.42298108595842643,0.9159543212783865,-7.563536249622598,-7.92464244475662,0.6302946874685499,0.660386870396385,0.025373771043805594,0.025373771043805594,4.904100453422117
9,9,1.4727384767411655,0.12548859848019966,1.6079801555555184,2.9064084003423254,-7.92464244475662,-7.92464244475662,0.660386870396385,0.660386870396385,0.004217005721348697,0.025373771043805594,3.5403422386783205
10,10,1.4727384867411655,0.12548859848019966,1.6079801555555184,2.9064084003423254,-7.924642385917543,-7.92464244475662,0.6603868654931285,0.660386870396385,0.004217005569989611,0.025373771043805594,3.5403423284123505
11,11,1.4727384767411655,0.12548860848019966,1.6079801555555184,2.9064084003423254,-7.924642447317345,-7.924642447317345,0.6603868706097787,0.6603868706097787,0.004217005508188093,0.025373771043805594,3.5403422475505266
12,12,1.4727384767411655,0.12548859848019966,1.6079801655555184,2.9064084003423254,-7.924642395532945,-7.924642447317345,0.660386866294412,0.6603868706097787,0.004217005464911649,0.025373771043805594,3.5403422788725507
13,13,1.4727384767411655,0.12548859848019966,1.6079801555555184,2.9064084103423253,-7.924642431772159,-7.924642447317345,0.6603868693143465,0.6603868706097787,0.004217005698647301,0.025373771043805594,3.540342162351699
14,14,0.01,0.38156109515556685,0.01,1.6079622418516846,-7.413886397601112,-7.924642447317345,0.6178238664667594,0.6603868706097787,0.0035197326090171607,0.025373771043805594,3.817682768212812
15,15,0.01000001,0.38156109515556685,0.01,1.6079622418516846,-7.4138863222871105,-7.924642447317345,0.6178238601905925,0.6603868706097787,0.003519732285699657,0.025373771043805594,3.81768282637384
16,16,0.01,0.38156110515556685,0.01,1.6079622418516846,-7.41388639790074,-7.924642447317345,0.6178238664917283,0.6603868706097787,0.0035197326104228245,0.025373771043805594,3.817682768017214
17,17,0.01,0.38156109515556685,0.01000001,1.6079622418516846,-7.413886386403216,-7.924642447317345,0.6178238655336014,0.6603868706097787,0.0035197325608164647,0.025373771043805594,3.817682776822302
18,18,0.01,0.38156109515556685,0.01,1.6079622518516845,-7.413886394909333,-7.924642447317345,0.6178238662424445,0.6603868706097787,0.003519732597547984,0.025373771043805594,3.8176827703171767
19,19,1.1403225059790851,0.18368258798778161,1.244829713344567,2.611328830672034,-8.316443163674908,-8.316443163674908,0.6930369303062424,0.6930369303062424,0.017647285596596615,0.025373771043805594,3.5423602446991964
20,20,1.140322515979085,0.18368258798778161,1.244829713344567,2.611328830672034,-8.31644319676449,-8.31644319676449,0.6930369330637075,0.6930369330637075,0.017647286176678295,0.025373771043805594,3.5423602157488716
21,21,1.1403225059790851,0.1836825979877816,1.244829713344567,2.611328830672034,-8.316443138304157,-8.31644319676449,0.6930369281920131,0.6930369330637075,0.01764728456190409,0.025373771043805594,3.542360219771254
22,22,1.1403225059790851,0.18368258798778161,1.2448297233445669,2.611328830672034,-8.316443189908936,-8.31644319676449,0.6930369324924114,0.6930369330637075,0.017647285893212405,0.025373771043805594,3.5423601998220846
23,23,1.1403225059790851,0.18368258798778161,1.244829713344567,2.611328840672034,-8.316443210107668,-8.316443210107668,0.6930369341756389,0.6930369341756389,0.017647286103906687,0.025373771043805594,3.5423602313300506
24,24,1.2556426454070653,0.10458602413651728,1.3776890993098685,2.8279060201058264,-9.571569299132818,-9.571569299132818,0.7976307749277348,0.7976307749277348,0.02108911477311048,0.025373771043805594,1.7441326122752798
25,25,1.2556426554070652,0.10458602413651728,1.3776890993098685,2.8279060201058264,-9.57156930384705,-9.57156930384705,0.7976307753205876,0.7976307753205876,0.021089114721412512,0.025373771043805594,1.7441325883238221
26,26,1.2556426454070653,0.10458603413651728,1.3776890993098685,2.8279060201058264,-9.571569264612847,-9.57156930384705,0.7976307720510706,0.7976307753205876,0.021089112928620347,0.025373771043805594,1.7441326765149228
27,27,1.2556426454070653,0.10458602413651728,1.3776891093098684,2.8279060201058264,-9.571569297255536,-9.57156930384705,0.7976307747712946,0.7976307753205876,0.02108911441028341,0.025373771043805594,1.744132586620168
28,28,1.2556426454070653,0.10458602413651728,1.3776890993098685,2.8279060301058263,-9.571569278545173,-9.57156930384705,0.7976307732120977,0.7976307753205876,0.021089113998037076,0.025373771043805594,1.744132611685174
29,29,1.2888693739931159,0.01,1.3903726983713403,2.8045083621490012,-9.743081772979,-9.743081772979,0.8119234810815833,0.8119234810815833,0.0392257713425813,0.0392257713425813,1.4766227509445997
30,30,1.2888693839931158,0.01,1.3903726983713403,2.8045083621490012,-9.743081758893025,-9.743081772979,0.811923479907752,0.8119234810815833,0.03922577054099042,0.0392257713425813,1.476622749053277
31,31,1.2888693739931159,0.01000001,1.3903726983713403,2.8045083621490012,-9.743081773253046,-9.743081773253046,0.8119234811044205,0.8119234811044205,0.039225769587911644,0.0392257713425813,1.4766227347729028
32,32,1.2888693739931159,0.01,1.3903727083713402,2.8045083621490012,-9.743081758161193,-9.743081773253046,0.811923479846766,0.8119234811044205,0.039225770493961906,0.0392257713425813,1.4766227496516109
33,33,1.2888693739931159,0.01,1.3903726983713403,2.804508372149001,-9.743081767358943,-9.743081773253046,0.8119234806132453,0.8119234811044205,0.03922577046421868,0.0392257713425813,1.4766227275681842
34,34,1.2553585367957572,0.01,1.344810135908244,2.7700127423127343,-9.791348386299086,-9.791348386299086,0.8159456988582572,0.8159456988582572,0.04823704306623233,0.04823704306623233,1.7476605605074127
35,35,1.255358546795757,0.01,1.344810135908244,2.7700127423127343,-9.791348385998043,-9.791348386299086,0.8159456988331703,0.8159456988582572,0.0482370424044085,0.04823704306623233,1.7476605309122135
36,36,1.2553585367957572,0.01000001,1.344810135908244,2.7700127423127343,-9.791348383137645,-9.791348386299086,0.8159456985948038,0.8159456988582572,0.04823704079442123,0.04823704306623233,1.7476605393347882
37,37,1.2553585367957572,0.01,1.344810145908244,2.7700127423127343,-9.791348385015763,-9.791348386299086,0.8159456987513135,0.8159456988582572,0.04823704234711394,0.04823704306623233,1.7476605322512313
38,38,1.2553585367957572,0.01,1.344810135908244,2.7700127523127342,-9.791348399328664,-9.791348399328664,0.8159456999440553,0.8159456999440553,0.04823704229458816,0.04823704306623233,1.7476604987615616
39,39,1.2517179583403966,0.01,1.3407767562061992,2.7960549938990815,-9.810555989367533,-9.810555989367533,0.8175463324472944,0.8175463324472944,0.04636135101585456,0.04823704306623233,1.6374451117016093
40,40,1.2517179683403965,0.01,1.3407767562061992,2.7960549938990815,-9.810555989190615,-9.810555989367533,0.8175463324325513,0.8175463324472944,0.04636135043863086,0.04823704306623233,1.6374450822076057
41,41,1.2517179583403966,0.01000001,1.3407767562061992,2.7960549938990815,-9.810555983615533,-9.810555989367533,0.8175463319679611,0.8175463324472944,0.04636134869323501,0.04823704306623233,1.6374450961361333
42,42,1.2517179583403966,0.01,1.3407767662061991,2.7960549938990815,-9.810555988169991,-9.810555989367533,0.8175463323474993,0.8175463324472944,0.04636135038236978,0.04823704306623233,1.6374450836782728
43,43,1.2517179583403966,0.01,1.3407767562061992,2.7960550038990815,-9.810555990603245,-9.810555990603245,0.8175463325502704,0.8175463325502704,0.04636134997026334,0.04823704306623233,1.6374450719436027
44,44,1.2504175447553478,0.01,1.33669530252115,2.79920437842692,-9.811075033563702,-9.811075033563702,0.8175895861303085,0.8175895861303085,0.04635223401172006,0.04823704306623233,1.6408840807113734
45,45,1.2504175547553478,0.01,1.33669530252115,2.79920437842692,-9.811075034076435,-9.811075034076435,0.8175895861730362,0.8175895861730362,0.046352233460425184,0.04823704306623233,1.6408840499744457
46,46,1.2504175447553478,0.01000001,1.33669530252115,2.79920437842692,-9.81107502720668,-9.811075034076435,0.8175895856005567,0.8175895861730362,0.04635223166623624,0.04823704306623233,1.6408840659120187
47,47,1.2504175447553478,0.01,1.33669531252115,2.79920437842692,-9.8110750330365,-9.811075034076435,0.817589586086375,0.8175895861730362,0.04635223340391547,0.04823704306623233,1.6408840515023257
48,48,1.2504175447553478,0.01,1.33669530252115,2.79920438842692,-9.811075033527407,-9.811075034076435,0.8175895861272839,0.8175895861730362,0.04635223292482744,0.04823704306623233,1.6408840432695797
49,49,1.2516008416681186,0.01,1.334217244690781,2.799617582131503,-9.811251215998757,-9.811251215998757,0.8176042679998964,0.8176042679998964,0.04639223545049074,0.04823704306623233,1.6429619002799
50,50,1.2516008516681185,0.01,1.334217244690781,2.799617582131503,-9.811251216684855,-9.811251216684855,0.8176042680570713,0.8176042680570713,0.046392234904552736,0.04823704306623233,1.642961869229623
51,51,1.2516008416681186,0.01000001,1.334217244690781,2.799617582131503,-9.811251209673074,-9.811251216684855,0.8176042674727562,0.8176042680570713,0.04639223310733002,0.04823704306623233,1.6429618854059242
52,52,1.2516008416681186,0.01,1.334217254690781,2.799617582131503,-9.811251215640167,-9.811251216684855,0.817604267970014,0.8176042680570713,0.0463922348478866,0.04823704306623233,1.642961870771245
53,53,1.2516008416681186,0.01,1.334217244690781,2.799617592131503,-9.811251215817549,-9.811251216684855,0.8176042679847958,0.8176042680570713,0.046392234356657486,0.04823704306623233,1.6429618630909175
54,54,1.2697240930339209,0.01,1.3080331076612761,2.8020506007360537,-9.81290649289861,-9.81290649289861,0.8177422077415509,0.8177422077415509,0.04669806976004476,0.04823704306623233,1.6557104747084708
55,55,1.2697241030339208,0.01,1.3080331076612761,2.8020506007360537,-9.812906494629175,-9.812906494629175,0.8177422078857646,0.8177422078857646,0.04669806924666747,0.04823704306623233,1.6557104417918396
56,56,1.2697240930339209,0.01000001,1.3080331076612761,2.8020506007360537,-9.812906487923339,-9.812906494629175,0.8177422073269449,0.8177422078857646,0.04669806749274526,0.04823704306623233,1.6557104576996835
57,57,1.2697240930339209,0.01,1.308033117661276,2.8020506007360537,-9.812906493554229,-9.812906494629175,0.8177422077961857,0.8177422078857646,0.046698069188638926,0.04823704306623233,1.6557104434263152
58,58,1.2697240930339209,0.01,1.3080331076612761,2.8020506107360537,-9.812906491879849,-9.812906494629175,0.8177422076566541,0.8177422078857646,0.046698068623379156,0.04823704306623233,1.655710438956561
59,59,1.3155867761485254,0.01,1.2516992452881737,2.8050185085389105,-9.81612062581685,-9.81612062581685,0.8180100521514042,0.8180100521514042,0.04720142964855594,0.04823704306623233,1.6714317108725254
60,60,1.3155867861485253,0.01,1.2516992452881737,2.8050185085389105,-9.816120628814506,-9.816120628814506,0.8180100524012088,0.8180100524012088,0.04720142917569385,0.04823704306623233,1.6714316757350076
61,61,1.3155867761485254,0.01000001,1.2516992452881737,2.8050185085389105,-9.816120625148343,-9.816120628814506,0.8180100520956953,0.8180100524012088,0.047201427616043665,0.04823704306623233,1.6714316870960317
62,62,1.3155867761485254,0.01,1.2516992552881736,2.8050185085389105,-9.816120627711076,-9.816120628814506,0.8180100523092563,0.8180100524012088,0.047201429115796695,0.04823704306623233,1.671431677486268
63,63,1.3155867761485254,0.01,1.2516992452881737,2.8050185185389105,-9.816120623775788,-9.816120628814506,0.8180100519813157,0.8180100524012088,0.047201428455454386,0.04823704306623233,1.6714316768332367
64,64,1.455002091374346,0.01,1.0931255087008152,2.8098655575439175,-9.824139441954147,-9.824139441954147,0.8186782868295123,0.8186782868295123,0.048385813056120545,0.048385813056120545,1.6977979864910253
65,65,1.455002101374346,0.01,1.0931255087008152,2.8098655575439175,-9.824139446970793,-9.824139446970793,0.8186782872475661,0.8186782872475661,0.04838581264927562,0.048385813056120545,1.697797947839888
66,66,1.455002091374346,0.01000001,1.0931255087008152,2.8098655575439175,-9.82413945549513,-9.82413945549513,0.8186782879579275,0.8186782879579275,0.04838581180264111,0.048385813056120545,1.69779793849672
67,67,1.455002091374346,0.01,1.093125518700815,2.8098655575439175,-9.824139445942722,-9.82413945549513,0.8186782871618935,0.8186782879579275,0.04838581259152342,0.048385813056120545,1.697797949635813
68,68,1.455002091374346,0.01,1.0931255087008152,2.8098655675439175,-9.824139438076482,-9.82413945549513,0.8186782865063735,0.8186782879579275,0.04838581175372288,0.048385813056120545,1.6977979554328755
69,69,2.4425871445835043,0.04292621359329005,0.01,2.8494993601801872,-9.558811489783114,-9.82413945549513,0.7965676241485928,0.8186782879579275,0.038159307121278505,0.048385813056120545,2.1625086128000817
70,70,2.4425871545835043,0.04292621359329005,0.01,2.8494993601801872,-9.558811502523486,-9.82413945549513,0.7965676252102906,0.8186782879579275,0.038159307092103044,0.048385813056120545,2.162508562488995
71,71,2.4425871445835043,0.04292622359329005,0.01,2.8494993601801872,-9.558811453070355,-9.82413945549513,0.7965676210891962,0.8186782879579275,0.03815930524950171,0.048385813056120545,2.1625086353313634
72,72,2.4425871445835043,0.04292621359329005,0.01000001,2.8494993601801872,-9.558811506065734,-9.82413945549513,0.7965676255054778,0.8186782879579275,0.0381593071975695,0.048385813056120545,2.1625085547431553
73,73,2.4425871445835043,0.04292621359329005,0.01,2.849499370180187,-9.558811452242374,-9.82413945549513,0.7965676210201978,0.8186782879579275,0.03815930522226695,0.048385813056120545,2.1625086370092816
74,74,1.610896996231049,0.01519755632057984,0.9221490975268192,2.816121938066297,-9.840750903539885,-9.840750903539885,0.8200625752949904,0.8200625752949904,0.04872780958692515,0.04872780958692515,1.675522822934937
75,75,1.610897006231049,0.01519755632057984,0.9221490975268192,2.816121938066297,-9.84075090983801,-9.84075090983801,0.8200625758198341,0.8200625758198341,0.04872780925266939,0.04872780958692515,1.6755227824303631
76,76,1.610896996231049,0.01519756632057984,0.9221490975268192,2.816121938066297,-9.840750927690157,-9.840750927690157,0.8200625773075131,0.8200625773075131,0.04872780906785426,0.04872780958692515,1.675522757547384
77,77,1.610896996231049,0.01519755632057984,0.9221491075268192,2.816121938066297,-9.84075090875817,-9.840750927690157,0.8200625757298475,0.8200625773075131,0.048727809187222436,0.04872780958692515,1.6755227845882388
78,78,1.610896996231049,0.01519755632057984,0.9221490975268192,2.816121948066297,-9.840750895777719,-9.840750927690157,0.8200625746481432,0.8200625773075131,0.048727808149742854,0.04872780958692515,1.6755227982109773
79,79,2.026742070407277,0.029061884956934937,0.4660745487634097,2.832810649123242,-9.820144954056717,-9.840750927690157,0.8183454128380597,0.8200625773075131,0.0476170736576388,0.04872780958692515,1.6952545122017852
80,80,2.026742080407277,0.029061884956934937,0.4660745487634097,2.832810649123242,-9.82014496140059,-9.840750927690157,0.8183454134500492,0.8200625773075131,0.04761707342601177,0.04872780958692515,1.6952544701828458
81,81,2.026742070407277,0.02906189495693494,0.4660745487634097,2.832810649123242,-9.820144971635097,-9.840750927690157,0.8183454143029247,0.8200625773075131,0.047617073399497105,0.04872780958692515,1.6952544425233356
82,82,2.026742070407277,0.029061884956934937,0.4660745587634097,2.832810649123242,-9.820144963365733,-9.840750927690157,0.8183454136138111,0.8200625773075131,0.0476170734908057,0.04872780958692515,1.6952544672886916
83,83,2.026742070407277,0.029061884956934937,0.4660745487634097,2.832810659123242,-9.820144930770425,-9.840750927690157,0.8183454108975354,0.8200625773075131,0.04761707179710671,0.04872780958692515,1.6952545130986891
84,84,1.7754144981051683,0.020682591142582654,0.7417159264003892,2.82272436099514,-9.852976699172237,-9.852976699172237,0.8210813915976863,0.8210813915976863,0.04906582351819188,0.04906582351819188,1.6535052350427861
85,85,1.7754145081051682,0.020682591142582654,0.7417159264003892,2.82272436099514,-9.852976706089256,-9.852976706089256,0.8210813921741047,0.8210813921741047,0.049065823234077065,0.04906582351819188,1.6535051936274385
86,86,1.7754144981051683,0.020682601142582656,0.7417159264003892,2.82272436099514,-9.85297672803719,-9.85297672803719,0.8210813940030991,0.8210813940030991,0.049065823460318146,0.04906582351819188,1.6535051574048936
87,87,1.7754144981051683,0.020682591142582654,0.7417159364003892,2.82272436099514,-9.852976705671258,-9.85297672803719,0.8210813921392716,0.8210813940030991,0.0490658231960848,0.04906582351819188,1.6535051950027793
88,88,1.7754144981051683,0.020682591142582654,0.7417159264003892,2.82272437099514,-9.85297668607114,-9.85297672803719,0.8210813905059283,0.8210813940030991,0.04906582191003523,0.04906582351819188,1.6535052189745585
89,89,2.62376146857121,0.05468380118183201,0.01,2.836732965958958,-9.595155295125705,-9.85297672803719,0.7995962745938088,0.8210813940030991,0.033409242492814586,0.04906582351819188,1.6107702876164893
90,90,2.62376147857121,0.05468380118183201,0.01,2.836732965958958,-9.59515528503371,-9.85297672803719,0.7995962737528092,0.8210813940030991,0.03340924198953165,0.04906582351819188,1.6107702806694562
91,91,2.62376146857121,0.054683811181832014,0.01,2.836732965958958,-9.595155253071665,-9.85297672803719,0.7995962710893054,0.8210813940030991,0.033409240991965114,0.04906582351819188,1.610770331888716
92,92,2.62376146857121,0.05468380118183201,0.01000001,2.836732965958958,-9.59515528530835,-9.85297672803719,0.7995962737756958,0.8210813940030991,0.03340924202259659,0.04906582351819188,1.6107702795295467
93,93,2.62376146857121,0.05468380118183201,0.01,2.836732975958958,-9.595155252957374,-9.85297672803719,0.7995962710797812,0.8210813940030991,0.03340924098179584,0.04906582351819188,1.6107703320403175
94,94,1.884166962103363,0.025041321119135963,0.6479147899396216,2.8245201713887997,-9.870401580287167,-9.870401580287167,0.8225334650239305,0.8225334650239305,0.04850179281654193,0.04906582351819188,1.5537429614079912
95,95,1.884166972103363,0.025041321119135963,0.6479147899396216,2.8245201713887997,-9.870401583854703,-9.870401583854703,0.8225334653212252,0.8225334653212252,0.04850179245902364,0.04906582351819188,1.5537429267162537
96,96,1.884166962103363,0.025041331119135965,0.6479147899396216,2.8245201713887997,-9.870401605854166,-9.870401605854166,0.8225334671545138,0.8225334671545138,0.048501792857705714,0.04906582351819188,1.5537428886641322
97,97,1.884166962103363,0.025041321119135963,0.6479147999396216,2.8245201713887997,-9.870401584260987,-9.870401605854166,0.8225334653550823,0.8225334671545138,0.04850179245541754,0.04906582351819188,1.5537429268533458
98,98,1.884166962103363,0.025041321119135963,0.6479147899396216,2.8245201813887997,-9.870401563082257,-9.870401605854166,0.8225334635901881,0.8225334671545138,0.048501791155985366,0.04906582351819188,1.553742952729678
99,99,1.8267933703836767,0.026364352254678838,0.7947008989874266,2.8033000194729993,-9.880468195075583,-9.880468195075583,0.8233723495896319,0.8233723495896319,0.04652621798327821,0.04906582351819188,1.3908247645865828
100,100,1.8267933803836767,0.026364352254678838,0.7947008989874266,2.8033000194729993,-9.880468186293976,-9.880468195075583,0.8233723488578314,0.8233723495896319,0.046526217289330596,0.04906582351819188,1.390824755812659
101,101,1.8267933703836767,0.02636436225467884,0.7947008989874266,2.8033000194729993,-9.880468217355121,-9.880468217355121,0.8233723514462601,0.8233723514462601,0.046526218169115174,0.04906582351819188,1.3908247226971326
102,102,1.8267933703836767,0.026364352254678838,0.7947009089874266,2.8033000194729993,-9.880468185991488,-9.880468217355121,0.823372348832624,0.8233723514462601,0.04652621724531781,0.04906582351819188,1.390824757315798
103,103,1.8267933703836767,0.026364352254678838,0.7947008989874266,2.8033000294729993,-9.880468185411262,-9.880468217355121,0.8233723487842718,0.8233723514462601,0.04652621674553383,0.04906582351819188,1.3908247453768752
104,104,2.182305825192868,0.05771491937780699,0.3876811225206315,2.7732678220344065,-9.96491530754183,-9.96491530754183,0.8304096089618191,0.8304096089618191,0.05321972764378248,0.05321972764378248,1.3537768778023178
105,105,2.182305835192868,0.05771491937780699,0.3876811225206315,2.7732678220344065,-9.964915302999813,-9.96491530754183,0.8304096085833178,0.8304096089618191,0.053219726977226586,0.05321972764378248,1.3537768596343085
106,106,2.182305825192868,0.05771492937780699,0.3876811225206315,2.7732678220344065,-9.96491532199297,-9.96491532199297,0.8304096101660808,0.8304096101660808,0.05321972758609903,0.05321972764378248,1.3537768272950217
107,107,2.182305825192868,0.05771491937780699,0.3876811325206315,2.7732678220344065,-9.964915306739185,-9.96491532199297,0.8304096088949321,0.8304096101660808,0.05321972716350924,0.05321972764378248,1.353776855394841
108,108,2.182305825192868,0.05771491937780699,0.3876811225206315,2.7732678320344064,-9.964915292973402,-9.96491532199297,0.8304096077477835,0.8304096101660808,0.05321972602327478,0.05321972764378248,1.3537768669048376
109,109,2.0146865486474557,0.08130907020071365,0.52989009695244,2.7497931021499684,-10.081723494152914,-10.081723494152914,0.8401436245127428,0.8401436245127428,0.06136580325539416,0.06136580325539416,1.3189526561608744
110,110,2.0146865586474556,0.08130907020071365,0.52989009695244,2.7497931021499684,-10.081723493680766,-10.081723494152914,0.8401436244733972,0.8401436245127428,0.06136580271942835,0.06136580325539416,1.3189526325813006
111,111,2.0146865486474557,0.08130908020071365,0.52989009695244,2.7497931021499684,-10.08172351544621,-10.08172351544621,0.8401436262871842,0.8401436262871842,0.061365803696177945,0.061365803696177945,1.3189526142392793
112,112,2.0146865486474557,0.08130907020071365,0.5298901069524401,2.7497931021499684,-10.081723494391808,-10.08172351544621,0.8401436245326507,0.8401436262871842,0.06136580279283147,0.061365803696177945,1.318952637407321
113,113,2.0146865486474557,0.08130907020071365,0.52989009695244,2.7497931121499684,-10.0817234866334,-10.08172351544621,0.8401436238861167,0.8401436262871842,0.0613658016074976,0.061365803696177945,1.3189526325755168
114,114,1.7891420813679908,0.24311873094389524,0.6542786608187348,2.5922119887282067,-9.673627153311154,-10.08172351544621,0.8061355961092628,0.8401436262871842,0.07960331987876784,0.07960331987876784,3.4561849759508902
115,115,1.7891420913679907,0.24311873094389524,0.6542786608187348,2.5922119887282067,-9.67362718834717,-10.08172351544621,0.8061355990289308,0.8401436262871842,0.07960332097247445,0.07960332097247445,3.456184894365748
116,116,1.7891420813679908,0.24311874094389524,0.6542786608187348,2.5922119887282067,-9.6736271313329,-10.08172351544621,0.8061355942777416,0.8401436262871842,0.07960331978901672,0.07960332097247445,3.4561851048210457
117,117,1.7891420813679908,0.24311873094389524,0.6542786708187348,2.5922119887282067,-9.673627149792052,-10.08172351544621,0.8061355958160044,0.8401436262871842,0.0796033192590257,0.07960332097247445,3.456184964277412
118,118,1.7891420813679908,0.24311873094389524,0.6542786608187348,2.5922119987282066,-9.673627176753786,-10.08172351544621,0.8061355980628155,0.8401436262871842,0.07960331934193572,0.07960332097247445,3.4561849620247216
119,119,1.948286054334709,0.12894598006386832,0.5665102021902272,2.7034010804268505,-10.17075832404598,-10.17075832404598,0.8475631936704984,0.8475631936704984,0.0727229314773134,0.07960332097247445,1.475766520339377
120,120,1.9482860643347089,0.12894598006386832,0.5665102021902272,2.7034010804268505,-10.17075833060488,-10.17075833060488,0.8475631942170733,0.8475631942170733,0.07272293121903844,0.07960332097247445,1.4757664844391911
121,121,1.948286054334709,0.1289459900638683,0.5665102021902272,2.7034010804268505,-10.170758338343335,-10.170758338343335,0.8475631948619445,0.8475631948619445,0.07272293205196328,0.07960332097247445,1.4757665207508097
122,122,1.948286054334709,0.12894598006386832,0.5665102121902272,2.7034010804268505,-10.170758324919825,-10.170758338343335,0.8475631937433188,0.8475631948619445,0.07272293107192898,0.07960332097247445,1.4757665079628026
123,123,1.948286054334709,0.12894598006386832,0.5665102021902272,2.7034010904268504,-10.1707583247418,-10.170758338343335,0.8475631937284834,0.8475631948619445,0.07272292986331819,0.07960332097247445,1.4757664887143562
124,124,2.228584386790372,0.23352488623162065,0.248921924387893,2.547254388171789,-10.24636238972243,-10.24636238972243,0.8538635324768692,0.8538635324768692,0.09113884105396476,0.09113884105396476,1.4863845876754311
125,125,2.228584396790372,0.23352488623162065,0.248921924387893,2.547254388171789,-10.246362403113828,-10.246362403113828,0.853863533592819,0.853863533592819,0.0911388407186749,0.09113884105396476,1.4863845331248058
126,126,2.228584386790372,0.23352489623162065,0.248921924387893,2.547254388171789,-10.24636241731684,-10.24636241731684,0.8538635347764033,0.8538635347764033,0.09113884147419496,0.09113884147419496,1.4863845245214407
127,127,2.228584386790372,0.23352488623162065,0.248921934387893,2.547254388171789,-10.246362415724173,-10.24636241731684,0.853863534643681,0.8538635347764033,0.09113884207808007,0.09113884207808007,1.4863845235714166
128,128,2.228584386790372,0.23352488623162065,0.248921924387893,2.547254398171789,-10.246362402898246,-10.24636241731684,0.8538635335748538,0.8538635347764033,0.09113883964620578,0.09113884207808007,1.4863845305866192
129,129,2.0730232964093624,0.17548526633169803,0.4251783378825139,2.633913304383599,-10.283713699474538,-10.283713699474538,0.8569761416228782,0.8569761416228782,0.08744811153983689,0.09113884207808007,1.383035765449307
