,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.8221924943052192,2.0984559242817125,1.7256047767472806,2.209716560891524,1.2202890651454625,2.184699061655787,2.5931582867931167,1.4682839764684894,2.955339331395554,2.526985559168524,3.0894805975789015,0.541231658031791,1.6418250543054584,2.9709753968439925,2.0440961426426587,2.7057749267491644,-7.1003035494701825,-7.1003035494701825,0.5916919624558485,0.5916919624558485,0.011070570912585263,0.011070570912585263,5.393093274407022
1,1,0.020247036262573063,2.4281031205669734,0.11296371024103478,1.8948070718998749,2.739240653971695,0.5720579962060006,2.9228054820910785,1.7979311733857488,1.3426982651278527,0.9143444935605081,1.4768395314738305,0.8708788543359136,0.029183987788871095,1.3583343292400392,0.4314550760015996,1.0931338595971616,-7.103998782557255,-7.103998782557255,0.591999898546438,0.591999898546438,0.005872908444309929,0.011070570912585263,5.597127715336029
2,2,0.38880391287156635,2.796659997277942,2.009080585659632,2.263363948636737,1.5037648870783455,2.4681748716245977,1.6873297139244683,0.5624554052191384,0.10722248695665669,2.810461368979105,1.8453964130813747,2.7669957397590963,0.3977408693964153,1.7268912108475833,0.8000119538838535,1.4616907374794155,-6.757864654870656,-7.103998782557255,0.563155387905888,0.591999898546438,0.009813683233560612,0.011070570912585263,4.902451640922358
3,3,2.3013302281259005,0.020574830593599318,2.364588070679984,1.0442976028506978,1.8592723719967224,2.82368235664495,2.042837198842845,0.9179628901375152,0.4627299718750335,0.03437620040966415,0.6263300747459157,1.5479294032638296,0.7532483563018657,0.5078248650615438,1.155519440789304,1.817198224384866,-6.925127401359706,-7.103998782557255,0.5770939501133089,0.591999898546438,0.015340214134988553,0.015340214134988553,5.926021830972267
4,4,1.8744667230854815,2.725303979742911,1.9377245663414782,0.6174340977083033,1.4324088676582163,2.3968188523064438,1.9584814965791841,0.8336071878738542,0.03586646753652744,2.739105349558976,0.19946656960352116,1.46357370019628,0.32638485196335965,0.0809613599191492,0.7286559364507978,1.3903347200463598,-6.119572561810818,-7.103998782557255,0.5099643801509015,0.591999898546438,0.005713963814891836,0.015340214134988553,7.6192793819368205
5,5,0.6720433122242222,1.5228805727089176,1.3687668503437112,2.5466033478874177,0.8634511516604493,1.1943954414451847,1.38952378045655,0.26464947175122,2.5985014051285535,2.170147633663184,2.1286358197826356,0.2611502892101536,2.8890197858300954,2.6435962975111753,0.15969821672774054,0.8213770003233025,-8.08417206153568,-8.08417206153568,0.6736810051279734,0.6736810051279734,0.01537172622771079,0.01537172622771079,4.355927036424589
6,6,1.496571771307517,2.6269065774767224,2.1932953144150265,0.23953915348289478,1.6879796157317648,2.2984214462129895,2.4935497902123753,1.0891779358225355,0.2914372157120513,0.14258098982921674,0.1010691710626228,1.0856787482934485,0.8614531420981033,0.33653210809467304,1.2637242264835662,1.9254030100791282,-7.418849678697385,-8.08417206153568,0.6182374732247821,0.6736810051279734,0.0013510968145190774,0.01537172622771079,4.68891088492132
7,7,3.1086088631718223,1.1073510115539416,0.6737397526895388,0.8107866948431275,0.1684240540062769,2.869668990928485,3.0647973423784514,2.7012150276868407,1.9034743074743814,1.7546180848448343,0.3197359805816531,1.6569262897556565,2.4734902371137206,0.9077796494549057,1.8349717711990616,0.4058474441563471,-7.180663237446411,-8.08417206153568,0.5983886031205342,0.6736810051279734,0.016850775479515585,0.016850775479515585,5.2783553506068515
8,8,3.1193161083639644,1.1180582566441084,3.001480512321992,3.1385274529467058,2.49616481363873,2.06581709544227,3.0755045859397434,2.711922272878983,1.9141815526665236,0.9507661909894696,2.6474767401824426,0.8530743942694416,2.484197482305863,0.1039277539686909,1.8456790147603537,0.41655468924651395,-7.859445069594643,-8.08417206153568,0.6549537557995536,0.6736810051279734,0.005613473484099852,0.016850775479515585,3.5529671851966
9,9,1.48870686021934,1.408909254972219,0.160738856898478,0.2977857975231919,2.7870158118050092,2.356668093506574,1.444895337795119,1.0813130247343585,2.205032550994634,2.4517495961708313,2.938327738348722,1.1439253923337456,0.8535882341612384,1.604911159150053,0.21506976661572907,1.9175380946916827,-7.551248989150594,-8.08417206153568,0.6292707490958828,0.6736810051279734,0.03345436437595848,0.03345436437595848,4.807394849835703
