,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.8302151491546397,2.4315240218301186,1.3336518571728126,2.5950193508560613,1.2169300941657928,1.119667212217252,1.3505675560884371,1.2471832202432713,2.655036207827913,1.1806638945116936,-7.426123124565586,-7.426123124565586,0.6188435937137988,0.6188435937137988,0.002307229159058105,0.002307229159058105,5.52765838074253
1,1,1.8302151640558009,2.4315240218301186,1.3336518571728126,2.5950193508560613,1.2169300941657928,1.119667212217252,1.3505675560884371,1.2471832202432713,2.655036207827913,1.1806638945116936,-7.426123133845716,-7.426123133845716,0.618843594487143,0.618843594487143,0.0023072287322417023,0.002307229159058105,5.527658273389939
2,2,1.8302151491546397,2.43152403673128,1.3336518571728126,2.5950193508560613,1.2169300941657928,1.119667212217252,1.3505675560884371,1.2471832202432713,2.655036207827913,1.1806638945116936,-7.426123143028673,-7.426123143028673,0.6188435952523894,0.6188435952523894,0.002307228383885953,0.002307229159058105,5.527658242275422
3,3,1.8302151491546397,2.4315240218301186,1.3336518720739738,2.5950193508560613,1.2169300941657928,1.119667212217252,1.3505675560884371,1.2471832202432713,2.655036207827913,1.1806638945116936,-7.426123118014533,-7.426123143028673,0.6188435931678777,0.6188435952523894,0.002307229346172757,0.002307229346172757,5.527658421351298
4,4,1.8302151491546397,2.4315240218301186,1.3336518571728126,2.5950193657572225,1.2169300941657928,1.119667212217252,1.3505675560884371,1.2471832202432713,2.655036207827913,1.1806638945116936,-7.426123104876483,-7.426123143028673,0.6188435920730403,0.6188435952523894,0.002307228714402318,0.002307229346172757,5.527658396223806
5,5,1.8302151491546397,2.4315240218301186,1.3336518571728126,2.5950193508560613,1.216930109066954,1.119667212217252,1.3505675560884371,1.2471832202432713,2.655036207827913,1.1806638945116936,-7.426123131812845,-7.426123143028673,0.6188435943177371,0.6188435952523894,0.002307229343302542,0.002307229346172757,5.527658381196041
6,6,1.8302151491546397,2.4315240218301186,1.3336518571728126,2.5950193508560613,1.2169300941657928,1.1196672271184132,1.3505675560884371,1.2471832202432713,2.655036207827913,1.1806638945116936,-7.4261231383595625,-7.426123143028673,0.6188435948632969,0.6188435952523894,0.0023072292446914148,0.002307229346172757,5.527658415816134
7,7,1.8302151491546397,2.4315240218301186,1.3336518571728126,2.5950193508560613,1.2169300941657928,1.119667212217252,1.3505675709895983,1.2471832202432713,2.655036207827913,1.1806638945116936,-7.426123119008112,-7.426123143028673,0.6188435932506761,0.6188435952523894,0.0023072293359820972,0.002307229346172757,5.527658376961746
8,8,1.8302151491546397,2.4315240218301186,1.3336518571728126,2.5950193508560613,1.2169300941657928,1.119667212217252,1.3505675560884371,1.2471832351444325,2.655036207827913,1.1806638945116936,-7.426123109520527,-7.426123143028673,0.618843592460044,0.6188435952523894,0.002307229406101927,0.002307229406101927,5.527658398647681
9,9,1.8302151491546397,2.4315240218301186,1.3336518571728126,2.5950193508560613,1.2169300941657928,1.119667212217252,1.3505675560884371,1.2471832202432713,2.6550362227290742,1.1806638945116936,-7.426123130005441,-7.426123143028673,0.6188435941671201,0.6188435952523894,0.0023072292206433712,0.002307229406101927,5.52765836073187
