# 10_runs
5.684803800015371111e-01 8.337962589085876064e-02
5.899553705630751210e-01 1.349773271177286127e-01
5.803717625178472783e-01 1.013664473611274319e-01
6.022357470480139696e-01 7.136694115262150195e-02
5.900071857165338773e-01 6.953926426628341539e-02
5.837937479995146672e-01 8.995746526854186964e-02
5.945313253131057074e-01 1.126519735227881902e-01
6.579291876967741093e-01 8.511873430169258903e-02
5.308944352228748276e-01 1.427755556883125720e-01
7.206321304868483768e-01 7.073589300581806238e-02
7.206321299617503007e-01 7.073589257557807985e-02
7.206321327512612562e-01 7.073589402681459970e-02
7.206321303132966483e-01 7.073589270977491406e-02
7.206321323456591488e-01 7.073589295508313224e-02
6.153417387449428011e-01 2.566858902459654562e-02
6.153417369241804824e-01 2.566858654874332180e-02
6.153417391432569605e-01 2.566859175604609480e-02
6.153417386434718583e-01 2.566858692211913123e-02
6.153417407906771608e-01 2.566858994958350071e-02
6.502366124183567297e-01 1.447222593651873168e-01
6.657068076289794911e-01 1.332938960304664855e-01
6.564210967510497596e-01 1.382030717657905805e-01
6.625707514937878573e-01 1.342555049899608333e-01
6.567527458520089345e-01 1.379231299290513690e-01
7.909412000429498768e-01 5.319789477032423747e-02
7.836350408082063401e-01 7.431892340916032569e-02
7.831584891434746343e-01 7.573680160340298673e-02
7.909412000888176308e-01 5.319789465582236421e-02
7.909412007784961673e-01 5.319789490194017090e-02
7.486568732122054204e-01 1.686327720764723148e-01
7.486568743086130517e-01 1.686327720329220403e-01
7.486568724660298546e-01 1.686327724341517009e-01
7.386443889241929295e-01 1.773642656589441979e-01
7.386443896762312500e-01 1.773642648389004151e-01
8.005631234337503566e-01 8.943558241082721905e-02
8.005631241634283413e-01 8.943558170298228360e-02
8.005631236769721326e-01 8.943558069305510005e-02
7.796550912469778494e-01 1.537825432995461872e-01
7.796550918302832534e-01 1.537825430685531014e-01
7.844795108082682766e-01 1.551292677747016791e-01
7.844795108623692226e-01 1.551292677207933013e-01
7.844795111952165279e-01 1.551292667936306491e-01
8.177930545318063960e-01 5.389224555503404485e-02
8.177930539992830372e-01 5.389224535234552610e-02
8.222292318996317073e-01 5.545762733152081320e-02
8.222292320784623243e-01 5.545762681249118836e-02
8.222292315575266963e-01 5.545762718541160513e-02
8.225764574147349517e-01 5.448345645372387053e-02
8.225764572425962040e-01 5.448345640991144462e-02
8.256352331895285834e-01 5.507779939285242093e-02
8.256352330285426921e-01 5.507779963806293255e-02
8.256352326330104185e-01 5.507779937586464863e-02
8.258605812447068484e-01 5.444092315066823007e-02
8.258605809822825439e-01 5.444092325877567667e-02
8.126268410450500079e-01 7.719448767204907524e-02
8.238642357737013810e-01 5.847420509635587599e-02
8.268484147334091983e-01 5.629544800816363437e-02
8.031402057229980462e-01 1.005902924716058078e-01
8.063417023000397643e-01 9.228971950670886160e-02
7.786978947178923027e-01 1.763613114027146600e-01
8.095588665652998506e-01 8.945832422063743072e-02
8.045352554331941519e-01 1.022994252121987857e-01
7.904995353079710130e-01 1.416229302827727576e-01
8.119341995791771183e-01 8.379595328415277711e-02
8.186750065019710032e-01 7.572898062307600875e-02
8.224130057979820441e-01 6.848501990063324274e-02
8.140626397152204152e-01 8.607597262338161082e-02
8.143426337268413473e-01 8.542674671043798407e-02
7.966937045599548073e-01 1.324439869448372220e-01
8.180482139870036695e-01 7.598704560066385505e-02
8.302356696036088390e-01 5.946117833642123457e-02
8.214832058797050252e-01 6.958807007929780630e-02
7.899053369179301898e-01 1.493106176769007920e-01
8.112279360240662873e-01 9.123175096736722833e-02
8.067539199175299824e-01 1.090665809452285723e-01
7.904167463234330615e-01 1.553547700323941461e-01
7.935962254008908090e-01 1.460641515512710042e-01
8.042611999984808913e-01 1.158358131667484164e-01
7.949114033847821670e-01 1.422515449614969729e-01
7.883833658950029077e-01 1.665779056037381689e-01
7.839963613678674337e-01 1.796363345852952653e-01
8.075736015049657102e-01 1.117867977515550199e-01
8.149604649690548319e-01 9.267476144985432873e-02
8.017011402435931799e-01 1.279901929348047918e-01
8.162248495037893736e-01 7.961959414412587976e-02
7.874136536762629257e-01 1.577137593200717836e-01
8.152265128892060009e-01 8.187702717389903906e-02
7.833613878885622439e-01 1.493684101979677326e-01
7.918869536606295556e-01 1.543595768415513270e-01
8.431458250219417971e-01 4.115251433954823096e-02
7.921619639723316286e-01 1.397321681751483025e-01
8.257951780231138628e-01 8.904410667886383801e-02
8.239407231593945946e-01 8.110756066284194321e-02
8.016526824346417168e-01 1.191640222408690553e-01
7.821094258644749608e-01 1.143809936347586625e-01
7.741113238207575353e-01 1.341057546887747809e-01
7.835595524727788641e-01 1.155923455483895690e-01
7.852976128043861470e-01 1.412517734240660572e-01
8.150332440115976018e-01 6.220080600014443045e-02
7.905514370590165374e-01 1.307096689997221117e-01
7.573144495902001117e-01 1.636393272287836320e-01
7.941006340066610880e-01 1.035068952300212120e-01
7.667908839848676106e-01 1.436474513944302200e-01
7.617889524648798760e-01 1.585127909816571867e-01
7.761710769791519970e-01 1.133783516130803942e-01
7.391702720080244315e-01 1.624665134599118377e-01
7.578575015352158051e-01 1.428332970001539304e-01
7.448685117741331574e-01 1.483833750768048243e-01
7.298363763620359101e-01 1.609615294682731901e-01
7.396294884951998272e-01 1.762523801959268444e-01
7.825643162280582210e-01 1.324927501776406447e-01
7.837006449743580960e-01 1.310989176278742896e-01
7.829031608409546816e-01 1.367842766678581123e-01
7.664132522768218880e-01 1.742574149841407960e-01
7.455915170284567184e-01 1.557929028710164920e-01
7.615571855550050673e-01 1.390867718104748796e-01
7.659192112474705327e-01 1.349766572132892195e-01
7.859594825739949497e-01 1.460267985293298432e-01
7.925707595103850256e-01 1.169006150782714304e-01
8.090558358112744930e-01 1.175807102210941479e-01
8.054270615189264015e-01 1.257069620474608740e-01
8.009585148370843566e-01 1.383565287566173030e-01
7.889821373867402787e-01 1.651434393105309650e-01
8.031927559276426098e-01 1.325148052663741860e-01
7.853541556232522813e-01 1.711870400095923395e-01
7.978691588773364485e-01 1.599876404174277178e-01
7.893146686244937316e-01 1.755397106471862367e-01
8.026556737113466067e-01 1.416374269942071440e-01
8.135627212452745116e-01 1.292608120640930114e-01
8.077700932547248192e-01 1.285677232715284890e-01
8.208484830893890694e-01 1.027077697792250499e-01
8.210135311506807643e-01 1.023617105689559326e-01
7.982629881167218056e-01 1.573636794556987351e-01
8.292191785428852935e-01 8.884015177873828828e-02
8.034389756558590889e-01 1.190420194447137370e-01
7.611300294778666764e-01 1.892571008750845718e-01
7.728360008272942006e-01 1.825478162967388018e-01
7.966748483880768950e-01 1.245984190391104668e-01
8.001914998212653618e-01 1.272118057634724630e-01
7.108274259830454911e-01 2.173326313122317666e-01
7.427718863141040684e-01 1.587983702643922246e-01
7.246599586176050156e-01 1.618693519514030343e-01
7.574070123200336013e-01 1.462488055140575838e-01
7.221582298176616455e-01 1.999000740748209104e-01
7.140530396792672541e-01 2.024528247135488623e-01
7.473786472394357006e-01 1.983271630988596990e-01
7.782635506541367709e-01 1.285070352819789319e-01
7.348249491076612738e-01 1.518533497277044508e-01
7.182875245921731544e-01 1.840117057909627374e-01
7.423160303294238371e-01 1.450497392467879343e-01
7.272427154066345434e-01 1.892489871714825023e-01
7.359567188418273398e-01 1.807903138374606089e-01
7.361148578473160065e-01 1.717996492869693081e-01
7.241120709722357329e-01 1.847413579257039251e-01
7.169092978334947741e-01 1.885059865704475646e-01
7.504778612994786879e-01 1.461732844817730526e-01
7.372270864445054084e-01 1.804007525706944615e-01
7.918561843492449848e-01 1.527374510902915483e-01
7.714230615489192644e-01 1.481767296029992964e-01
7.519747925914324060e-01 1.709838837842664605e-01
7.479181407474139176e-01 1.717409855902410076e-01
7.746316506424548720e-01 1.658813807127245132e-01
7.801787622540579115e-01 1.577114937500381786e-01
7.994732392654877451e-01 1.207702877608775038e-01
7.748853550333982820e-01 1.551218953275099455e-01
7.764991193480585974e-01 1.347246497198056892e-01
7.321447524701738541e-01 1.976297568197241394e-01
7.165443895645228212e-01 2.224726564571364307e-01
7.807828221443456895e-01 1.368013488669196087e-01
7.367507440797408380e-01 1.626079270583641323e-01
6.999693989207854683e-01 1.962979567467633135e-01
7.195442042626731816e-01 1.882220293879982576e-01
7.698518423437353819e-01 1.250756087263819039e-01
