# 10_runs
5.669692721572870964e-01 7.348370055406094892e-02
5.995469783193255742e-01 4.560928710729949404e-02
6.240289138062584673e-01 4.243209659322939864e-02
6.455312611888698315e-01 4.181223334417551174e-02
6.737813263398262364e-01 5.933814177355233033e-02
6.839572641419993104e-01 5.293614684912071461e-02
6.864292464155106188e-01 5.255159553181580623e-02
6.910852448216194821e-01 5.309561739282290388e-02
6.988182781473502025e-01 6.039121609813877245e-02
6.988182781473502025e-01 6.039121609813877245e-02
7.064359583457440195e-01 6.062393360112940804e-02
7.117391370464174472e-01 5.417237443226734228e-02
7.134772390918897589e-01 5.223674819808412501e-02
7.134772390918897589e-01 5.223674819808412501e-02
7.182178993797727617e-01 4.981147710275504042e-02
7.285487021566262600e-01 4.872369640044358491e-02
7.285487021566262600e-01 4.872369640044358491e-02
7.285487021566262600e-01 4.872369640044358491e-02
7.293528673924358774e-01 4.732033752903922613e-02
7.482956172772611270e-01 5.555772736115526661e-02
7.485368415917055263e-01 5.538775399837194552e-02
7.485368415917055263e-01 5.538775399837194552e-02
7.485368415917055263e-01 5.538775399837194552e-02
7.485368415917055263e-01 5.538775399837194552e-02
7.485368415917055263e-01 5.538775399837194552e-02
7.485368415917055263e-01 5.538775399837194552e-02
7.499605117329396498e-01 5.291700815409301761e-02
7.499605117329396498e-01 5.291700815409301761e-02
7.499605117329396498e-01 5.291700815409301761e-02
7.499605117329396498e-01 5.291700815409301761e-02
7.564866520598376720e-01 5.253042208951265446e-02
7.564866520598376720e-01 5.253042208951265446e-02
7.564866520598376720e-01 5.253042208951265446e-02
7.599807282528926455e-01 4.782513549456104962e-02
7.599807282528926455e-01 4.782513549456104962e-02
7.599807282528926455e-01 4.782513549456104962e-02
7.599807282528926455e-01 4.782513549456104962e-02
7.599807282528926455e-01 4.782513549456104962e-02
7.599807282528926455e-01 4.782513549456104962e-02
7.620804991567865505e-01 5.049833515527854533e-02
7.620804991567865505e-01 5.049833515527854533e-02
7.680930737965910859e-01 4.463251646125954847e-02
7.680930737965910859e-01 4.463251646125954847e-02
7.716870371287185559e-01 4.733528851615801530e-02
7.716870371287185559e-01 4.733528851615801530e-02
7.716870371287185559e-01 4.733528851615801530e-02
7.717170590401993824e-01 4.737495144730971552e-02
7.717170590401993824e-01 4.737495144730971552e-02
7.751239761466269806e-01 4.403481386197165975e-02
7.751239761466269806e-01 4.403481386197165975e-02
7.751239761466269806e-01 4.403481386197165975e-02
7.751239761466269806e-01 4.403481386197165975e-02
7.751239761466269806e-01 4.403481386197165975e-02
7.751239761466269806e-01 4.403481386197165975e-02
7.751239761466269806e-01 4.403481386197165975e-02
7.824633803504539298e-01 3.923519955123809522e-02
7.824633803504539298e-01 3.923519955123809522e-02
7.824633803504539298e-01 3.923519955123809522e-02
7.824633803504539298e-01 3.923519955123809522e-02
7.824633803504539298e-01 3.923519955123809522e-02
7.824633803504539298e-01 3.923519955123809522e-02
7.824633803504539298e-01 3.923519955123809522e-02
7.824633803504539298e-01 3.923519955123809522e-02
7.824633803504539298e-01 3.923519955123809522e-02
7.824633803504539298e-01 3.923519955123809522e-02
7.824633803504539298e-01 3.923519955123809522e-02
7.824633803504539298e-01 3.923519955123809522e-02
7.824633803504539298e-01 3.923519955123809522e-02
7.824633803504539298e-01 3.923519955123809522e-02
7.855032290238093129e-01 4.110207872207835567e-02
7.855032290238093129e-01 4.110207872207835567e-02
7.855032290238093129e-01 4.110207872207835567e-02
7.855032290238093129e-01 4.110207872207835567e-02
7.855032290238093129e-01 4.110207872207835567e-02
7.855032290238093129e-01 4.110207872207835567e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.925878687493101982e-01 4.162344424020596872e-02
7.957264642307908531e-01 4.190176086526024163e-02
