# 28_runs
5.722227089246502141e-01 8.181770103165539321e-02
5.667469778531013525e-01 7.122453070075944470e-02
5.818175831147678334e-01 5.195616394912670744e-02
6.129158741848249603e-01 8.886096029824928910e-02
5.636873505463564360e-01 9.152508501385570039e-02
5.718488540420555433e-01 1.154298074968740095e-01
5.646492957184233719e-01 9.165674657093948741e-02
5.828668460970104492e-01 1.005171139358908006e-01
5.795083996681219540e-01 7.336126052461910962e-02
6.015064173802029401e-01 5.665437827472782906e-02
5.942536513064021753e-01 9.705738822502198160e-02
5.683035220682147726e-01 1.071938344214112548e-01
6.001139869763207901e-01 1.033439265532588858e-01
6.061447500108723130e-01 9.963450529256513699e-02
5.962004112793011235e-01 1.011141152053776637e-01
6.103075480142509113e-01 9.201252266391531098e-02
6.078519717897120644e-01 1.245508725453180338e-01
6.144523508366646070e-01 8.404821829871260419e-02
6.475737334618353325e-01 8.482196073764679267e-02
6.313912088483210061e-01 9.072349936659662717e-02
6.196995450444091613e-01 1.179076998849252073e-01
6.452630633894804735e-01 9.433706448403712808e-02
6.369965080464149443e-01 1.043072274154693557e-01
6.197453737274838392e-01 1.364309291970337568e-01
6.383660066569963876e-01 1.258548201654213217e-01
6.443992777388025672e-01 1.032507889593408529e-01
6.476849452748955072e-01 1.048756111354596926e-01
6.785587336240415102e-01 9.454060811923122032e-02
6.790299597592426295e-01 1.053394384235013526e-01
6.997537148341190782e-01 9.968013554761630257e-02
6.976619798637185843e-01 1.042099681652816079e-01
7.121002862571962355e-01 9.585230678873318810e-02
7.370819238418870878e-01 8.195089911143701999e-02
7.233123915898981293e-01 9.707455046270938026e-02
7.132544490507599644e-01 1.222937488995783639e-01
7.205661335899186115e-01 1.175670525825370238e-01
7.527703523052525769e-01 9.605562259037242478e-02
7.488220030845186281e-01 9.586720499641258886e-02
7.527446008992004778e-01 9.918442383281013408e-02
7.473394542146509778e-01 1.120449790316067756e-01
7.657257942698568742e-01 1.095912571724375478e-01
7.684594641314175245e-01 1.104015073491898952e-01
7.650260431421637142e-01 1.321304430424468657e-01
7.688432763315543594e-01 1.329392847188007043e-01
7.863162892839851148e-01 1.086519505044684503e-01
8.023805510194641499e-01 9.242265069268916500e-02
8.058329530962399234e-01 1.258910087056450688e-01
8.009384599703387453e-01 1.208911769018905791e-01
8.030948136207241017e-01 1.114897816085430871e-01
8.000977426305473372e-01 1.201487081872405910e-01
8.104118291238872063e-01 1.069831389224113055e-01
8.177268355516815745e-01 1.114478702223397344e-01
8.226223100884723083e-01 9.806769091357987744e-02
8.092987548553047805e-01 1.129296942944890969e-01
8.247632788778955781e-01 1.029345472777095372e-01
8.321758923288185006e-01 8.896462948465083675e-02
8.284392668926846559e-01 1.052378023449868083e-01
8.345068110082342061e-01 9.209637420617705628e-02
8.268008274550581183e-01 1.193152513949991833e-01
8.258200663892473203e-01 1.087587330821363357e-01
8.465057971079447130e-01 8.685155154717655313e-02
8.507218563325877891e-01 7.398751283284893399e-02
8.450174850283992400e-01 9.938518378971539224e-02
8.600148711331370155e-01 7.010071332126791011e-02
8.528767768164470242e-01 9.036778720674125409e-02
8.500477830002429736e-01 9.395619012011620363e-02
8.348302326495142811e-01 1.387087919894898491e-01
8.683715196218876331e-01 7.532940131918572368e-02
8.629771226837469333e-01 9.025633874984825833e-02
8.698312454488142942e-01 7.425664035858382805e-02
8.672339963743923574e-01 9.306769999070164945e-02
8.761147802405880869e-01 6.673961362095934269e-02
8.737934215321976339e-01 7.585157507740353244e-02
8.761941872613252524e-01 7.458973293003738625e-02
8.702973723699839459e-01 9.098521382333482621e-02
8.758461014504784758e-01 7.487974142559962465e-02
8.806465782450955126e-01 7.067174648791112179e-02
8.832124802114601492e-01 6.653999905235480350e-02
8.832287463240839909e-01 6.750909554715875394e-02
8.887431382918906664e-01 5.285043847313755649e-02
8.879803628198962295e-01 6.002436317733467891e-02
8.773283340103913419e-01 8.058407683353047135e-02
8.908113338687481120e-01 5.107710764070430565e-02
8.762845309513339620e-01 9.120002876198007868e-02
8.801663702658358845e-01 8.006223614473829964e-02
8.886386301494111351e-01 7.016375063713727045e-02
8.969778100198538828e-01 3.728577457461585559e-02
8.955072146359197571e-01 4.570636106621829564e-02
8.934388254090696035e-01 5.598745663957163665e-02
8.994459645303410911e-01 3.541848247007406414e-02
9.008283996919183023e-01 3.475201227248479741e-02
8.835067129753493287e-01 9.379068084215656798e-02
9.020503433323107112e-01 3.127818756313886089e-02
8.886235398194537449e-01 7.810313842727013844e-02
8.919825969217732853e-01 6.124119099989295406e-02
8.940240043480754961e-01 5.593387765307685638e-02
