,iter ,BETA_0,GAMMA_0,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.991817684401585,0.36847262348214765,-5.014156994331347,-5.014156994331347,0.4178464161942789,0.4178464161942789,0.0003890241109372822,0.0003890241109372822,5.386503357582253,100.00000000000004,55.00868106330739,2.3473138502420543,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.3823390389657116,0.867603445604976,-7.5861199245165984,-7.5861199245165984,0.6321766603763832,0.6321766603763832,0.013943536693345825,0.013943536693345825,5.1571182285716475,100.00000000000004,55.00868106330739,2.3473138502420543,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,2.177939132047643,1.2794017983029946,-8.790441775234335,-8.790441775234335,0.7325368146028612,0.7325368146028612,0.03294133876911616,0.03294133876911616,4.113737334735532,100.00000000000004,55.00868106330739,2.3473138502420543,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,1.3835817717431407,1.8881317472809236,-7.055062482395771,-8.790441775234335,0.5879218735329809,0.7325368146028612,0.0034438604244460035,0.03294133876911616,3.365104532359709,100.00000000000004,55.00868106330739,2.3473138502420543,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,2.8564902105291536,2.206873790043472,-6.050242068766565,-8.790441775234335,0.5041868390638804,0.7325368146028612,0.001494793564096188,0.03294133876911616,5.054315710989407,100.00000000000004,55.00868106330739,2.3473138502420543,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,0.2335028311235309,1.9473093379708064,-5.7018132214201325,-8.790441775234335,0.475151101785011,0.7325368146028612,0.0002526288335307007,0.03294133876911616,4.55773467547818,100.00000000000004,55.00868106330739,2.3473138502420543,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.8631487809882616,0.1859078077239412,-6.978809381302978,-8.790441775234335,0.5815674484419148,0.7325368146028612,0.002031827682071415,0.03294133876911616,3.094572570425939,100.00000000000004,55.00868106330739,2.3473138502420543,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,0.6934062826965897,2.700434758037957,-9.386192295458223,-9.386192295458223,0.7821826912881852,0.7821826912881852,0.05724848722126703,0.05724848722126703,3.1042223098093586,100.00000000000004,55.00868106330739,2.3473138502420543,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,2.353136004929334,3.104940529663041,-7.872428164330833,-9.386192295458223,0.6560356803609028,0.7821826912881852,0.006118620446350474,0.05724848722126703,3.576429853372261,100.00000000000004,55.00868106330739,2.3473138502420543,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.5735197046650287,1.1067252695963288,-9.270273422337976,-9.386192295458223,0.7725227851948313,0.7821826912881852,0.03769779651839763,0.05724848722126703,2.899286157434517,100.00000000000004,55.00868106330739,2.3473138502420543,0.0,0.0,0,0.0,0.0,0.0,0.0
