,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.802237707527784,1.371589968720811,2.4507098322226635,0.6290691273425029,2.71254327670021,3.0896103361774374,0.52308715953064,1.8806065905599594,-7.637489323620467,-7.637489323620467,0.6364574436350389,0.6364574436350389,0.005351801245473014,0.005351801245473014,3.7456481038568583
1,1,0.14697239789347472,0.7163246596155626,1.5316519764461012,2.8416039224834613,2.057277972429798,2.170552479962298,2.9994145058861914,1.2253412851987344,-5.221294212586493,-7.637489323620467,0.4351078510488744,0.6364574436350389,0.004024679527118473,0.005351801245473014,7.2850854775466765
2,2,3.0440483461348595,2.5562117659429333,1.2971352707897525,2.607087216929088,1.82276126708139,1.9360357743059498,1.9291880521507052,0.9908245798503261,-6.598459055367953,-7.637489323620467,0.5498715879473294,0.6364574436350389,0.0023664731888225297,0.005351801245473014,4.696730529290356
3,3,2.421549810222981,2.6856801753025987,1.4266036768537502,2.7365556229930856,1.9522296731453876,2.065504180369947,1.3066895139735915,0.36832604383647216,-7.50987680549981,-7.637489323620467,0.6258230671249841,0.6364574436350389,0.004728481437754619,0.005351801245473014,3.454761448581138
4,4,0.04559198532466823,0.30972234670286114,0.12648751311980377,0.36059779439334805,2.707864498135443,0.765388016636001,3.138166007530863,2.1998025373937438,-4.978966112532437,-7.637489323620467,0.41491384271103643,0.6364574436350389,2.6464256143127412e-05,0.005351801245473014,4.472714294436177
5,5,0.9556174013654746,1.428158775949193,1.2449239427682885,1.4790342236396798,0.694708273893957,1.6754134330789603,0.9165987779365852,0.18664631355441075,-9.378318129565365,-9.378318129565365,0.7815265107971138,0.7815265107971138,0.05377236438378895,0.05377236438378895,3.067149621011964
6,6,2.3263000255664537,2.7988414025148103,2.6156065767844865,2.849716857655878,1.7390212496488113,2.7197264065711515,2.2872814094861695,1.557328940018053,-8.873845547742192,-9.378318129565365,0.739487128978516,0.7815265107971138,0.04920780504224287,0.05377236438378895,4.487011591209679
7,7,0.5566281585236548,1.0291695354720114,0.8459347097416876,2.2336169108148507,1.1229213103052074,2.1036264672275475,0.5176095424433707,2.919249726565047,-4.794418168092117,-9.378318129565365,0.3995348473410098,0.7815265107971138,0.0006327321966710164,0.05377236438378895,7.564873640443182
8,8,1.911418050403512,2.3839594273518685,2.2007246016215447,1.7011605390958897,2.4777112005900506,1.5711700955085866,3.1167458259092164,1.1424469649570865,-7.518195762011801,-9.378318129565365,0.6265163135009834,0.7815265107971138,0.004315112607715264,0.05377236438378895,4.124822847568666
9,9,3.0894018691634404,2.3839594273518685,2.2007246016215447,1.7011605390958897,2.4777112005900506,1.5711700955085866,3.1167458259092164,1.1424469649570865,-7.473262223858863,-9.378318129565365,0.6227718519882386,0.7815265107971138,0.004207273155334175,0.05377236438378895,2.8060877457545743
