,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,0.053396138597717746,2.270585144078886,1.264950205891262,1.8487469750635621,2.9634090738800722,1.0010604008027864,2.3188377510899403,1.2663215756650723,0.33278934115704173,0.2781874136228706,2.7400635638319804,0.09453967016180598,1.0824355069404665,0.8507534222594096,3.1373642550382925,0.09397262039893461,-7.375915123846069,-7.375915123846069,0.6146595936538392,0.6146595936538392,0.0030741792023931303,0.0030741792023931303,3.4015896416793368
1,1,1.735082807041342,1.8196235084084633,1.4613915720588342,1.5382175546421333,0.6596161768329096,1.1187299248189724,1.6193900498373197,2.0857385708373624,0.27162864700412004,1.8536688712460854,0.9212389657845679,2.0471559666419785,0.4244480516775029,0.9450797801782119,1.4788370970226468,0.28829505832737823,-7.151621320993581,-7.375915123846069,0.5959684434161318,0.6146595936538392,0.0036497178253145322,0.0036497178253145322,5.42174553035516
2,2,1.9456681808918355,0.5219955690827656,1.2116278043385629,0.9480587561387162,0.3380982248049398,2.3914758100130986,1.5717552187761221,1.3196549234210582,2.9177474181560465,2.3685917272231163,1.6875260000775028,2.704286664824956,2.649141801630684,0.2585578536195463,2.6293974056929295,3.0356106860276943,-6.6007687847940275,-7.375915123846069,0.5500640653995023,0.6146595936538392,0.0042762009084692035,0.0042762009084692035,5.022708172535673
3,3,1.8643969011550277,1.4453603681035574,1.5185969123349479,0.28051357162489965,2.8956389729974394,0.7967636281264174,0.4619047203163247,1.5701967604602682,0.5507700488020189,2.9493395803858062,2.2892963419338024,1.6189690504967242,1.6957804101364493,1.446284591274676,1.9171581698910642,1.4797557192121669,-6.257654755661666,-7.375915123846069,0.5214712296384721,0.6146595936538392,0.0009057307919739247,0.0042762009084692035,5.883533113989671
4,4,0.6315263681798221,1.083812775780663,2.0103808741086477,1.8951822573236408,2.776721773316035,2.5115676078407434,0.33455705044990114,0.9570538463504003,1.1621458938487526,0.5247944874057981,0.3352264451084066,2.083577953194228,1.4926948481307143,2.0327045135173596,2.3209123001148626,1.5417252170057993,-5.923841321733255,-7.375915123846069,0.49365344347777124,0.6146595936538392,0.00011068325049127193,0.0042762009084692035,5.112661324312903
5,5,2.8147762634648457,0.2807088448958128,1.82920219842555,1.652144875382385,2.4572560939851296,1.2816017546520968,1.6320098464343296,2.456201386446023,1.642822637656918,2.726555144173001,0.6454442461826025,2.7196922977934763,2.620741811308129,0.7514556482700128,3.011980764934272,3.0886948003106833,-8.178265235453047,-8.178265235453047,0.6815221029544206,0.6815221029544206,0.012884869489453419,0.012884869489453419,4.6171880844950834
6,6,2.9409406649590286,2.367170046610086,0.7578039833954108,1.871779556287012,0.6670063786143882,2.7238548172850856,2.0997745498341835,2.704505075347181,2.9978639246829584,2.846898088997296,1.3300736440568786,0.9290558069577486,1.5102885329978641,1.6794891184955245,0.8828448737163545,2.2906735981259034,-8.121274914111957,-8.178265235453047,0.6767729095093298,0.6815221029544206,0.01813599528178352,0.01813599528178352,4.103281949199925
7,7,1.7101181690792862,0.03408391612041095,3.024567389542605,3.1406530295461876,1.7874960556465767,1.3710227052791062,1.2549446225176344,2.187804346308639,0.6315119201058574,2.0550472843551018,0.6502423230307615,1.3200402773679216,0.9358141872624248,1.0127181967563825,0.1344735857480901,0.3441045394583857,-7.236416797486327,-8.178265235453047,0.6030347331238606,0.6815221029544206,0.0032762492765599817,0.01813599528178352,4.800854809945108
8,8,2.846432044241154,1.950389719535425,1.052185349013099,1.4429541501451264,0.07774773108455513,0.3049347043803674,2.380099700899815,1.9705392088456832,2.6810417343399946,0.05534400818181795,2.633469186028342,2.3148063243457706,0.31381490843366167,1.925437477836995,0.16002655102578411,1.7355807199357725,-5.17873020967836,-8.178265235453047,0.43156085080653,0.6815221029544206,0.0008863367951519665,0.01813599528178352,6.790366117394395
9,9,0.5417429071495807,0.171444189985551,2.2556237028571253,2.9451114174032,2.7421699984272916,1.2600205043746837,2.265952340838005,3.016677739425984,1.0693548771441987,0.15452947660506355,1.6373225159812694,1.6109282610103803,1.8181083948193044,0.8169698630590718,1.1652863001416738,2.077226550309855,-6.697914702446483,-8.178265235453047,0.5581595585372069,0.6815221029544206,9.67289793977805e-07,0.01813599528178352,3.569171133588931
10,10,2.251747274294436,1.2836836942312901,2.960300635160013,1.5151828725195544,0.4531156444690998,2.7858377667896383,0.8064053147844302,2.683975194177322,1.2972216681174384,2.475600517287712,1.3695113985960257,0.7044927036551326,2.9021949906381908,0.35653687700617653,0.6458007391530297,0.07411903685865706,-7.035812431829117,-8.178265235453047,0.5863177026524264,0.6815221029544206,0.003488666900542169,0.01813599528178352,4.370284456381796
