,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.425462060016295,0.07498665216156915,1.9943281574552636,2.3549487375374314,-7.1631646213549685,-7.1631646213549685,0.5969303851129141,0.5969303851129141,0.009421837891823943,0.009421837891823943,5.283972369528016
1,1,2.4254620749174562,0.07498665216156915,1.9943281574552636,2.3549487375374314,-7.163164659572562,-7.163164659572562,0.5969303882977135,0.5969303882977135,0.009421838411289758,0.009421838411289758,5.2839723140765
2,2,2.425462060016295,0.07498666706273034,1.9943281574552636,2.3549487375374314,-7.1631646520705585,-7.163164659572562,0.5969303876725466,0.5969303882977135,0.009421838009924554,0.009421838411289758,5.283972301997501
3,3,2.425462060016295,0.07498665216156915,1.9943281723564248,2.3549487375374314,-7.163164660203197,-7.163164660203197,0.5969303883502665,0.5969303883502665,0.009421838496334083,0.009421838496334083,5.283972310225117
4,4,2.425462060016295,0.07498665216156915,1.9943281574552636,2.3549487524385926,-7.163164607949228,-7.163164660203197,0.596930383995769,0.5969303883502665,0.009421837304614482,0.009421838496334083,5.283972466243654
5,5,3.028809558580396,0.5598987756805893,2.6076315971114505,2.143310084766708,-8.921840292233268,-8.921840292233268,0.743486691019439,0.743486691019439,0.03368703382485837,0.03368703382485837,3.532617097625632
6,6,3.028809573481557,0.5598987756805893,2.6076315971114505,2.143310084766708,-8.921840270929776,-8.921840292233268,0.743486689244148,0.743486691019439,0.03368703494893287,0.03368703494893287,3.532617190192312
7,7,3.028809558580396,0.5598987905817505,2.6076315971114505,2.143310084766708,-8.92184029039155,-8.921840292233268,0.7434866908659625,0.743486691019439,0.0336870335522292,0.03368703494893287,3.5326170883833328
8,8,3.028809558580396,0.5598987756805893,2.6076316120126117,2.143310084766708,-8.921840311687493,-8.921840311687493,0.7434866926406244,0.7434866926406244,0.033687032943295524,0.03368703494893287,3.53261700914895
9,9,3.028809558580396,0.5598987756805893,2.6076315971114505,2.143310099667869,-8.92184017972118,-8.921840311687493,0.7434866816434317,0.7434866926406244,0.033687032572255735,0.03368703494893287,3.532617322261075
10,10,3.4369879754596764,0.9286978994077262,3.1321657788824737,1.6801848334433158,-6.795537882496049,-8.921840311687493,0.5662948235413374,0.7434866926406244,0.004552080596754055,0.03368703494893287,5.172522111428663
11,11,3.4369879903608376,0.9286978994077262,3.1321657788824737,1.6801848334433158,-6.795537830320036,-8.921840311687493,0.5662948191933364,0.7434866926406244,0.004552080704434259,0.03368703494893287,5.17252221411357
12,12,3.4369879754596764,0.9286979143088874,3.1321657788824737,1.6801848334433158,-6.795537766616908,-8.921840311687493,0.5662948138847423,0.7434866926406244,0.00455207998322767,0.03368703494893287,5.1725221511652535
13,13,3.4369879754596764,0.9286978994077262,3.132165793783635,1.6801848334433158,-6.79553783700718,-8.921840311687493,0.5662948197505984,0.7434866926406244,0.0045520804018294595,0.03368703494893287,5.172522142466725
14,14,3.4369879754596764,0.9286978994077262,3.1321657788824737,1.680184848344477,-6.795538002238235,-8.921840311687493,0.5662948335198529,0.7434866926406244,0.0045520812254204925,0.03368703494893287,5.1725220687668525
15,15,3.167251551060726,0.6849844818385534,2.7855380082431713,1.9862317584520501,-9.48955085254133,-9.48955085254133,0.7907959043784442,0.7907959043784442,0.03616719227226952,0.03616719227226952,1.9669024810627462
16,16,3.1672515659618874,0.6849844818385534,2.7855380082431713,1.9862317584520501,-9.489550880862375,-9.489550880862375,0.7907959067385312,0.7907959067385312,0.0361671941262575,0.0361671941262575,1.9669024944528246
17,17,3.167251551060726,0.6849844967397146,2.7855380082431713,1.9862317584520501,-9.489550856026439,-9.489550880862375,0.7907959046688698,0.7907959067385312,0.036167192295119804,0.0361671941262575,1.9669024729402196
18,18,3.167251551060726,0.6849844818385534,2.7855380231443325,1.9862317584520501,-9.489550815673143,-9.489550880862375,0.7907959013060952,0.7907959067385312,0.036167190496169836,0.0361671941262575,1.966902494189
19,19,3.167251551060726,0.6849844818385534,2.7855380082431713,1.9862317733532113,-9.48955081482338,-9.489550880862375,0.7907959012352817,0.7907959067385312,0.03616719225859097,0.0361671941262575,1.9669025926117882
20,20,3.451998565470846,0.8242621315110206,2.7711732232048925,1.7738938731941012,-9.045222598373407,-9.489550880862375,0.7537685498644505,0.7907959067385312,0.03431096841996296,0.0361671941262575,3.292750126156662
21,21,3.451998580372007,0.8242621315110206,2.7711732232048925,1.7738938731941012,-9.045222566356482,-9.489550880862375,0.7537685471963735,0.7907959067385312,0.03431096915978779,0.0361671941262575,3.2927502542161022
22,22,3.451998565470846,0.8242621464121818,2.7711732232048925,1.7738938731941012,-9.045222513964944,-9.489550880862375,0.7537685428304121,0.7907959067385312,0.03431096625714154,0.0361671941262575,3.2927502400665105
23,23,3.451998565470846,0.8242621315110206,2.7711732381060536,1.7738938731941012,-9.045222611483304,-9.489550880862375,0.753768550956942,0.7907959067385312,0.034310968401262604,0.0361671941262575,3.2927500681264235
24,24,3.451998565470846,0.8242621315110206,2.7711732232048925,1.7738938880952624,-9.045222731153702,-9.489550880862375,0.7537685609294752,0.7907959067385312,0.034310971648299035,0.0361671941262575,3.2927499460377447
25,25,3.285586334280064,0.7428653011174949,2.779568310098948,1.897988664232766,-9.854086899187665,-9.854086899187665,0.8211739082656387,0.8211739082656387,0.04802999191307167,0.04802999191307167,1.4683100153116442
26,26,3.285586349181225,0.7428653011174949,2.779568310098948,1.897988664232766,-9.854086923346015,-9.854086923346015,0.8211739102788346,0.8211739102788346,0.04802999380380197,0.04802999380380197,1.46831002640441
27,27,3.285586334280064,0.7428653160186561,2.779568310098948,1.897988664232766,-9.854086894041668,-9.854086923346015,0.8211739078368057,0.8211739102788346,0.04802999136180313,0.04802999380380197,1.4683100126148503
