,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,BETA_8,GAMMA_8,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.9585836137182104,2.106583651515079,2.936251299607283,1.4063158357565972,1.8600507040505176,2.3991907711332723,0.23125497804176798,0.3818113255098617,2.3040712742453415,2.1726796142249554,2.646631848855697,1.3288389195179962,2.1635045900313523,2.4363855644605517,2.826820813543359,1.3727067932816008,0.9210943184606902,0.25926411929834714,-7.5461052209817,-7.5461052209817,0.628842101748475,0.628842101748475,0.020639974917430026,0.020639974917430026,5.670316558167464
1,1,1.7642524688556185,0.3529475431617366,2.7419201581790436,1.2119846939160814,0.10641459633670912,0.6455546568807231,1.6092115218390772,1.759767862652714,0.5504351656612025,0.4190435062821971,2.4523007049276817,1.1345077752187243,0.40986847390495407,0.6827494453366862,1.073184708851205,1.1783756501092901,0.7267631738498201,0.06493297583007716,-5.576979097014374,-7.5461052209817,0.4647482580845312,0.628842101748475,0.000633037144297529,0.020639974917430026,5.338785520808635
2,2,0.4172667568765418,0.3031947188803612,2.692167329115575,1.162231864852613,1.8910215427295187,0.5958018325993477,1.5594586902090966,0.412782148107125,0.5006823413798271,0.3692906820008217,2.4025478684136328,1.084754946155256,0.36011564962357867,0.6329966210553108,2.8577916552440144,1.1286228173205315,2.5113701154605366,1.8495399137155035,-7.049468801388856,-7.5461052209817,0.5874557334490713,0.628842101748475,0.012835975336620209,0.020639974917430026,5.144414868416838
3,3,2.026306440471286,1.91223440074789,2.557225922079626,1.0272904578166637,1.756080144973341,2.2048415144668763,1.4245172831731472,2.0218218317018692,0.3657409343438778,0.23434927496487234,0.8799948966913684,0.9498135391193065,1.9691553314911074,0.4980552140193615,2.7228502574878366,0.9936814102845821,0.9888171530180438,0.3269869512730106,-7.1211571500161615,-7.5461052209817,0.5934297625013468,0.628842101748475,0.007670579583450764,0.020639974917430026,4.8452968205515745
4,4,2.1531608151877286,2.0390887754643323,0.5765096309267757,2.1781668202536064,2.9069565074102837,2.331695889183319,2.57539364561009,2.148676206418312,0.4925953085208301,1.3852256374018153,2.0308712632911163,1.0766679132962589,2.09600970620755,1.6489315764563044,0.7421339663349864,2.144557772721525,1.115671527632511,1.4778633178727587,-6.7011968490414695,-7.5461052209817,0.5584330707534558,0.628842101748475,0.0029216882580317223,0.020639974917430026,7.039370036509837
5,5,2.7079272008007518,2.896248502318249,1.4336693562906844,2.732933204478597,0.3301302380454809,0.05726296244744255,0.3009607174861808,2.703442592031335,1.047361690408563,2.242385362867699,2.5856376475161067,1.9338276364248854,2.9531694330614666,2.2036979606812945,1.5992936916988951,2.699324156946515,1.972831254486428,2.3350230433386425,-7.103669592926087,-7.5461052209817,0.5919724660771739,0.628842101748475,0.002375424373456891,0.020639974917430026,3.7919597820428024
6,6,2.889588001776902,1.7237789819448113,0.26119983591724627,1.560463678321135,2.2892533653758367,2.0163860955618222,0.48262152414437964,2.885103393007485,1.2290224913847132,2.4240461621772926,1.413168121358645,0.7613581160514473,1.7806999126880287,2.3853587691080254,0.426824171325457,2.880984965373246,2.1544920537960213,2.5166838500988167,-6.984819443812203,-7.5461052209817,0.5820682869843502,0.628842101748475,0.03790796972239675,0.03790796972239675,6.071198622186209
7,7,2.663758390995918,2.292645518094611,0.8300663720670463,1.3346340744227752,2.858119901627612,2.5852526318135975,0.2567919133633956,0.32237727566978713,1.0031928806037291,2.1982165513963086,1.1873385100097045,1.3302246522012473,1.5548703013390883,2.9542253053601204,0.995690707475257,2.655155354592262,1.9286624430150374,2.2908542393178326,-7.373507140400479,-7.5461052209817,0.6144589283667066,0.628842101748475,0.007461050837792435,0.03790796972239675,3.7736429723950025
8,8,1.0938320921719422,2.5353573011788306,1.0727781551512658,2.8963004291885923,3.1008316847118316,1.015326337701117,1.818458268129213,0.5650890591176927,1.245904664564389,0.6282902525723328,2.7490048647755216,2.8918910116785597,1.7975820852997482,1.3842990042627206,2.5573570669525694,1.0852290557682862,2.171374226975697,2.5335660232784925,-7.319945607664737,-7.5461052209817,0.6099954673053948,0.628842101748475,0.008359277022284995,0.03790796972239675,5.68439138965892
9,9,1.273747027686927,2.7152722373820275,1.5143394857263177,0.20626910186232394,0.41080036169709033,1.1952412732161017,2.2600195943927375,1.0066503896927446,1.425819602630231,1.0698515787338823,0.05897353744925326,3.0718059472955197,2.2391434102868644,1.82586033042427,2.7372720025695294,1.265143991283271,2.6129355519628135,2.975127348265609,-6.916960203809438,-7.5461052209817,0.5764133503174532,0.628842101748475,0.00020494467550798,0.03790796972239675,5.315070372881571
