,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.745225101212172,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569641173490738,-9.29667599261942,-9.29667599261942,0.7747229993849517,0.7747229993849517,0.02605626346058364,0.02605626346058364,2.0792465417721786
1,1,2.745225116113333,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569641173490738,-9.296675976494642,-9.29667599261942,0.7747229980412201,0.7747229993849517,0.026056262829160064,0.02605626346058364,2.0792465352133007
2,2,2.745225101212172,3.0430748392941807,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569641173490738,-9.296675903561209,-9.29667599261942,0.7747229919634341,0.7747229993849517,0.026056261218203078,0.02605626346058364,2.0792466655906594
3,3,2.745225101212172,3.0430748243930195,2.731963251575431,1.672423783791843,0.7388103221759196,0.04569641173490738,-9.296675989378308,-9.29667599261942,0.774722999114859,0.7747229993849517,0.026056263177278553,0.02605626346058364,2.0792465239834286
4,4,2.745225101212172,3.0430748243930195,2.73196323667427,1.6724237986930042,0.7388103221759196,0.04569641173490738,-9.296676084792026,-9.296676084792026,0.7747230070660022,0.7747230070660022,0.02605626623287805,0.02605626623287805,2.0792464715300696
5,5,2.745225101212172,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103370770808,0.04569641173490738,-9.296675981042547,-9.296676084792026,0.7747229984202123,0.7747230070660022,0.026056263162441348,0.02605626623287805,2.079246554042328
6,6,2.745225101212172,3.0430748243930195,2.73196323667427,1.672423783791843,0.7388103221759196,0.04569642663606857,-9.29667600256665,-9.296676084792026,0.7747230002138875,0.7747230070660022,0.0260562630475699,0.02605626623287805,2.079246455480316
7,7,2.620061386716708,2.3517873794634454,2.7068050824617904,2.387885771278362,0.6489483467154473,0.12290878225441332,-6.612490383497276,-9.296676084792026,0.5510408652914397,0.7747230070660022,0.00017720934515200502,0.02605626623287805,2.568071230058159
8,8,2.6200614016178694,2.3517873794634454,2.7068050824617904,2.387885771278362,0.6489483467154473,0.12290878225441332,-6.6124903587768165,-9.296676084792026,0.5510408632314013,0.7747230070660022,0.00017720934818401548,0.02605626623287805,2.568071291434272
9,9,2.620061386716708,2.3517873943646066,2.7068050824617904,2.387885771278362,0.6489483467154473,0.12290878225441332,-6.6124903641661374,-9.296676084792026,0.5510408636805114,0.7747230070660022,0.00017720933587534056,0.02605626623287805,2.5680711492884
10,10,2.620061386716708,2.3517873794634454,2.7068050973629516,2.387885771278362,0.6489483467154473,0.12290878225441332,-6.612490436419279,-9.296676084792026,0.5510408697016066,0.7747230070660022,0.00017720931533444066,0.02605626623287805,2.5680711142681076
11,11,2.620061386716708,2.3517873794634454,2.7068050824617904,2.387885786179523,0.6489483467154473,0.12290878225441332,-6.612490323269228,-9.296676084792026,0.5510408602724356,0.7747230070660022,0.00017720931533771802,0.02605626623287805,2.5680713470896137
12,12,2.620061386716708,2.3517873794634454,2.7068050824617904,2.387885771278362,0.6489483616166085,0.12290878225441332,-6.612490395095522,-9.296676084792026,0.5510408662579601,0.7747230070660022,0.00017720935965656156,0.02605626623287805,2.568071182261349
13,13,2.620061386716708,2.3517873794634454,2.7068050824617904,2.387885771278362,0.6489483467154473,0.12290879715557451,-6.612490260458368,-9.296676084792026,0.5510408550381973,0.7747230070660022,0.00017720932240120846,0.02605626623287805,2.56807129177718
14,14,2.716306405997005,2.8833549646351444,2.726150521729051,1.8377290980162018,0.7180479863004656,0.06353609489623682,-9.582303111454037,-9.582303111454037,0.7985252592878364,0.7985252592878364,0.07427952279435707,0.07427952279435707,2.5924653739193246
15,15,2.716306420898166,2.8833549646351444,2.726150521729051,1.8377290980162018,0.7180479863004656,0.06353609489623682,-9.582303128417914,-9.582303128417914,0.7985252607014929,0.7985252607014929,0.07427952125496803,0.07427952279435707,2.5924653050180098
16,16,2.716306405997005,2.8833549795363056,2.726150521729051,1.8377290980162018,0.7180479863004656,0.06353609489623682,-9.582303149448194,-9.582303149448194,0.7985252624540161,0.7985252624540161,0.0742795231009299,0.0742795231009299,2.592465299718853
17,17,2.716306405997005,2.8833549646351444,2.7261505366302123,1.8377290980162018,0.7180479863004656,0.06353609489623682,-9.582303088119312,-9.582303149448194,0.7985252573432761,0.7985252624540161,0.07427952074215516,0.0742795231009299,2.5924653954166956
18,18,2.716306405997005,2.8833549646351444,2.726150521729051,1.837729112917363,0.7180479863004656,0.06353609489623682,-9.582303045432994,-9.582303149448194,0.7985252537860829,0.7985252624540161,0.07427952308791584,0.0742795231009299,2.592465528501563
