,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.420016819052568,3.0519344309067553,0.43483116014897505,2.251200952393703,2.894034775875445,2.93918035408014,2.9421193109455466,2.116854256486541,2.9505424389273696,1.6516677087505884,-6.398929064939803,-6.398929064939803,0.5332440887449835,0.5332440887449835,0.0069282509899110094,0.0069282509899110094,6.398181597357947
1,1,1.4200168339537291,3.0519344309067553,0.43483116014897505,2.251200952393703,2.894034775875445,2.93918035408014,2.9421193109455466,2.116854256486541,2.9505424389273696,1.6516677087505884,-6.398929031095604,-6.398929064939803,0.5332440859246337,0.5332440887449835,0.00692825031450202,0.0069282509899110094,6.39818154216443
2,2,1.420016819052568,3.0519344458079165,0.43483116014897505,2.251200952393703,2.894034775875445,2.93918035408014,2.9421193109455466,2.116854256486541,2.9505424389273696,1.6516677087505884,-6.398929071056609,-6.398929071056609,0.5332440892547174,0.5332440892547174,0.006928250484542345,0.0069282509899110094,6.398181501617948
3,3,1.420016819052568,3.0519344309067553,0.43483117505013624,2.251200952393703,2.894034775875445,2.93918035408014,2.9421193109455466,2.116854256486541,2.9505424389273696,1.6516677087505884,-6.398929043491066,-6.398929071056609,0.5332440869575888,0.5332440892547174,0.00692825044950767,0.0069282509899110094,6.398181556675034
4,4,1.420016819052568,3.0519344309067553,0.43483116014897505,2.251200967294864,2.894034775875445,2.93918035408014,2.9421193109455466,2.116854256486541,2.9505424389273696,1.6516677087505884,-6.3989290729493815,-6.3989290729493815,0.5332440894124485,0.5332440894124485,0.0069282508093421605,0.0069282509899110094,6.398181631377774
5,5,1.420016819052568,3.0519344309067553,0.43483116014897505,2.251200952393703,2.8940347907766064,2.93918035408014,2.9421193109455466,2.116854256486541,2.9505424389273696,1.6516677087505884,-6.398929106236832,-6.398929106236832,0.5332440921864027,0.5332440921864027,0.006928251236442154,0.006928251236442154,6.398181578756272
6,6,1.420016819052568,3.0519344309067553,0.43483116014897505,2.251200952393703,2.894034775875445,2.939180368981301,2.9421193109455466,2.116854256486541,2.9505424389273696,1.6516677087505884,-6.398929075397371,-6.398929106236832,0.5332440896164475,0.5332440921864027,0.006928251091997333,0.006928251236442154,6.398181494768615
7,7,1.420016819052568,3.0519344309067553,0.43483116014897505,2.251200952393703,2.894034775875445,2.93918035408014,2.9421193258467078,2.116854256486541,2.9505424389273696,1.6516677087505884,-6.3989290844719715,-6.398929106236832,0.5332440903726643,0.5332440921864027,0.006928251196001117,0.006928251236442154,6.398181615750211
8,8,1.420016819052568,3.0519344309067553,0.43483116014897505,2.251200952393703,2.894034775875445,2.93918035408014,2.9421193109455466,2.116854271387702,2.9505424389273696,1.6516677087505884,-6.398929033348711,-6.398929106236832,0.5332440861123926,0.5332440921864027,0.006928250800459505,0.006928251236442154,6.398181715693333
9,9,1.420016819052568,3.0519344309067553,0.43483116014897505,2.251200952393703,2.894034775875445,2.93918035408014,2.9421193109455466,2.116854256486541,2.9505424538285308,1.6516677087505884,-6.398929068272577,-6.398929106236832,0.5332440890227147,0.5332440921864027,0.006928250980417144,0.006928251236442154,6.398181568987809
10,10,1.420016819052568,3.0519344309067553,0.43483116014897505,2.251200952393703,2.894034775875445,2.93918035408014,2.9421193109455466,2.116854256486541,2.9505424389273696,1.6516677236517496,-6.398929086847056,-6.398929106236832,0.533244090570588,0.5332440921864027,0.006928251213024262,0.006928251236442154,6.398181522660778
