,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.765713640123961,2.1579295914309595,0.3340876200762124,1.180181895389903,1.4651229241612727,0.29926941629584136,-5.295652205007571,-5.295652205007571,0.4413043504172976,0.4413043504172976,0.0014265179813291989,0.0014265179813291989,6.6895143055221915
1,1,2.8133392652088,0.5319085322714352,0.861499521879684,0.6594164395346708,1.690143805932488,0.561550392010117,-6.835837711491952,-6.835837711491952,0.5696531426243293,0.5696531426243293,0.008932952511604742,0.008932952511604742,5.756331212795352
2,2,2.4397447148384273,2.0883723462408756,0.29597461989745,2.0657587203007743,1.3093025259068425,2.9838747819632623,-8.721751954368182,-8.721751954368182,0.7268126628640151,0.7268126628640151,0.032170715833189534,0.032170715833189534,3.5284794976133753
3,3,0.25805916079951086,2.889156514309073,1.1575848800992452,0.5594311819688844,2.538999060867463,1.5143198725808886,-6.654150887946564,-8.721751954368182,0.554512573995547,0.7268126628640151,0.0012185839440139133,0.032170715833189534,5.195340923707178
4,4,2.7344993810042073,1.5787030163117601,1.7383076428197324,2.769117082394848,1.6630893298184743,2.049966974080851,-8.326133255921455,-8.721751954368182,0.6938444379934546,0.7268126628640151,0.0038711739576091884,0.032170715833189534,2.7965764345309623
5,5,1.7619887491853474,0.27002866447039797,2.636485237416533,1.388291708148285,1.7874703002168735,2.9581869771541753,-7.148157549812399,-8.721751954368182,0.5956797958176999,0.7268126628640151,0.005076419814705498,0.032170715833189534,4.200816333496213
6,6,1.4896911826680137,1.3168877415576512,1.4287449228574418,0.20192395259349905,0.4452276071131531,2.5769147022994936,-6.889397722874094,-8.721751954368182,0.5741164769061745,0.7268126628640151,0.00036326844002499775,0.032170715833189534,3.1326721336473398
7,7,2.0393949602177823,1.2277610123651062,0.4923379150769269,2.0005589995738164,1.876486229047068,1.7356117562908646,-5.074106433089845,-8.721751954368182,0.42284220275748713,0.7268126628640151,0.0024803628750351293,0.032170715833189534,6.774208158932925
8,8,1.9576072661209418,1.1048163354331804,2.9983657976273284,0.6832950451365857,2.0006145335508316,0.81567586714399,-7.337300691223706,-8.721751954368182,0.6114417242686422,0.7268126628640151,0.004020955169609957,0.032170715833189534,4.376200470487277
9,9,2.183830995663378,0.4711038970242849,1.777775648802207,3.112077460010586,1.0601966952796937,0.6713717997197597,-6.834186121288748,-8.721751954368182,0.5695155101073957,0.7268126628640151,4.125731835564888e-05,0.032170715833189534,5.210740992475074
10,10,2.094959739800236,0.08994532468402383,1.1720059186513327,1.277804712595299,0.24832083800808036,2.1145606380618056,-9.042485557062784,-9.042485557062784,0.7535404630885654,0.7535404630885654,0.012285065145634756,0.032170715833189534,2.176860547003173
11,11,0.07310946226814274,0.1347170568316456,0.1063136192877554,0.4844431135264424,1.9091171087037755,2.2510437998687904,-7.128344702223656,-9.042485557062784,0.5940287251853047,0.7535404630885654,0.0023574336612273298,0.032170715833189534,5.634049922193768
12,12,1.9076230002216923,2.5764125971285834,2.790682534680901,0.3581465462724307,0.9793768700198824,0.2690001134692499,-7.426257266983013,-9.042485557062784,0.6188547722485844,0.7535404630885654,0.0064508657988118475,0.032170715833189534,4.73910635534574
13,13,2.1515551396550308,1.9786949204684883,0.514762124890864,2.5854376999089688,2.2577024941523884,0.22312948685115264,-9.139605536933349,-9.139605536933349,0.7616337947444457,0.7616337947444457,0.12204473842527187,0.12204473842527187,5.415174658687192
14,14,0.12926340898744137,0.07072159185461335,0.9687576647371294,2.2281867109812294,1.946122833666097,0.4388107778473864,-7.024070512789552,-9.139605536933349,0.5853392093991293,0.7616337947444457,0.011353864022916597,0.12204473842527187,5.328432930640787
15,15,2.495841267027643,2.547454933954428,2.719447868541134,0.4438979040902302,0.34879191594236914,0.767025788093096,-8.594405111086715,-9.139605536933349,0.7162004259238929,0.7616337947444457,0.03843176764799851,0.12204473842527187,4.2568577937902035
