,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.8049416141827725,1.2480768362539336,0.592306259932734,1.4557432029371464,-8.453653081429511,-8.453653081429511,0.7044710901191259,0.7044710901191259,0.010098425520592744,0.010098425520592744,2.609092917660888
1,1,0.7289164965117999,0.5280066383748083,2.907805431140959,1.98250382860273,-6.040164725727133,-8.453653081429511,0.5033470604772611,0.7044710901191259,0.00414158097118239,0.010098425520592744,5.645799684682018
2,2,1.8295036305900894,2.3334334840491646,1.5772703288099519,1.1836498192348277,-7.333471255402998,-8.453653081429511,0.6111226046169165,0.7044710901191259,0.006754495700344223,0.010098425520592744,4.415079653619408
3,3,2.9853240903445952,3.0883259644523626,0.7318608418180456,2.2475988688180104,-7.430883450314698,-8.453653081429511,0.6192402875262248,0.7044710901191259,0.02400481215072252,0.02400481215072252,6.008528693722738
4,4,2.072591678403547,1.743531182910756,1.3688992375112994,1.1117435924600463,-4.218711063426298,-8.453653081429511,0.35155925528552484,0.7044710901191259,0.00037112895592715934,0.02400481215072252,7.144278891787625
5,5,2.52031716872593,1.0122348550535065,1.5603896492013576,0.709346202898617,-7.140728181631498,-8.453653081429511,0.5950606818026248,0.7044710901191259,0.014759873692507234,0.02400481215072252,5.165803259265999
6,6,2.327041066779434,1.194617894148014,0.9777616030611094,0.4320380683711098,-6.874494798083501,-8.453653081429511,0.5728745665069584,0.7044710901191259,0.009770242802045309,0.02400481215072252,5.229574688950187
7,7,2.693276374084372,0.07323557216278065,0.3310434198124541,2.78646136001199,-8.052422923058238,-8.453653081429511,0.6710352435881864,0.7044710901191259,0.008933833102895855,0.02400481215072252,3.54446232071912
8,8,0.3298470632359549,3.0214425650328045,2.4490254576888324,0.408756433666043,-5.265094224745084,-8.453653081429511,0.43875785206209034,0.7044710901191259,3.836315516034695e-06,0.02400481215072252,3.9467168066800795
9,9,1.9094891707065533,1.944214420693906,0.3770125917950342,2.5357742753261046,-9.75032601881703,-9.75032601881703,0.8125271682347526,0.8125271682347526,0.09270822678801735,0.09270822678801735,3.7102930352931054
10,10,2.393986557196789,1.9150791513858147,2.3391061969365072,1.6905096706915734,-4.3934101547358315,-9.75032601881703,0.3661175128946526,0.8125271682347526,1.4867305126940377e-05,0.09270822678801735,5.416331089846825
11,11,0.38979909504546795,2.596459755948713,2.2261538914458083,0.8306961853209086,-6.229927289008426,-9.75032601881703,0.5191606074173688,0.8125271682347526,0.005794094453104814,0.09270822678801735,6.6652407685629385
12,12,0.19131407610925932,1.869375497560231,0.015489074993463303,2.764032458486052,-8.030008818550877,-9.75032601881703,0.6691674015459065,0.8125271682347526,0.006921182832670786,0.09270822678801735,3.245755434843929
13,13,1.0294571464140783,0.6680684228645223,2.595326938728949,1.3462919867846883,-6.530148254258702,-9.75032601881703,0.5441790211882251,0.8125271682347526,0.021796761496556363,0.09270822678801735,7.06394229467417
14,14,2.4257059950869855,0.7117171771041723,2.1060529615838433,2.710464930403153,-3.2044347301346012,-9.75032601881703,0.26703622751121675,0.8125271682347526,0.0003145625109078318,0.09270822678801735,6.263104962937046
15,15,0.5235405091766145,1.4805581808678816,1.255332652691831,1.0292980844068438,-8.122454948410114,-9.75032601881703,0.6768712457008429,0.8125271682347526,0.06013650320332654,0.09270822678801735,4.698707215245932
16,16,2.882916946548841,2.1915072505646753,2.843811642493888,2.1521816054675282,-8.718962275152151,-9.75032601881703,0.7265801895960126,0.8125271682347526,0.008811378971102048,0.09270822678801735,1.9681613811385148
17,17,3.097058946855987,0.30938938876364364,1.02182389711774,0.6038558480783703,-7.586177534731417,-9.75032601881703,0.6321814612276181,0.8125271682347526,0.02184906006554539,0.09270822678801735,5.093446105645597
18,18,2.8804294925360145,0.1292644267060008,2.966230394795544,2.6328866051144324,-4.873834912534798,-9.75032601881703,0.4061529093778999,0.8125271682347526,0.00058280971245634,0.09270822678801735,5.511003412716317
19,19,2.0080526514681716,1.6773626185198751,0.871570912495682,1.2694636942826203,-8.640477776389794,-9.75032601881703,0.7200398146991495,0.8125271682347526,0.021825712055494433,0.09270822678801735,3.8660507196057097
20,20,1.861489382199565,1.6176705186263733,1.8827813517979444,0.10744991765939305,-8.53141607755061,-9.75032601881703,0.7109513397958841,0.8125271682347526,0.010811829315241281,0.09270822678801735,2.6327179633184272
21,21,0.7742718175120628,2.810431813472526,2.7873131331384773,0.5633003544104056,-4.126938085255806,-9.75032601881703,0.3439115071046505,0.8125271682347526,0.0003690983361354233,0.09270822678801735,6.242922217314682
22,22,1.4143250323680943,0.4477850240484169,1.945044531679155,0.9646648409961477,-7.535142801788019,-9.75032601881703,0.6279285668156682,0.8125271682347526,0.0015486278674220178,0.09270822678801735,2.984237853785487
23,23,1.1312525682936458,0.42741372455287796,3.011872630755149,3.0432751251357684,-5.667779363346981,-9.75032601881703,0.4723149469455818,0.8125271682347526,0.00016256873738590546,0.09270822678801735,6.659653483553647
24,24,0.3073354180816852,0.242112012239029,3.049953611907817,0.8978648744690588,-8.53038814675874,-9.75032601881703,0.7108656788965617,0.8125271682347526,0.01690995845046913,0.09270822678801735,3.237051269183155
25,25,2.250883724488708,2.4585174054183287,0.5252087899067672,0.19208810709664803,-7.877755433174205,-9.75032601881703,0.6564796194311837,0.8125271682347526,0.04386697570258799,0.09270822678801735,5.917439045776852
26,26,1.2866766213705794,3.119530025726807,1.6308439750511874,2.0730153150239987,-5.946656792704231,-9.75032601881703,0.4955547327253526,0.8125271682347526,0.00046998278517564317,0.09270822678801735,4.389572621626776
27,27,1.6979637336275244,2.8482299571197247,2.298608509302257,1.7849898988592305,-7.991251506740724,-9.75032601881703,0.665937625561727,0.8125271682347526,0.05111231855299257,0.09270822678801735,6.403602083424609
28,28,2.6371006997118247,2.140002401389357,2.773112688721638,2.9318701730247,-4.182187279226983,-9.75032601881703,0.34851560660224856,0.8125271682347526,0.0009085697508362887,0.09270822678801735,6.201087363233498
29,29,0.6189109420752802,2.2135345792823715,1.7332777676727826,1.7453231576605979,-5.7689684363577385,-9.75032601881703,0.4807473696964782,0.8125271682347526,0.0019329216188069612,0.09270822678801735,5.268401625286792
30,30,2.302474627581722,2.5499273349308735,0.2266874607414633,1.607310282481465,-8.304505525471479,-9.75032601881703,0.6920421271226233,0.8125271682347526,0.04735240470209461,0.09270822678801735,4.915220832773954
31,31,0.8390069148673907,1.3976099158679387,0.45770689421090016,0.6446435511620017,-6.744145782246327,-9.75032601881703,0.5620121485205273,0.8125271682347526,0.0009686036047473559,0.09270822678801735,5.126051667500036
32,32,0.9395846479002588,1.3290213490061966,1.8931607327755144,1.243498695194135,-8.78237518928793,-9.75032601881703,0.7318645991073275,0.8125271682347526,0.04609634592243405,0.09270822678801735,3.198549559153065
33,33,0.1167814261478839,0.8690500480832708,1.4514993618397607,3.1327083327192264,-7.7182036032898065,-9.75032601881703,0.6431836336074839,0.8125271682347526,0.006063826910346757,0.09270822678801735,3.8454579839640743
34,34,2.603010203132321,0.046487649965240685,2.630512178478006,0.0601689148782123,-7.349480121883749,-9.75032601881703,0.6124566768236458,0.8125271682347526,0.003646572243623263,0.09270822678801735,4.265060680673578
35,35,0.050357032479930064,2.928442301663477,0.5647736035382198,2.4792133624884514,-7.523358569864214,-9.75032601881703,0.6269465474886845,0.8125271682347526,0.026435143219151237,0.09270822678801735,5.953864032894771
36,36,2.1553440393669514,0.9879834606014143,2.086050208198212,1.5741853084536699,-7.825622173257737,-9.75032601881703,0.6521351811048114,0.8125271682347526,0.032179214391312105,0.09270822678801735,5.0870720273313665
37,37,2.140569147664455,2.020652078877532,2.6721990034536782,2.9810923972353107,-5.325180700440761,-9.75032601881703,0.4437650583700634,0.8125271682347526,5.645797097279598e-06,0.09270822678801735,6.770338105658741
38,38,0.8609972532285842,2.947247122974331,2.0185073822557067,0.15404142750998817,-8.288696922972806,-9.75032601881703,0.6907247435810672,0.8125271682347526,0.009374119054922646,0.09270822678801735,2.7837020946739983
39,39,1.462480247412665,0.19509440890218133,0.9369735617919357,1.9273557301901478,-5.502520685841876,-9.75032601881703,0.458543390486823,0.8125271682347526,0.00019201097878533541,0.09270822678801735,4.963677419625505
40,40,2.773168888614272,1.2789834098061093,1.6822747763690091,1.8656012365669645,-9.899244166692656,-9.899244166692656,0.8249370138910547,0.8249370138910547,0.1328815350404112,0.1328815350404112,2.694368534397384
41,41,0.06257403216671631,1.0856841315272687,2.519773449494056,1.088558209060586,-9.185639042404704,-9.899244166692656,0.765469920200392,0.8249370138910547,0.061295766046017,0.1328815350404112,3.6296990665964444
42,42,0.454048337318661,1.833671298948088,2.492714865538298,2.1359144739221536,-5.8578653712292486,-9.899244166692656,0.4881554476024374,0.8249370138910547,0.006871883168689578,0.1328815350404112,7.282986994151429
43,43,0.2325125106354926,1.570239173734081,0.28399560447053007,2.3768031684932445,-6.623519868190096,-9.899244166692656,0.5519599890158413,0.8249370138910547,0.01097978713133531,0.1328815350404112,6.343441742543206
44,44,1.608535248048355,2.0673847132447793,2.179879114951143,0.33991065451803326,-7.349469107392798,-9.899244166692656,0.6124557589493999,0.8249370138910547,0.026664090718216783,0.1328815350404112,5.665494782102662
45,45,1.5583314442378384,0.9123240478265402,0.7484454401444859,0.49892672770387403,-7.364532431825148,-9.899244166692656,0.613711035985429,0.8249370138910547,0.016319979203798008,0.1328815350404112,4.715828046846909
46,46,1.1868135376003142,0.5808829562447607,2.3769749809434986,2.6107650095770687,-7.554351157225467,-9.899244166692656,0.6295292631021222,0.8249370138910547,0.03724879568654782,0.1328815350404112,5.4417532135813715
47,47,0.5486742920233711,2.5066127572114776,0.8237854157878651,0.26624848778787324,-5.355801916048806,-9.899244166692656,0.4463168263374005,0.8249370138910547,0.00057100639356038,0.1328815350404112,6.6046680765239
48,48,1.353997072350084,2.305159298316894,1.2781743591216463,0.7557919181047633,-7.424672580857721,-9.899244166692656,0.6187227150714768,0.8249370138910547,0.00889176735968187,0.1328815350404112,4.601976291019689
49,49,1.249177979049095,0.3558177815942989,3.0934515195198364,2.280242524801376,-8.219830413859096,-9.899244166692656,0.6849858678215913,0.8249370138910547,0.03435977648886358,0.1328815350404112,5.179597515001035
50,50,1.0619432511343223,0.7947397767410912,0.14605212951576063,1.6635418018084192,-6.93725443389982,-9.899244166692656,0.5781045361583184,0.8249370138910547,0.010976677351398238,0.1328815350404112,5.717654969429674
51,51,1.9433434982798088,0.7622216436108497,0.0903925736436837,2.4476853426765257,-7.513218270387937,-9.899244166692656,0.6261015225323281,0.8249370138910547,0.006641707734189015,0.1328815350404112,3.294889750023003
52,52,0.6366870623708948,2.7413782369166393,0.20637631337803497,1.5168379306016384,-9.54908511628278,-9.899244166692656,0.795757093023565,0.8249370138910547,0.06552000502447566,0.1328815350404112,2.8319608988727225
53,53,3.0395101622683214,2.359310957357885,1.088141631038896,2.3388853146986657,-6.8319256400447035,-9.899244166692656,0.5693271366703919,0.8249370138910547,0.0076994154008592115,0.1328815350404112,5.840566702167969
54,54,1.5197356594778098,1.1437990563996316,1.794481094552474,3.021705981233958,-7.414634797735036,-9.899244166692656,0.6178862331445863,0.8249370138910547,0.016838910270122513,0.1328815350404112,4.773307274583956
55,55,1.631071724187332,2.6935515954510754,0.6768397325698527,2.019459858266852,-6.425826838645437,-9.899244166692656,0.5354855698871198,0.8249370138910547,0.009899512211898734,0.1328815350404112,5.46724941925558
56,56,2.940815997445,2.6202661242763554,1.513076610032745,0.3227863231682868,-8.56098613853732,-9.899244166692656,0.7134155115447767,0.8249370138910547,0.06266087713229365,0.1328815350404112,5.178290960282965
