,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance,corr_length,const_kernel,noise_kernel,std_energies,average_distances,nit,time_opt_bayes,time_qaoa,time_opt_kernel,time_step
0,0,0.9092148458306805,2.985239164978045,2.6400686044428503,1.87997136336824,1.2163126374622109,2.8509147715414174,-6.596696985678471,-6.596696985678471,0.5497247488065392,0.5497247488065392,0.0008362421276154386,0.0008362421276154386,4.355770646847567,21.643935116483373,58.428943009784156,0.40716880643744835,0.0,0.0,0,0.0,0.0,0.0,0.0
1,1,0.6142656748233544,2.1614749428562376,0.026181423607109906,2.633684779171896,2.712879772681078,2.3551275993320124,-8.217719286921398,-8.217719286921398,0.6848099405767831,0.6848099405767831,0.011825951618725777,0.011825951618725777,3.650984575146083,21.643935116483373,58.428943009784156,0.40716880643744835,0.0,0.0,0,0.0,0.0,0.0,0.0
2,2,1.0550616493773797,2.429058616381228,0.5931125503759488,2.894810753101135,0.7395481680337879,1.415339057921576,-7.9025222511101605,-8.217719286921398,0.6585435209258467,0.6848099405767831,0.020628649227110326,0.020628649227110326,4.479009668201442,21.643935116483373,58.428943009784156,0.40716880643744835,0.0,0.0,0,0.0,0.0,0.0,0.0
3,3,2.2595055405916655,1.4038483189687752,1.5817733974909287,0.2591152326899019,2.9681868599479575,0.4848669759199715,-6.608937950311023,-8.217719286921398,0.5507448291925853,0.6848099405767831,0.00246100014952384,0.020628649227110326,4.059893928055189,21.643935116483373,58.428943009784156,0.40716880643744835,0.0,0.0,0,0.0,0.0,0.0,0.0
4,4,1.4651650327143668,1.7036920413793715,2.4415873620247517,2.2640569197507627,0.3647049928017938,1.2223147773863396,-8.184142055124923,-8.217719286921398,0.6820118379270769,0.6848099405767831,0.004497316714900735,0.020628649227110326,3.6468430755939636,21.643935116483373,58.428943009784156,0.40716880643744835,0.0,0.0,0,0.0,0.0,0.0,0.0
5,5,2.682165085939794,0.2363687744151312,1.2366082034863048,1.2952230654206527,2.38063170632808,0.9032268970808959,-8.385265786041982,-8.385265786041982,0.6987721488368318,0.6987721488368318,0.034654046668563046,0.034654046668563046,5.142047708269288,21.643935116483373,58.428943009784156,0.40716880643744835,0.0,0.0,0,0.0,0.0,0.0,0.0
6,6,1.9912451963879405,1.1993112387300044,1.293504832421155,2.134112868745686,1.8785979473527823,2.7655607300387954,-7.896464294424531,-8.385265786041982,0.6580386912020443,0.6987721488368318,0.007321890447827712,0.034654046668563046,3.4262140892104185,21.643935116483373,58.428943009784156,0.40716880643744835,0.0,0.0,0,0.0,0.0,0.0,0.0
7,7,1.7806814420091306,0.8026348600987245,0.6657134321918599,0.731092709838341,0.2168978565197517,1.8836703358726379,-7.4633336499945795,-8.385265786041982,0.6219444708328816,0.6987721488368318,0.03269675695897119,0.034654046668563046,4.412756791525553,21.643935116483373,58.428943009784156,0.40716880643744835,0.0,0.0,0,0.0,0.0,0.0,0.0
8,8,0.2731089947261053,2.5163902614694793,2.058150538975722,1.046231508907804,2.184995047565656,2.1914516971725324,-7.283124317452181,-8.385265786041982,0.6069270264543484,0.6987721488368318,0.018691943362972932,0.034654046668563046,5.6584860163407456,21.643935116483373,58.428943009784156,0.40716880643744835,0.0,0.0,0,0.0,0.0,0.0,0.0
9,9,2.87669432928103,0.4522178540609136,3.0449173371986933,0.5369290958316725,1.547850853758782,0.2690861799259899,-7.020835866512606,-8.385265786041982,0.5850696555427172,0.6987721488368318,0.0016660701438399217,0.034654046668563046,3.5155449688045195,21.643935116483373,58.428943009784156,0.40716880643744835,0.0,0.0,0,0.0,0.0,0.0,0.0
10,1,3.141592653589793,0.01,0.01,3.141592653589793,3.141592653589793,0.01,-7.4709031682961555,-8.385265786041982,0.6225752640246797,0.6987721488368318,0.0037203393645301396,0.034654046668563046,3.765785306635891,100.00000000000004,55.32930263377411,0.5108736276874966,0.0009876340873408724,0.003914376238429637,92,3.699927568435669,6.8461949825286865,0.28141236305236816,10.82758355140686
11,2,3.141592653589793,0.01,0.01,3.141592653589793,3.141592653589793,0.01,-7.485411124822234,-8.385265786041982,0.6237842604018529,0.6987721488368318,0.003734776029134167,0.034654046668563046,3.7563312823612236,100.00000000000004,52.24730334953936,0.47191137252612664,0.0005566405491855362,0.009938657051057693,82,3.155240297317505,6.825452089309692,0.33058810234069824,10.31132698059082
12,3,3.141592653589793,0.01,0.01,3.141592653589793,0.01,0.01,-7.481861475669527,-8.385265786041982,0.623488456305794,0.6987721488368318,0.003918413794435584,0.034654046668563046,3.7627465987104074,100.00000000000004,49.74662455063819,0.43799820533114775,0.0008137737278226892,0.009840724669103547,86,3.373296022415161,6.578672647476196,0.44587182998657227,10.39789080619812
13,4,3.141592653589793,0.01,0.01,3.141592653589793,3.141592653589793,3.141592653589793,-7.520476342918966,-8.385265786041982,0.6267063619099138,0.6987721488368318,0.003979073155916306,0.034654046668563046,3.733349223376919,100.00000000000004,47.661291669301875,0.4073762357030145,0.000756395746968912,0.009999058150488368,79,3.104889392852783,6.7474987506866455,0.3366682529449463,10.189098834991455
14,5,3.141592653589793,0.01,0.01,3.141592653589793,3.141592653589793,0.01,-7.480883490921666,-8.385265786041982,0.6234069575768055,0.6987721488368318,0.003739781111209403,0.034654046668563046,3.762917205855686,2.895668553255979,15.280469827940072,5.511481559831663e-05,0.0005307603012575204,0.006219474438179472,94,3.765813112258911,6.910010576248169,0.4190223217010498,11.09490966796875
15,6,1.8719364944461099,0.01,1.279122913604567,1.9139759745880496,2.215778260459676,1.0358566444533823,-5.1759529934940645,-8.385265786041982,0.43132941612450537,0.6987721488368318,0.0002958595126183929,0.034654046668563046,6.594217300195012,100.00000000000004,48.02002059126307,0.7396306352773446,0.00014760855347930996,0.009938981465662074,45,2.160705804824829,7.051618814468384,0.3343029022216797,9.546671867370605
16,7,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,-7.499999999999999,-8.385265786041982,0.6249999999999999,0.6987721488368318,0.003906249999999993,0.034654046668563046,3.750000000000007,100.00000000000004,46.78141054732778,0.6942336358784993,0.0002683530491841008,0.009097815237914584,73,2.9950430393218994,6.653622388839722,0.3758111000061035,10.024519443511963
17,8,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,-7.499999999999999,-8.385265786041982,0.6249999999999999,0.6987721488368318,0.003906249999999993,0.034654046668563046,3.750000000000007,100.00000000000004,45.69729154555947,0.6539858237560083,0.00022875267300921564,0.009333186928612142,79,3.248904228210449,6.329309701919556,0.28803205490112305,9.866288900375366
18,9,3.141592653589793,3.141592653589793,0.01,3.141592653589793,0.01,3.141592653589793,-7.499999999999999,-8.385265786041982,0.6249999999999999,0.6987721488368318,0.003906249999999994,0.034654046668563046,3.750000000000007,1.544057830125639,23.390605307555365,2.7549670808792055e-05,0.0003269199854861836,0.009553796899959367,81,3.2293455600738525,6.673369407653809,0.3542311191558838,10.257014274597168
19,10,3.141592653589793,0.909727211812554,0.8139724019303182,1.179635680623687,2.1318695010624555,1.181333820224578,-4.709309792833366,-8.385265786041982,0.3924424827361139,0.6987721488368318,0.0004746426527651213,0.034654046668563046,6.542739448077683,0.9362216143076054,27.418142932411882,2.754879510752676e-05,0.00011572375220271505,0.008380552279834528,39,1.6214826107025146,7.048353910446167,0.2935359477996826,8.96342158317566
20,11,1.5277846480288237,2.0551974934632304,0.8006446208203088,2.63865731144241,1.1194833461720846,2.771603905662419,-6.766832327964881,-8.385265786041982,0.5639026939970734,0.6987721488368318,0.0035133205311140593,0.034654046668563046,5.380578353866383,0.940466614288318,27.513889667656326,2.754890587874533e-05,0.0001856824138572812,0.009707534933782376,31,1.2123818397521973,6.94782567024231,0.40048670768737793,8.560747623443604
