,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,2.684302752777017,1.5577484490786986,2.66108572835751,0.2594171906932302,1.5922249440800949,0.2144507375165053,1.3507047359417477,0.3122955063270702,0.40821323321040653,1.8787632256615419,0.717777520715357,0.3449103193182759,0.6999092996023966,1.1055134241489413,1.4749198501591803,0.6417776052828689,-7.351186268527449,-7.351186268527449,0.6125988557106208,0.6125988557106208,0.0002749315355965084,0.0002749315355965084,4.900778344181788
1,1,0.1296748841026505,2.1347132348212163,1.0785972324510136,1.8085213523579837,0.9380483901125471,0.7914155223163528,1.927669519999878,1.8613996725751163,1.957317389197469,2.455728011647121,2.2668816816283464,0.9218750991615219,2.2490134608222245,1.682478206673519,3.0240240168048143,1.218742387810604,-7.629725594757061,-7.629725594757061,0.6358104662297551,0.6358104662297551,0.025063015183806166,0.025063015183806166,4.183362069267858
2,2,0.6223244268323731,2.6273627776529143,1.2676629160115989,2.301170890393431,1.430697937669928,1.2840650725986313,2.420319070282156,2.0504653562376767,2.449966927232916,2.644793696380642,2.7595312196637938,1.1109407838950427,2.741662998857672,1.87154389140704,0.08149704687758173,1.711391930642302,-6.392688864382479,-7.629725594757061,0.5327240720318732,0.6358104662297551,0.006421134401094833,0.025063015183806166,5.472840205154419
3,3,3.0562106055404428,1.929656302771191,0.5699564416246814,1.6034644155117077,0.10097653022283758,3.085936318741334,1.090597662835066,0.7207439492853924,1.1202455197858259,1.9470872219937247,2.0618247447820703,0.41323430950812523,2.0439565239759485,0.5418224844547554,1.8833682934131153,0.38167052319521155,-7.200141396958113,-7.629725594757061,0.6000117830798427,0.6358104662297551,0.023315148611396014,0.025063015183806166,5.417482342490246
4,4,1.8312575963037558,0.7047032934325286,2.4765960830818443,0.37851140617304524,0.3377811081935358,0.19114824322421442,2.997237305678013,0.9575485281874132,1.357050097756524,0.7221342098610946,0.9678130112106482,0.6500388860930395,0.8190035146372863,0.7786270633567762,2.120172872417111,2.2883101660381584,-7.459479055285212,-7.629725594757061,0.621623254607101,0.6358104662297551,0.04029150035818939,0.04029150035818939,5.989789218115483
5,5,2.93109498809606,1.804540685224833,1.7724242626939761,0.3834393565269656,1.4376185003998894,1.2909856353285927,3.002165252408618,0.9624764789553828,2.4568874899628774,1.8219716016533989,2.067650402742924,1.749876278299393,0.8239314649912066,1.8784644555631298,0.08841761103367161,2.2932381127687638,-7.804740894861618,-7.804740894861618,0.6503950745718016,0.6503950745718016,0.012218226078934082,0.04029150035818939,4.037828352502146
6,6,2.766460113039315,2.934601916336259,2.902485492043933,0.21880448590785329,2.5676797315113156,1.1263507528212673,1.0006338306425937,2.092537710779151,2.292252607455552,2.952032832764825,1.9030155314114696,1.585241399517358,0.6592965943720943,3.008525686674556,1.2184788420431227,2.1286032421496515,-7.388229758313279,-7.804740894861618,0.6156858131927733,0.6503950745718016,0.0034875724584153877,0.04029150035818939,4.979173461819997
7,7,1.4467489138824023,1.614890716655282,1.582774292362956,2.2667303758045083,1.4840129691567585,0.0426839891281292,3.048559721775854,1.0088709484245941,1.2085858437624142,1.868366070410268,0.5833043322545566,0.5015746358242199,2.4711780488049744,1.924858924319999,3.0303602959519385,0.8088920429927386,-7.324358499648271,-7.804740894861618,0.6103632083040226,0.6503950745718016,0.008321799693593835,0.04029150035818939,4.08756570675034
8,8,2.2971893955640255,2.46533120019955,2.4332147759072242,3.1171708588175235,2.334453452067798,0.8931244720391691,0.7674075511990763,0.12960077366896727,2.059026326673454,2.7188065533213077,2.8356268098593063,2.753897114658386,1.5919078729219065,1.045588749564372,0.7492081260083892,3.0612145205974883,-6.834087697441172,-7.804740894861618,0.5695073081200976,0.6503950745718016,0.002971042294532495,0.04029150035818939,5.260647980504707
9,9,2.1486685888806285,3.0090425738417963,2.97692614582418,0.5292895788699765,2.1859326379338206,1.4368358531319958,0.6188867406884138,0.6733121552789074,1.9105055199900571,2.57028573918733,0.24774553425613832,0.16601583905521822,2.135619250806556,0.897067935947508,3.1341741336671287,2.91269371080789,-6.178090134154045,-7.804740894861618,0.5148408445128371,0.6503950745718016,0.002135680884963058,0.04029150035818939,4.845430402379762
10,10,1.9604996164069617,0.43431160615937103,0.40219517814175476,1.086151264675369,1.9977636654601538,1.9936975390393636,0.4307177682147467,0.48514318659166933,2.467367202110996,2.382116766713663,0.059576565466924906,3.109439523855798,1.9474502821193183,1.453929618068447,2.946005160056158,2.724524738334223,-7.6855208588955275,-7.804740894861618,0.6404600715746273,0.6503950745718016,0.03612535300193555,0.04029150035818939,5.626456965092878
11,11,1.2999172066624747,2.905321849902398,2.873205421884782,0.4255688549305783,1.3371812557156668,0.8291034197039358,2.3977163006067705,2.9561534304369754,1.3027730827755681,1.217522645515894,2.0265750978589487,1.9448454027600042,0.782856160921549,0.289335498733019,1.781411038858389,1.5599306171364538,-7.310645679675744,-7.804740894861618,0.609220473306312,0.6503950745718016,0.0005855113296847717,0.04029150035818939,3.728846643270174
12,12,2.7796911490126703,0.030327618470213695,1.221386712609805,1.9053427991434193,2.8169551980658625,2.3088773642643545,0.7458975916793718,0.08115919714214591,2.782547027335987,1.4741210679191055,0.37475638893154994,2.2014438251632154,1.0394545833247604,1.769109443293438,2.0380094612616,1.8165290395396652,-5.05664667923245,-7.804740894861618,0.4213872232693708,0.6503950745718016,0.002674017771064407,0.04029150035818939,7.3107703642860535
