-1.239999999999999991e-01 4.133333333333333304e-02 5.099999999999999672e-02
-1.510000000000000508e-01 5.033333333333334797e-02 4.700000000000000011e-02
-2.030000000000000138e-01 6.766666666666666663e-02 5.000000000000000278e-02
-1.480000000000000204e-01 4.933333333333334014e-02 5.399999999999999939e-02
6.199999999999999262e-02 -2.066666666666666305e-02 2.199999999999999872e-02
-1.859999999999999987e-01 6.199999999999999956e-02 6.300000000000000044e-02
-2.720000000000000195e-01 9.066666666666667318e-02 7.599999999999999811e-02
-2.580000000000000071e-01 8.600000000000000699e-02 5.600000000000000117e-02
-2.620000000000000107e-01 8.733333333333333226e-02 6.099999999999999867e-02
9.000000000000035749e-03 -3.000000000000011772e-03 3.699999999999999817e-02
1.100000000000002712e-02 -3.666666666666675706e-03 3.899999999999999994e-02
-2.720000000000000195e-01 9.066666666666667318e-02 5.999999999999999778e-02
6.700000000000004563e-02 -2.233333333333334739e-02 3.300000000000000155e-02
-9.099999999999991429e-02 3.033333333333330592e-02 2.000000000000000042e-02
-2.750000000000000222e-01 9.166666666666667407e-02 6.099999999999999867e-02
-2.000000000000057288e-03 6.666666666666857264e-04 2.500000000000000139e-02
-2.019999999999999574e-01 6.733333333333331450e-02 5.600000000000000117e-02
-2.589999999999999525e-01 8.633333333333331749e-02 5.800000000000000294e-02
-2.500000000000000000e-01 8.333333333333332871e-02 7.099999999999999367e-02
1.630000000000000060e-01 -5.433333333333333764e-02 3.400000000000000244e-02
-2.190000000000000280e-01 7.300000000000000933e-02 6.300000000000000044e-02
5.400000000000000633e-02 -1.800000000000000211e-02 3.200000000000000067e-02
-2.700000000000000178e-01 9.000000000000001055e-02 6.700000000000000400e-02
-2.680000000000000160e-01 8.933333333333333404e-02 7.399999999999999634e-02
-2.310000000000000386e-01 7.700000000000001288e-02 6.900000000000000577e-02
-1.930000000000000049e-01 6.433333333333333959e-02 6.700000000000000400e-02
-2.559999999999999498e-01 8.533333333333331661e-02 6.099999999999999867e-02
-3.089999999999999969e-01 1.029999999999999943e-01 5.800000000000000294e-02
-2.469999999999999696e-01 8.233333333333332782e-02 6.300000000000000044e-02
1.270000000000000573e-01 -4.233333333333335474e-02 4.499999999999999833e-02
-2.369999999999999329e-01 7.899999999999997302e-02 7.399999999999999634e-02
-2.540000000000000036e-01 8.466666666666666785e-02 6.700000000000000400e-02
-2.969999999999999862e-01 9.899999999999999079e-02 7.000000000000000666e-02
-1.920000000000000318e-01 6.400000000000001521e-02 7.000000000000000666e-02
-2.740000000000000213e-01 9.133333333333333581e-02 6.900000000000000577e-02
-2.359999999999999876e-01 7.866666666666666252e-02 5.800000000000000294e-02
-1.959999999999999798e-01 6.533333333333332660e-02 5.099999999999999672e-02
-2.760000000000000231e-01 9.200000000000001232e-02 7.799999999999999989e-02
-3.200000000000000067e-02 1.066666666666666631e-02 5.999999999999999778e-02
-1.920000000000000595e-01 6.400000000000001521e-02 6.300000000000000044e-02
-2.369999999999999607e-01 7.899999999999998690e-02 7.699999999999999900e-02
-1.600000000000000311e-01 5.333333333333334370e-02 5.800000000000000294e-02
-2.699999999999999623e-01 8.999999999999998279e-02 7.099999999999999367e-02
-2.209999999999999187e-01 7.366666666666664420e-02 6.300000000000000044e-02
-2.809999999999999720e-01 9.366666666666666197e-02 7.199999999999999456e-02
-3.029999999999999361e-01 1.009999999999999787e-01 7.199999999999999456e-02
-2.330000000000000127e-01 7.766666666666667551e-02 6.300000000000000044e-02
-2.139999999999999958e-01 7.133333333333333193e-02 5.099999999999999672e-02
