-1.377999999999999892e+00 4.593333333333333157e-01 1.350000000000000089e-01
-1.375000000000000000e+00 4.583333333333333148e-01 1.330000000000000071e-01
-1.427999999999999936e+00 4.759999999999999787e-01 1.049999999999999961e-01
-1.389999999999999902e+00 4.633333333333333193e-01 1.110000000000000014e-01
-1.364000000000000101e+00 4.546666666666667189e-01 1.130000000000000032e-01
-1.304000000000000270e+00 4.346666666666667567e-01 9.900000000000000466e-02
-1.370999999999999996e+00 4.570000000000000173e-01 1.110000000000000014e-01
-1.359999999999999876e+00 4.533333333333333104e-01 1.059999999999999970e-01
-1.363000000000000211e+00 4.543333333333334223e-01 1.150000000000000050e-01
-1.419999999999999707e+00 4.733333333333332171e-01 1.089999999999999997e-01
-1.321000000000000174e+00 4.403333333333334099e-01 1.140000000000000041e-01
-1.318999999999999950e+00 4.396666666666666501e-01 1.100000000000000006e-01
-1.260000000000000009e+00 4.199999999999999845e-01 1.160000000000000059e-01
-1.319999999999999840e+00 4.399999999999999467e-01 1.160000000000000059e-01
-1.339999999999999858e+00 4.466666666666666008e-01 1.039999999999999952e-01
-1.340999999999999748e+00 4.469999999999998974e-01 1.019999999999999934e-01
-1.333999999999999853e+00 4.446666666666665990e-01 9.600000000000000200e-02
-2.799999999999997630e-02 9.333333333333325432e-03 3.200000000000000067e-02
-1.320000000000000062e+00 4.400000000000000022e-01 1.120000000000000023e-01
-1.387000000000000011e+00 4.623333333333333184e-01 1.029999999999999943e-01
-1.431999999999999940e+00 4.773333333333333317e-01 1.039999999999999952e-01
6.300000000000000044e-02 -2.100000000000000130e-02 2.900000000000000147e-02
-1.389000000000000012e+00 4.630000000000000226e-01 1.039999999999999952e-01
-1.445999999999999952e+00 4.819999999999999840e-01 1.140000000000000041e-01
-5.899999999999998995e-02 1.966666666666666216e-02 4.000000000000000083e-02
-1.346000000000000085e+00 4.486666666666667136e-01 1.010000000000000064e-01
-1.389000000000000012e+00 4.630000000000000226e-01 1.110000000000000014e-01
-1.330999999999999961e+00 4.436666666666666536e-01 9.400000000000000022e-02
-1.341000000000000192e+00 4.470000000000000639e-01 1.140000000000000041e-01
-1.379000000000000004e+00 4.596666666666666679e-01 1.120000000000000023e-01
-1.413000000000000034e+00 4.710000000000000298e-01 1.209999999999999964e-01
-1.399999999999999911e+00 4.666666666666666186e-01 1.179999999999999938e-01
-1.348000000000000087e+00 4.493333333333333623e-01 1.089999999999999997e-01
-1.402999999999999803e+00 4.676666666666666194e-01 1.079999999999999988e-01
-1.381999999999999895e+00 4.606666666666666132e-01 1.019999999999999934e-01
