-7.850000000000000311e-01 2.616666666666666585e-01 4.399999999999999745e-02
1.729000000000000536e+00 -5.763333333333334751e-01 1.499999999999999944e-02
5.529999999999999361e-01 -1.843333333333333213e-01 1.400000000000000029e-02
-7.559999999999998943e-01 2.519999999999999463e-01 4.100000000000000172e-02
-6.530000000000000249e-01 2.176666666666666750e-01 5.000000000000000278e-02
-9.180000000000000382e-01 3.059999999999999942e-01 4.900000000000000189e-02
-1.066000000000000059e+00 3.553333333333333344e-01 6.199999999999999956e-02
1.466000000000000192e+00 -4.886666666666667491e-01 1.499999999999999944e-02
-1.016000000000000014e+00 3.386666666666666714e-01 5.099999999999999672e-02
1.571000000000000618e+00 -5.236666666666668357e-01 1.600000000000000033e-02
-1.040000000000000036e+00 3.466666666666666785e-01 5.700000000000000205e-02
1.131000000000000005e+00 -3.770000000000000018e-01 5.199999999999999761e-02
-1.094000000000000083e+00 3.646666666666666945e-01 5.099999999999999672e-02
1.392999999999999572e+00 -4.643333333333332091e-01 1.099999999999999936e-02
-1.054999999999999938e+00 3.516666666666666274e-01 5.199999999999999761e-02
1.526000000000000023e+00 -5.086666666666667114e-01 1.700000000000000122e-02
-1.016999999999999904e+00 3.389999999999999680e-01 5.099999999999999672e-02
-9.930000000000003268e-01 3.310000000000001275e-01 4.200000000000000261e-02
1.490999999999999881e+00 -4.969999999999999418e-01 1.499999999999999944e-02
-9.509999999999997344e-01 3.169999999999998930e-01 4.200000000000000261e-02
-1.056000000000000272e+00 3.520000000000000906e-01 6.199999999999999956e-02
-1.120999999999999774e+00 3.736666666666665915e-01 5.299999999999999850e-02
1.502999999999999892e+00 -5.010000000000000009e-01 1.000000000000000021e-02
-1.016000000000000014e+00 3.386666666666666714e-01 3.599999999999999728e-02
-1.079000000000000181e+00 3.596666666666667456e-01 5.600000000000000117e-02
-9.850000000000000977e-01 3.283333333333333659e-01 5.399999999999999939e-02
-9.819999999999999840e-01 3.273333333333333095e-01 5.199999999999999761e-02
-1.030000000000000027e+00 3.433333333333333237e-01 4.800000000000000100e-02
1.285999999999999810e+00 -4.286666666666665848e-01 2.299999999999999961e-02
-1.058000000000000052e+00 3.526666666666666838e-01 5.700000000000000205e-02
-1.032000000000000028e+00 3.440000000000000280e-01 5.299999999999999850e-02
-9.189999999999998170e-01 3.063333333333332908e-01 3.400000000000000244e-02
-9.999999999999997780e-01 3.333333333333332593e-01 4.800000000000000100e-02
-9.789999999999998703e-01 3.263333333333333086e-01 4.700000000000000011e-02
-9.950000000000003286e-01 3.316666666666667762e-01 4.599999999999999922e-02
1.576999999999999957e+00 -5.256666666666666154e-01 1.899999999999999953e-02
-1.070000000000000062e+00 3.566666666666666874e-01 5.199999999999999761e-02
-1.016000000000000014e+00 3.386666666666666714e-01 5.000000000000000278e-02
-9.799999999999999822e-01 3.266666666666666607e-01 4.299999999999999656e-02
-1.016000000000000014e+00 3.386666666666666714e-01 5.600000000000000117e-02
-1.020000000000000240e+00 3.400000000000000799e-01 4.499999999999999833e-02
-1.072000000000000064e+00 3.573333333333333361e-01 5.000000000000000278e-02
-1.026000000000000023e+00 3.420000000000000262e-01 4.599999999999999922e-02
-1.025000000000000577e+00 3.416666666666668406e-01 5.399999999999999939e-02
-9.929999999999997717e-01 3.309999999999999054e-01 4.200000000000000261e-02
-9.819999999999999840e-01 3.273333333333333095e-01 5.000000000000000278e-02
-1.084000000000000075e+00 3.613333333333333397e-01 4.100000000000000172e-02
-1.094000000000000083e+00 3.646666666666666945e-01 6.700000000000000400e-02
-1.080000000000000071e+00 3.600000000000000422e-01 5.500000000000000028e-02
-9.810000000000000941e-01 3.270000000000000129e-01 4.000000000000000083e-02
-1.046000000000000263e+00 3.486666666666667358e-01 4.000000000000000083e-02
-1.056999999999999940e+00 3.523333333333333317e-01 5.199999999999999761e-02
-1.062999999999999945e+00 3.543333333333333335e-01 5.500000000000000028e-02
-1.064999999999999947e+00 3.549999999999999822e-01 6.099999999999999867e-02
-1.014000000000000012e+00 3.380000000000000226e-01 4.200000000000000261e-02
1.370999999999999996e+00 -4.570000000000000173e-01 1.200000000000000025e-02
-9.840000000000000968e-01 3.280000000000000138e-01 5.899999999999999689e-02
-1.001000000000000334e+00 3.336666666666667780e-01 4.499999999999999833e-02
-9.889999999999998792e-01 3.296666666666666079e-01 3.799999999999999906e-02
-1.036000000000000032e+00 3.453333333333333255e-01 4.299999999999999656e-02
-1.003000000000000114e+00 3.343333333333333712e-01 4.200000000000000261e-02
-1.058000000000000052e+00 3.526666666666666838e-01 4.800000000000000100e-02
-1.014999999999999902e+00 3.383333333333333193e-01 4.299999999999999656e-02
-1.004000000000000226e+00 3.346666666666667234e-01 4.900000000000000189e-02
-1.058000000000000274e+00 3.526666666666667393e-01 5.299999999999999850e-02
-1.062999999999999945e+00 3.543333333333333335e-01 4.299999999999999656e-02
-1.037999999999999812e+00 3.459999999999999187e-01 4.800000000000000100e-02
-1.046000000000000041e+00 3.486666666666666803e-01 5.299999999999999850e-02
-1.013999999999999790e+00 3.379999999999999116e-01 4.599999999999999922e-02
-1.138000000000000123e+00 3.793333333333333557e-01 5.800000000000000294e-02
-1.055000000000000160e+00 3.516666666666667385e-01 4.700000000000000011e-02
-1.024999999999999911e+00 3.416666666666666186e-01 4.100000000000000172e-02
-1.032000000000000250e+00 3.440000000000000835e-01 4.299999999999999656e-02
-1.052000000000000268e+00 3.506666666666667376e-01 5.299999999999999850e-02
-9.969999999999998863e-01 3.323333333333333139e-01 3.799999999999999906e-02
-1.048999999999999932e+00 3.496666666666666257e-01 5.099999999999999672e-02
2.153000000000000469e+00 -7.176666666666667860e-01 4.000000000000000083e-03
-1.013000000000000123e+00 3.376666666666667260e-01 4.100000000000000172e-02
-1.054999999999999938e+00 3.516666666666666274e-01 4.900000000000000189e-02
-1.024000000000000243e+00 3.413333333333334330e-01 5.500000000000000028e-02
-1.098999999999999977e+00 3.663333333333333441e-01 5.600000000000000117e-02
-1.034000000000000252e+00 3.446666666666667322e-01 4.700000000000000011e-02
-1.060000000000000275e+00 3.533333333333334436e-01 5.000000000000000278e-02
-9.739999999999999769e-01 3.246666666666666590e-01 5.700000000000000205e-02
-1.024999999999999911e+00 3.416666666666666186e-01 4.200000000000000261e-02
-1.011000000000000121e+00 3.370000000000000218e-01 4.599999999999999922e-02
-1.057000000000000606e+00 3.523333333333335537e-01 5.500000000000000028e-02
-1.053000000000000158e+00 3.510000000000000342e-01 5.099999999999999672e-02
-1.062000000000000055e+00 3.540000000000000369e-01 4.900000000000000189e-02
-1.046000000000000263e+00 3.486666666666667358e-01 5.500000000000000028e-02
-1.057000000000000162e+00 3.523333333333333872e-01 4.800000000000000100e-02
-1.031000000000000139e+00 3.436666666666667314e-01 4.200000000000000261e-02
