,iter ,BETA_0,GAMMA_0,BETA_1,GAMMA_1,BETA_2,GAMMA_2,BETA_3,GAMMA_3,BETA_4,GAMMA_4,BETA_5,GAMMA_5,BETA_6,GAMMA_6,BETA_7,GAMMA_7,energy,best_energy,approx_ratio,best_approx_ratio,fidelity,best_fidelity,variance
0,0,1.3072153426138482,0.9372017422240522,1.9791075961130784,1.8258158266631723,1.8887338648248377,0.8424371956579163,0.9015202123972357,0.8041349622382097,1.035796852162911,0.46146386483616175,0.5286320194778757,3.028637763400089,3.0170389273693368,0.6000379512928816,0.08611824983292894,0.6505846462944997,-6.927298910214733,-6.927298910214733,0.5772749091845611,0.5772749091845611,0.005719849435585034,0.005719849435585034,4.437347168288198
1,1,0.6025117805282572,0.23249818590087679,1.2744040360729196,1.1211122667471864,2.075910128516652,1.0296134574837466,0.19681665506763246,0.9913112296290179,1.2229731156058092,2.8883529548499762,2.955521116122979,2.3239342069308258,0.072622537578493,3.026927048430222,0.2732945157713671,0.8377609102554102,-5.7095482732875595,-6.927298910214733,0.47579568944062994,0.5772749091845611,2.103416231739633e-05,0.005719849435585034,7.547115499697831
2,2,1.7014906144677389,1.411668479306755,2.373382870012401,2.2200911081372485,0.12348776307295693,2.2087837456298445,1.3759869484735108,2.1704815177751158,2.3219519442855105,0.8557391427522207,1.00309876349162,0.29132039473109494,1.1716013736067998,1.0745046957988633,1.4524648039174652,2.0169312058520887,-6.639381185433093,-6.927298910214733,0.5532817654527578,0.5772749091845611,0.010428868917279321,0.010428868917279321,5.681254314334225
3,3,1.9881421526703067,1.6983200212749667,2.660034408214969,0.2813521425219465,0.41013929748861266,2.495435287598056,1.6626384904417224,0.23174255592545756,0.38321297867020854,2.048592838075317,2.1959524551297793,1.4841740900541913,2.3644550615812907,1.361156230214519,1.7391163458856769,0.07819224400243051,-6.81007610655724,-6.927298910214733,0.5675063422131034,0.5772749091845611,0.01251185032598615,0.01251185032598615,6.148891051891901
4,4,2.8743572819185648,1.1835941312825258,2.145308518222528,1.1675672705424225,1.296354426736871,1.9807093976056154,2.5488536196899805,1.1179576839459335,3.0000797422039316,1.5338669478883917,1.6812265649428542,0.9694481998672659,0.11907753611394888,0.8464303402220781,2.625331475133935,0.9644073720229065,-8.37415207648932,-8.37415207648932,0.69784600637411,0.69784600637411,0.09345033919291737,0.09345033919291737,5.285570617797845
5,5,0.4016043055772214,1.899309983081679,2.8610243700216813,1.8592255057106313,2.0120702735851808,2.6964252494047685,0.07610064334863707,1.8336735270689533,0.584202928175243,2.1927066254310716,2.340066242485534,1.6851640395592258,0.8347933791349933,1.5052700186960808,0.15257849879259155,1.6232470492713562,-8.98898071266129,-8.98898071266129,0.7490817260551075,0.7490817260551075,0.009205140118179658,0.09345033919291737,2.29066708430679
6,6,1.5756329588255886,3.073338641937733,0.9034603752879422,1.017738438546399,1.1705832065639294,1.8549381823835172,2.3662062317600725,3.007702185925007,2.8743085146418093,0.2351426251916211,1.498579177409152,0.8436769725379742,3.124898965703535,2.6792986757717134,2.442684087204027,2.797275706346989,-6.516722053315107,-8.98898071266129,0.5430601711095923,0.7490817260551075,0.008403551860994826,0.09345033919291737,5.104957831872596
7,7,1.0596133967565893,2.5573190798687335,0.38744081311696754,0.50171887629503,0.6545636405872701,1.9120344914103156,1.8501866658853887,2.4916826238560077,2.3582889487671252,2.8507157166104395,0.9825596114324926,0.3276574065613149,0.05040262869309608,2.163279113702714,1.9266645213293432,2.2812561442779895,-7.665233742806366,-8.98898071266129,0.6387694785671972,0.7490817260551075,0.02555702110255763,0.09345033919291737,5.612931562250026
8,8,0.7706381175357644,2.2683438006479086,2.4990453054494157,2.613323368627478,0.36558836136644524,1.6230592075425927,0.8301985046280438,2.202707344635183,1.3383007875097805,2.56174043749159,3.0941641037649408,0.03868212734049003,2.893019998313191,1.8743038344818894,1.5974584707335462,1.2612679830206448,-6.785160347680507,-8.98898071266129,0.5654300289733756,0.7490817260551075,0.003871115414395764,0.09345033919291737,4.849736885454959
9,9,1.2195994265999526,3.073093743365858,0.17220259591391263,0.28648065909197507,1.1703383040843944,2.0720205166067807,1.2791598149265975,2.651668653699371,1.7872620978083342,0.23489772661974606,0.7673213867788571,0.4876434364046782,0.2103886538895614,2.679053769749258,2.4022084039865472,1.7102292933191985,-7.190965588153231,-8.98898071266129,0.5992471323461026,0.7490817260551075,0.005982765458375123,0.09345033919291737,4.236850382160689
